timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-1.0578802,-1.0,6130.0,22500000.0,0.0,0.0,0.0,0.8156606851549755
2,0.085240394,-0.7523675779313654,6080.0,22499729.0,315.0,-3593.2974849803677,0.0,-0.7523675779313654
3,-0.77144057,-1,6130.0,22513034.0,243.0,-77.53047050766365,0.0,-3.358613783326605
4,-0.34523472,5.290332537926078,6340.0,22527905.0,24.0,-61.75946893224999,0.0,5.290332537926078
5,-0.50524956,0.0,6000.0,22511349.0,24.0,-42.471698964775115,-54.35472456684101,0.0
6,-0.27016756,5.14187910451452,6000.0,22511290.0,6.0,-46.744185177389014,-58.50705297893612,5.14187910451452
7,-0.060694307,0.0,5690.0,22505702.0,1.0,-48.14949808056503,-67.31675057699461,0.0
8,0.024267912,0.17077039100557978,5690.0,22505626.0,95.0,-51.33940318503027,-70.97516207685938,0.17077039100557978
9,-0.2598744,3.274994726564017,5680.0,22504236.0,29.0,-53.84597033212722,-76.06373037810053,3.274994726564017
10,-0.5951664,2.7095617003641093,5490.0,22488025.0,49.0,-50.397432247423055,-67.4183148673108,2.7095617003641093
11,-0.3519982,-0.1862429146704027,5340.0,22482829.0,11.0,-52.56883098144926,-72.53350711207487,-0.1862429146704027
12,-0.2421847,1.8611528351873525,5350.0,22483016.0,5.0,-55.016087136028176,-73.02282368180364,1.8611528351873525
13,-0.24689707,4.7463361861763405,5250.0,22481183.0,4.0,-58.00712530063564,-77.23361470167242,4.7463361861763405
14,0.038633257,-1,5000.0,22477561.0,173.0,-58.58617757793371,-79.37062211358037,-2.6835282885006966
15,-0.73851067,1.539000007211625,5140.0,22502578.0,138.0,-44.11587964086186,-74.9073684044767,1.539000007211625
16,-0.13791475,-1,5060.0,22498609.0,6.0,-46.61273586047193,-80.79840714693107,-4.1100618138399145
17,-0.5277237,4.154046518259527,5270.0,22507450.0,22.0,-45.61731126620681,-78.5722661709306,4.154046518259527
18,-0.42900306,1.2836624707807627,5050.0,22502756.0,9.0,-46.321741370572994,-81.68009687167317,1.2836624707807627
19,-0.11648516,-1,4985.0,22501969.0,1.0,-48.15046466428583,-84.27914445042892,-1.5008471948011952
20,-0.5035731,0.1973618244673624,5060.0,22502754.0,5.0,-49.37046444188577,-84.34268703354822,0.1973618244673624
21,-0.2625646,1.6812796534911676,5050.0,22502687.0,1.0,-49.556694658753756,-83.68868854702775,1.6812796534911676
22,-0.47638774,2.918509961434926,4965.0,22502247.0,2.0,-49.24828153219971,-82.7402501606093,2.918509961434926
23,-0.009764522,-1,4820.0,22501812.0,0.0,-50.19659352665312,-84.01290167201995,-1.9696877921804807
24,-0.592093,-0.20336991896021672,4915.0,22502090.0,1.0,-49.828518593235046,-81.71280562146356,-0.20336991896021672
