timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,0.44230765,-0.010296085282074315,-2.142990569531889,-0.01,-2.1490833333333335,-0.0451352692582524,2.051736338797814,0.041222477477007025,-3.5999999046325684,-0.01,buy,49150.0,16798954.0,-0.006226190476190476,-0.006226190476190476,-2.142990569531889,150.0,True,-700.9827915869981,0.0,-0.010296085282074315
2,-0.08375837,-0.00929519758787883,-0.062007807682511684,-0.01,-1.4563452380952382,-0.020986076635046147,1.0026711553473848,0.010003127013175073,1.1729999780654907,0.1285466072988679,sell,46750.0,16438034.0,-2.1545595238095236,-2.148467100987359,0.7135889851547941,12.0,True,-4.284998614632068,-4.045819032347278,-0.00929519758787883
3,0.00031592324,-0.004400243803939307,0.0,0,-1.4974166666666666,-0.022173049405766365,1.064058743169399,0.01125835508895301,-0.0689999982714653,-0.01,buy,47600.0,16555334.0,-1.4563452380952382,0.7135889851547941,-0.04167841011241453,0.0,True,-3.3933730548543237,-3.399566519552988,-0.004400243803939307
4,-0.19987875,-0.008834446428188342,-0.17937922013938634,-0.01,-0.7831726190476191,-0.00611482142729447,-0.47579556986729127,-0.01,1.2209999561309814,0.1385033307877792,sell,47550.0,16546327.0,-1.5099583333333333,-0.05440542606993009,0.7379281214495519,27.0,True,-3.819896625324771,-3.700770066114726,-0.008834446428188342
5,0.33766037,-0.010045600868167453,-0.09239742806952786,-0.01,-1.0101428571428572,-0.01015200289389151,-0.2929297423887589,-0.01,-0.37599998712539673,-0.01,buy,48650.0,16667896.0,-0.7863333333333333,0.7347189500122897,-0.22558336097129478,77.0,True,-3.050280745970344,-2.943160023268629,-0.010045600868167453
6,-0.50239325,-0.007653970198107068,-0.5932281927357833,-0.01,-0.4671488095238095,-0.0021799006603568927,-1.901575039032006,-0.01,0.9869999885559082,0.09282227305810842,sell,48450.0,16622819.0,-1.0546488095238096,-0.2704420521942301,0.5937621049714853,94.0,True,-3.587501558311103,-3.609483195480098,-0.007653970198107068
7,-0.048473157,-0.006909421666181342,-0.028692972615738443,-0.01,0.17377380952380952,0.00030192777939552773,-3.71966881342701,-0.01,1.0799999237060547,0.1100944838498209,sell,49500.0,16721194.0,-0.46908333333333335,0.5918069612621061,0.6458868906131943,4.0,True,-3.03617718218572,-2.977174021920814,-0.006909421666181342
8,-0.1233935,-0.006860903850483674,-0.00653370835932128,-0.01,0.21535119047619045,0.0004636538317210892,-3.883009465261514,-0.01,0.07899999618530273,0.0006239052298686598,sell,50700.0,16828279.0,0.16832738095238095,0.6404147933454991,0.0469447885906812,11.0,True,-2.3323755282167182,-2.2313155440311463,-0.006860903850483674
9,-0.3519304,-0.006618507521783562,-0.08016381466804409,-0.01,0.3567142857142857,0.0012716415940547954,-4.766236533957846,-0.01,0.25999999046325684,0.006737202106499307,sell,50800.0,16833928.0,0.20195238095238097,0.033568495031488364,0.15444998933106996,27.0,True,-2.430448972122261,-2.205840340055241,-0.006618507521783562
10,-0.46526507,0.006269565988249327,0.05693178499469327,0.016075527744243923,0.2780238095238095,0.0007726737204245548,-4.02525487900078,-0.01,-0.1119999960064888,-0.01,sell,51300.0,16857908.0,0.34469047619047616,0.14245041323688684,-0.06643766237186725,24.0,True,-2.358410687619653,-2.0428687378773627,0.006269565988249327
