timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.059100933,-0.05001312,89999262.0,33.0,-585611.756097561,0.0,-8.2e-06
2,0.8894321,-0.15547746184623137,89691571.0,507.0,-1488.1049085103227,-1404.6883850268678,-0.003418816923187659
3,-0.13506496,-0.16781536128771757,88864193.0,72.0,-648.1269764146583,-641.730889299053,-0.009224701839596498
4,0.041631013,-0.13626039231473233,90268087.0,5.0,-297.37939062598537,-648.6699096028573,0.015798196693239536
5,-0.33290038,-0.13961228565351042,90702161.0,157.0,-316.26756682671066,-642.93415986603,0.004808720494985121
6,-0.06518858,-0.14866441789089954,90381235.0,20.0,-333.10466499374434,-741.1409199064245,-0.003538239844142192
7,0.13331385,-0.16721277831228187,89196385.0,41.0,-304.13421186990263,-536.1999399363302,-0.013109469017545512
8,0.38488802,-0.1941631645465996,87172219.0,109.0,-249.34456050329183,-339.2057392923401,-0.022693363637999456
9,-0.68963635,-0.1514370951785502,88660882.0,307.0,-220.3610994063959,-336.1040149420912,0.017077264030642605
10,-0.42221427,-0.16736433751994054,88438859.0,58.0,-229.89132124047399,-345.3583591591598,-0.002504182171343615
11,0.5137768,-0.16280952845719515,88595257.0,274.0,-243.77509942526905,-351.9247490357613,0.0017684307754354904
12,0.722862,-0.11963190050403229,91076419.0,179.0,-197.52403358559326,-344.9085262850426,0.02800558499423959
13,0.048243023,-0.14868116989720864,90542356.0,3.0,-201.7137702971218,-364.97581745918035,-0.005863899853155184
14,-0.4597622,-0.12186456095408696,91823256.0,246.0,-199.82581417727542,-362.9145194829833,0.014146970065590075
15,-0.16011654,-0.1294068992017447,91957200.0,46.0,-208.1508997279801,-366.03013218858416,0.001458715426078988
16,-0.6688763,-0.1268389078957602,92160984.0,163.0,-213.48876897834236,-364.25385946990303,0.0022160744346282836
17,0.60033137,-0.12345911812635162,92441230.0,302.0,-219.2099812603569,-363.6580383047105,0.0030408312480691394
18,0.81969255,-0.15939166731088172,90517531.0,171.0,-207.20811062437036,-327.45605585569723,-0.02080996758697391
19,0.23834437,-0.14482820119510076,90517333.0,9.0,-214.8537021849327,-327.29461097963934,-2.187421572512843e-06
20,0.074110396,-0.12982503915514504,91363290.0,2.0,-218.04707392539572,-328.5228655913473,0.009345801206935693
21,0.25909695,-0.12637289749418834,91929158.0,6.0,-223.9078326070255,-331.1727669571731,0.0061936035797309835
22,0.34965423,-0.14078664279163855,91357005.0,7.0,-224.14224266162879,-342.0457435763055,-0.006223846845197908
23,-0.98621184,-0.1338751588592183,91501652.0,571.0,-228.16450348069884,-340.89388834299797,0.0015833159154024369
24,-0.41193148,-0.13457355561221956,91524877.0,3.0,-233.29363029387594,-341.52847805572486,0.00025382055397207473
25,-0.8021549,-0.13454915818059182,91536327.0,4.0,-235.74378101469011,-338.43348243143674,0.00012510259915454462
26,-0.63046706,-0.13461908276285448,91537327.0,0.0,-239.9297064564959,-338.0305211236071,1.0924624493617709e-05
27,-0.041280888,-0.13474143649842113,91530827.0,0.0,-244.1236286764946,-337.5212891887416,-7.100928345875777e-05
28,-0.06147466,-0.13477996848330356,91525827.0,0.0,-246.46147018673756,-336.62088049519036,-5.462640471936302e-05
29,0.20304829,-0.13481456376833395,91521700.0,125.0,-252.26246919863573,-341.83812383904893,-4.509109761991006e-05
30,-0.41656753,-0.13611711763437523,91446106.0,52.0,-255.82221275759744,-346.89670860914885,-0.0008259680491074794
31,-0.5304585,-0.13831631967448238,91288790.0,39.0,-255.02408757177238,-348.2404486055894,-0.0017203138206890952
32,-0.48925394,-0.137492791819678,91267243.0,17.0,-258.5617447113585,-352.4601123087163,-0.00023603117096852747
33,0.7393329,-0.14019516383451347,91104955.0,479.0,-262.1087837122192,-359.9565890443298,-0.001778162620733487
34,-0.66421646,-0.10953149120066577,92768599.0,330.0,-252.5435381966602,-359.0095070615168,0.018260741141906057
35,0.242029,-0.12382077835987607,92682722.0,120.0,-255.68182480566838,-364.8086688173469,-0.0009257119426800873
36,-1.0669644,-1.0,92969722.0,0.0,-260.54472000492854,-373.15607534481103,-0.0009257119426800873
37,-0.7413217,-0.13157238919797287,92204184.0,212.0,-259.85208287510625,-378.22377546337583,-0.005163184568532634
38,-0.9522844,-0.1315345120005192,92000888.0,71.0,-264.7946898227389,-388.5215423672242,-0.0022048457150274222
39,-0.32677254,-0.12978379608207086,92012662.0,1.0,-268.5817669044877,-389.13268088607583,0.00012797702561305712
40,0.51034456,-0.12991070821504935,92010542.0,333.0,-271.4654987261411,-392.7855969453073,-2.3040307213370265e-05
41,0.2224787,-0.12400301973262783,92345141.0,70.0,-271.064062229256,-388.0399379266891,0.003636528953388841
42,-0.6596228,-0.12763533123266063,92283325.0,267.0,-273.9439549122054,-393.101117127018,-0.000669401760943762
43,-0.27484474,-0.11999166925276046,92691340.0,38.0,-275.6693515622496,-391.8812328758211,0.004421329638913639
44,0.1394066,-0.12577269716933426,92538303.0,76.0,-276.80380403405024,-396.0314512525774,-0.0016510388133346653
45,0.07261338,-0.1495002770628236,91121616.0,36.0,-271.9149364549897,-382.42834249959964,-0.015309195804033709
46,0.23881064,-0.13505498044284026,91332500.0,110.0,-276.480237483136,-384.9020165584794,0.0023143136530853446
47,-0.57678145,-0.14880634904771028,90645728.0,186.0,-279.81165730491006,-394.4630911556848,-0.007519470068157556
48,-0.76194817,-0.15485896824659273,90007199.0,104.0,-283.4255829632943,-404.4414160944678,-0.007044226066561019
49,0.55946773,-0.14975562492125727,90016896.0,370.0,-287.7893852428444,-406.54142820529177,0.00010773582677536716
50,-0.66738653,-0.17589019767828828,88550948.0,268.0,-282.3433989368145,-392.4824915982637,-0.016285253826126153
51,-0.2747695,-0.13201028703889744,90364974.0,37.0,-269.6412345920656,-390.26641732207423,0.02048567565871796
52,0.23657794,-0.1507436741471958,90117407.0,132.0,-269.22451480947274,-391.97543195471206,-0.0027396344959939897
53,0.5519526,-0.11008493104509577,92297831.0,220.0,-255.3731792213706,-391.30401441794646,0.024195369935577485
54,-0.67990947,-0.10855163970991129,93348212.0,305.0,-255.55302047506208,-392.46818850839236,0.01138034327155532
55,0.070637755,-0.09876898250147009,94362504.0,32.0,-255.74017872032306,-393.0606859281989,0.010865682140757019
56,0.7674479,-0.10650112002819001,94355261.0,327.0,-257.47863724820394,-394.75256363588574,-7.675718312858675e-05
57,0.09386106,-0.07572414567480429,96119062.0,9.0,-252.5616397387494,-395.1365431635855,0.018693191893136726
58,-0.5191633,-0.11215953273148546,94767986.0,266.0,-253.70412063949476,-395.0190859563895,-0.01405627533069351
59,0.14522602,-0.13454848324842106,92914340.0,54.0,-256.30541430012823,-387.1340324289566,-0.019559833212030062
60,-0.12971255,-0.16851347270414663,90196343.0,39.0,-240.26773477985392,-334.39210825528534,-0.029252718148780908
61,-0.16283776,-0.1482086370838045,90186655.0,42.0,-245.42237922377197,-340.60424002494926,-0.00010741011972070753
62,0.51893884,-0.13062654306119847,91172311.0,211.0,-247.6417834704077,-343.72944898479574,0.010929067055430761
63,-0.41981828,-0.17329704660387374,89191283.0,180.0,-242.1902136130307,-330.95927567133594,-0.02172839514839105
64,0.37888494,-0.18725828971636688,87556891.0,152.0,-240.2120537001558,-327.8158909560139,-0.018324571023381288
65,0.14029256,-0.16356500084171938,88160737.0,34.0,-239.21018293276413,-325.02051167266654,0.006896613083258061
66,0.15289587,-0.1488040231573484,89252630.0,31.0,-239.2175034503575,-325.74280648704627,0.01238525263235946
67,0.12818487,-0.1783577867504364,88082188.0,23.0,-241.00670282395964,-330.9548856429499,-0.013113809643480533
68,0.998672,-0.16042026487241984,88570169.0,156.0,-241.98117391571878,-330.5312416547194,0.005540064467971663
69,0.62325066,-0.18167357133603473,87599665.0,0.0,-242.15648341191928,-333.96211588419806,-0.010957459051478156
70,1.3564625,-1.0,87599665.0,0.0,-243.84560061771225,-339.42086175279024,-0.010957459051478156
71,-0.7016886,-0.11767625870805386,90730531.0,453.0,-227.5472579905953,-337.30081243493305,0.03574061613135164
72,0.03197452,-0.1461363192174633,90536255.0,14.0,-234.82892887159142,-348.30166923966414,-0.002141241739233291
73,0.8827787,-0.14661781594728543,90424570.0,391.0,-239.9753326791035,-355.4501890803702,-0.0012335942104077533
74,-0.9693005,-0.1321792564717023,91189738.0,580.0,-238.69425493748403,-352.44446987643045,0.008461947897568106
75,-0.34538034,-0.13762346847222984,91216845.0,6.0,-239.1199868874075,-350.74334377246566,0.0002972593253859332
76,0.6091027,-0.13750815076054923,91235143.0,378.0,-240.67000219407186,-350.7173417480431,0.00020059891350111922
77,0.1480289,-0.19985084699930006,87715418.0,38.0,-233.21177966491197,-311.65194225289565,-0.038578609999000056
78,-0.37562913,-0.20046597966820567,86179288.0,161.0,-228.7754807691598,-307.1153432483724,-0.017512656668865215
79,0.2764819,-0.21009909555786072,84971295.0,111.0,-227.06609511242465,-307.11758810832356,-0.014017207939801034
80,0.17661782,-0.20030375607776663,84970379.0,51.0,-230.61744391764708,-310.7296860072774,-1.078011109516455e-05
81,0.21888871,-0.2669738103741848,81314441.0,56.0,-220.7460770551576,-278.298655820454,-0.04302602910597821
82,-0.54610974,-0.2378110277504365,81263097.0,265.0,-225.94245175576975,-284.3172017637525,-0.0006314253577664021
83,-0.108799115,-0.233342617891295,81479408.0,24.0,-224.94894341879262,-281.5354664399918,0.0026618601552928756
84,0.18219031,-0.2224151311787263,82167413.0,86.0,-223.58953323741287,-279.121870106534,0.00844391260181959
85,-0.14349458,-0.22061529313091588,82583769.0,40.0,-226.9861183795802,-282.0965762660688,0.005067166955834425
86,-0.31239486,-0.22893187793195935,82325623.0,75.0,-229.2076762045723,-285.3895245938591,-0.0031258684742276658
87,0.06074135,-0.22209086571334674,82577093.0,30.0,-229.68014975844602,-284.52178180123485,0.0030545775523617962
88,0.18201429,-0.22791503219324044,82377603.0,85.0,-231.30349235670855,-286.83639109540667,-0.002415803133200632
89,-0.6285422,-0.2268878806659702,82341711.0,177.0,-231.7422966045093,-286.9293030156019,-0.00043570095138602174
90,0.026141845,-0.2275679657243172,82288467.0,14.0,-230.72400632224134,-285.3499512228387,-0.0006466224633102414
91,0.66257125,-0.20946632426827105,83242124.0,341.0,-227.15023668531606,-280.9829622261501,0.011589193902469954
92,-0.28966966,-0.24355326316645548,81831172.0,133.0,-228.08452316714576,-283.7071519388639,-0.01694997595207926
93,-0.10072443,-0.23485934077182619,81660264.0,33.0,-229.85895398458575,-286.09436724790015,-0.00208854395975167
94,-0.9594213,-0.25911333056178804,80275608.0,283.0,-230.00884609688126,-287.77353921842786,-0.01695630080255435
95,0.84822726,-0.2452869167798029,80380149.0,503.0,-232.85808710846064,-289.881323700754,0.0013022760288529985
96,0.6065701,-0.2751227254079004,78834112.0,56.0,-230.3289682083378,-287.80338800517706,-0.019234064868429143
97,0.08511932,-0.23470951124118455,80261560.0,3.0,-227.5999145061853,-286.50516978961537,0.018106983941164962
98,-0.8444094,-0.22788582349183345,81303068.0,484.0,-227.47153409859436,-286.7502350490089,0.012976423583095071
99,-0.05645331,-0.23531504249798446,81391961.0,5.0,-229.7108110184948,-288.1647193966187,0.0010933535743079216
100,0.44980395,-0.22746747564436592,81855012.0,223.0,-229.05621981911622,-286.3330547731184,0.005689149079477272
101,-0.26929232,-0.2517908238737059,80758566.0,82.0,-227.21892744547557,-285.91451167763097,-0.013394976962436949
102,0.4773893,-0.22349180655220824,81772211.0,167.0,-225.52107753537905,-284.0587311762799,0.012551547782559685
103,-0.8876774,-0.23742041042197687,81495141.0,348.0,-227.55068485980385,-287.11698243074704,-0.003388314888538357
104,-1.1005275,-1.0,81337641.0,0.0,-229.6391824546376,-290.2542649247717,-0.003388314888538357
