timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.058926463,-1.0,16800000.0,0.0,0.0,0.0,0.0
2,0.65395194,-0.050148476190476195,16798441.0,2572.0,-86045.81355194247,0.0,-9.279761904761905e-05
3,0.1742433,-0.15009713745773237,16798298.0,237.0,-96477.62308368132,-89532.05664264382,-8.51269471970643e-06
4,0.094553456,-0.10327853215158422,17289809.0,102.0,-319.68933941951383,-88861.5545957315,0.02925957141610418
5,0.57070124,-0.11284126119465292,17405897.0,553.0,-335.18300212508285,-85090.77349182361,0.0067142442117203265
6,-0.12812872,-0.13733587315598006,17194839.0,443.0,-306.1427072778132,-632.3432451105464,-0.0121256606309919
7,0.18141249,-0.17300484899519852,16726486.0,162.0,-241.4555968197255,-323.0582099778256,-0.027237998564569287
8,0.051675156,-0.13723543286881956,16901529.0,37.0,-252.7590002463426,-328.12108552039444,0.010465019371074115
9,0.019549236,-0.13691518844418604,16982021.0,13.0,-264.64954225504187,-327.1554844750459,0.004762409365448534
10,0.011159025,-0.11266777344343322,17272987.0,7.0,-260.59182059409915,-325.24781362355594,0.0171337675297893
11,0.6593461,-0.1185892284967459,17337518.0,426.0,-265.8308978939976,-317.74566788074407,0.003735949086281371
12,-0.10622674,-0.11975019813313656,17352997.0,389.0,-273.76825458931944,-314.6208865573318,0.000892803687355941
13,-0.0103211105,-0.1480942829680732,17057831.0,33.0,-261.03699898919047,-335.5718390912071,-0.017009511382961688
14,0.5241599,-0.15615678787985265,16846759.0,348.0,-263.75371892050924,-370.5938927921958,-0.012373906154891557
15,-0.27259308,-0.16864562486786247,16624408.0,979.0,-265.6410700262759,-401.6445077534782,-0.013198443688783106
16,0.11264059,-0.16566531180079141,16558995.0,147.0,-270.5939733595077,-405.7907357966845,-0.003934756654191836
17,0.21394467,-0.18541029280536586,16324247.0,253.0,-268.26256038106425,-423.1542796202148,-0.01417646421174715
18,-0.5902673,-0.16503933038783614,16432564.0,1778.0,-273.93331995333466,-424.9256873925342,0.006635344343907563
19,0.18278357,-0.15842893836568311,16549598.0,481.0,-272.60652039968903,-416.4090505570548,0.007122077844942518
20,1.0616826,-1.0,16480958.0,0.0,-275.03457229891956,-413.74153794694644,0.007122077844942518
21,-0.39728072,-0.18113492339785447,16364756.0,681.0,-275.62058253002033,-434.44265427893976,-0.011168972201016605
22,-0.09433276,-0.1673983799402247,16426183.0,97.0,-283.58004338790863,-438.4643266679411,0.0037536153915157674
23,0.096546076,-0.17771119765732835,16346283.0,290.0,-306.91373807938874,-474.7359862751595,-0.004864185428836389
24,0.36100212,-0.17258620226447222,16364127.0,976.0,-309.8037914304862,-469.75818069329404,0.0010916243160601097
25,-0.30426818,-0.18970954230593412,16194334.0,670.0,-306.50511014025506,-482.3166131928071,-0.010375927783987498
26,-0.41268528,-0.20882467652989667,15921821.0,633.0,-308.3203634759896,-498.5050708660171,-0.016827675654954383
27,0.22582668,-0.19884162866791882,15903404.0,719.0,-321.64192790622957,-497.8453607069498,-0.0011567144235574561
28,-0.100869894,-0.19813351680765506,15902363.0,163.0,-324.7533450333249,-481.62112917506204,-6.545768440517515e-05
29,-0.3286742,-0.19412222258400375,15942997.0,478.0,-334.92541934497655,-489.45198186183666,0.002555217737137556
30,0.30168796,-0.1997785037910375,15903320.0,940.0,-345.47408962391097,-499.41239151117185,-0.0024886788851556578
31,0.3748814,-0.19995304501018835,15883680.0,819.0,-359.00200859471016,-510.18291456123757,-0.0012349622594527432
32,0.30043128,-0.1777229788735536,16102496.0,401.0,-339.0433164276063,-488.66654512801944,0.013776152629617318
33,0.036671042,-0.1751834167276924,16228037.0,34.0,-334.3169710595083,-479.23342258542743,0.007796368960439425
34,0.23827738,-0.1775839777337903,16259647.0,212.0,-336.29673195333436,-475.55355412905294,0.0019478634415240734
35,0.33628666,-0.1168169967095007,16902668.0,218.0,-286.2279707081444,-470.7658913666179,0.039547045517039824
36,0.39987636,0.016339041965686793,18595977.0,154.0,-165.89631785990946,-444.7928202912016,0.1001799834203689
37,-0.17455524,-0.019984687702471318,18966559.0,655.0,-164.80001412398795,-439.90176360302985,0.01992807369034711
