timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.12205131,-1.0,73000000.0,0.0,0.0,0.0,0.0
2,0.043135613,-0.05000968767123288,72999558.0,52.0,-756065.6484749244,0.0,-6.054794520547945e-06
3,-0.095754504,-0.1500140630365162,72999165.0,4.0,-746494.5552860497,-6382629.750572115,-5.383594240392524e-06
4,-0.13509618,-0.15065430870230062,72969782.0,6.0,-13375.006136820713,-11432.320148576528,-0.00040251145338443257
5,0.37376454,-0.14980984053463303,72995451.0,438.0,-9793.1937109771,-11414.401770878161,0.0003517757528726069
6,0.09198249,-0.15112063861285513,72946882.0,67.0,-6973.335787193928,-7606.586129582045,-0.0006653702297147256
7,0.29746008,-0.1422970396107511,73328087.0,197.0,-1186.971232883308,-7570.077039116027,0.005225788814386885
8,0.009022161,-0.15572079294463276,72881653.0,4.0,-789.7998249093289,-905.5226095999363,-0.006088171916990007
9,0.4237945,-0.15477717613199948,72730372.0,198.0,-836.2225045779937,-1014.6544505465315,-0.0020757075858309636
10,-0.36603162,-0.181052060997636,71467336.0,346.0,-402.1014449254173,-374.70009826766375,-0.017366004947699153
11,-0.3170548,-0.14939885794158647,72348618.0,190.0,-338.7491962979772,-377.74658531033947,0.012331255778164168
12,0.3691848,-0.1580856593247002,72346122.0,293.0,-355.76612186194023,-397.59467538879363,-3.449962237011908e-05
13,0.012695402,-0.1657971830547726,71994572.0,6.0,-370.29236491589353,-427.830860035445,-0.00485927911934243
14,-0.43486544,-0.1708710025351342,71610234.0,308.0,-378.742453022416,-450.34120069172775,-0.0053384302361016885
15,-0.4453625,-0.1675152611291787,71592990.0,178.0,-391.5380673094743,-463.6775003574363,-0.0002408035700595532
16,0.079619184,-0.16243150420062957,71815334.0,77.0,-404.0935928494518,-471.5296872764129,0.0031056671889245022
17,0.14126584,-0.16198001800422202,71934262.0,125.0,-407.19816072858475,-464.3477451502205,0.0016560251603090783
18,-0.051496513,-0.16693503403591686,71762194.0,21.0,-416.2839730510431,-482.81386136228144,-0.0023920173115837347
19,0.014560787,-0.16258621306233173,71883300.0,11.0,-423.01076183467273,-480.78356910923446,0.001687601691776592
20,-0.110232666,-0.1592878027872841,72086308.0,45.0,-422.1042428757288,-473.05231885499035,0.0028241330044669623
21,-0.07496231,-0.1442015673797194,72860520.0,27.0,-393.6284375221193,-473.13521143196556,0.010740070083766809
22,0.27124777,-0.1517628964917619,72858547.0,221.0,-406.591972644537,-488.73145542560576,-2.7079136959220165e-05
23,0.12634382,-0.1604189636373959,72463085.0,75.0,-405.7155158001151,-500.1320921177075,-0.005427805196279854
24,-0.600675,-0.1209833009537684,74083733.0,383.0,-318.54128452004966,-495.6683658729267,0.02236515323629956
25,-0.048742108,-0.13276446695906063,74261643.0,12.0,-321.058110536038,-490.48947988151843,0.002401471858876226
26,-0.15784027,-0.1297582303484539,74477101.0,38.0,-323.4698561622714,-485.85984500262526,0.0029013362928153904
27,0.026237555,-0.13179407619762334,74476875.0,24.0,-329.48070692460107,-494.92963960424544,-3.0344897554484566e-06
28,-0.11645754,-0.13435175259358684,74359062.0,26.0,-332.8849766258827,-506.9154512020572,-0.001581873568137761
29,-0.26913565,-0.14312527732103397,73904615.0,54.0,-339.4710714268477,-524.6422724573755,-0.006111521417524067
30,-0.5712035,-0.13446717784330278,74105530.0,85.0,-339.35929813224027,-516.9457936519509,0.0027185717698414366
31,0.11111751,-0.13795100358119855,74032931.0,121.0,-346.8550001327983,-531.9179748895382,-0.0009796704780331508
32,-0.098945394,-0.1364961930284802,74068234.0,18.0,-351.6788726760835,-531.0813535847618,0.000476855360488159
33,-0.84486747,-0.13423056343720874,74187586.0,141.0,-361.69093246528445,-538.3738154982664,0.0016113790427351082
34,-0.4653817,-0.13538638708135903,74186306.0,12.0,-365.13806810565893,-543.2359904319171,-1.7253560454170865e-05
35,0.12608008,-0.1364474503505867,74136999.0,149.0,-370.7472511067397,-554.4531087665873,-0.0006646374871394729
36,0.08151396,-0.13028562709399827,74398661.0,82.0,-374.10682615773015,-553.8118095950632,0.003529438789395832
37,-0.27239907,-0.125424771125711,74735933.0,67.0,-381.86445415322993,-561.1021610677747,0.004533307393798391
38,-0.050688516,-0.13094870463840755,74627585.0,9.0,-390.9370376080134,-580.5873775452515,-0.0014497443953767192
39,0.2991686,-0.13700435614884787,74301887.0,305.0,-397.82482166468697,-599.8585735502047,-0.004364311132404995
40,0.028301079,-0.12465519506227597,74729208.0,20.0,-395.0263010572679,-594.2084876980274,0.005751145997140019
41,0.3854059,-0.13195417409719873,74578342.0,265.0,-395.75027394271,-602.3775728269209,-0.002018835794432613
42,-0.07190229,-0.15046373093826043,73660872.0,54.0,-381.1009935830239,-549.2184807942699,-0.012302097035088283
43,-0.01541135,-0.12337891186588404,74507040.0,10.0,-374.15342642185635,-553.8693708874298,0.011487347040909318
