timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.51960105,-1.0,14100000.0,0.0,0.0,0.0,0.0
2,-0.0025159027,-1.0,14100000.0,0.0,0.0,0.0,0.0
3,-0.46218735,-1.0,14100000.0,0.0,0.0,0.0,0.0
4,0.70725197,-0.050160567375886526,14098585.0,1777.0,-34579.885159010606,0.0,-0.00010035460992907801
5,0.057297982,-0.2751196954161516,12996812.0,47.0,-51.59412661319883,-38.49557979635407,-0.07814777156714663
6,-0.055087276,-0.1689976307196277,13433714.0,100.0,-45.985563517645126,-37.1377909158879,0.03361608985341944
7,0.23844354,-0.1965435770822067,13399086.0,201.0,-49.43653082488131,-40.271262378266165,-0.0025776937040642668
8,1.0934674,-1.0,13264336.0,0.0,-51.340806767661405,-43.185706542912776,-0.0025776937040642668
9,-0.2689024,-0.19748580693102596,13375423.0,517.0,-54.14876815690934,-46.822814979529596,-0.001766015980492998
10,-0.8413127,-0.1892571849750368,13435617.0,1184.0,-56.67640033966523,-47.010281842023716,0.0045003436526829844
11,1.0501631,-1.0,13511777.0,0.0,-58.476855588880404,-46.670036191287544,0.0045003436526829844
12,0.07292274,-0.18255406165034993,13520611.0,158.0,-59.52571720088966,-45.929889382771506,0.006326021350563952
13,-0.016247906,-0.19449563608054998,13455618.0,6.0,-61.12363385385138,-49.1471476777312,-0.004806957318718806
14,0.61153686,-0.19865064673233712,13390709.0,1317.0,-62.69011089509736,-52.13176407057501,-0.004823933021879783
15,-0.758317,-0.200494199367463,13345747.0,1283.0,-66.68193328746148,-56.87201325448372,-0.003357701224035262
16,-0.9873536,-0.1995022026139417,13334065.0,404.0,-69.14019689375381,-60.005561960043025,-0.0008753350411932731
17,-0.011345314,-0.19900114191530283,13333105.0,0.0,-72.55450558383441,-63.868598252465034,-7.199604921679922e-05
18,0.48152816,-0.19897959469105642,13332857.0,1231.0,-73.22734904715244,-65.28086392718635,-1.8600318530454835e-05
19,0.12125054,-0.2018583469435472,13307999.0,161.0,-75.7440838607395,-68.44166378969528,-0.0018644166062832595
20,0.61773634,-0.1924766413043924,13377368.0,715.0,-78.27405425946235,-69.29910927437614,0.0052125792915974824
21,0.78503656,-0.19370101849987675,13398240.0,347.0,-78.75494159513934,-68.18556799652346,0.0015602471278356102
22,0.6322114,-0.20907557981397623,13275196.0,61.0,-80.13265236373734,-70.853954297772,-0.009183594263127098
23,-1.0195725,-1.0,13728976.0,0.0,-80.57663792714396,-72.59408626487986,-0.009183594263127098
