timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.5203272,-0.050118,27197994.0,345.0,-38998.61016949153,0.0,-7.375e-05
2,0.26223615,-0.025741119509631854,27611510.0,81.0,-200.54878721350292,0.0,0.015203915406408282
3,0.5273354,-0.02273350780356714,27845089.0,119.0,-230.51904984299497,0.0,0.008459479398265433
4,0.33024028,-0.13818753763962666,27681379.0,35.0,-199.62795749070796,-509.61541039093095,-0.00587931322467671
5,0.13855483,-0.12053194035284846,27913325.0,9.0,-192.37673356257093,-463.96008933361236,0.008379134579964387
6,-0.049029976,-0.20530293534397592,26556763.0,28.0,-71.81581140571802,-65.15026236826688,-0.04859908305441935
7,-0.17954575,-0.11166698695423179,27559618.0,100.0,-62.03894506078728,-65.43359022503813,0.037762697208240326
8,0.018606037,-0.13675378591309756,27582650.0,3.0,-67.14900076035178,-66.7809764970594,0.0008357155022976008
9,0.17680529,-0.16583495325713465,27095257.0,33.0,-70.2634504463753,-79.61034877931984,-0.01767027461103266
10,-0.22123955,-0.14511896239393038,27236913.0,109.0,-73.22179674326773,-79.33243492840967,0.005228073680939804
11,0.19835366,-0.15563983748602456,27120203.0,53.0,-77.09837523380034,-85.12947757082753,-0.004284993677514041
12,-0.27999067,-0.15313156166953923,27111863.0,123.0,-81.91867156078973,-89.9390207958284,-0.0003075198220308307
13,0.3354819,-0.1435891687409622,27270199.0,112.0,-87.03995024167487,-92.41320700796139,0.005840100328037214
14,-0.24312796,-0.15188496541815977,27198587.0,104.0,-90.67850808257194,-98.08903030717404,-0.0026260167738416575
15,0.16203691,-0.1692419546536786,26872276.0,54.0,-97.21516901204585,-110.46649331279175,-0.011997351185927416
16,0.0390172,-0.16421836555021319,26815213.0,11.0,-100.01034552201065,-114.58242725402384,-0.0021234896515650555
17,0.11022261,-0.177785781591619,26560894.0,30.0,-102.63735335919769,-121.36092976686298,-0.009484131265338074
18,0.0068719387,-0.16989591661340514,26581939.0,1.0,-104.54374517780933,-120.36445042957965,0.0007923302581607381
19,0.08524619,-0.17672621401795363,26476327.0,20.0,-109.74029795295064,-128.0500226906669,-0.003973073597076571
20,0.050697647,-0.16868657097778567,26564665.0,11.0,-117.80259834339195,-134.42035344239952,0.003336489989717985
21,0.36828774,-0.19528167803284224,26156523.0,80.0,-119.98148027002931,-141.4640386353322,-0.015364093618346024
22,0.4113655,-0.22601557109023296,25463313.0,58.0,-116.16010893877448,-138.98482417502703,-0.026502375717139467
23,-0.038241394,-0.20217629045644803,25550598.0,22.0,-116.43936374069014,-136.82689889491493,0.00342787287734318
24,0.19482166,-0.23899827644361532,24981489.0,21.0,-116.68534206635887,-140.57146364927465,-0.022273803532895785
25,0.1384134,-0.19096128833106257,25512431.0,11.0,-118.40684682919586,-146.4220158339124,0.021253416879994623
26,0.08720094,-0.2185721669179581,25302050.0,6.0,-120.21220789982704,-150.9016127376945,-0.008246215344982216
27,0.058450967,-0.18883061007168012,25696579.0,4.0,-118.86808946884489,-149.9814808451335,0.015592768174910728
28,0.24094322,-0.23292534940777754,25146600.0,15.0,-119.30334796847069,-154.0147236393987,-0.021402810078337664
29,0.2036173,-0.2332021705789018,24896148.0,10.0,-120.28534135851834,-157.7304511289976,-0.009959676457254658
30,0.4124526,-0.24375260283608757,24609861.0,17.0,-121.38671391370548,-161.89319389014082,-0.01149924879945283
31,0.009218816,-0.17744144273632312,25556711.0,0.0,-112.5904522595419,-163.54282264041535,0.03847441478844598
32,0.15940695,-0.19845065113325538,25654645.0,3.0,-110.62798553532805,-158.50517659684778,0.0038320267424082856
33,0.002078969,-0.1951922935948222,25753045.0,0.0,-111.77279372466728,-158.0222505061457,0.0038355627216825647
34,0.37237215,-0.187995281861924,25917007.0,7.0,-112.97520790053247,-157.93387629575165,0.006366703432545549
35,0.13507496,-0.16655324552837858,26347952.0,1.0,-111.17805773705145,-155.79817674626557,0.01662788453929113
36,0.25423464,-0.15838800518598184,26679936.0,3.0,-108.05451227569874,-150.70854029568198,0.012599992591454546
37,0.13017032,-0.20282120205415788,26079631.0,1.0,-104.4269282358527,-148.28042579579926,-0.022500241379889367
38,-0.01743101,-0.1891142560233255,26045537.0,11.0,-105.93071010536939,-148.64420465388875,-0.0013073037728179512
39,0.047352433,-0.15077246238676034,26669687.0,0.0,-103.74691969079461,-147.95521747255404,0.0239637984810987
