timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.22282276,-1.0,80300000.0,0.0,0.0,0.0,0.0
2,0.112946846,-0.050025344956413455,80298728.0,66.0,-315509.83167643583,0.0,-1.5840597758405976e-05
3,0.002540771,-0.15303929369175812,80146910.0,1.0,-2847.680157347956,-2480.132421088182,-0.0018906650675711825
4,-0.036748342,-0.14985408932363425,80240268.0,2.0,-2299.1107030480894,-2408.485590918814,0.001164835924429276
5,2.8707087e-05,-0.14393253638337827,80578268.0,0.0,-1234.1370308342628,-2443.4657024821995,0.004212348842105064
6,0.26192647,-0.15081340241340213,80380621.0,136.0,-1128.090019093141,-2186.3777574820856,-0.002452857388297301
7,0.16779594,-0.17233997662080106,79213572.0,67.0,-439.32228428123915,-399.10052553838557,-0.014519034382677884
8,0.41971907,-0.1885520534379896,77897752.0,146.0,-344.28039184599663,-334.2407273269975,-0.016611042360266243
9,-0.1468493,-0.18720583115630657,77388618.0,60.0,-355.1728970412725,-362.0838897564886,-0.006535926736371032
10,0.18291199,-0.19125136763220746,76962973.0,48.0,-368.81051745254257,-387.0782166315479,-0.005500098218577828
11,-0.20470738,-0.18774026168558017,76946278.0,82.0,-368.8726154253943,-374.12672802612803,-0.00021692249336573835
12,0.23493925,-0.15967356248720616,78321040.0,68.0,-275.9833937511692,-376.78994515248405,0.017866517208278743
13,0.3488322,-0.16595537336140453,78630029.0,77.0,-284.19446666586765,-380.6728317537749,0.00394515956376473
14,-0.17876305,-0.18215885102607005,77961626.0,83.0,-288.28042221348466,-401.77129365339,-0.008500607318865417
15,-0.40597457,-0.12292106765849298,80601346.0,155.0,-197.23178607137896,-401.7936223264,0.03385922197158894
16,0.02464072,-0.14572281651846836,80646574.0,9.0,-204.13981106386993,-403.45570908515714,0.0005611320684396511
17,-0.20447092,-0.16697166545069864,79597889.0,48.0,-204.15024413771292,-401.70524918504145,-0.013003466210480312
18,0.5297966,-0.16697680861727632,79142560.0,227.0,-205.72109115573033,-414.7774283518545,-0.0057203652725011335
19,0.16242763,-0.1521658552080703,79681473.0,32.0,-209.349818246985,-416.1031573586251,0.00680939560206291
20,-0.0149562955,-0.19896016849317877,77579345.0,6.0,-189.23670831871357,-301.43842779801577,-0.026381640811283698
21,0.27287623,-0.1867557657600883,77269783.0,49.0,-192.3933127660173,-307.8347094811038,-0.003990263129960687
22,0.4390577,-0.1978862883407368,76582774.0,58.0,-196.12383869194215,-320.95546926092254,-0.008891043475558875
23,0.29009956,-0.14372134512750057,78938792.0,21.0,-173.28397086290875,-320.4838820889003,0.030764333504033164
24,0.2824166,-0.18696500830651008,77857448.0,14.0,-172.32657445377313,-323.0873148549732,-0.01369851213329943
25,0.43391755,-0.18680279116912357,77390749.0,17.0,-176.66234898398528,-334.9417302808573,-0.0059942755894079654
26,-0.1145148,-0.20961661640024815,76057127.0,68.0,-178.96797815679994,-336.32146276457223,-0.017232318038426012
27,0.6655408,-0.18997376633606605,76428496.0,59.0,-179.59676060300416,-333.0456439765647,0.00488276397818708
28,0.14155579,-0.1512642206392289,78496929.0,4.0,-168.43397379196432,-332.50140846162543,0.027063636055326797
29,0.6180721,-0.18338671252868977,77842141.0,16.0,-170.8037798895159,-342.8486798760272,-0.008341574738548052
30,0.14601552,-0.17261086364684491,78086528.0,1.0,-167.41636797249114,-331.07433410121337,0.0031395205329719797
31,0.30133712,-0.18468607732773096,77596871.0,3.0,-167.28916855445365,-334.11081537534164,-0.006270697552335789
32,-0.12044069,-0.1868221861135732,77274284.0,74.0,-169.26885039885696,-337.7852501579411,-0.004157216597045517
33,0.3093871,-0.1926924005758211,76841046.0,25.0,-170.9865382326872,-343.4538546042264,-0.005606496463946531
34,-0.439588,-0.19553457667963536,76508000.0,248.0,-175.57340623336674,-352.8650768294771,-0.004334220020898726
35,0.016995288,-0.19185503033801526,76539713.0,5.0,-175.88899073349324,-348.645362783065,0.0004145056726094003
36,0.10650012,-0.173091290622436,77475859.0,31.0,-168.71706867989312,-335.1112112141172,0.01223085328266125
37,0.029089436,-0.17090638293765392,78006733.0,7.0,-173.3113292267988,-341.4082441976195,0.006852121510521103
38,0.08287341,-0.1567679079517854,78944964.0,20.0,-170.25265167966427,-335.5436222407589,0.012027564338580876
39,-0.012544081,-0.16673399463496355,78867913.0,4.0,-169.20913999357828,-327.40596550665305,-0.0009760090586652241
40,-0.41060132,-0.18638267104271156,77855549.0,154.0,-170.85590833415725,-333.47980591415114,-0.01283619613466886
