timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.15216802,-1.0,14000000.0,0.0,0.0,0.0,0.0
2,-0.47750774,-1.0,14000000.0,0.0,0.0,0.0,0.0
3,-0.38627905,-1.0,14000000.0,0.0,0.0,0.0,0.0
4,-0.0022536032,-1.0,14000000.0,0.0,0.0,0.0,0.0
5,0.7551096,-0.05017131428571429,13998501.0,163.0,-57191.1287079879,0.0,-0.00010707142857142857
6,-0.07216028,0.009377507575559593,14518873.0,11.0,-167.11931726607745,0.0,0.03717340878141167
7,0.3302657,-0.13376507441908247,14366683.0,20.0,-164.653139703903,-420.3908301182195,-0.010482218557872914
8,-0.9181265,-0.14002449227454045,14246366.0,157.0,-167.19344104648795,-486.0656228043189,-0.008374723657506748
9,-0.4017133,-0.13457628597395593,14242715.0,6.0,-175.90799012583332,-464.55252459615275,-0.00025627588116155375
10,-0.08189623,-0.12428995489998873,14331815.0,0.0,-181.02153871843225,-458.49611823214474,0.00625582973470999
11,-0.29949555,-0.13470204402442598,14278486.0,2.0,-188.0795514544422,-512.4563608383953,-0.003721022075710578
12,-0.009700942,-0.13209732857142858,14278486.0,0.0,-195.7741858109105,-512.9312734256395,0.0
13,-0.22651517,-0.13345830122542907,14266475.0,1.0,-200.2687061846154,-521.4891068050625,-0.0008411956281639384
14,0.310134,-0.1319858870512613,14274270.0,61.0,-207.97631677996634,-523.308899075371,0.0005463858451369382
15,0.2489879,-0.13620270850625937,14240435.0,34.0,-213.16903928664897,-557.22746238904,-0.0023703488864929697
16,-0.04872007,-0.11626417903735034,14401569.0,4.0,-209.05313107161865,-546.1213056650075,0.011315244232356666
17,0.13162531,-0.11543936900135326,14479037.0,13.0,-210.36476552855567,-536.0539659472289,0.005379136120515758
18,-0.27184677,-0.11958973865353112,14475619.0,29.0,-213.98450765348673,-540.5580061913727,-0.00023606542341179183
19,0.35104072,-0.08571363094694358,14774891.0,40.0,-202.10482830573685,-544.4442921450388,0.020674210892121434
20,0.35495046,-0.11102530219173674,14677816.0,26.0,-204.53100302395094,-558.6889266378699,-0.006570268437174934
21,0.5255736,-0.1262091557111572,14501145.0,26.0,-198.17427634398499,-473.41502139287456,-0.01203659999553067
22,0.38277715,-0.07690086727151546,14864360.0,8.0,-180.17230897917153,-465.77435872752125,0.025047332469263633
23,-0.19885871,0.13281176764569746,16904667.0,35.0,-65.30818653712477,-439.62752618875794,0.13726167826936378
24,-0.43730652,0.11133869080300764,17610571.0,63.0,-63.837913688310586,-432.1079803230455,0.04175793584103136
25,-0.083184004,0.08633110687433009,17651163.0,6.0,-64.95742520286274,-431.6674471625952,0.0023049792082266954
26,0.39235952,0.04543926912179748,17273280.0,47.0,-66.98633765190311,-302.0922522875664,-0.021408391050493386
27,-0.18587631,0.06137860609774172,17282377.0,23.0,-66.51163812332443,-294.9216576756178,0.0005266515682024491
28,-0.3329134,0.03301032658997659,17015178.0,33.0,-68.68674718148166,-290.81284257916565,-0.015460778340849758
29,0.76356184,0.04943981879251065,17068362.0,100.0,-70.82292025187996,-294.91655599379544,0.0031256799076683182
30,-0.596018,0.031632046512922576,16920022.0,100.0,-72.04690623091041,-307.8399439966688,-0.008690933552967765
31,-0.34667438,0.007936325596999819,16638172.0,23.0,-76.48270391486649,-312.7776467145063,-0.01665777975938802
32,0.101296894,0.023405970442063648,16673987.0,16.0,-78.2623705809836,-315.2529663997145,0.002152580223356268
33,0.07576383,0.023831528416942846,16692171.0,10.0,-79.54582574815953,-315.8101754481266,0.0010905610037959127
34,0.10441253,0.05774320196484754,17018612.0,13.0,-82.43915636905776,-323.8921477195403,0.01955653341916998
35,0.24608815,0.03339184311324399,16917473.0,28.0,-84.15364405955746,-337.66211740047174,-0.005942846572916757
36,-0.4773355,0.0414976110792636,16954816.0,53.0,-86.52536818032475,-342.5340101688769,0.0022073627662949425
37,0.052218154,0.036206343177995634,16919332.0,7.0,-90.54795050549697,-357.79323682389366,-0.0020928566844960156
38,0.27064908,0.03414023558421471,16885912.0,35.0,-95.06911860883447,-375.25968510329113,-0.001975255287856518
39,-0.4107778,0.014642676764918441,16688445.0,41.0,-95.57716563625644,-379.42970962647775,-0.011694186254198173
40,-0.35838345,0.027621958015961276,16733567.0,21.0,-91.0464351838792,-357.03629959940685,0.002703786961577307
41,-0.29309422,0.019364255413495665,16673586.0,11.0,-94.06875718345326,-371.7388249105128,-0.0035844718582714614
42,-0.092669584,0.017382169193709815,16631323.0,2.0,-100.95742212014581,-399.6809161171038,-0.002534727682455352
43,0.32176894,0.02268280881374561,16664473.0,56.0,-99.51270166961763,-389.4994843952057,0.001993226876779436
44,1.0364654,-1.0,16664473.0,0.0,-98.91264728145241,-382.8631557398337,0.001993226876779436
45,-0.4568022,0.03295258876013958,16774219.0,37.0,-100.08770571123438,-383.2216833954402,0.006585626800199442
46,-0.7607595,0.020226668968149883,16697665.0,34.0,-101.64655299758653,-393.9109524657177,-0.00456378922917365
47,0.1325807,0.022573040181208412,16689678.0,25.0,-104.03089335821568,-398.69801392148116,-0.00047833035337575645
48,-0.4470983,0.018860804487814034,16651580.0,16.0,-102.8299270020813,-395.04201988226015,-0.0022827282827146216
49,0.45631877,0.018229849155343994,16630617.0,86.0,-104.6085091551749,-400.6865047796673,-0.0012589195739983834
50,0.44175327,0.0032709555734217605,16481711.0,46.0,-104.39048639153492,-403.2540439127987,-0.008953726731846448
51,-0.0978112,-0.08637675818230366,15583266.0,14.0,-102.18155481453775,-218.70327074623668,-0.05451163413798482
52,0.20147255,-0.06330647303434155,15445106.0,16.0,-101.5413550053533,-219.82736850013455,-0.008865920661304249
53,0.025014598,-0.041909823212431,15583696.0,1.0,-100.36260113781559,-215.42859611865842,0.008973068880200628
