timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.058005705,-1.0,52200000.0,0.0,0.0,0.0,0.0
2,1.0718133,-1.0,52200000.0,0.0,0.0,0.0,0.0
3,0.35411203,-0.05008042911877395,52197376.0,3883.0,-159052.09932025374,0.0,-5.026819923371647e-05
4,-0.13434881,-0.04600518317781682,52329180.0,521.0,-3363.214021651608,0.0,0.0025251077755326246
5,-0.16222909,-0.15510787783210322,52089613.0,545.0,-1621.4783726014086,-1508.0649671533502,-0.004578076705960231
6,0.48600873,-0.14679976893895402,52255959.0,3938.0,-1427.8558447277355,-1457.1852955375025,0.0031934581660263053
7,-0.45578516,-0.1487421162972467,52265525.0,3078.0,-1564.748449555902,-1493.7666762085212,0.00018306046206136988
8,0.11763359,-0.16015228169222084,51897247.0,869.0,-1132.477435979792,-1190.7869053995687,-0.007046289116965724
9,0.49617675,-0.11826646428211308,53099783.0,3061.0,-430.7871775810579,-1145.9012691969383,0.02317147959698132
10,0.29877755,-0.08474761762097974,54734634.0,890.0,-285.3009911566391,-1095.395518795653,0.030788280245891024
11,0.9115188,-0.11144463493840558,54563300.0,1912.0,-298.0382456573845,-1277.8980241817342,-0.003130266660776429
12,0.44767055,-0.06230471346238349,56124588.0,80.0,-255.34746973563603,-1246.31944062604,0.02861425170398418
13,0.24897684,0.029864635540745213,59900610.0,23.0,-155.4552556308462,-1218.5235602859805,0.06727928229958677
14,-0.029385328,0.03741899182673396,61789817.0,308.0,-155.76676091162216,-1224.7706537736692,0.03153902773277267
15,-0.7846346,0.09758292480901994,64668394.0,8006.0,-142.44813701796508,-1185.1954728970848,0.0465865920917034
16,0.6654218,0.0673041600333323,64751479.0,5521.0,-148.13732234509504,-1207.88199442715,0.001284785269292446
17,0.3937349,-0.00724335039572209,62126058.0,1156.0,-129.7315750464872,-204.4731481741714,-0.04054611632886409
18,0.22237056,0.00594879039091277,61593235.0,400.0,-130.21247045005995,-221.8715224125107,-0.008576481707563033
19,0.20508987,-0.054385226242426324,59274248.0,300.0,-121.29458040085765,-190.99138116428006,-0.0376500276369637
20,0.034304097,-0.055847307772978624,58316718.0,40.0,-128.06478715884873,-214.42622571961715,-0.01615423277913201
21,1.188976,-1.0,58028266.0,0.0,-129.62683067369542,-228.71563610748834,-0.01615423277913201
22,-0.050790735,-0.03341971215083671,58696944.0,488.0,-132.94658215668096,-229.44730822022626,0.0065200171244204795
23,-0.9531999,-0.0721533230765108,57525430.0,8699.0,-135.60634792930708,-245.10940075410284,-0.019958688138857792
24,0.03909112,-0.06020520208602256,57456645.0,416.0,-138.4730145250753,-245.04862229619442,-0.0011957320440716393
25,0.35559818,-0.054231823279349334,57631206.0,3501.0,-143.88167885910218,-249.6770900993604,0.003038134231471399
26,0.08668051,-0.06913976207046339,57196286.0,560.0,-144.97291103410814,-256.3554215573403,-0.007546605913469865
27,0.4685098,-0.1000681690018185,55967958.0,2904.0,-148.8995382862573,-270.70863642546976,-0.021475660150381094
28,-0.49028713,-0.06972916883172135,56482472.0,3828.0,-151.07198965243245,-270.32181921613926,0.009193010043353735
29,-0.41923022,-0.08011584294227261,56349129.0,1668.0,-160.44071703927384,-284.3068675861295,-0.002360785484034764
30,-0.49242666,-0.07394586195587623,56501416.0,1138.0,-163.64734293377015,-285.2754729219235,0.0027025617379108024
31,-0.91204244,-0.07506305596558184,56527558.0,1071.0,-164.30923044242797,-281.94855494123397,0.00046267866985846867
32,0.30355853,-0.07465736305899347,56552185.0,3124.0,-168.6671334723806,-285.0371751203088,0.0004356636103049065
33,-0.8409331,-0.059448908762452374,57075945.0,2714.0,-168.32077752478764,-280.70555445302097,0.009261534280240454
34,0.26368648,-0.06811505348061496,57001957.0,2612.0,-167.35928657264353,-276.44009787111526,-0.001296307927972108
35,0.21251172,-0.03494350489209187,58094854.0,1456.0,-171.73155540002062,-282.32345621671516,0.019172973306863832
36,1.0197129,-1.0,57774114.0,0.0,-179.49270705142797,-293.60846879086023,0.019172973306863832
37,-0.10860512,-0.055212972000725,57861046.0,497.0,-185.85252376628398,-305.89865662207285,-0.004024590542907639
