timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.079442605,-0.05001803726708075,32199637.0,1093.0,-272859.3002754821,0.0,-1.1273291925465838e-05
2,0.017661624,-0.047298281655879466,32254213.0,219.0,-1946.3419537636619,0.0,0.0016949259396930468
3,0.46487308,-0.0414142062526258,32396612.0,5414.0,-852.5683522096822,0.0,0.0044148961253526785
4,-0.19877486,-0.01811917544043922,32929033.0,1336.0,-250.25498617926158,0.0,0.016434465431138294
5,-0.0031888708,-0.13360527371133882,32848112.0,17.0,-251.54250332939375,-1276.9977411334694,-0.002457436269082059
6,-0.0073425397,-0.126599661307982,32955407.0,39.0,-269.54854821697194,-1266.9148946736823,0.003266397776529744
7,0.08885627,-0.148576908196097,32555116.0,678.0,-206.73303095999896,-292.93080878930084,-0.012146443829384356
8,0.69207424,-0.18178227573144318,31711720.0,5099.0,-134.28659395092095,-146.14008952904675,-0.025906711559559488
9,0.5822196,-0.1136461201861509,32711266.0,1272.0,-99.54151905391177,-141.51740288520833,0.03151976619369747
10,-0.24052525,-0.13630353430142386,32699238.0,2978.0,-104.98391667860399,-146.349993712266,-0.0003677020632585728
11,0.05680544,-0.16390240164925032,32134861.0,226.0,-103.8119820605306,-152.6838484979698,-0.017259637671067442
12,-0.26856047,-0.14753969443654658,32220939.0,2586.0,-107.18767703759087,-151.68186548607406,0.002678648586654848
13,0.114597574,-0.18442327672988718,31516192.0,756.0,-101.3165422326947,-146.6569723873508,-0.021872329667363202
14,-0.4268932,-0.17952198037518685,31308674.0,3330.0,-104.52720956963084,-154.6401135446772,-0.006584488379814414
15,0.0689493,-0.2142856985762942,30526043.0,689.0,-100.32829263551068,-147.59580315723124,-0.02499725794838836
16,0.056005552,-0.17054062487327287,31041888.0,497.0,-96.80135843165627,-145.67824636688638,0.016898521698341315
17,0.2556772,-0.19811599489520387,30730081.0,2199.0,-98.18453624739816,-152.1398268992003,-0.010044717640885761
18,-0.16981389,-0.21323710983254707,30293402.0,1334.0,-101.52961092301257,-162.94818640886882,-0.014210148030524228
19,0.46567598,-0.22166090700123248,29933595.0,3778.0,-99.72202098723034,-164.40310978175006,-0.011877404855354311
20,-0.38485378,-0.30121918215998394,28221863.0,3963.0,-76.54031610386151,-94.59025924567113,-0.05718431080530087
21,0.037086576,-0.2662091588327739,28126723.0,324.0,-78.63938963249065,-96.12768318739498,-0.0033711452713096933
22,0.40902302,-0.2410206283979906,28558777.0,3327.0,-76.91179400825602,-94.84705832965932,0.015360978952293873
23,0.24255827,-0.22297103289611137,29107798.0,1134.0,-75.77783713436796,-94.9826216138523,0.0192242475929554
24,0.22880216,-0.2335482059542176,29163180.0,808.0,-77.98000398531711,-95.97554023649762,0.001902651653690877
25,0.019843116,-0.2224848126780613,29401765.0,53.0,-78.35298207054423,-95.39081439011272,0.008181035127170631
26,-0.1878138,-0.2347961898020704,29274546.0,2250.0,-76.81169980435017,-93.33309778880187,-0.0043269171085477355
27,-0.44168946,-0.2224111555951951,29454952.0,4298.0,-77.58230923244844,-93.07833568539911,0.006162555005976865
28,0.58296555,-0.26193817678986014,28774048.0,5683.0,-74.896382158081,-92.22100455052495,-0.02311679204230243
29,-0.28644177,-0.24917904913240352,28708578.0,3184.0,-77.0037195384032,-93.89806045509881,-0.0022753141997955938
30,-0.18948583,-0.22084999587000664,29219464.0,1503.0,-76.17864433677097,-93.76248931025762,0.01779558708898783
31,0.30651608,-0.23334448746004183,29218740.0,2609.0,-82.09760612030075,-99.57640228559292,-2.4778004141349067e-05
32,-0.01440515,-0.21692560662701893,29534716.0,130.0,-79.04707680846165,-95.37308558554344,0.010814155572759127
33,-0.3005761,-0.2502465990753571,29036159.0,2678.0,-82.23394092217174,-101.34513180659503,-0.01688037223720045
34,0.42406172,-0.2709261491868026,28411938.0,3922.0,-78.91299815994394,-99.20967530483833,-0.02149805695718914
35,0.19083814,-0.25322150779675956,28462444.0,1014.0,-82.69762798068835,-102.6538904161639,0.00177763304988206
36,-0.14975661,-0.3016647125479793,27564173.0,1672.0,-82.6704252429881,-103.45907100166932,-0.03155986885736165
37,-0.10412113,-0.27212783983347577,27703734.0,988.0,-83.43714305584385,-103.43416033658245,0.005063130317749783
38,0.020914957,-0.2530352064367367,28129097.0,144.0,-84.01061524537973,-104.53660252680372,0.015353995241219108
39,0.38372713,-0.21581950270681144,29036885.0,2453.0,-82.91161848437487,-107.50387224488927,0.03227220553862785
40,0.34360898,-0.21530533101175392,29480715.0,1326.0,-81.36023180054042,-105.50743093916851,0.015285041766704659
41,-0.08090223,-0.22296020065501648,29539612.0,1005.0,-82.94429609164597,-106.34010828920466,0.0019978145034813435
42,-0.0148617625,-0.23618900232517426,29310552.0,169.0,-85.5823164443328,-110.47574416318035,-0.007754333401535538
43,0.08887002,-0.22784839740218188,29366744.0,331.0,-87.24652284582986,-111.40513111437231,0.001917125272836895
44,0.03319315,-0.17818297922609289,30351694.0,107.0,-80.81810266296607,-106.96189896304446,0.033539639259973796
45,0.05199063,-0.23745913848748917,29649947.0,168.0,-82.54973258094033,-111.30884678006935,-0.023120521707948163
46,0.66398525,-0.23353738856807899,29412111.0,2061.0,-85.302143880545,-115.76175929760484,-0.00802146459148814
47,0.0532659,-0.17748336828159333,30386777.0,53.0,-88.86802564600866,-124.24588103391932,0.0331382538301994
48,0.23472321,-0.0688449941074677,32972457.0,205.0,-68.60905572003952,-115.1711018886797,0.08509227549864865
49,0.08569376,-0.08307473363247511,33894269.0,55.0,-65.4179894030399,-110.44040484506641,0.027957030924325717
50,-0.106113754,-0.05103215924242045,34956194.0,1510.0,-63.11181537108531,-107.47695226816352,0.03133051785244284
51,0.4072811,0.039980535341284054,37310403.0,787.0,-55.37072604974127,-101.14788702587295,0.06734740629943867
52,-0.18372521,-0.007647004074936306,37300034.0,2482.0,-56.205270429996304,-101.36621836215294,-0.0002779117663242608
53,-0.02395268,-0.059040188185508616,36195775.0,264.0,-56.84387812836157,-102.55353689378134,-0.029604771942030938
54,0.22842734,-0.08670733362053457,35172495.0,959.0,-56.565402038629614,-102.52494593101682,-0.02827070286518247
55,0.2412441,-0.05290120701382525,35465410.0,773.0,-57.034982443969525,-102.51749810137626,0.008327956262414707
56,-0.57278013,-0.07197297758329221,35187725.0,7159.0,-58.040601823568764,-104.89742172967087,-0.007829741711712905
57,0.3183726,-0.08570596135647539,34786129.0,3156.0,-59.706120708929326,-109.0455331242568,-0.011412957217325076
58,-0.21396446,-0.09641907743122079,34397094.0,1818.0,-62.42348846708206,-115.12675457394772,-0.011183624369357107
59,-0.54700315,-0.09084957191838133,34350324.0,3653.0,-62.96270488783613,-115.00400659157236,-0.0013597078869511477
60,0.27374202,-0.08775595059273958,34394642.0,3365.0,-57.91996414339293,-104.92249227355035,0.0012901770591741725
61,0.33720747,-0.09950990039419946,34169998.0,3058.0,-59.22859478402555,-107.61390852114765,-0.0065313661354579585
62,0.06344742,-0.06977174807868947,34689573.0,372.0,-60.726460229393,-109.7960571984367,0.015205590588562516
63,0.09517706,-0.09933085545138345,34296565.0,532.0,-62.95630592798714,-114.90664708069411,-0.01132928329789473
64,0.16714588,-0.038842194736286695,35383364.0,807.0,-62.328986539313185,-114.51495066895598,0.03168827548764723
65,0.030649677,-0.087661256266173,34825324.0,126.0,-63.296296131537666,-117.64050612889373,-0.01577125340597915
66,0.31632966,-0.09833295816822572,34373476.0,1283.0,-64.70640979339107,-121.47331270678171,-0.012974696229674704
67,-0.22683366,-0.07458117117414813,34677099.0,2851.0,-66.11219745985287,-123.30374564945677,0.008833060700640227
68,0.15648113,-0.09481156794103054,34385278.0,886.0,-69.11345247979037,-129.58682642259146,-0.008415380998277855
69,-0.059460144,-0.09159348190953998,34329952.0,630.0,-70.09834753125176,-130.4346250970337,-0.0016090025504519696
70,-0.012667663,-0.11941782623726695,33731064.0,126.0,-74.46513889498897,-139.91843569394865,-0.017445057889973165
71,-0.0581749,-0.11210129616030748,33630556.0,572.0,-74.88377252665813,-140.10896769737994,-0.002979686617653093
72,0.069126315,-0.14847102856089772,32841963.0,452.0,-75.84256254849116,-142.54743173117203,-0.02344870539755572
73,-0.2916506,-0.13253307622778743,32832298.0,2837.0,-75.76610306755977,-140.95632927108431,-0.000294288133751323
74,0.16011892,-0.1544169388717614,32383962.0,1476.0,-78.39696001913086,-147.05385604154412,-0.01365533414688183
75,0.18913212,-0.1282901918675617,32718224.0,1436.0,-82.46323164270986,-153.8834444293811,0.010321837704725568
76,-0.38274693,-0.12647007459851067,32901533.0,3752.0,-83.27118613965835,-154.43840255640282,0.005602657405854303
77,0.113205105,-0.13338669177048615,32840696.0,1119.0,-82.74781377255289,-152.5611902523714,-0.0018490627777131236
78,0.4318419,-0.13921158180944554,32696188.0,3825.0,-82.26280199917086,-151.5457252423683,-0.004400272150139571
79,-0.34121424,-0.14759958547255936,32463848.0,3751.0,-83.25619603022108,-153.84789520292742,-0.007106027161331468
80,0.5760886,-0.14449085862395428,32426171.0,5097.0,-88.44591710608535,-162.4128337329507,-0.0011605833048503678
81,-0.38516405,-0.14751228062538604,32348779.0,4753.0,-88.60958492881687,-162.13925133079732,-0.002386714114349178
82,0.51660943,-0.14214091784875138,32423405.0,4372.0,-89.17645031185982,-162.20030225776736,0.002306918601162659
83,0.17713617,-0.17339072818892914,31825198.0,743.0,-90.27502306153735,-165.22073033920196,-0.01844985127256067
84,-0.10823089,-0.13215221119179765,32392289.0,1374.0,-88.60027012023416,-161.92183689486754,0.017818930773030855
85,-0.34334832,-0.15368049325516658,32209582.0,3889.0,-88.61364452798263,-162.17002679895674,-0.00564044732991855
86,0.059300452,-0.13495373114090092,32507037.0,503.0,-91.25397971027797,-166.23060084152172,0.009234984794276436
87,0.27078554,-0.14341445895956745,32466696.0,2169.0,-89.08205117918548,-161.43789159354603,-0.001240992834874492
88,0.03250572,-0.16257454314202335,32062163.0,193.0,-89.91305322723424,-164.00792656840457,-0.012459937407859426
89,-0.21202874,-0.14395206275852523,32261037.0,2184.0,-90.31088725014968,-163.90011343320728,0.006202763051263884
90,-0.14619426,-0.15050438935526805,32216516.0,1187.0,-90.42114896224896,-163.34529052856854,-0.0013800238349436814
91,0.4461738,-0.15131824667034083,32180688.0,4067.0,-88.57134946477146,-159.25249560514882,-0.0011121003897504001
92,-0.10789108,-0.17260087133833438,31736825.0,1186.0,-86.28885386700294,-156.12183640813092,-0.013792837493095237
93,-0.49265575,-0.17598643416727783,31476049.0,4835.0,-87.1372271235754,-158.27647581323714,-0.008216826982535272
94,0.25143287,-0.1702737026656027,31475271.0,2827.0,-88.3761980762222,-159.50745726666105,-2.4717206406687194e-05
95,0.27867955,-0.1702888233559437,31474625.0,2345.0,-90.81595346429084,-162.94031689974364,-2.0524048863630117e-05
96,-0.06713037,-0.17293073581539375,31421701.0,681.0,-90.42996701371256,-161.76182428152578,-0.0016814815108996534
97,-0.17685133,-0.16726503154790118,31511067.0,1674.0,-88.84849756144342,-158.13862887973,0.0028440853663523817
98,0.25653756,-0.09105881212897637,33069873.0,1954.0,-83.72553934490861,-153.2413897275803,0.0494685248201846
99,-0.16463995,-0.19060469346685127,31748190.0,1605.0,-82.61392174662964,-146.07518244831584,-0.03996637664740956
100,0.24877952,-0.17283758715018954,31543998.0,1926.0,-86.22996438063885,-152.82576963244395,-0.006431610746943369
101,-0.2928309,-0.18648474047301755,31182037.0,2949.0,-89.51392655585272,-159.4372700645769,-0.011474797836342749
102,0.101886615,-0.1910296871285302,30932483.0,919.0,-86.25916738558162,-154.14895492911623,-0.00800313334244328
103,-0.15534744,-0.17952614509925052,31049156.0,1249.0,-86.67914505216221,-154.18317800761687,0.00377186015102635
104,0.35641673,-0.19078764534540643,30878423.0,3356.0,-88.31106092056201,-157.30601917922368,-0.005498796811095284
105,0.032657012,-0.14327313651955012,31741036.0,189.0,-85.68551511866526,-153.39501675117845,0.02793578545121945
106,0.051508114,-0.1550781503180519,31896025.0,286.0,-83.35592372943057,-148.56779585247375,0.004882921905888642
107,0.22681001,-0.16116371879602143,31842564.0,1201.0,-84.084450830097,-149.47948265099953,-0.0016761022729321288
108,-0.07980687,-0.13062572494896457,32430641.0,943.0,-83.08282544106693,-147.6236277221098,0.018468267819136675
109,-0.13260524,-0.14648864960250188,32371387.0,1443.0,-85.10735646773617,-150.89086764960203,-0.0018270992546832484
