timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.117953,-0.05002663852242745,37899369.0,127.0,-254430.52614896986,0.0,-1.6649076517150396e-05
2,-0.10567941,-0.04629404941371581,37987508.0,13.0,-1906.5648176298712,0.0,0.0023256060015141677
3,0.043028124,-0.046488232696972116,38021504.0,40.0,-2211.68180727147,0.0,0.0008949257740202384
4,0.02745153,-0.14841826988250334,37990582.0,24.0,-1972.8587408668632,-5301.373293068131,-0.0008132766131502846
5,0.28889093,-0.1497801311821542,37944790.0,256.0,-1809.239820486909,-4247.8097876135025,-0.0012053513683996733
6,0.16169597,-0.1562830483688869,37770676.0,103.0,-1055.4094993360861,-1202.6450358184047,-0.004588614141757011
7,0.13620564,-0.14741024542953146,37904565.0,72.0,-903.9906929527983,-1185.1627583557763,0.0035447869664816164
8,0.31524613,-0.14606598258444012,37995189.0,144.0,-907.8460665583438,-1187.2291070526865,0.002390846590641523
9,0.46312898,-0.15729679285971016,37768554.0,147.0,-712.9915921660219,-878.060877918074,-0.005964834126762733
10,0.35320336,-0.16074452359181535,37588256.0,60.0,-685.2771333612727,-904.2808596264002,-0.004773759673192678
11,0.29007906,-0.20825303395429362,36388098.0,33.0,-228.29319838474754,-199.93318409293764,-0.03192906848351783
12,0.14854501,-0.22218553672481628,35543992.0,12.0,-203.4519015528614,-187.4545818622471,-0.02319731028535759
13,-0.081145525,-0.19522471390567153,35790828.0,81.0,-205.1490570421626,-190.6571381010206,0.006944521031852584
14,0.044020247,-0.21009049656059448,35559800.0,6.0,-209.35840450620736,-199.13186319972738,-0.006454949854750497
15,0.3161966,-0.22577722409074752,35094584.0,47.0,-213.39201244030497,-210.47100397157337,-0.013082638260057705
16,0.12740739,-0.16539642964966728,36266927.0,12.0,-157.4155770536191,-206.28830621765084,0.033405239965232245
17,0.12643208,-0.1951685119498246,36118525.0,11.0,-162.84625807275754,-215.07775229400164,-0.004091937538573368
18,-0.17447624,-0.22505315872776271,35359169.0,174.0,-159.6714287013848,-212.02495006771827,-0.021024003610335695
19,0.09188344,-0.21393766881407017,35276463.0,23.0,-165.1296745579665,-217.8010926136361,-0.002339025557981863
20,0.051230587,-0.24375940019203107,34554759.0,12.0,-165.98928249287016,-220.43061429631715,-0.02045851365540814
21,0.33744046,-0.2597635472820542,33865621.0,77.0,-161.1235947161752,-216.07406969010253,-0.019943360044849395
22,-0.09133999,-0.23766402521497365,34048867.0,85.0,-161.60425643697357,-214.86121845042234,0.005410974155766995
23,0.044613883,-0.23011590755035427,34304723.0,10.0,-164.90426793799418,-218.47355996398687,0.007514376322712882
24,0.671585,-0.19158711042311616,35296497.0,146.0,-146.89111549113517,-214.0496784019876,0.0289107129650923
25,0.35147247,-0.22502084941731249,34993683.0,25.0,-147.7434957192727,-218.43012740381442,-0.008579151636492427
26,0.31211147,-0.18961370220379115,35665718.0,14.0,-144.37485680869412,-218.98692997357534,0.019204466131787272
27,0.039203614,-0.20305700198961063,35665714.0,1.0,-147.32020772665123,-218.4547359782557,-1.1215251575756865e-07
28,-0.17273194,-0.23532234813348274,34921815.0,181.0,-144.17975877138,-214.9161147948158,-0.020857538419110297
29,0.22215348,-0.1618144743319566,36266999.0,45.0,-123.87184786772893,-205.2551385646965,0.03851987647262893
30,0.2182092,-0.2025413055731372,35947288.0,34.0,-125.62661007867742,-210.96553830851587,-0.008815479880207347
31,-0.14011201,-0.23146591327924199,35135263.0,132.0,-122.32671398560933,-204.6699103171747,-0.022589325792810852
32,0.14011295,-0.20854251594392276,35298096.0,36.0,-123.40416897114243,-203.89932702448468,0.0046344608264352535
33,0.08220508,-0.18397663758977711,35936265.0,17.0,-122.52324824548433,-204.23324654420324,0.01807941708810583
34,0.49896675,-0.25293249151376707,34633791.0,104.0,-111.56609749257981,-173.3176655556163,-0.03624400031555867
35,0.065233275,-0.2232901433767961,34730964.0,6.0,-114.91021945862863,-176.25929489686538,0.002805728082149598
36,0.20848629,-0.18232248801564943,35708870.0,20.0,-111.36972534363849,-176.18422258295104,0.028156604003275004
37,0.20615438,-0.19770884778586822,35808600.0,15.0,-109.97760641150474,-171.82069063036832,0.0027928635098226295
38,0.26303148,-0.17554537627598105,36365672.0,16.0,-109.27755499565254,-170.72600662179013,0.015556933250671626
39,0.29317933,-0.1798014346793942,36519962.0,13.0,-111.56330419697855,-172.31013959983986,0.004242737491555223
40,0.23016,-0.1850085163593343,36467831.0,7.0,-113.58359173165185,-173.3734102538251,-0.0014274658883818116
41,0.019872412,-0.05112413403187238,39562379.0,0.0,-86.1323704008214,-167.2269057752652,0.08485692499781519
42,0.06187974,-0.093135847718426,39981974.0,1.0,-86.45520021426104,-166.28399963505814,0.010605909214913492
43,-0.08123678,-0.06829113753555706,40764162.0,85.0,-84.85510545731812,-162.76012771079482,0.019563516298619972
44,-0.03370836,-0.084041515501066,40713918.0,32.0,-85.26541100952409,-162.01935680526202,-0.00123255324125147
45,0.05191161,-0.03925376024461484,41786833.0,6.0,-82.29401237609885,-157.11409453505445,0.026352536250625645
46,-0.045053348,-0.05590848185759577,41831083.0,42.0,-83.51947404344541,-157.75480477677783,0.0010589460081839655
47,0.27071312,-0.031242213621484674,42458729.0,45.0,-85.2768796073766,-160.0466001976593,0.015004297163427492
48,0.13003659,-0.0777535422706948,41563741.0,16.0,-88.27510991949062,-166.96311101064438,-0.021079010631712504
49,0.13450564,-0.033838704117869156,42282163.0,14.0,-88.31725613698765,-166.3082139041185,0.017284825251894433
50,-0.10357815,-0.06382594760711825,41838319.0,100.0,-88.66993771106631,-169.37838744540045,-0.010497192397654774
51,0.010938108,-0.06353768224521313,41663908.0,2.0,-88.5659647883032,-169.3549303790671,-0.004168690429460132
52,0.14933054,-0.08720505716936405,41008251.0,29.0,-89.87073397789285,-174.20508286230836,-0.01573680990271004
53,0.27366793,0.010415108267496323,43130053.0,43.0,-83.63604828581595,-169.96972070645816,0.05174085576095406
