timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.22430536,-1.0,22600000.0,0.0,0.0,0.0,0.0
2,-0.55232733,-1.0,22600000.0,0.0,0.0,0.0,0.0
3,-0.077473745,-1.0,22600000.0,0.0,0.0,0.0,0.0
4,-0.27743655,-1.0,22600000.0,0.0,0.0,0.0,0.0
5,-0.16152583,-1.0,22600000.0,0.0,0.0,0.0,0.0
6,0.04532882,0.0,22600000.0,0.0,0.0,0.0,0.0
7,-0.18271366,-1.0,22600000.0,0.0,0.0,0.0,0.0
8,0.51737034,-0.05009585840707965,22598646.0,4.0,-146378.04578127433,0.0,-5.9911504424778764e-05
9,-0.843638,-0.04777435617688769,22630844.0,3.0,-6518.446418937519,0.0,0.0014247756259379433
10,0.5378441,-0.15063579047704184,22604498.0,4.0,-4955.051214077163,-4978.576024210711,-0.0011641633869245
11,-0.55300075,-0.179023289368753,22191978.0,2.0,-538.9340594838326,-328.5929473744961,-0.018249465217055474
12,0.30342034,-0.16413095085891266,22221652.0,1.0,-559.3041451101215,-331.55779052965005,0.0013371498475710456
13,-0.94540054,-0.18439635211700778,21950643.0,3.0,-504.2590099082109,-365.4681887504303,-0.012195717942122394
14,0.05460523,-0.1722020000588051,22001643.0,0.0,-519.8940939934182,-371.60058354135197,0.002323394353413702
15,0.7996478,-0.1674543125766687,22090618.0,6.0,-513.3022376052835,-367.67307028343083,0.004044016167338048
16,-0.15466605,-0.13403078784677547,22597596.0,1.0,-354.0533279051367,-362.49978807500224,0.022949923809284106
17,0.03108216,-0.1632644889852337,22411596.0,0.0,-359.0274007400093,-411.5583101599045,-0.008230964037059517
18,0.033012144,-0.17839352505008127,22117596.0,0.0,-348.4000376662329,-434.2903579567368,-0.013118208984313299
19,1.0243801,-1.0,22081596.0,0.0,-338.8181906741766,-454.5323528643979,-0.013118208984313299
20,-0.6375581,-0.18375647799300665,21914080.0,3.0,-341.8170519302522,-487.48710686786774,-0.009201542518454538
21,0.17771094,-0.17238758979913765,21982745.0,1.0,-345.062693151951,-485.07177636761827,0.003133373611851376
22,-0.42190078,-0.17256634373965357,22010856.0,1.0,-347.94400613856317,-479.8682242406707,0.001278775694300234
23,1.0340239,-1.0,22010856.0,0.0,-350.2234207176537,-474.1904675165252,0.001278775694300234
24,0.8025077,-0.17699520227452303,21961520.0,4.0,-358.4536543314191,-466.48886185288256,-0.0022414394060821623
25,-0.74731994,-0.20287823645764064,21578630.0,5.0,-341.7596304236878,-448.4837760511064,-0.017434585584240072
26,-0.30046436,-0.1965995523963751,21496630.0,0.0,-347.975851693101,-453.2781771186208,-0.0038000558886268497
27,0.95544297,-0.18091020498605298,21676627.0,6.0,-345.4293516526721,-455.5618839104009,0.00837326594912784
28,-0.528256,-0.1417687451378168,22300661.0,4.0,-281.5149907875436,-445.8624566164688,0.028788335011715613
29,-0.16642696,-0.15365996294227685,22416661.0,0.0,-284.29503370848306,-445.5154401400679,0.005201639538845956
30,-0.18455482,-0.14962773410487137,22524661.0,0.0,-288.4867488743589,-447.0158184322247,0.004817845084064928
31,0.3663004,-0.15302525338423795,22524308.0,1.0,-294.69533660207924,-432.6337811722484,-1.5671711996020718e-05
32,0.60381454,-0.1190079711029815,23003942.0,1.0,-274.08486713526906,-427.27388140136634,0.02129406150901506
33,0.36163908,-0.13180623687644108,23033942.0,0.0,-274.4546441037793,-421.58434911820547,0.0013041243105203447
34,-1.0977039,-1.0,22967942.0,0.0,-277.99415038821695,-420.9454028618019,0.0013041243105203447
35,0.76693285,-0.14580421874703448,22847579.0,1.0,-280.53022963224566,-440.460420807715,-0.008090799221427232
36,-0.10628098,-0.15000517525230914,22707579.0,0.0,-284.6299040252568,-458.08818464357256,-0.006127563887622404
37,0.9044613,-0.13434127546037067,22868579.0,0.0,-286.4089654266043,-458.2357751158635,0.007090143779748603
38,0.15795997,-0.1427555781057066,22819579.0,0.0,-289.2219580424532,-458.12263049130746,-0.0021426779512622976
39,0.5791209,-0.12349010134760183,23071579.0,0.0,-283.71662598400667,-451.34345605050083,0.011043148517332419
40,0.089863844,-0.18180809385561952,22350579.0,0.0,-253.2012035224161,-328.7028831613626,-0.03125057023622007
41,-0.8504342,-0.14745714348747918,22525940.0,5.0,-257.36515003219125,-332.5647695634571,0.007845926497027214
