timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.16703509,-1.0,73000000.0,0.0,0.0,0.0,0.0
2,0.032898404,-0.050007364383561646,72999664.0,29.0,-1053117.7162830406,0.0,-4.602739726027398e-06
3,0.2665469,-0.04987182439108483,73005701.0,229.0,-62699.0381277734,0.0,8.269901077900852e-05
4,0.058312267,-0.023927687001111298,74192084.0,34.0,-362.05966427186826,0.0,0.01625055281641635
5,-0.2644824,-0.14316378717928768,73830900.0,77.0,-355.8066721433572,-974.0132328554255,-0.00486822826003917
6,-0.34409606,-0.1381044078780988,73906628.0,73.0,-389.1731235412414,-987.5679894867974,0.001025695203498806
7,-0.08788539,-0.14071630673710359,73819752.0,12.0,-422.6908580694753,-1194.023894454222,-0.0011754832056469955
8,-0.14036855,-0.14136573286592605,73752252.0,18.0,-459.51586208263666,-1377.668693542123,-0.0009143894170763402
9,0.5594848,-0.14548015158806757,73534356.0,434.0,-468.9279191138074,-1469.7564875304693,-0.002954431818570096
10,0.19071384,-0.133885348310268,73970398.0,64.0,-446.20033153024104,-1387.7233721045293,0.005929772472611306
11,0.24678048,-0.1579933791317535,73054595.0,69.0,-385.583474016217,-587.7007213468322,-0.01238066881835623
12,0.32193685,-0.17166016558282643,72035307.0,69.0,-363.5954980701392,-494.7104328998391,-0.013952414629086644
13,0.5413689,-0.1404754363058036,73006813.0,77.0,-322.9167286389857,-481.00594056935955,0.0134865254339792
14,-0.20415129,-0.15041053734285414,72984249.0,168.0,-329.0018240278564,-481.20544339184477,-0.00030906704556463795
15,0.25110257,-0.1300473020504247,73903364.0,58.0,-313.6086033744577,-480.70643976362214,0.012593333665733822
16,0.06354654,-0.16380528584951937,72759237.0,11.0,-292.4299205210768,-421.7115716593789,-0.015481392700878947
17,-0.10891485,-0.16435338304100683,72240544.0,79.0,-299.9348829996906,-449.926886875271,-0.007128895538033198
18,0.19279307,-0.17362117925464005,71593000.0,48.0,-295.47069146930903,-457.9864172502465,-0.008963719874534721
19,-0.01673191,-0.18274190489442893,70896576.0,11.0,-298.4558749678194,-475.07882511884696,-0.009727543195563812
20,-0.58025056,-0.19831237007438207,69888584.0,396.0,-288.6221479657953,-455.84710181353876,-0.01421778112387261
21,0.18078208,-0.22635531348248727,68188164.0,120.0,-262.83626519969226,-368.1291701329475,-0.024330440004336044
22,-0.44469625,-0.21901660739208634,67759183.0,181.0,-264.30462932019225,-374.6020196182008,-0.006291135804741714
23,0.09718959,-0.20999957079163134,67962773.0,70.0,-263.41687586844466,-368.68449893495864,0.0030046111978652397
24,0.02491451,-0.22890800732844213,67220117.0,16.0,-255.2302892605208,-364.7729311965549,-0.010927394030846858
25,-0.26400203,-0.20937412906617492,67742698.0,82.0,-256.5551679429887,-369.0272346315907,0.007774175698028018
26,0.1252959,-0.22059506196936213,67487689.0,92.0,-260.69002119057967,-373.9933453939676,-0.0037643761988930525
27,-0.2559652,-0.24968902289046757,66089998.0,82.0,-261.29448716031743,-366.02839275122574,-0.020710310587165017
28,0.036749475,-0.22028347030226014,66740438.0,27.0,-262.0821737116988,-372.4231358181155,0.009841731270743873
29,-0.09825553,-0.20094857681856237,67889753.0,26.0,-246.4940118817877,-368.1090942770898,0.01722066912416727
30,-0.20858397,-0.17370354956720568,69625627.0,50.0,-224.474675710435,-366.8357842973939,0.025569013338434154
31,0.11809144,-0.19849807509270684,69317520.0,82.0,-223.78692611845273,-366.382727264644,-0.0044251953379177466
32,0.014174119,-0.21260873534445113,68550225.0,9.0,-228.52455218585195,-380.8736403382396,-0.011069279454891058
33,-0.09832172,-0.21003757921625676,68320532.0,27.0,-237.78678642494597,-394.1764958127155,-0.003350725690542956
34,-0.010166913,-0.2076975568579988,68320289.0,2.0,-235.2898976388747,-379.7162390979324,-3.5567638729745256e-06
35,0.2727969,-0.20315097562290457,68521581.0,179.0,-241.19838272672027,-384.8614383215057,0.0029462990122890143
36,0.576843,-0.22773164729708095,67522746.0,284.0,-241.83735874548412,-388.7800165463829,-0.014576940365692964
37,0.27732012,-0.1150227990462141,72039251.0,53.0,-168.43118726516178,-386.8429230995743,0.06688864519816774
38,-0.00624492,-0.14488124172793093,72808726.0,4.0,-166.12486156079322,-379.08536388883977,0.010681329821155414
39,-0.081836686,-0.15253709581945138,72800572.0,62.0,-163.50570295778093,-364.8958528014096,-0.00011199207084051986
