timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.041092694,-1.0,44000000.0,0.0,0.0,0.0,0.0
2,-0.043649286,-1.0,44000000.0,0.0,0.0,0.0,0.0
3,-0.0030756593,-1.0,44000000.0,0.0,0.0,0.0,0.0
4,-0.018635944,-1.0,44000000.0,0.0,0.0,0.0,0.0
5,0.2733351,-0.05006203636363637,43998294.0,445.0,-240629.81182206853,0.0,-3.877272727272727e-05
6,0.07751443,-0.15571139174743923,43842193.0,93.0,-2796.3772096699727,-1975.1912870704555,-0.0035478875612768076
7,0.23818164,-0.14542629513687344,44056399.0,259.0,-1604.6347354219863,-1946.769123339258,0.004885841362908101
8,0.27501407,-0.14018858121776206,44294622.0,226.0,-1311.2283926680395,-1940.8336327192342,0.005407228130469764
9,-0.026400149,-0.10507291764616832,45367514.0,27.0,-438.1066817779144,-1863.1024010312199,0.024221721544434898
10,0.47832453,-0.14351393588750694,44768758.0,293.0,-395.13821207363253,-604.9012007388881,-0.013197901917217682
11,0.121787354,-0.1435850081499747,44510806.0,39.0,-408.34859379798485,-712.2761248635571,-0.005761875279184649
12,-0.09500198,-0.1829951307313349,43310083.0,126.0,-305.06529694933727,-350.6163970324258,-0.02697598870710182
13,0.28330147,-0.18173382723341686,42828835.0,120.0,-298.1388834715616,-371.66636318965305,-0.011111685008777286
14,-0.06678592,-0.1643669803512851,43089406.0,88.0,-308.03747588545485,-377.5100643401177,0.006084008589073226
15,-0.045716286,-0.17097938366536558,43025275.0,56.0,-313.45753098317,-376.4708509649713,-0.0014883240674053385
16,0.40952754,-0.04666908921028634,46381889.0,165.0,-149.77078770499176,-367.86874220910147,0.0780149342450455
17,0.23721156,-0.1251573964236266,45710156.0,57.0,-154.38321358411253,-391.4114974766312,-0.014482657228557466
18,0.45603314,-0.20516831723026896,43189811.0,90.0,-134.86485173320506,-199.63023669062434,-0.05513752786142318
19,0.089380346,-0.13379743870308672,44083776.0,9.0,-137.34356716750244,-202.00162459499063,0.020698516138447563
20,0.08738665,-0.11833252488342198,44908193.0,8.0,-135.58779846547694,-197.29737677758573,0.018701143023682906
21,0.08661095,-0.1259927475120804,45058867.0,7.0,-137.22649749935002,-195.12572891461565,0.0033551561515735
22,0.15468931,-0.12289423186133694,45210219.0,12.0,-137.53563893465125,-191.2979361243167,0.003358983704583606
23,0.08601019,-0.21573402369860295,42692297.0,6.0,-132.65305399627138,-167.49287090201807,-0.05569364749151071
24,0.17093627,-0.1936866761053635,42232656.0,11.0,-135.9677076908035,-175.67013386428366,-0.010766368462207597
25,-0.14510411,-0.16937130973389625,42685780.0,223.0,-138.545492507374,-176.33875913568653,0.010729232847680714
26,0.13961953,-0.17688707962396588,42685636.0,38.0,-142.95153657295097,-179.87096326664138,-3.3734887824469883e-06
27,0.41124165,-0.16688894213463584,42956866.0,97.0,-145.20057544680984,-179.7031594772588,0.006354128119351437
28,0.29230338,-0.1873838494716406,42520212.0,41.0,-150.60105724458202,-190.3474916586419,-0.010164940803642426
29,-0.34085134,-0.19212859178633446,42198948.0,509.0,-151.8725305868166,-194.62305582836245,-0.007555559694763517
30,0.16974486,-0.2252430979619705,41162213.0,107.0,-156.04592703014197,-205.28603724843904,-0.02456779254307477
31,0.08478303,-0.19370803673367626,41544953.0,44.0,-157.77660937812468,-205.07127853200814,0.009298333886955982
32,0.09017162,-0.2002226898417574,41544797.0,43.0,-167.01597130996893,-215.0475433943327,-3.754968744338211e-06
