timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.7002295,-0.05015842424242425,52794772.0,336.0,-38622.3519510329,0.0,-9.901515151515151e-05
2,-0.26452285,-0.023088731816986625,53685746.0,88.0,-231.26164687924137,0.0,0.016876178573135992
3,-0.5989682,-0.13646839575685954,53633681.0,148.0,-243.48972019388,-4178.273567827553,-0.0009698104968123196
4,0.691892,-0.1434389403383052,53379522.0,267.0,-241.2175571863727,-902.3782325942772,-0.004738794639137299
5,-0.5794951,-0.14348500602319464,53268006.0,212.0,-260.32602659691014,-1053.321079413839,-0.002089115747420893
6,0.38212854,-0.1556504037814791,52816554.0,129.0,-251.91099630623322,-615.4892191529924,-0.008475106051463612
7,-0.33259857,-0.14677626326078974,52913639.0,94.0,-265.3573764926789,-608.6182129798665,0.0018381547573133985
8,-0.11176482,-0.17290448761719912,52093098.0,21.0,-224.70170569861207,-346.5469135852619,-0.015507173868725983
9,0.23728478,-0.1718728661446769,51770839.0,81.0,-233.6889714917762,-374.6306665112768,-0.006186212998889028
10,-0.028147958,-0.17063441829459794,51669686.0,7.0,-240.58789844182976,-381.4864136732378,-0.001953860550724318
11,-0.65915024,-0.17230148527686392,51570488.0,160.0,-249.19735415910722,-392.2640496122782,-0.0019198490968185872
12,0.45768207,-0.17333066373771672,51492985.0,199.0,-261.27302559203497,-407.0905600745745,-0.0015028556642706192
13,0.2263603,-0.1498367648854731,52225434.0,52.0,-229.1134788490223,-404.6557171594966,0.014224248215557905
14,0.50954145,-0.18525847653872907,51389123.0,93.0,-210.47946527983686,-330.74198760449485,-0.016013481094288275
15,-0.8777732,-0.21253184910089573,50134263.0,374.0,-185.54489194329253,-248.7918388340333,-0.024418786053227646
16,-0.23627558,-0.19500477344923262,50148257.0,12.0,-190.54381351736322,-248.75595327657334,0.00027913046213524673
17,-0.551235,-0.1932764865364825,50210303.0,22.0,-196.39584930039237,-250.49241524429243,0.0012372513764536224
18,0.5026367,-0.1940135643835713,50214466.0,245.0,-200.53030086740145,-249.53395493180727,8.291127022276683e-05
19,-0.48458982,-0.20288370723098476,49930073.0,127.0,-205.76897183575701,-260.1599320366241,-0.005663567148160054
20,-0.7888331,-0.18840688660185523,50268470.0,108.0,-204.3743940206349,-258.8355900698379,0.006777418490856202
21,0.55428404,-0.19335601256423646,50261853.0,261.0,-214.94443226336818,-267.85161471928956,-0.0001316332086494775
22,-0.2258918,-0.18551457636711494,50512052.0,65.0,-215.6667615400285,-266.61452962593376,0.004977910384641012
23,-0.22909528,-0.18231029105900493,50728494.0,51.0,-218.1528585081727,-266.74204028995734,0.004284957578044939
24,-0.63042474,-0.1842654931714982,50762350.0,109.0,-221.43562065438275,-265.6603097196159,0.0006673961186389645
25,-0.3625266,-0.18365010817353045,50797458.0,23.0,-221.3553104404043,-260.7529589385135,0.0006916149469045464
26,1.3270923,-1.0,50730258.0,0.0,-228.0197619241052,-263.90600450165175,0.0006916149469045464
27,0.33635998,-0.1887336138017513,50648252.0,156.0,-232.61885797775994,-271.66233272280635,-0.0029372729635408134
28,0.065779746,-0.15796204793193555,51578571.0,19.0,-213.58553913869352,-269.5370565327569,0.018368235097234946
29,0.16703022,-0.18877906065410988,50991993.0,47.0,-211.56099057648984,-272.9632812076573,-0.011372513596780338
30,-0.9396944,-0.17560219914323733,51161495.0,248.0,-213.22579553295273,-271.7520341162508,0.003324090509660997
31,-0.9916788,-0.17893923298212355,51128620.0,15.0,-215.53031915331715,-272.7659021921579,-0.0006425730913453565
32,0.6226199,-0.17862759201112222,51124125.0,315.0,-218.01253129021194,-273.4902868768565,-8.791553536942714e-05
33,-0.47087175,-0.1880518037503226,50815521.0,148.0,-222.3584005757327,-283.87675005354646,-0.006036367370590694
34,-1.2209293,-1.0,50849121.0,0.0,-222.92127264977185,-289.2487932670415,-0.006036367370590694
35,0.50723034,-0.181830454952851,50880279.0,172.0,-223.01193361582406,-285.6820100137577,0.0012743744180050815
36,0.20470266,-0.16493290624033613,51457803.0,33.0,-217.12096762524314,-283.00765371834,0.011350645306013357
37,-0.38545895,-0.18617749983427873,51023883.0,143.0,-218.72477107376463,-290.33119964214984,-0.008432540347670887
38,0.11623767,-0.14420178344940035,52196433.0,30.0,-198.0127195272479,-286.2690693093035,0.022980414877480024
39,-0.22256672,-0.15583986556871193,52342485.0,57.0,-199.79458818297675,-285.66216240750623,0.002798122239502458
40,0.8437307,-0.1733477864203901,51831315.0,249.0,-201.07288753294162,-292.15750963237736,-0.009765871834323495
41,-0.35102445,-0.14525268560952137,52527172.0,158.0,-196.9782824720996,-290.9833639212657,0.013425416661722745
42,-0.33783665,-0.15784815140509478,52421888.0,99.0,-201.34490104884503,-297.7590358256545,-0.0020043721371483694
43,0.39900678,-0.16005629917815317,52303093.0,121.0,-204.94175520881214,-303.8810680648037,-0.002266133566192809
44,0.050512075,-0.19885924851872583,50975765.0,9.0,-196.46950878728012,-266.79784630119866,-0.02537761963714077
45,0.52572286,-0.191139665370396,50649398.0,97.0,-195.80136999119236,-269.18436123860585,-0.006402395334331913
46,0.68503696,-0.1749609956737153,51028359.0,59.0,-195.15788506649423,-267.6984787481049,0.00748204351806906
47,-1.4516708,-1.0,50547359.0,0.0,-193.0982484108101,-264.2105215396029,0.00748204351806906
48,-0.7029526,-0.19077719246537556,50684483.0,338.0,-195.91045982719712,-271.5324507268222,-0.006738919431055974
49,-0.025175892,-0.18563382215132102,50698293.0,3.0,-198.38945090816472,-272.23743437584517,0.0002724699786323163
