timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.3169155,-0.0500719512195122,65597050.0,3577.0,-144188.57627118644,0.0,-4.496951219512195e-05
2,0.16095012,-0.1500654242714042,65596027.0,1241.0,-181296.88826493078,-230137.27746130413,-1.5595213504265817e-05
3,0.09710905,-0.15006714210307692,65595509.0,628.0,-200349.89091995414,-213226.64652231694,-7.896819726597162e-06
4,-0.06325051,-0.11560858237264075,67008041.0,344.0,-395.865210667075,-213631.5248600339,0.02153397422375364
5,0.25025484,-0.15044052616304027,66190440.0,1525.0,-342.6891054881574,-648.8978359746179,-0.012201535633611494
6,-0.088583425,-0.2321865176103401,62474167.0,587.0,-155.9072834778128,-159.1657466374524,-0.05614516235275064
7,0.060061336,-0.21697800163351944,61507510.0,349.0,-165.24620040374015,-174.44706413153247,-0.015472907385863984
8,0.13366455,-0.2302152567220968,60548623.0,751.0,-167.94762265839455,-181.84799685741848,-0.015589754812054659
9,0.22781092,-0.25271547221857915,59226929.0,1152.0,-169.1521198507276,-187.7635790252196,-0.021828638448144394
10,0.06473795,-0.2194398258729846,59931576.0,248.0,-170.00526745346488,-190.13543253409642,0.011897409031624787
11,0.7228434,-0.1887701298528346,61466956.0,2504.0,-160.46862996954218,-192.00923460253944,0.02561888244020147
12,0.46144593,-0.1762095394126278,62681474.0,434.0,-158.08940450791462,-191.5197844132873,0.019758876623075333
13,-0.035740957,-0.2872450081097542,58775663.0,410.0,-134.96871963461015,-154.9157374160535,-0.06231204773518887
14,0.1751376,-0.2819241909030306,57281367.0,171.0,-137.8269338214092,-163.34085761185153,-0.025423720018266743
15,0.12288501,-0.08483313587580522,64193287.0,87.0,-82.64208051051922,-155.37958562081968,0.12066611468961626
16,0.21150462,-0.12467910718517367,66005347.0,128.0,-83.50782930778763,-154.6839989280686,0.0282281852929575
17,0.35588992,-0.1332974856101043,66463373.0,170.0,-84.52883117707948,-152.2588605709071,0.006939225696366689
