timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.19935594,-1.0,35600000.0,0.0,0.0,0.0,0.0
2,0.3224253,-0.05007321348314607,35598371.0,3012.0,-105932.70736528076,0.0,-4.5758426966292133e-05
3,-0.053383805,-0.15279337251409686,35537136.0,160.0,-3131.7748389777316,-2762.4934921199274,-0.0017201629816150858
4,-0.28720003,-0.1672046600393775,35189962.0,819.0,-620.063921376643,-553.5466009377112,-0.00976932975127765
5,-0.44396096,-0.15510542470660743,35306419.0,902.0,-576.3649124386559,-549.0062896632477,0.003309381237751834
6,-0.10250608,-0.15898396791721658,35271791.0,115.0,-617.0515578617241,-595.7621207828909,-0.000980784825558208
7,-0.37321818,-0.15840130040181824,35269489.0,379.0,-654.8465919216644,-627.8074035279388,-6.526461896987312e-05
8,0.47638798,-0.15500647970542325,35343703.0,4104.0,-672.046106817766,-635.6649927079063,0.002104198334146548
9,-0.004422739,-0.14472859334634836,35604332.0,20.0,-564.114728740374,-630.4146029531711,0.007374128285312945
10,0.013441987,-0.15943954784757874,35391854.0,60.0,-541.7264550617147,-644.9138494098386,-0.005967756957215207
11,-0.0076331794,-0.1552722563563611,35391629.0,36.0,-563.0349873166319,-659.7848707584361,-6.357395122617764e-06
12,0.5211903,-0.18312021847119403,34773505.0,2425.0,-388.4309970928736,-395.583033894875,-0.01746525993477158
13,0.07684897,-0.14973470345228163,35239466.0,168.0,-330.451922322299,-391.49541745112725,0.01339988591889141
14,0.05573328,-0.1640864414574286,35129336.0,113.0,-339.96087781311064,-413.1086407868098,-0.0031251892409493377
15,-0.12212764,-0.16046790864672833,35160988.0,909.0,-344.7531811677505,-406.4892905617931,0.0009010133297139462
16,0.33846492,-0.1522527620410487,35356739.0,947.0,-344.9240289658869,-405.14374365844293,0.0055672781436062035
17,0.14552218,-0.15615630305356143,35356596.0,269.0,-356.4635279604096,-416.47685573398945,-4.0444906415153275e-06
18,0.41662133,-0.15616947502074757,35356241.0,659.0,-364.26606580464454,-424.6813606366745,-1.0040559334388412e-05
19,-0.19804135,-0.17369805640277275,34967247.0,1666.0,-352.48500635436915,-415.56802211023563,-0.01100213113718735
20,0.044742137,-0.1598829715166925,35102206.0,115.0,-357.48200534842755,-416.5175464352207,0.0038595832265548385
21,0.06468254,-0.18898087829121596,34518512.0,163.0,-330.01917463740443,-375.00318235636297,-0.016628413610244325
22,-0.035580732,-0.19181968849698044,34200717.0,250.0,-330.19549068893343,-384.9883133604067,-0.009206509249297884
23,0.07239482,-0.17917706002405936,34336199.0,190.0,-328.66381134810746,-380.09563083659094,0.003961378938342141
24,0.027470931,-0.15649100728632548,34893685.0,65.0,-297.00207933966163,-376.7042817243536,0.016236101147945933
25,0.28936377,-0.16787237444145608,34893330.0,671.0,-298.210078704083,-374.23939225726434,-1.0173760667582114e-05
26,0.2603004,-0.17660960115292806,34700477.0,432.0,-303.8632952492905,-389.2501800236039,-0.005526930218468687
27,-0.004221052,-0.15610671170270946,35066434.0,34.0,-295.9119112734516,-387.4923147565776,0.01054616626739742
28,0.1305994,-0.1763241076603716,34782742.0,164.0,-296.05243842966075,-396.1928499056222,-0.008090129723484288
29,0.33656877,-0.19319193047497135,34286530.0,374.0,-288.63416043706457,-384.93424700668595,-0.014266040325400452
30,-0.10689837,-0.19332879354876015,34065004.0,923.0,-292.65219037426743,-397.11342742350035,-0.006461021281535344
31,0.012241036,-0.18526938935875448,34142174.0,20.0,-298.2455669633637,-399.684271515681,0.0022653747523411418
32,0.32279825,-0.18509624498008065,34180592.0,529.0,-306.0900666777668,-404.52371766918355,0.001125235903255604
33,-0.27946848,-0.23756378105079784,33051233.0,2310.0,-254.522158558505,-287.61584689356806,-0.0330409432346871
34,-0.5001341,-0.24841708857222955,32319811.0,2979.0,-244.64638972147085,-276.09815325131717,-0.022129945953907378
35,-0.025947463,-0.24482748094609486,32066264.0,77.0,-246.6478638905524,-282.01424163606936,-0.007844940677406808
36,0.07203403,-0.24618021710560062,31920985.0,497.0,-250.58897257131946,-288.09749224734946,-0.004530587036893353
37,0.33258653,-0.2438573595598707,31903011.0,2134.0,-258.0804293330541,-294.6996467112695,-0.0005630778624155865
38,-0.023481466,-0.21737325322137313,32455502.0,129.0,-250.6844538837101,-298.90928113507505,0.017317832476690054
39,0.0833243,-0.2117849344865158,32833543.0,349.0,-249.99017709475945,-301.7637833011401,0.01164797882343647
40,0.28845567,-0.1891382059411147,33494486.0,1073.0,-235.70851186413108,-297.6658311172576,0.020130115108198954
