timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.16339849,-0.05003704366347178,93897826.0,137.0,-163096.02023919043,0.0,-2.3152289669861554e-05
2,0.09999676,-0.0327648582235717,94910526.0,65.0,-363.9244148528373,0.0,0.010785127229676223
3,0.22434685,-0.14172285921701272,94827483.0,133.0,-386.0905401043787,-4362.770256016375,-0.0008749609079186855
4,0.082870185,-0.15930932322241426,93754843.0,39.0,-266.4226279357195,-363.09484633673026,-0.01131148867464931
5,-0.031688675,-0.15206453773343603,93715358.0,11.0,-296.1363477701132,-400.8632282117036,-0.0004211515772043904
6,0.19234006,-0.15055541211487905,93786562.0,85.0,-316.5670354077143,-397.5226497990534,0.000759790086914036
7,0.12084187,-0.15491809638001464,93561859.0,43.0,-341.76879655991127,-451.65598791509154,-0.002395897612709164
8,0.48026142,-0.12982104368133807,94934146.0,150.0,-264.9194533861061,-444.1825239737337,0.014667162609498813
9,0.18040696,-0.1498794151632183,94356764.0,29.0,-262.93084629114105,-462.01953451352296,-0.006081921250969066
10,0.14421314,-0.14562735831899618,94356453.0,19.0,-277.47632104210015,-476.9875048732235,-3.296001121869758e-06
11,-0.15374191,-0.1518245712783423,93991847.0,105.0,-288.9131938565899,-515.4665279772782,-0.003864134231497659
12,0.23546958,-0.1063632336536169,96502189.0,50.0,-198.67677256010384,-512.0099815363974,0.026708082457407183
13,-0.0020576417,-0.15602119768950728,94663396.0,1.0,-179.0632821340648,-313.0803154879711,-0.01905441751171054
14,0.09957185,-0.1781558226844226,92574220.0,17.0,-165.81677742366503,-251.5494547000076,-0.022069523049859735
15,0.096126094,-0.1448791057969283,93613989.0,14.0,-163.87272780012864,-248.57015072038487,0.01123173384555657
16,0.2334845,-0.19353569385782932,91223065.0,33.0,-151.70427990122909,-212.85813595659786,-0.025540242708811393
17,0.050688535,-0.08784780351595715,96311076.0,5.0,-102.52016887797356,-202.8082856171353,0.05577548835922143
18,0.08009875,-0.12807600248633205,96240740.0,8.0,-105.04430557923098,-205.54396549986825,-0.0007303002200909893
19,0.3018582,-0.11440642811263178,97021277.0,27.0,-106.15930001170837,-203.18379789360125,0.00811025559446031
20,0.15900429,-0.14732526316071357,95399709.0,10.0,-106.06141191272724,-204.06232128959306,-0.016713529754921696
21,0.18189405,-0.13436461363256125,95474237.0,10.0,-110.63767293070434,-207.97313683655105,0.0007812183158755757
22,0.20915708,-0.07216575240466612,99183383.0,9.0,-103.0472489405063,-209.1393928652874,0.03884970560173212
23,0.32935357,-0.09171497459886246,99642789.0,11.0,-104.79388246251321,-208.26267142333688,0.004631884758357153
24,0.21315402,-0.13883836694470508,97000904.0,5.0,-102.78467936636386,-192.3701691997982,-0.026513559350491486
25,0.12549403,-0.11371021961445604,97391870.0,2.0,-105.15931035470629,-193.06416793402855,0.004030539756619176
26,0.2533612,-0.13494181992463883,96294202.0,4.0,-105.37747785669427,-198.16573399531507,-0.011270632754048156
27,0.19938424,-0.12041245299344637,96688168.0,2.0,-106.96221414301151,-197.62025761165646,0.004091274363538524
28,0.17495674,-0.09536496314679205,98347147.0,1.0,-108.04721581436978,-198.91502524719724,0.01715803530376126
29,0.12934777,-0.12322963643819246,97397934.0,1.0,-109.65288023884452,-206.4248466400868,-0.00965165771407685
30,0.1528194,-0.03943147735603848,101991512.0,1.0,-98.25064030422818,-201.33728764568488,0.047162992184207934
31,0.34721714,-0.09331521398188608,100722685.0,2.0,-100.97370983688032,-211.54552478175466,-0.012440515638203305
32,0.3056858,-0.100381055593987,99768664.0,1.0,-102.7423719827148,-219.40129683366553,-0.009471759018338322
33,0.20169501,-0.15585837713397127,96027447.0,1.0,-102.13972867626647,-190.11892389351198,-0.03749891849809676
34,0.32701916,-0.14574793406737296,95071031.0,1.0,-102.87889796643458,-194.40167194736915,-0.009959819092139355
35,0.2875898,-0.14418572835887927,94751831.0,0.0,-104.77251152551862,-197.33286341791208,-0.00335748962268012
36,0.2050654,-0.16079703366382134,93634631.0,0.0,-107.90162204622621,-206.28047693186028,-0.011790801171958356
37,0.25053483,-0.14845918171615083,93874031.0,0.0,-110.42179776536788,-208.34856236774067,0.0025567463388625946
38,0.1055906,-0.1475290861996852,94033631.0,0.0,-109.86308886530256,-204.63725204092327,0.0017001507051508206
39,0.24818823,-0.17997386902853196,92198231.0,0.0,-111.73699383333192,-209.72786035417343,-0.019518548635009108
40,0.20352721,-0.11559407154542319,95150831.0,0.0,-108.77419346211488,-209.0721474447807,0.03202447561060038
41,0.3345632,-0.16640188258857255,93475015.0,1.0,-111.49635503826909,-216.80737640314487,-0.017612205614893683
42,0.36246747,-0.16907912738532715,92596111.0,0.0,-115.82149632714578,-227.60663549048311,-0.00940255532454314
43,0.3594631,-0.18578447773561851,91237815.0,0.0,-118.0031588707481,-234.87954763798533,-0.014669039394105871
44,0.4762712,-0.2237752013438798,88441311.0,0.0,-122.21903385016672,-234.8284004598324,-0.030650712097829172
45,0.25185528,-0.23727491970597303,86443815.0,0.0,-121.26599788909697,-233.45295559519158,-0.02258555393870179
