timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.5926715,-1.0,55700000.0,0.0,0.0,0.0,0.0
2,-0.947407,-1.0,55700000.0,0.0,0.0,0.0,0.0
3,-0.8759835,-1.0,55700000.0,0.0,0.0,0.0,0.0
4,0.16738105,-0.05003800359066428,55698677.0,4143.0,-144094.1477702192,0.0,-2.3752244165170557e-05
5,-0.45988494,-0.17995363779888995,54656671.0,1905.0,-201.67550615362669,-150.47303905866818,-0.018707912936603503
6,-0.61759436,-0.17994122022586284,54204987.0,1382.0,-238.35675375597893,-208.86181483625683,-0.008264023251617356
7,-0.110803545,-0.17515970533126762,54170476.0,94.0,-244.07388589253765,-205.58648825551563,-0.0006366757361273788
8,-0.53222483,-0.17530153873562154,54150273.0,405.0,-241.95266423844274,-202.92347907543098,-0.0003729522332423293
9,-0.43439418,-0.17552019980829547,54133779.0,155.0,-262.88810084096633,-221.87962671750884,-0.0003045968023097501
10,-0.36255518,-0.17736819363434841,54062920.0,73.0,-302.93863669016616,-259.63979672124833,-0.0013089608985177258
11,0.14836915,-0.17620335691386796,54071460.0,5650.0,-304.44129993573927,-252.53394830813937,0.00015796409072983849
12,-0.13860875,-0.19906866655579336,53289613.0,801.0,-289.44679431254394,-253.28129106171772,-0.014459513392092612
13,-1.013235,-1.0,53638073.0,0.0,-267.5910527397031,-244.6064698983164,-0.014459513392092612
14,0.44014433,-0.14893120734536097,54655631.0,13280.0,-170.93721322645305,-233.49506916205794,0.02563385100957667
15,0.16460621,-0.16424840269355723,54746308.0,2771.0,-160.22646372907167,-212.94162097602828,0.0016590605275419838
16,-0.3400634,-0.14769005264699764,55358509.0,7151.0,-158.52702710392234,-215.6061855355964,0.011182507503519689
17,0.22624579,-0.13955956644798923,55912560.0,4620.0,-159.47348776308007,-218.41708989066768,0.010008416231007955
18,0.23570308,-0.07497582795998942,58408926.0,3440.0,-108.33888237395688,-210.5928408339928,0.044647678446488585
19,0.21206899,-0.06611556114475926,59834304.0,2281.0,-102.2524984621325,-206.1647018023203,0.024403427654191075
20,-0.352604,-0.09402679803398255,59445574.0,8539.0,-102.30430311903326,-214.35843113631202,-0.006496774826694734
21,-0.080967724,-0.047980511358990466,60931195.0,1269.0,-99.42519505739376,-214.85018975647978,0.024991280259149318
22,0.0914437,-0.04556579560417358,61651312.0,1558.0,-99.71239916000465,-212.20113825660087,0.01181852743902364
23,-0.07620897,-0.010017714231521355,63244100.0,1216.0,-97.83051868903807,-213.44290842044882,0.025835427476385255
24,-0.16018532,-0.018281037442679157,63604836.0,2363.0,-94.62390310035371,-202.29077715155915,0.005703868028796362
25,0.07303888,-0.03406379246456534,63170795.0,1345.0,-90.77422492519958,-202.03865407856597,-0.006824025141736078
26,0.36422008,-0.044301362212516154,62619587.0,6344.0,-92.2178022988601,-212.5747666729047,-0.008725677743963805
27,-0.15186575,-0.043956052452559985,62408783.0,3049.0,-95.51880699380979,-223.5921027258343,-0.003366422713710967
28,-1.009701,-1.0,63004831.0,0.0,-95.67164652525034,-227.20913507184292,-0.003366422713710967
29,0.09475456,-0.008977067323147112,63600500.0,1297.0,-90.75810250958662,-216.35129748405114,0.019095341115688797
30,-0.5271213,0.01655700103328174,65032562.0,9660.0,-89.8273611874683,-216.57115546709107,0.02251652109653226
31,-0.18209755,0.005310711382497765,65200280.0,1578.0,-91.45229886559288,-217.0806684926829,0.0025789849706367098
32,-0.35992002,-0.011982213753313195,64624406.0,2551.0,-93.36379635442711,-227.51471582309009,-0.008832385382394062
33,-0.16751775,-0.005869906420981494,64621799.0,760.0,-100.04683890469637,-239.23570981412925,-4.0340796323915144e-05
34,-0.5347694,0.007215619965963968,65105577.0,2020.0,-101.72967922311088,-239.98813949668008,0.007486297309674093
35,-0.59960175,0.0006903248046402216,65057829.0,1054.0,-103.13348771650232,-241.75603987059378,-0.000733393392704284
36,-0.31330857,0.0016558897378308873,65074628.0,220.0,-106.70175232482302,-246.96633705236567,0.00025821642465198157
37,-0.5299302,0.0028817631647266445,65126890.0,256.0,-106.75985944044739,-243.99468040380307,0.0008031087015971878
38,0.30153963,0.002061152659899604,65117285.0,8468.0,-104.78351277464213,-237.33868364649638,-0.00014748132453430525
39,0.2269006,-0.00021461178217209442,65028872.0,4470.0,-104.5522748987901,-237.56421447146954,-0.0013577500966141325
40,0.42969328,0.0059954885790212825,65224236.0,6501.0,-106.2857174351036,-238.54417841799383,0.003004265551461511
41,-0.6067661,0.03173579500168004,66259680.0,11933.0,-102.64894839149883,-230.2318204096385,0.015875141872110237
