episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
5,2000,362.45,0.36411190032958984,-0.028766103088855743,0.8039182424545288,-0.9081129431724548
11,4000,393.1983,0.45157212018966675,-0.4950788617134094,1.9114640951156616,-0.9081129431724548
16,6000,-1209.38,0.38883501291275024,0.1438261866569519,0.5081765651702881,-0.9079462289810181
22,8000,-1773.0233,1.0650670528411865,0.20403361320495605,1.740222692489624,-0.9077794551849365
27,10000,415.248,0.5574953556060791,0.2501164674758911,0.63291335105896,-0.9077794551849365
33,12000,4148.37,0.6797090768814087,0.038412630558013916,1.3007452487945557,-0.9076127409934998
38,14000,675.106,0.35019123554229736,0.01706371270120144,0.6844072937965393,-0.9076127409934998
44,16000,117.48,0.4742559492588043,0.07538306713104248,0.8158946633338928,-0.907446026802063
50,18000,-868.1717,0.1388126164674759,0.009582770988345146,0.2766052484512329,-0.9072791934013367
55,20000,-676.224,0.521804928779602,-0.06788930296897888,1.1975340843200684,-0.9072791934013367
61,22000,1716.0967,0.3895595371723175,0.025882404297590256,0.7454965114593506,-0.9071123600006104
66,24000,937.188,0.78855299949646,0.02537325769662857,1.544501781463623,-0.9071123600006104
72,26000,2143.925,0.5549695491790771,0.15615013241767883,0.8157777190208435,-0.9069454669952393
77,28000,3085.536,0.5044291019439697,0.035682469606399536,0.9556288719177246,-0.9067786931991577
83,30000,1177.4367,0.6298224329948425,0.0719393789768219,1.133901596069336,-0.9067786931991577
89,32000,2020.8183,0.2573416531085968,0.028517570346593857,0.4757803678512573,-0.9066117405891418
94,34000,2887.496,0.4651428461074829,-0.10265393555164337,1.1537225246429443,-0.906444787979126
100,36000,-550.3967,0.5400500297546387,0.22886967658996582,0.6404895186424255,-0.906444787979126
105,38000,-757.002,0.5155627727508545,0.12413418292999268,0.8009827733039856,-0.9062778949737549
111,40000,-908.9167,0.5769603252410889,0.09750370681285858,0.9770387411117554,-0.9062778949737549
116,42000,931.238,0.6803649067878723,-0.20495304465293884,1.7887580394744873,-0.9061108827590942
122,44000,1606.4867,0.23155252635478973,0.12704601883888245,0.22713185846805573,-0.9059438705444336
128,46000,2067.0567,0.614032506942749,0.09225719422101974,1.0616695880889893,-0.9059438705444336
133,48000,781.232,0.5962183475494385,0.15815061330795288,0.8942510485649109,-0.905776858329773
139,50000,2667.6883,0.4714634120464325,-0.06199106574058533,1.0850244760513306,-0.905776858329773
144,52000,1321.568,0.5117628574371338,0.2840432822704315,0.47355133295059204,-0.9056097865104675
