timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.90627915,-1.0,20170612, 012450.csv,46150.0,46600.0,0.0,7100000,7100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.0519633,-1.0,20170613, 012450.csv,46600.0,46150.0,0.0,7100000,7100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.5260134,-1.0,20170614, 012450.csv,46150.0,45000.0,0.0,7100000,7100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.3122841,-1.0,20170615, 012450.csv,45000.0,45150.0,0.0,7100000,7100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.18457076,-1.0,20170616, 012450.csv,45150.0,44300.0,0.0,7100000,7100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,0.22231025,-0.17014349697306116,20170619, 012450.csv,44300.0,43100.0,34.0,5564683.0,7070883.0,34.0,0.0,-0.0030563380281690145,-0.0030563380281690145,-0.40705469448854986,-0.5632820089148904,-0.4100985915492958,-0.40705469448854986,-0.0016555632837057521,-2015.95639690994,0.0,buy
7,-0.5502981,0.1113127754385121,20170620, 012450.csv,43100.0,44700.0,16.0,6360774.0,7050374.0,18.0,-0.5770142144906089,-0.42853521126760563,-0.42549187770950186,0.30542783601858214,0.3727629973254547,-0.6989577464788732,-0.2715863784720267,-0.0007373196558918549,-18.39937078660846,-12.245821993191086,sell
8,-0.06721735,3.939532681477285e-05,20170621, 012450.csv,44700.0,44500.0,15.0,6403804.0,7074304.0,1.0,0.3631013049804166,-0.699943661971831,-0.27257653714353935,-0.02269045177465412,-0.002570972383623027,-0.3619154929577465,0.3404108532057625,0.00115812434557383,-19.02958798900139,-16.27363278151644,sell
9,-0.2767888,0.0001849490638994644,20170622, 012450.csv,44500.0,45400.0,11.0,6582311.0,7071811.0,4.0,-0.0424069986248824,-0.36604225352112674,0.3362550040395421,0.011307244892523202,0.0006390646464458083,-0.39702816901408455,-0.031099753732359195,-9.671900048968674e-06,-13.288109829425805,-14.338730442999056,sell
10,-0.07501532,0.0281396177124707,20170623, 012450.csv,45400.0,44900.0,11.0,6582311.0,7081711.0,0.0,0.13999242909630927,-0.39702816901408455,-0.031099753732359195,0.13999242909630927,0.09334148664284803,-0.25759154929577466,0.13999242909630927,0.00019595959945184482,-14.091924200154569,-14.481762357620452,wait
11,-0.40419388,0.0011767386542513969,20170626, 012450.csv,44900.0,45800.0,7.0,6763614.0,7077914.0,4.0,-0.07766484681456219,-0.26177464788732396,0.13579265622342,0.028239689635501622,0.003979461228419745,-0.3110704225352113,-0.04942515717906057,-2.442816324932373e-05,-13.396552846334236,-13.673872480972129,sell
12,0.013366386,0.0010602391428190415,20170627, 012450.csv,45800.0,45400.0,9.0,6673802.0,7086002.0,2.0,0.08900927589682497,-0.3112394366197183,-0.04959461486081734,0.025431415709246993,0.0032285614752951552,-0.19715492957746478,0.11444069160607197,0.00013095814318642152,-14.189558618231034,-14.737161169131625,buy
13,-0.11693033,3.3510306447992466e-05,20170628, 012450.csv,45400.0,45450.0,8.0,6719528.0,7082728.0,1.0,-0.050804388708893956,-0.19819718309859155,0.11339518405312761,0.005644460468019932,0.00015928698235645466,-0.24326760563380284,-0.045159928240874024,-2.0393983227062762e-05,-13.69615837178451,-14.016761831926152,sell
14,0.009036958,1.0301108191890229e-06,20170629, 012450.csv,45450.0,44500.0,9.0,6674122.0,7083172.0,1.0,0.005647541455778057,-0.24335211267605636,-0.045244603106325665,0.0007059480642115749,2.491810242255532e-06,-0.23701408450704226,0.006353489519989632,4.036682093033761e-07,-14.80369263109032,-15.47899382148821,buy
15,-0.017898157,-0.02118070257334791,20170630, 012450.csv,44500.0,44600.0,9.0,6674122.0,7074622.0,0.0,-0.12070863166954014,-0.23701408450704226,0.006353489519989632,-0.12070863166954014,-0.07026238662409001,-0.35743661971830987,-0.12070863166954014,-0.00014569512302986531,-15.278052527611784,-15.476832906554664,wait
16,-0.579278,-7.468534108473479e-05,20170703, 012450.csv,44600.0,43550.0,4.0,6896258.0,7074658.0,5.0,0.012721527736746924,-0.36256338028169016,-0.1258475722458808,-0.007067224486851317,-0.0002496971302189399,-0.3569295774647887,0.005654303249895607,3.197114013531177e-07,-16.52271857734239,-17.783475322603376,sell
17,-0.06619018,-0.005264992439359639,20170704, 012450.csv,43550.0,44300.0,4.0,6896258.0,7070458.0,0.0,-0.05936682734345604,-0.3569295774647887,0.005654303249895607,-0.05936682734345604,-0.01746773977595506,-0.41608450704225347,-0.05936682734345604,-3.524358081874457e-05,-17.089016957397465,-17.889533023531346,wait
18,-0.35018265,-0.00016163264911774888,20170705, 012450.csv,44300.0,44800.0,3.0,6939737.0,7072637.0,1.0,0.04243006605795551,-0.4170845070422535,-0.06037040942473827,-0.010607196956165188,-0.0005624049273621479,-0.3853943661971831,0.03182286910179032,1.0126898701279252e-05,-18.181118411369958,-19.510963197657095,sell
19,-0.0389643,0.0006770909745923647,20170706, 012450.csv,44800.0,44000.0,3.0,6939737.0,7074137.0,0.0,0.021208496915648294,-0.3853943661971831,0.03182286910179032,0.021208496915648294,0.0022464745976121803,-0.3642676056338028,0.021208496915648294,4.497993298158143e-06,-18.40770925574195,-19.317309798366484,wait
20,-0.5492126,0.00018818324458327317,20170707, 012450.csv,44000.0,43450.0,2.0,6984464.0,7072464.0,1.0,-0.03392639978558515,-0.3652957746478873,0.020176350065753412,0.011308566528775484,0.000639214000308086,-0.3878309859154929,-0.022617833256809664,-5.115650727360865e-06,-18.71523642214066,-19.2005046081875,sell
21,-0.101863675,-0.00036433066915052547,20170710, 012450.csv,43450.0,43100.0,2.0,6984464.0,7071364.0,0.0,-0.015553278178581043,-0.3878309859154929,-0.022617833256809664,-0.015553278178581043,-0.0012087911332132606,-0.4033239436619718,-0.015553278178581043,-2.4190416950675697e-06,-19.622179342563545,-20.231188532145143,wait
22,0.12996203,-0.017352148754330454,20170711, 012450.csv,43100.0,42700.0,22.0,6115341.0,7063541.0,20.0,-0.009899080290591744,-0.405056338028169,-0.017292417465822378,-0.10889177727077892,-0.05756383913659757,-0.5135070422535211,-0.10889177727077892,-0.00011856716193026084,-19.939029395396737,-20.650567606849442,buy
23,-0.55737007,0.006823577029237404,20170712, 012450.csv,42700.0,42950.0,10.0,6631693.0,7058693.0,12.0,-0.12458340653788233,-0.5254507042253521,-0.12088401455982055,0.06794778610244787,0.022820099412176886,-0.5817887323943661,-0.05663562043543447,-3.2075420593802306e-05,-20.956245965451448,-22.539459108553498,sell
24,-0.30949032,-0.00016496812817723414,20170713, 012450.csv,42950.0,40200.0,7.0,6759583.0,7060233.0,3.0,0.03541732159197177,-0.5847464788732395,-0.059608990508294775,-0.010624458876286262,-0.0005642363908144876,-0.5600985915492958,0.02479286271568551,6.14684152444589e-06,-21.74489787475604,-23.830231078408488,sell
25,-0.5335972,0.019626525811664054,20170714, 012450.csv,40200.0,39300.0,4.0,6888222.0,7049022.0,3.0,-0.27265389116761446,-0.5630704225352113,0.021803551839679997,0.11684701124571054,0.06598811891390388,-0.718,-0.15580687992190392,-0.00024272837501015943,-21.694076654274227,-23.365795995393,sell
26,-0.14114515,-0.0039052145300285776,20170717, 012450.csv,39300.0,38700.0,4.0,6888222.0,7045422.0,0.0,-0.05107091451835446,-0.718,-0.15580687992190392,-0.05107091451835446,-0.012956523666533437,-0.7687042253521127,-0.05107091451835446,-2.6082042955066775e-05,-22.962233550336247,-25.5690465642454,wait
27,-0.24639493,-0.0017436859900427314,20170718, 012450.csv,38700.0,39650.0,4.0,6888222.0,7043022.0,0.0,-0.034064673485846554,-0.7687042253521127,-0.05107091451835446,-0.034064673485846554,-0.005785210744377767,-0.802507042253521,-0.034064673485846554,-1.1603952470573553e-05,-23.94914140077262,-26.971463027306832,wait
28,-0.7359206,-0.0010845251945864277,20170719, 012450.csv,39650.0,39400.0,2.0,6965496.0,7044796.0,2.0,0.05395411231144812,-0.804281690140845,-0.035853068843853496,-0.026976573526266576,-0.0036320656308006516,-0.7775211267605634,0.026977538785181547,7.277849505382683e-06,-24.528136726755456,-27.77237591646809,sell
29,-0.43548957,-7.59035311064471e-05,20170720, 012450.csv,39400.0,39650.0,2.0,6965496.0,7044296.0,0.0,-0.007097437597909152,-0.7775211267605634,0.026977538785181547,-0.007097437597909152,-0.00025183638617343185,-0.78456338028169,-0.007097437597909152,-5.037360777393474e-07,-24.66658862214581,-27.547671218101236,wait
30,-0.31213814,7.59143053142175e-05,20170721, 012450.csv,39650.0,39700.0,2.0,6965496.0,7044796.0,0.0,0.007097941369868615,-0.78456338028169,-0.007097437597909152,0.007097941369868615,0.0002518721333374385,-0.7775211267605634,0.007097941369868615,5.03807589979921e-07,-24.949601340854226,-27.73122476597529,wait
31,0.21943435,0.0010948222499047365,20170724, 012450.csv,39700.0,40000.0,40.0,5458583.0,7046583.0,38.0,0.0014194875195818303,-0.7805211267605634,0.004074218346304585,0.02697112126450092,0.003630600286578467,-0.7523521126760563,0.028390608784082748,8.060234187423632e-06,-25.140752146034604,-27.528925952476307,buy
32,0.16921079,0.014547905382377657,20170725, 012450.csv,40000.0,39950.0,63.0,4545354.0,7065354.0,23.0,0.17029530483072433,-0.754169014084507,0.026559414517509414,0.09792471051316357,0.04681497550069191,-0.48797183098591546,0.2682200153438879,0.0007191610459572617,-25.245049764266824,-27.296250000848076,buy
33,-0.08090299,6.965482947440816e-06,20170726, 012450.csv,39950.0,40400.0,58.0,4745026.0,7062126.0,5.0,-0.04458375334059695,-0.4925915492957746,0.26356519179717913,0.0035364875555878098,6.253176596171528e-05,-0.5334366197183099,-0.04104726578500914,-1.6848638344391098e-05,-21.467612429891506,-24.776240180296785,sell
34,-0.032010004,0.0008619985218118686,20170727, 012450.csv,40400.0,39800.0,57.0,4784912.0,7087712.0,1.0,0.369577093356873,-0.5343380281690141,-0.041953136478195555,-0.006368727301746313,-0.00020278287399311257,-0.17307042253521127,0.3632083660551267,0.0013183334057282892,-22.409125732668414,-26.12689746656354,sell
35,-0.6662463,0.11607459843491916,20170728, 012450.csv,39800.0,39900.0,20.0,6277258.0,7073258.0,37.0,-0.48252524933292995,-0.2076338028169014,0.3284593083436537,0.31315950428878336,0.38758454309433643,-0.37664788732394366,-0.1693657450441466,-0.00028680641911682514,-17.98473416774715,-22.773734005620927,sell
36,-0.699316,-0.0005055072960212349,20170731, 012450.csv,39900.0,39950.0,7.0,6793809.0,7073109.0,13.0,0.028275513207633596,-0.3886056338028169,-0.18134837150601996,-0.018377895578336422,-0.0016873101184282646,-0.3787464788732394,0.009897617629297174,9.796278674922831e-07,-19.262471150610207,-24.81385694736556,sell
37,-0.52216256,-6.689562105088864e-06,20170801, 012450.csv,39950.0,38400.0,4.0,6913314.0,7073114.0,3.0,0.004948319048950044,-0.38149295774647884,0.007140424146850104,-0.00212063020669917,-2.2485109573922024e-05,-0.3786760563380282,0.002827688842250874,7.995823869677565e-08,-19.441346871413714,-24.71799281344999,sell
38,-0.6188901,0.0028539881042582756,20170802, 012450.csv,38400.0,35900.0,2.0,6993084.0,7069884.0,2.0,-0.08765587547436673,-0.3805070422535211,0.000989691094787806,0.04382713218864744,0.009558115620907581,-0.424169014084507,-0.04382874328571929,-1.920940287714057e-05,-19.928050066542134,-25.011993959525316,sell
39,0.07284555,-0.22848518283118743,20170803, 012450.csv,35900.0,37650.0,15.0,6493814.0,7032314.0,13.0,-0.07072251821953515,-0.4251549295774648,-0.04481842458571941,-0.530424138456825,-0.7550616746243972,-0.9533239436619718,-0.530424138456825,-0.002809543491240407,-20.421329129132037,-25.87255213218853,buy
40,-0.22516933,-0.007619120072679286,20170804, 012450.csv,37650.0,39050.0,12.0,6601338.0,7053138.0,3.0,0.3732768474217733,-0.9558028169014083,-0.532913595746649,-0.07464789560086194,-0.02747698852869085,-0.6600281690140845,0.29862895182091137,0.0008913949798970977,-21.04851989619256,-23.04013134091001,sell
41,-0.12926921,-0.0002566588914215018,20170807, 012450.csv,39050.0,39000.0,11.0,6638927.0,7068477.0,1.0,0.23819185162689288,-0.6608873239436619,0.29776150581800304,-0.019847432588223662,-0.0019676645067567833,-0.4439859154929578,0.21834441903866922,0.000476629229436476,-18.40146923016895,-20.927758263822202,sell
