timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.12132303,0.05224373741487358,20221115, 068270.csv,188000.0,179500.0,58.0,78468477.0,89372477.0,58.0,0.0,-0.0017073991031390135,-0.0017073991031390135,0.1950705952075841,0.1732580677616291,0.19335986547085202,0.1950705952075841,0.0003804529805497836,-4603.15036112935,0.0,buy
2,-0.42797136,0.0680563939992554,20221116, 068270.csv,179500.0,179500.0,34.0,82973069.0,89076069.0,24.0,-0.5516239636057083,0.18505493273542603,0.18676552067138993,0.2282313861322886,0.2292936354415147,-0.13893609865470852,-0.3233925774734197,-0.0010452809045700118,-41.56085332886357,0.0,sell
3,-0.5608706,0.0,20221117, 068270.csv,179500.0,178000.0,15.0,86377970.0,89070470.0,19.0,0.0,-0.14521300448430494,-0.3296578890349203,0,0,-0.14521300448430494,0.0,0,-21.731087889400953,-24.64526279759447,sell
4,-0.4902416,0.0002070961891217249,20221118, 068270.csv,178000.0,177000.0,8.0,87632408.0,89056408.0,7.0,-0.02526089735464515,-0.14752466367713005,-0.002315020904234591,0.011788106867584913,0.0006945560018435382,-0.1609775784753363,-0.013472790487060238,-1.8151591876236495e-06,-23.97224845809919,-25.90102067946547,sell
5,-0.38252178,1.680002193031882e-05,20221121, 068270.csv,177000.0,176500.0,5.0,88165532.0,89050532.0,3.0,-0.008983070594987394,-0.16195964125560539,-0.014456304192615635,0.003368596246555002,5.67355938367875e-05,-0.16756502242152468,-0.005614474348432392,-3.1522317245347153e-07,-25.996371906514607,-28.272291248832165,sell
6,0.0054377057,-2.3278773664703323e-05,20221122, 068270.csv,176500.0,175000.0,7.0,87811482.0,89046982.0,2.0,-0.002807394794676802,-0.16762107623318384,-0.0056706190919167156,-0.003930354919359112,-7.7235466148462e-05,-0.17154484304932735,-0.003930354919359112,-1.5447688594960596e-07,-27.818751336923793,-30.353388679041633,buy
7,-0.5207681,3.79857221176727e-05,20221123, 068270.csv,175000.0,177500.0,4.0,88340113.0,89040113.0,3.0,-0.011791528206986285,-0.17251905829596412,-0.004906205897908559,0.005053446332486047,0.000127678447589763,-0.17924551569506725,-0.006738081874500238,-4.540173703659889e-07,-29.81112021216674,-32.67164307928252,sell
8,0.30662334,0.18358709202045018,20221124, 068270.csv,177500.0,175000.0,158.0,61386287.0,89431287.0,154.0,0.01123089320427974,-0.1835347533632287,-0.011034732083139891,0.43240845128006516,0.6073691194420359,0.2592903587443946,0.4436393444843449,0.0019662231254848894,-31.7047646252839,-34.9919002583085,buy
9,-0.16388112,0.006264062301877061,20221125, 068270.csv,175000.0,173000.0,133.0,65816501.0,89091501.0,25.0,-0.4416798787654705,0.25112219730941704,0.4354561640693755,0.06985576411866556,0.024103886092708415,-0.12163565022421524,-0.3718241146468049,-0.001381576465622092,-18.635335349960773,-29.80477170906831,sell
10,0.15520757,-0.18164153062251542,20221128, 068270.csv,173000.0,176500.0,191.0,55665060.0,88708060.0,58.0,-0.29856944491259607,-0.12325112107623318,-0.37343553885494346,-0.4287795967361566,-0.6011858311785772,-0.5515022421524663,-0.4287795967361566,-0.0018368303842032363,-18.090963516585624,-25.010922291095206,buy
11,-0.66122144,-0.212307108021493,20221129, 068270.csv,176500.0,176000.0,65.0,77427268.0,88899768.0,126.0,0.7535955582841063,-0.591627802690583,-0.46895467350678627,-0.4970328187362693,-0.7092257582668113,-0.3365829596412556,0.256562739547837,0.0006580277979291171,-17.8454848117165,-22.795064374241363,sell
12,-0.4650414,0.0004239297532893094,20221130, 068270.csv,176000.0,178500.0,35.0,82713575.0,88873575.0,30.0,-0.036558025663239076,-0.3463284753363229,0.24675922352634536,0.01687100984078446,0.0014221426605856013,-0.36594730941704035,-0.019687015822454617,-3.875778409101471e-06,-16.792366719241006,-21.826816393246208,sell
13,0.38159454,0.21687550720719218,20221201, 068270.csv,178500.0,174000.0,213.0,51381127.0,89401627.0,178.0,0.09845446185775693,-0.37093385650224214,-0.024690892758356228,0.5007412520823609,0.7145558833816266,0.22603923766816142,0.5991957139401178,0.0035839174181488964,-17.506896518265535,-22.712380700112742,buy
14,-0.6074184,0.2622644237626647,20221202, 068270.csv,174000.0,173500.0,84.0,74369819.0,88985819.0,129.0,-1.072128139233976,0.1836535874439462,0.556652255625286,0.6491381593630396,0.8783858255090709,-0.24011322869955157,-0.4229899798709364,-0.0017876055572236815,-13.076611701354729,-19.570464281452438,sell
15,-0.45411432,0.0006781858377425398,20221205, 068270.csv,173500.0,172000.0,46.0,80970963.0,88951963.0,38.0,-0.04719853171211471,-0.2522836322869955,-0.4351380730494519,0.0213485631091494,0.0022762112275060975,-0.27806838565022424,-0.02584996860296531,-6.682186441842042e-06,-13.722298030516022,-20.006075406798306,sell
16,-0.19705641,0.0003179676660236774,20221206, 068270.csv,172000.0,174500.0,37.0,82529900.0,88893900.0,9.0,-0.07756995761858566,-0.28094170403587443,-0.028730554234678355,0.015174933031573273,0.001150730364014696,-0.34316143497757845,-0.06239502458701239,-3.8930633115330515e-05,-14.123974333240552,-20.516123356732646,sell
17,-0.46865442,-0.0033865689016974064,20221207, 068270.csv,174500.0,176500.0,20.0,85449099.0,88939099.0,17.0,0.10405663380726911,-0.3485437219730942,-0.06779247527245827,-0.04780676676789232,-0.011362389613676083,-0.2924899103139013,0.05624986703937679,3.1639974864883236e-05,-14.604528096035736,-21.351458017779446,sell
18,-0.2663708,-0.00018158659725634463,20221208, 068270.csv,176500.0,180500.0,15.0,86320168.0,88967668.0,5.0,0.044974595481341674,-0.2940941704035875,0.05463999584470982,-0.011243106142088927,-0.0006318374851872477,-0.26046188340807175,0.03373148933925275,1.1378068999756685e-05,-14.83622450353682,-21.15499052338907,sell
19,-0.16443318,-9.733690640114644e-05,20221209, 068270.csv,180500.0,176500.0,13.0,86672589.0,89019089.0,2.0,0.06744023008448417,-0.2611109865470852,0.03308047159500516,-0.008991650295614162,-0.00040416717762559173,-0.20281502242152466,0.05844857978887001,3.416178126647296e-05,-15.104755522668261,-21.010987262344642,sell
20,-0.05480775,-0.005098839469997207,20221212, 068270.csv,176500.0,179000.0,13.0,86672589.0,88967089.0,0.0,-0.05841443737982985,-0.20281502242152466,0.05844857978887001,-0.05841443737982985,-0.016916513840172342,-0.2611109865470852,-0.05841443737982985,-3.412188277929218e-05,-15.051726972692592,-20.4717563429192,wait
21,0.10830482,0.03173415664094872,20221213, 068270.csv,179000.0,182000.0,66.0,77316761.0,89130761.0,53.0,0.036530362368043766,-0.26259977578475335,-0.0599062522421455,0.14893424575237685,0.10497806066937199,-0.07762219730941704,0.18546460812042062,0.00034391205733874664,-15.461042428289998,-21.206671995158533,buy
22,-0.3696181,-0.009487680059489889,20221214, 068270.csv,182000.0,179500.0,42.0,81605707.0,89249707.0,24.0,0.22214552841078064,-0.08553026905829597,0.17753571511629063,-0.08076900330730846,-0.03209192443705844,0.05572533632286996,0.14137652510347218,0.00019985324518234648,-14.943069431129514,-20.314709768676103,sell
23,-0.5443284,0.005619970852876776,20221215, 068270.csv,179500.0,179000.0,20.0,85603133.0,89193133.0,22.0,-0.11764744504987562,0.04835538116591928,0.1340002610079942,0.061620725324560734,0.018806478204259625,-0.007698430493273543,-0.05602671972531489,-3.138944057301529e-05,-14.319716086754132,-19.189476745134673,sell
24,0.37964386,-0.01836459471978926,20221216, 068270.csv,179000.0,179000.0,200.0,53288545.0,89088545.0,180.0,-0.011211625451031078,-0.012841928251121078,-0.06116773152730978,-0.11212202194799792,-0.06092200272091686,-0.12494955156950674,-0.11212202194799792,-0.0001257055764488646,-14.746618712958352,-19.966687687508344,buy
25,-0.455606,0.0,20221219, 068270.csv,179000.0,177500.0,109.0,69550799.0,89061799.0,91.0,0.0,-0.15493385650224215,-0.14211017793820943,0,0,-0.15493385650224215,0.0,0,-15.467156600036498,-21.35755447331136,sell
26,0.2491548,-0.1355430687461383,20221220, 068270.csv,177500.0,179500.0,205.0,52364359.0,88751859.0,96.0,-0.18358039230714393,-0.15766928251121076,-0.0027396706864185397,-0.3452753348471776,-0.4490302019286433,-0.5024002242152467,-0.3452753348471776,-0.001191440239350472,-15.930959925516962,-21.887368380307173,buy
27,0.32690567,0.0658145388807334,20221221, 068270.csv,179500.0,181000.0,301.0,35321940.0,89351440.0,96.0,0.4619621545054059,-0.5051121076233184,-0.3479915008146421,0.21635198471620498,0.2086705552474074,0.16977578475336322,0.6783141392216109,0.004590531866444536,-18.016621966701358,-24.719870362938032,buy
28,0.40125966,0.027482589934211155,20221222, 068270.csv,181000.0,173000.0,379.0,21318952.0,89917952.0,78.0,0.5053080286115142,0.167542600896861,0.6760696180167447,0.1309622704506579,0.08218146427880824,0.8048789237668161,0.6362702990621721,0.00404021521509812,-13.205503376661458,-20.44964308152716,buy
29,0.6234286,-0.4041026724318181,20221223, 068270.csv,173000.0,175500.0,451.0,8285102.0,86308102.0,72.0,-3.3719629201519177,0.8028049327354261,0.6341997770372347,-4.012629462073434,-1.0,-3.2420381165919285,-4.012629462073434,-0.1487181034740258,-9.718798580035466,-16.19982885350793,buy
30,-0.66832334,-0.2919463489528658,20221226, 068270.csv,175500.0,177000.0,150.0,60272601.0,86597601.0,301.0,1.3063663478545733,-3.3378912556053812,-4.1077192158530185,-0.8714455780670787,-0.977563966577678,-2.917487668161435,0.4349207697874946,0.0018897728863394025,-8.836389041555583,-7.635892748152566,sell
31,0.6180521,0.14891674341339917,20221227, 068270.csv,177000.0,165500.0,361.0,23236843.0,87133843.0,211.0,0.2598224401158642,-2.9233822869955155,0.4288226007007142,0.3655215351591783,0.4872823439143473,-2.3163195067264573,0.6253439752750425,0.003902914627278542,-8.48876962771743,-7.272922816467734,buy
