timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.2514633,-1.0,20161027, 056080.csv,4035.0,4025.0,0.0,93400000,93400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.043578707,-0.0001754769435659331,20161028, 056080.csv,4025.0,3870.0,1008.0,89332143.0,93389343.0,1008.0,0.0,-0.0006177730192719487,-0.0006177730192719487,-0.01079235789283195,-0.0005822053970618857,-0.011410064239828693,-0.01079235789283195,-1.1647492105248958e-06,-5733.164183907814,0.0,buy
3,-0.037230425,-0.0001252281521035403,20161031, 056080.csv,3870.0,3910.0,971.0,89480824.0,93238594.0,37.0,-0.16729960291079465,-0.011671306209850107,-0.01105360147674574,0.006140536583363859,0.0001885131768157855,-0.17281156316916488,-0.1611590663274308,-0.00025968872164039425,-367.7063059154146,-331.48710967381174,sell
4,-0.14398003,-4.44105465107647e-05,20161101, 056080.csv,3910.0,3745.0,832.0,90017872.0,93270992.0,139.0,0.041656569810565786,-0.1737558886509636,-0.16210350203721313,-0.005962858236004627,-0.0001777625900715174,-0.13812419700214132,0.03569371157456116,1.2740329300986453e-05,-29.175129883797275,-25.230992936046064,sell
5,-0.025415324,-0.00012337053227933213,20161102, 056080.csv,3745.0,3700.0,811.0,90099848.0,93137043.0,21.0,-0.1471840248037675,-0.13826766595289078,0.03554999290415878,0.0037147752767608955,6.899539649229958e-05,-0.2815385438972163,-0.1434692495270066,-0.00020581307318146003,-29.24912889768413,-25.319242210887936,sell
6,-0.10107712,1.4263012379622798e-05,20161103, 056080.csv,3700.0,3710.0,730.0,90402695.0,93103695.0,81.0,-0.03918419441338716,-0.2820717344753747,-0.14400317835609489,0.003913399259884313,7.65705371630343e-05,-0.31724304068522485,-0.03527079515350285,-1.2440212527553562e-05,-27.17205822608055,-26.71141599870254,sell
7,0.001563333,7.261846823314322e-07,20161104, 056080.csv,3710.0,3820.0,768.0,90262076.0,93111356.0,38.0,0.007840719962832839,-0.31726338329764453,-0.03529119530899498,0.00040814874993420555,8.329266635298538e-07,-0.3090406852248394,0.008248868712767045,6.804381189606801e-07,-29.336208507676087,-29.14895280282989,buy
8,-0.27044848,-0.0008648877969364754,20161107, 056080.csv,3820.0,3800.0,561.0,91028786.0,93171806.0,207.0,0.09073007163594524,-0.31038972162740897,0.006895538689578702,-0.02445369275647334,-0.0029854501013935053,-0.2443190578158458,0.0662763788794719,4.3924619259394504e-05,-30.459389595520282,-29.26761162030659,sell
9,-0.16021687,4.755742280770914e-06,20161108, 056080.csv,3800.0,3670.0,472.0,91368209.0,93161809.0,89.0,-0.012042269525182328,-0.2449154175588865,0.06567816233376024,0.0019103886055651612,1.824775662906397e-05,-0.25502248394004284,-0.010131880919617166,-1.0265495827832538e-06,-28.171232808817763,-28.501394584292036,sell
10,-0.16304353,0.00014727460960360926,20161109, 056080.csv,3670.0,3770.0,396.0,91656535.0,93109855.0,76.0,-0.06586389922935051,-0.25552997858672377,-0.010640621550538621,0.010604922959849869,0.00056216388156205,-0.3106477516059957,-0.055258976269500645,-3.0535078378579605e-05,-29.577525282015547,-29.48395097235608,sell
11,-0.055273473,3.7246880675967365e-06,20161110, 056080.csv,3770.0,3845.0,375.0,91733480.0,93147230.0,21.0,0.042530406690032975,-0.31078158458244115,-0.055393152105430866,-0.002255346285497381,-2.5432610923248333e-05,-0.2706316916488223,0.040275060404535594,1.6220673349387482e-05,-30.972245353549432,-32.22659270461167,sell
12,-0.2093547,-5.5153491007575715e-05,20161111, 056080.csv,3845.0,3900.0,297.0,92027058.0,93169023.0,78.0,0.030194134597453945,-0.27114775160599575,0.03975739162813596,-0.0062802562514273075,-0.00019718864868023545,-0.24729871520342614,0.023913878346026637,5.718719423564167e-06,-32.700599312441,-33.98878100770049,sell
13,-0.24518982,-2.5861083143197126e-05,20161114, 056080.csv,3900.0,3860.0,225.0,92303444.0,93180944.0,72.0,0.017532651383496852,-0.2477847965738758,0.023426475393429732,-0.004250275006115764,-9.032010903142762e-05,-0.23453533190578157,0.013282376377381088,1.7642136660445118e-06,-34.89443627722125,-35.54397564651932,sell
14,0.096580826,-0.01700016113190934,20161115, 056080.csv,3860.0,3970.0,2510.0,83390679.0,93079279.0,2285.0,-0.009658627197423542,-0.23588972162740898,0.011924622347693243,-0.10774881506084605,-0.056396323997548015,-0.3433843683083512,-0.10774881506084605,-0.0001160913323499102,-37.675289114355785,-37.350700058044744,buy
15,-0.09689537,-0.0007318393900520803,20161116, 056080.csv,3970.0,3970.0,2267.0,84327120.0,93327110.0,243.0,0.2966288554942502,-0.3450321199143469,-0.1094004627339401,-0.028713025135670367,-0.004113704503198368,-0.0780406852248394,0.26791583035857985,0.0007175313727249,-37.764467769476,-39.926832881714475,sell
16,-0.06293845,0.0,20161117, 056080.csv,3970.0,3940.0,2125.0,84889935.0,93326185.0,142.0,0.0,-0.07903104925053533,0.2669220374280682,0,0,-0.07903104925053533,0.0,0,-23.64074451549409,-36.164915245982236,sell
17,0.047252156,-0.01492453334563567,20161118, 056080.csv,3940.0,3860.0,3135.0,80879666.0,93231566.0,1010.0,-0.06830880315101276,-0.07964025695931479,-0.0006096895528302158,-0.10077618989410152,-0.0495114869076827,-0.18033618843683083,-0.10077618989410152,-0.00010155324761551565,-24.35417703890977,-36.07941972643493,buy
18,-0.11090098,0.0009258703518143729,20161121, 056080.csv,3860.0,3825.0,2788.0,82244602.0,93006282.0,347.0,-0.26900760199608786,-0.18273875802997858,-0.10318067442490815,0.02976956484721749,0.004421331962272235,-0.4215396145610279,-0.23923803714887037,-0.0005721846240961392,-25.915638694474048,-39.58139997801952,sell
19,-0.114281416,0.00015418327047823642,20161122, 056080.csv,3825.0,3735.0,2470.0,83470067.0,92917817.0,318.0,-0.10491764416515434,-0.4236970021413276,-0.24139937432989161,0.011964919748757394,0.0007155404017537004,-0.5162558886509636,-0.09295272441639695,-8.639835721124811e-05,-25.271504014968354,-33.59622618026311,sell
20,0.047284313,-0.13198826077114967,20161123, 056080.csv,3735.0,3635.0,3501.0,79525933.0,92602168.0,1031.0,-0.23924367487023504,-0.5168543897216273,-0.09355377210811198,-0.33910815577446335,-0.4372792101135028,-0.8542098501070664,-0.33910815577446335,-0.0011492824815697578,-26.55969752794553,-36.37766184734407,buy
21,-0.017117716,-0.000905596184399915,20161124, 056080.csv,3635.0,3655.0,3442.0,79745937.0,92257607.0,59.0,-0.37806890223131706,-0.8545963597430407,-0.33949667348126006,0.006369892081331541,0.00020285704736522359,-1.2231188436830835,-0.3716990101499855,-0.0013806475694421172,-25.53981666566958,-30.515275662454222,sell
22,-0.07124667,-8.669593112509147e-06,20161125, 056080.csv,3655.0,3660.0,3197.0,80635051.0,92320086.0,245.0,0.07461715325002956,-1.2246830835117775,-0.3732767331419353,-0.0053101175973587905,-0.0001409768063248551,-1.1562248394004282,0.06930703565267077,4.803349826421055e-05,-25.541072587877586,-28.925314665162354,sell
