timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.17346124,-0.1935853844245027,20210331, 098460.csv,115000.0,118500.0,75.0,42541243.0,51166243.0,75.0,0.0,-0.002445525291828794,-0.002445525291828794,-0.45234569257851304,-0.6405151080836846,-0.45478015564202334,-0.45234569257851304,-0.0020440742848533144,-1689.1630867143997,0.0,buy
2,-0.24480666,-0.020827860628777683,20210401, 098460.csv,118500.0,117900.0,57.0,44607845.0,51362345.0,18.0,0.5130335639456662,-0.46139105058365754,-0.45895674919520896,-0.12310215962286125,-0.07297125801470838,-0.07325875486381322,0.389931404322805,0.0015193096794783312,-11.671095312991062,-11.03320540095492,sell
3,-0.5932101,0.002214945402142665,20210402, 098460.csv,117900.0,117400.0,24.0,48511925.0,51341525.0,33.0,-0.06658574486815196,-0.08574902723735409,0.37738323582279293,0.03854613697480762,0.007401496392611451,-0.11376459143968873,-0.02803960789334434,-7.862165201100169e-06,-7.115664355431813,-9.238541866316378,sell
4,0.34526497,-0.036519154557974144,20210405, 098460.csv,117400.0,117700.0,165.0,31885665.0,51256665.0,141.0,-0.02337289357883312,-0.11835603112840466,-0.032634988075864665,-0.1606960300191871,-0.12112805132287086,-0.2788618677042802,-0.1606960300191871,-0.0002581988015898373,-8.175398809710162,-10.3974661142864,buy
5,-0.09071946,-4.5903398325974897e-05,20210406, 098460.csv,117700.0,121500.0,151.0,33526567.0,51299267.0,14.0,0.09657280667792179,-0.2841108949416343,-0.16595127715848124,-0.008189404081982238,-0.00033527547870071395,-0.1959785992217899,0.08838340259593955,7.811320754891327e-05,-9.597804771723132,-13.1733643530404,sell
6,-0.89858335,-0.29787926301864504,20210407, 098460.csv,121500.0,121500.0,16.0,49389977.0,51333977.0,135.0,1.1185345006976415,-0.2467373540856031,0.037480025692450306,-0.999953980516495,-0.9932589515902992,-0.12844941634241244,0.11858052018114656,0.0001406035120639082,-10.011922813283647,-12.827850869445719,sell
7,-0.50675815,0.0,20210408, 098460.csv,121500.0,121500.0,8.0,50360381.0,51332381.0,8.0,0.0,-0.13155447470817122,0.11546778152639148,0,0,-0.13155447470817122,0.0,0,-9.889453213175917,-12.162106953800748,sell
8,-0.10270972,0.0,20210409, 098460.csv,121500.0,121500.0,8.0,50360381.0,51332381.0,0.0,0.0,-0.13155447470817122,0.0,0,0,-0.13155447470817122,0.0,0,-10.237886354299388,-11.874056910459554,wait
9,-0.24376291,0.0,20210412, 098460.csv,121500.0,28300.0,7.0,50481682.0,51332182.0,1.0,0.0,-0.13194163424124514,-0.0003876695296873137,0,0,-0.13194163424124514,0.0,0,-10.876777302733974,-12.392507151617966,sell
10,0.054727852,-1.0,20210413, 098460.csv,28300.0,25900.0,29.0,47808303.0,48629003.0,22.0,-1.270937596223749,-0.13267898832684824,-0.0007383282479595354,-5.26535177422075,-1.0,-5.391044747081712,-5.26535177422075,-0.2421268783701347,-11.272345255196829,-12.82405092672248,buy
