timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.1789188,-1.0,20200102, 000660.csv,94700.0,94500.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.38934812,-1.0,20200103, 000660.csv,94500.0,94300.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.0765951,-1.0,20200106, 000660.csv,94300.0,94000.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.1366457,-1.0,20200107, 000660.csv,94000.0,97400.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.07173933,-1.0,20200108, 000660.csv,97400.0,99000.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.28609765,-1.0,20200109, 000660.csv,99000.0,98900.0,0.0,45200000,45200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,0.25895607,-0.0010254060648463347,20200110, 000660.csv,98900.0,100500.0,118.0,33516342.0,45186542.0,118.0,0.0,-0.0036681415929203536,-0.0036681415929203536,-0.02610715233757911,-0.003402116657611587,-0.02977433628318584,-0.02610715233757911,-6.815810804083888e-06,-1393.6484772648364,0.0,buy
8,-0.21997862,-0.010760553376510627,20200113, 000660.csv,100500.0,100500.0,93.0,35984783.0,45331283.0,25.0,0.4178235192239318,-0.03875442477876106,-0.035087570247598905,-0.08849234900028563,-0.03839784981840477,0.2904491150442478,0.32933117022364616,0.0010840022414440043,-159.44317732999798,-111.06213572212468,sell
9,0.110520735,0.0,20200114, 000660.csv,100500.0,98200.0,132.0,32064727.0,45330727.0,39.0,0.0,0.2892190265486726,0.32810060482953096,0,0,0.2892190265486726,0.0,0,-14.360338430919183,-91.64908689305113,buy
10,-0.010167256,-0.0030471334947851365,20200115, 000660.csv,98200.0,99200.0,131.0,32165063.0,45029263.0,1.0,-0.6697443877306446,0.28885619469026547,-0.000361785505888754,0.005071416428699793,0.00012858805481374969,-0.37773672566371685,-0.6646729713019448,-0.004408157016041803,-14.87145134437903,-91.1977080933105,sell
11,-0.41869798,-0.020598808669028246,20200116, 000660.csv,99200.0,99000.0,77.0,37459157.0,45097557.0,54.0,0.29092192781391957,-0.3969977876106195,-0.6838785567256246,-0.11988894836855199,-0.06934514894332655,-0.2266438053097345,0.17103297944536758,0.00029248001995674233,-9.653180614289,-7.193990946810997,sell
12,-0.44114786,0.00031833221360377806,20200117, 000660.csv,99000.0,99900.0,44.0,40727383.0,45083383.0,33.0,-0.034148191220202906,-0.23853318584070796,0.15909621020459608,0.014632613542360163,0.0010699940431053712,-0.25800221238938054,-0.019515577677842743,-3.808570468333272e-06,-9.046000814150728,-6.669693564023307,sell
13,-0.24722925,-0.0005647912566219771,20200120, 000660.csv,99900.0,99300.0,34.0,41715758.0,45112358.0,10.0,0.08783724149538645,-0.26159734513274335,-0.02311930651039893,-0.01996056286186909,-0.0019901373940511835,-0.19389823008849558,0.06787667863351736,4.6071373704825724e-05,-9.692526896992982,-7.482683731650459,sell
14,-0.004323408,-0.0030660167608997256,20200121, 000660.csv,99300.0,101000.0,34.0,41715758.0,45091958.0,0.0,-0.045220424966480356,-0.19389823008849558,0.06787667863351736,-0.045220424966480356,-0.010172342331381312,-0.23903097345132743,-0.045220424966480356,-2.044865926476014e-05,-9.742178392242153,-7.308192983785763,wait
15,-0.26178822,-0.001293879459482794,20200122, 000660.csv,101000.0,98700.0,26.0,42508855.0,45134855.0,8.0,0.12818250207719967,-0.24191371681415932,-0.04810876877683938,-0.030157756151464044,-0.004537127279108044,-0.14412610619469027,0.09802474592573562,9.60838917851703e-05,-9.923529478555826,-7.81109142598163,sell
16,-0.2024228,0.0008918958783842079,20200123, 000660.csv,98700.0,96300.0,21.0,43013027.0,45085727.0,5.0,-0.13249184028618238,-0.1459579646017699,0.0961884452554526,0.025477236869562797,0.0032401872189308234,-0.2528163716814159,-0.10701460341661959,-0.00011451469613577014,-9.807082818505169,-7.56046290711912,sell
17,-0.13201502,9.834350385292679e-05,20200128, 000660.csv,96300.0,97900.0,19.0,43210103.0,45039803.0,2.0,-0.11178704071911716,-0.253533185840708,-0.107732465352582,0.01064565799708625,0.000566489655066782,-0.35441814159292034,-0.10114138272203091,-0.00010229056095301114,-10.490805296956077,-8.547191658574421,sell
18,-0.10850906,-5.0169866243088274e-05,20200129, 000660.csv,97900.0,94000.0,17.0,43402388.0,45066688.0,2.0,0.06749585472209992,-0.3551150442477876,-0.10184005674741335,-0.007104404446288612,-0.00025233097186616593,-0.2949380530973451,0.060391450275811304,3.647060759537357e-05,-10.71904902941361,-9.132112815303037,sell
19,0.12139429,-0.2546723557778451,20200130, 000660.csv,94000.0,93500.0,70.0,38212952.0,44792952.0,53.0,-0.14711531497499883,-0.2965663716814159,0.05875732868011288,-0.6057788372028621,-0.8403609577114354,-0.9005486725663716,-0.6057788372028621,-0.003662954949163577,-10.503807504649565,-8.761119571408743,buy
20,-0.1928023,0.00028723284414304827,20200131, 000660.csv,93500.0,94700.0,57.0,39432946.0,44762446.0,13.0,-0.07813729267050763,-0.9049867256637167,-0.6102300912227484,0.014508361948660412,0.001051909187407385,-0.9680398230088495,-0.06362893072184722,-4.0485588684524565e-05,-11.39280961099893,-9.710244710771043,sell
21,-0.295039,-0.0026617321601103638,20200203, 000660.csv,94700.0,97100.0,41.0,40926490.0,44809190.0,16.0,0.1528066629781581,-0.9734734513274337,-0.06911218173422816,-0.042887067375031285,-0.009154344244717061,-0.8646238938053098,0.10991959560312681,0.00012081587614964917,-12.005558581552759,-10.442970349879861,sell
22,0.08127414,0.049502381339425035,20200204, 000660.csv,97100.0,97700.0,76.0,37611520.0,44991120.0,35.0,0.21959781018134894,-0.8656637168141592,0.10886955068577987,0.18746581493447667,0.16114478743660143,-0.46212389380530977,0.4070636251158256,0.0016556358692065842,-11.567435741156599,-9.952850046959592,buy
23,-0.27592742,-0.0010257246814909915,20200205, 000660.csv,97700.0,100500.0,56.0,39550332.0,45021532.0,20.0,0.10135333372452164,-0.4691769911504425,0.3999489385101828,-0.026666637745697802,-0.0035492343679062177,-0.39484070796460174,0.07468669597882384,5.577946982981974e-05,-9.44193327756756,-8.651387248620043,sell
24,-0.3944049,-0.026487635727896783,20200206, 000660.csv,100500.0,99300.0,34.0,41696203.0,45113203.0,22.0,0.3482777973881475,-0.40264823008849554,0.06684237008271462,-0.136806844311886,-0.08933535163554407,-0.19202876106194688,0.21147095307626151,0.0004470996610949074,-9.179261951083708,-8.265557376251149,sell
25,-0.1238046,0.0001251506044866124,20200207, 000660.csv,99300.0,98800.0,30.0,42097543.0,45076543.0,4.0,-0.09043915591628464,-0.19348893805309736,0.21000487293938827,0.01063873322674573,0.0005657531246632264,-0.2731349557522124,-0.07980042268953891,-6.36790470176507e-05,-8.34910764815816,-7.5223545810590995,sell
26,-0.001298055,-0.001664172801963637,20200210, 000660.csv,98800.0,99800.0,30.0,42097543.0,45061543.0,0.0,-0.033276731092710454,-0.2731349557522124,-0.07980042268953891,-0.033276731092710454,-0.005521404863516932,-0.306320796460177,-0.033276731092710454,-1.1073347012224843e-05,-8.726626204326987,-8.059938347575615,wait
27,-0.13295794,-4.133311638527814e-05,20200211, 000660.csv,99800.0,100000.0,27.0,42393457.0,45088057.0,3.0,0.0665756163742551,-0.30739601769911507,-0.03435489718011427,-0.006656915399264655,-0.00022154806776630842,-0.24766150442477874,0.05991870097499045,3.5901862778020543e-05,-9.056606558757508,-8.478251299320757,sell
28,-0.25735822,-1.0015809226349148e-05,20200212, 000660.csv,100000.0,102000.0,21.0,42991274.0,45091274.0,6.0,0.011976563993431786,-0.2498362831858407,0.05773721641727134,-0.0026612555748814926,-3.5410779197775355e-05,-0.2405442477876106,0.009315308418550293,8.677493328335117e-07,-8.91818072770755,-8.218365840690554,sell
29,0.1501352,0.1004863721490904,20200213, 000660.csv,102000.0,104500.0,85.0,36590366.0,45260366.0,64.0,0.09314440749666998,-0.24255309734513272,0.007301427455682753,0.28387626250631914,0.3316402229759461,0.13355309734513274,0.3770206700029891,0.001420436080437959,-9.087977912713344,-8.23486089416816,buy
30,0.3120423,0.2623715589052697,20200214, 000660.csv,104500.0,105000.0,196.0,25266759.0,45748759.0,111.0,0.4695057039529906,0.12999778761061948,0.37345671578713735,0.6131576540944539,0.847381134992934,1.2140685840707965,1.0826633580474445,0.011653169153413634,-6.981161169111935,-6.563745062655104,buy
31,0.0820459,0.0010326117142433033,20200217, 000660.csv,105000.0,102000.0,215.0,23280978.0,45855978.0,19.0,0.21421346095967325,1.2134469026548673,1.08204248375436,0.02076703391056048,0.0021540252380243263,1.4512787610619469,0.23498049487023373,0.0005520059183371506,-1.567471330519174,-1.9507168064426816,buy
32,-0.037917703,-0.00864696701642953,20200218, 000660.csv,102000.0,103500.0,207.0,24119599.0,45233599.0,8.0,-1.4065777857796427,1.4482278761061946,0.23196618694068905,0.05229705158327547,0.01358183122209311,0.07433407079646018,-1.3542807341963672,-0.018173594832939233,-0.6247807425004782,-0.7711928424991221,sell
33,-0.34758902,-0.07113587473857821,20200219, 000660.csv,103500.0,104000.0,136.0,31349708.0,45425708.0,71.0,0.6864366463521949,0.048026548672566366,-1.3802127023289419,-0.23532586566253144,-0.24186310944792955,0.49935398230088496,0.4511107806896635,0.0020329401368580635,-4.146150676782228,-3.8482581835141367,sell
34,-0.43231887,-0.005996432419444996,20200220, 000660.csv,104000.0,103000.0,78.0,37342852.0,45454852.0,58.0,0.1496949700816991,0.4775486725663716,0.42931593826575504,-0.06382187009009264,-0.020160166137845215,0.5638318584070797,0.08587309999160646,7.373917415509634e-05,-2.9515448570255445,-2.752498013252103,sell
35,-0.26500034,0.002774719287129068,20200221, 000660.csv,103000.0,99500.0,58.0,39419437.0,45393437.0,20.0,-0.17159884273740458,0.5562765486725664,0.078353699056444,0.043990116087023884,0.00962899305521947,0.4279579646017699,-0.1276087266503807,-0.00016282661348110405,-2.6525809250688615,-2.4401323740563035,sell
36,-0.2636006,0.01863290705689916,20200224, 000660.csv,99500.0,98000.0,43.0,40961901.0,45240401.0,15.0,-0.4472012110473151,0.4223473451327434,-0.13318830821564565,0.11563696208032498,0.06467342723904246,0.08938274336283186,-0.3315642489669901,-0.0010987444497336796,-2.856303544565233,-2.6881324426399753,sell
37,-0.19649708,0.0009589736044544937,20200225, 000660.csv,98000.0,94600.0,35.0,41756594.0,45186594.0,8.0,-0.14257168056490038,0.08649115044247788,-0.33444368068393265,0.02652161112717026,0.0035108019562289927,-0.02965929203539823,-0.11605006943773012,-0.00013466711773457707,-3.724787912535027,-3.616462295264885,sell
38,-0.34365833,0.011771586072374286,20200226, 000660.csv,94600.0,92800.0,23.0,42930664.0,45106464.0,12.0,-0.2633524447538577,-0.03392920353982301,-0.12031629103801239,0.09028487474824695,0.03993740453979089,-0.20693805309734514,-0.17306757000561077,-0.0002994789850899737,-4.145829979333737,-4.095660414209641,sell
39,0.11336969,-0.10663022794248009,20200227, 000660.csv,92800.0,87900.0,74.0,38105379.0,44972579.0,51.0,-0.0917828540051377,-0.20845353982300885,-0.17458357109837092,-0.29530584096552237,-0.3534001841846094,-0.5031438053097346,-0.29530584096552237,-0.000871675267281824,-4.587976308070069,-4.623301525058808,buy
40,0.005409062,-0.2950519455455074,20200228, 000660.csv,87900.0,92100.0,76.0,37919753.0,44600153.0,2.0,-0.8062690823223636,-0.5032013274336283,-0.29536348324679196,-0.8280606173280846,-0.967561910014664,-1.3270951327433629,-0.8280606173280846,-0.006833389344440333,-5.590868813053416,-5.768861776302891,buy
41,-0.49503452,-0.13553860815425622,20200302, 000660.csv,92100.0,92800.0,39.0,41166714.0,44758614.0,37.0,0.7156926120858823,-1.3389070796460176,-0.8399323027091657,-0.3483853283286275,-0.4549412461898583,-0.9765176991150442,0.3673072837572548,0.0013482367181446575,-7.292707231243309,-7.525691109005815,sell
42,-0.4639873,-0.0011786473082496807,20200303, 000660.csv,92800.0,94300.0,21.0,42821793.0,44770593.0,18.0,0.060993845787986195,-0.9825376106194691,0.36120567741352166,-0.028149009019786758,-0.003953995835446977,-0.9500154867256636,0.03284483676819944,1.078777483487503e-05,-6.4174059247746715,-6.631788544235705,sell
43,-0.34560546,-0.0008084439070255911,20200304, 000660.csv,94300.0,94900.0,14.0,43470327.0,44790527.0,7.0,0.07035868387984051,-0.9523738938053097,0.03046302751684566,-0.02345177776041691,-0.0027461518082632086,-0.9059137168141593,0.0469069061194236,2.200233636195925e-05,-6.404173834993655,-6.5440128471171635,sell
44,0.07156916,0.0027702989038934866,20200305, 000660.csv,94900.0,92600.0,46.0,40452299.0,44817699.0,32.0,0.018753965542758627,-0.9068606194690265,0.04595089869946582,0.04286679577772874,0.009145731936469281,-0.8457986725663718,0.06162076132048737,3.797046136100324e-05,-6.146633102067496,-6.213025062923751,buy
45,-0.37371594,0.011045063901561158,20200306, 000660.csv,92600.0,86900.0,29.0,42062951.0,44748351.0,17.0,-0.2360674518341515,-0.8516570796460177,0.05570874045176814,0.08723352548204272,0.03733369164030398,-0.9992234513274337,-0.1488339263521088,-0.0002214908436143359,-6.163137311888755,-6.164569587927742,sell
46,-0.044230998,-0.0006466538232275831,20200309, 000660.csv,86900.0,89100.0,28.0,42155400.0,44588600.0,1.0,-0.3693990869071354,-0.9995575221238938,-0.14917086672510985,0.012736696017669469,0.0008107882606579464,-1.3526548672566372,-0.35666239088946594,-0.0012712718591785244,-6.7349065157239565,-6.828659093619195,sell
47,0.0040530115,0.0001798152634941319,20200310, 000660.csv,89100.0,85500.0,29.0,42068488.0,44652388.0,1.0,0.1381519042984081,-1.3526814159292035,-0.3566892076105855,0.004934035090387978,0.00012171610335987015,-1.2115309734513273,0.14308593938879607,0.00020471490355167266,-7.508224625914842,-7.778011351316152,buy
48,-0.023586199,-0.07212923603489228,20200311, 000660.csv,85500.0,82800.0,29.0,42068488.0,44547988.0,0.0,-0.23380608445846165,-1.2115309734513273,0.14308593938879607,-0.23380608445846165,-0.23915561203399016,-1.442504424778761,-0.23380608445846165,-0.000546503463850323,-7.360877231842755,-7.5653343084539,wait
49,-0.0045353174,-0.043154839572922814,20200312, 000660.csv,82800.0,82500.0,29.0,42068488.0,44469688.0,0.0,-0.17576551380951258,-1.442504424778761,-0.23380608445846165,-0.17576551380951258,-0.14312872787632125,-1.6157345132743361,-0.17576551380951258,-0.00030888744289492287,-8.116072188494948,-8.480754032731927,wait
50,-0.05074358,-1.8150977163844394e-06,20200313, 000660.csv,82500.0,80600.0,28.0,42151153.0,44461153.0,1.0,-0.01956388810283535,-1.6160331858407078,-0.17606855779883931,0.0006745594873666938,2.275149921793229e-06,-1.6346172566371682,-0.018889328615468656,-3.5680609898891547e-06,-8.739681150883747,-9.247842110924724,sell
51,0.17255034,-0.21391774245437192,20200316, 000660.csv,80600.0,80400.0,116.0,34890123.0,44239723.0,88.0,-0.11965501659392414,-1.636896017699115,-0.021205520100460645,-0.495725124287218,-0.707332168585803,-2.1245066371681416,-0.495725124287218,-0.0024544169694729057,-9.423956659301517,-9.975831768813755,buy
52,-0.53395396,0.0011338692714895071,20200317, 000660.csv,80400.0,73100.0,55.0,39798651.0,44220651.0,61.0,-0.05244155800885101,-2.1423650442477875,-0.5138807195832544,0.027572488572577873,0.0037939951746805978,-2.166701327433628,-0.024869069436273136,-6.184687020960311e-06,-10.676484514244624,-11.487119967555989,sell
53,-0.39053664,0.13328296120879626,20200318, 000660.csv,73100.0,69000.0,34.0,41484280.0,43969680.0,21.0,-0.9079468323521516,-2.1728318584070796,-0.031133814109719753,0.3466354352431088,0.4516166127240163,-2.7219469026548673,-0.5613113971090428,-0.0031457465834409115,-10.622252406028002,-11.433233254815036,sell
54,0.019689277,-0.17684084645407103,20200319, 000660.csv,69000.0,74800.0,45.0,40680066.0,43785066.0,11.0,-0.3170366488907811,-2.7221991150442477,-0.5615692113687948,-0.41960841733120585,-0.5853647742930924,-3.1303849557522128,-0.41960841733120585,-0.0017591630944904235,-12.271403327790313,-13.383504946040073,buy
55,-0.21410486,-0.018985912977449112,20200320, 000660.csv,74800.0,69400.0,36.0,41300047.0,43992847.0,9.0,0.5960936543980544,-3.1326393805309736,-0.42192592940307844,-0.11920763241840504,-0.06858682031746954,-2.670692477876106,0.47688602197964935,0.0022716187397024967,-13.895527645728546,-15.384529753252894,sell
56,-0.10490625,0.0008791525915567088,20200323, 000660.csv,69400.0,78700.0,33.0,41524080.0,43814280.0,3.0,-0.44189001907514647,-2.671504424778761,0.47604781714216593,0.03682078906128955,0.006755927944687046,-3.0657522123893806,-0.4050692300138569,-0.0016394654169277212,-12.28044412973997,-13.755590245322846,sell
57,0.0142223835,0.04556085682893632,20200324, 000660.csv,78700.0,84500.0,41.0,40968802.0,44195502.0,8.0,0.7004565634765652,-3.065924778761062,-0.4052465330438293,0.16980920103513353,0.1342644822152954,-2.2223407079646016,0.8702657645116987,0.0075450173776395735,-13.713839200396459,-15.587014338689064,buy
58,-0.3009996,-0.033968049253297945,20200325, 000660.csv,84500.0,80700.0,29.0,41911652.0,44362152.0,12.0,0.5380638056786865,-2.225769911504425,0.8667280988023015,-0.15746874144908335,-0.11660427816163488,-1.8536460176991152,0.38059506422960315,0.0014474774217035913,-10.75738456139558,-12.81703430788529,sell
59,-0.04316753,-0.0002925412688476014,20200326, 000660.csv,80700.0,83300.0,28.0,41996015.0,44255615.0,1.0,-0.24840995089688164,-1.8539491150442475,0.3802850670607598,0.008565119682609701,0.0003667391106531026,-2.0893473451327433,-0.23984483121427194,-0.0005750900029193318,-9.551254948965413,-11.406814818135125,sell
60,-0.21600933,-0.0017408655995598931,20200327, 000660.csv,83300.0,83700.0,22.0,42479421.0,44312021.0,6.0,0.16449890030903425,-2.0911039823008846,-0.241634650725401,-0.035247445422345175,-0.006192658007142193,-1.9645553097345132,0.12925145488668907,0.00016704543226109259,-9.857253610709101,-11.905003422318565,sell
61,-0.022896707,0.0005937578122758302,20200330, 000660.csv,83700.0,83300.0,22.0,42479421.0,44320821.0,0.0,0.01985917094596069,-1.9645553097345132,0.12925145488668907,0.01985917094596069,0.0019699903700838295,-1.9450862831858409,0.01985917094596069,3.943858929544852e-06,-9.655090270450936,-11.585109457939911,wait
62,-0.08141932,-1.2928219481178616e-06,20200331, 000660.csv,83300.0,78400.0,21.0,42562985.0,44312285.0,1.0,-0.019855227862317804,-1.9453871681415928,0.01955225648588675,0.0009024522001185378,4.072091576490244e-06,-1.9639712389380533,-0.018952775662199266,-3.5920706015213355e-06,-9.761263052782878,-11.620998569983858,sell
