timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.864213,-1.0,20210119, 012450.csv,39150.0,41100.0,0.0,25900000,25900000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.05799707,-1.0,20210120, 012450.csv,41100.0,42100.0,0.0,25900000,25900000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.65237767,-1.0,20210121, 012450.csv,42100.0,39900.0,0.0,25900000,25900000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,0.13229851,-0.2751781110943744,20210122, 012450.csv,39900.0,43050.0,81.0,22489416.0,25721316.0,81.0,0.0,-0.0018687258687258685,-0.0018687258687258685,-0.6880437456823517,-0.906240377543529,-0.689899613899614,-0.6880437456823517,-0.004722854044736713,-2284.8037190082646,0.0,buy
5,0.78092885,0.5334082481537287,20210125, 012450.csv,43050.0,44600.0,520.0,4970829.0,27356829.0,439.0,0.9919787929979943,-0.6995019305019304,-0.697646241728996,5.376895932985837,1.0,5.624822393822393,6.368874725983831,0.3334403545053267,-9.457058673350074,-7.064045257235531,buy
6,0.8198198,0.30718192605321976,20210126, 012450.csv,44600.0,42600.0,614.0,923555.0,28307955.0,94.0,2.9462479002957545,5.622606177606178,6.366642898088401,0.5326639609952006,0.757960532363361,9.297123552123553,3.478911861290955,0.11399109477744496,1.6843354109946007,11.045502592463396,buy
7,-0.7453868,0.2914198962993096,20210127, 012450.csv,42600.0,40550.0,157.0,21272287.0,27960487.0,457.0,-4.338003222062491,9.167903474903474,3.356570553973853,3.227461410994442,1.0,7.9555482625482625,-1.1105418110680487,-0.01225729100098627,3.224527143461361,21.265140957469978,sell
8,0.06117634,-0.31301071386164353,20210128, 012450.csv,40550.0,40650.0,187.0,19994106.0,27576956.0,30.0,-1.151088677389632,7.9548494208494205,-1.111181964150225,-1.3710508032351292,-0.9999171850142192,6.474733590733591,-1.3710508032351292,-0.018622226224825456,2.7247656382256005,13.540249442077656,buy
9,0.19558439,0.0018862139772585994,20210129, 012450.csv,40650.0,40900.0,283.0,16100754.0,27604704.0,96.0,0.06781023982487407,6.472602316602316,-1.3730250305558171,0.03481372811525331,0.0060416536920698816,6.581868725868725,0.10262396794012738,0.00010531124233947864,2.0823345607371593,9.092848968102325,buy
10,0.9484659,0.1339829772861583,20210201, 012450.csv,40900.0,41700.0,658.0,854840.0,27767040.0,375.0,0.25629689780408443,6.573513513513514,0.09477667936689643,0.33966274938780444,0.43833737268204087,7.208648648648648,0.5959596471918889,0.0035453792593515,2.222750972576773,9.279995560143977,buy
11,-0.3495555,-0.2558840306767486,20210202, 012450.csv,41700.0,42300.0,428.0,10246395.0,28093995.0,230.0,1.8957728299451435,7.149015444015444,0.5400046517458176,-0.6619698719529992,-0.8881974105261867,8.471023166023166,1.2338029579921443,0.015107417830153458,2.5826174212779853,10.323766533048778,sell
12,-0.44779375,-0.16752551127003568,20210203, 012450.csv,42300.0,44250.0,237.0,18198018.0,28223118.0,191.0,0.9140743422215316,8.420532818532818,1.1866813420994362,-0.40768064098996937,-0.5643941791544529,8.969567567567568,0.5063937012315622,0.0025610606804288283,3.339664844465596,12.8661119777172,sell
13,-0.3944441,-0.2549780359316552,20210204, 012450.csv,44250.0,43550.0,144.0,22125460.0,28497460.0,93.0,1.63748739597092,8.944633204633206,0.4833958775849137,-0.6423306339728663,-0.8729206032624632,10.02880308880309,0.9951567619980537,0.009854492924405323,3.7323054224613186,13.858898552359822,sell
14,-0.29318863,0.015100550086655416,20210205, 012450.csv,43550.0,42400.0,102.0,23980910.0,28423010.0,42.0,-0.35371573466547546,10.017027027027027,0.9843475450319068,0.10314027091662087,0.051799761916100806,9.741351351351351,-0.2505754637488546,-0.0006276835545354631,4.422178813179672,15.881535674116726,sell
15,0.22499327,-0.3010194901389968,20210208, 012450.csv,42400.0,40850.0,225.0,18623500.0,28163500.0,123.0,-0.4126937998473772,9.738416988416988,-0.2532426535590665,-0.910378312765527,-0.9841398144209528,8.73938223938224,-0.910378312765527,-0.008253636875301451,4.381040809349006,15.537102151310641,buy
16,0.37051812,-0.33104745902374194,20210209, 012450.csv,40850.0,43300.0,387.0,11753725.0,27562675.0,162.0,-1.2383048981838194,8.73561776061776,-0.9138087237991362,-2.1299581624872057,-0.9999999998591899,6.419594594594595,-2.1299581624872057,-0.044353512951407104,3.8505318418601138,14.570094660985538,buy
17,0.7234759,0.47031863691324954,20210210, 012450.csv,43300.0,44400.0,594.0,3296575.0,29016775.0,207.0,3.4399781588688323,6.41496138996139,-2.134219144057573,1.8402182021749804,0.9999999556882145,12.033880308880308,5.280196361043813,0.24331235743826463,2.4915791643744023,6.968520839749133,buy
18,-0.75535685,-0.29785408853706835,20210215, 012450.csv,44400.0,42900.0,146.0,22663123.0,29145523.0,448.0,2.2518008979288706,11.910899613899614,5.164629251518651,-1.697719729591801,-0.9999994488514158,12.530976833976833,0.5540811683370696,0.0030653515976519774,4.815457876863212,15.263489753578316,sell
19,0.076884225,-0.3030917460777797,20210216, 012450.csv,42900.0,41600.0,185.0,20931278.0,28867778.0,39.0,-0.7514018533824217,12.530030888030888,0.5532359012994446,-0.9521267904872961,-0.9892486841346262,11.458602316602317,-0.9521267904872961,-0.009024486910559792,5.224295487218083,16.140439386736386,buy
20,0.09413555,-0.3060649973410532,20210217, 012450.csv,41600.0,42450.0,230.0,19000504.0,28568504.0,45.0,-0.8331088038712229,11.457544401544402,-0.9530669084714168,-1.0357667223324885,-0.995318157338511,10.303104247104248,-1.0357667223324885,-0.01067078591357129,4.758984605500167,15.551126087647424,buy
21,-0.87494737,-0.24975893242088257,20210218, 012450.csv,42450.0,41850.0,29.0,27348375.0,28579425.0,201.0,0.6843200470000109,10.250096525096525,-1.0833253889910262,-0.5979947301309408,-0.832703649665322,10.345270270270271,0.08632531686907005,7.45178267342883e-05,4.191741663266297,14.351703138625007,sell
22,0.40001145,-0.25306775933172526,20210219, 012450.csv,41850.0,41550.0,286.0,16437176.0,28406276.0,257.0,-0.060882960381463236,10.339289575289575,0.08090065496926521,-0.6004644991811148,-0.8351613354248524,9.676741312741314,-0.6004644991811148,-0.0035990838632422584,4.3321602071270595,14.517996623605148,buy
23,0.19542593,-0.15656928860406813,20210222, 012450.csv,41550.0,40400.0,362.0,13256125.0,28297225.0,76.0,-0.30204592816038256,9.675,-0.6020426430571677,-0.3823159510417317,-0.5184895919572192,9.255694980694981,-0.3823159510417317,-0.0014605871670033688,4.0438241233306345,13.828832103028798,buy
24,-1.0640031,-1.0,20210223, 012450.csv,40400.0,38100.0,362.0,13256125.0,27880925.0,0,-1.4711689927192506,9.255694980694981,-0.3823159510417317,-1.4711689927192506,-0.9999800382182632,7.648359073359074,-1.4711689927192506,-0.021410844711002186,3.8676525682232072,13.120269585635315,wrong
25,-0.2488361,0.2464851306841846,20210224, 012450.csv,38100.0,38900.0,272.0,16886155.0,27249355.0,90.0,-2.986271079600121,7.62530888030888,-1.4922664678250253,0.7419625237656811,0.9362344327989021,5.209864864864865,-2.24430855583444,-0.049121713079265716,3.020342978627423,10.165576296480898,sell
26,-0.9086626,-0.2783158920014603,20210225, 012450.csv,38900.0,36900.0,25.0,26281403.0,27253903.0,247.0,0.7985510115744023,5.150204633204633,-2.2997418291796348,-0.7251131352626596,-0.9278454761173907,5.22742471042471,0.07343787631174276,5.392976250984116e-05,1.7165567876780565,5.042706665756089,sell
27,1.192191,-1.0,20210226, 012450.csv,36900.0,37600.0,25.0,26281403.0,27203903.0,0,-0.18345996167961703,5.22742471042471,0.07343787631174276,-0.18345996167961703,-0.15488941274545331,5.034374517374517,-0.18345996167961703,-0.0003365189401900448,1.771339098071854,5.1102953433160305,wrong
28,0.4314009,0.29185126108813275,20210302, 012450.csv,37600.0,38350.0,332.0,14951495.0,27434695.0,307.0,0.0643290045549714,5.0281660231660235,-0.18936003404723353,0.7900106752404282,0.955868626620749,5.9254633204633205,0.8543396797953996,0.0072723901455830076,1.65307049748066,4.6068597463807635,buy
29,-0.36955398,-0.12558569820825652,20210303, 012450.csv,38350.0,37750.0,210.0,19531164.0,27584664.0,122.0,0.9076098713690821,5.8963861003861,0.8266545157311175,-0.33336165525749284,-0.4263007450096441,6.504494208494209,0.5742482161115893,0.003292178992338135,2.149557173146341,5.901485570496914,sell
30,-0.15296222,0.006125301618658485,20210304, 012450.csv,37750.0,37000.0,178.0,20756350.0,27475850.0,32.0,-0.4567755474563693,6.496718146718147,0.5669051309862003,0.06957562286609242,0.023913272609900504,6.084362934362934,-0.38719992459027686,-0.0014981145204452373,2.5256083108911715,6.825408335269614,sell
31,-0.780929,0.15384917474678483,20210305, 012450.csv,37000.0,37400.0,39.0,25994985.0,27437985.0,139.0,-0.48588123752313395,6.051100386100386,-0.4184333267470674,0.3793907225513867,0.5130951728479307,5.938166023166023,-0.10649051497174725,-0.00011339586799197221,2.2981182717727333,6.202838859088876,sell
32,0.28018785,0.10137934276939864,20210308, 012450.csv,37400.0,36900.0,235.0,18741956.0,27530956.0,196.0,0.05685548701918162,5.93419305019305,-0.11023679667793282,0.28574811667504746,0.3351939472847477,6.297127413127414,0.3426036036942291,0.0011730836913919074,2.2543846980526094,5.912757310313992,buy
33,-0.42058015,0.04348599460922638,20210309, 012450.csv,36900.0,37050.0,137.0,22401139.0,27456439.0,98.0,-0.42679229882173364,6.273895752895752,0.3206733283386102,0.17792707881161846,0.14639799222594618,6.009416988416989,-0.24886522001011518,-0.0006191472265106857,2.464371449430011,6.368270359194128,sell
34,0.5072116,0.03978009910524773,20210310, 012450.csv,37050.0,41250.0,444.0,11071231.0,27521431.0,307.0,0.07484583124563239,6.0032084942084945,-0.25470719480976867,0.16773442721598408,0.1312276800178368,6.260351351351351,0.2425802584616165,0.0005882787141381352,2.335154533198303,5.9855380085863965,buy
35,0.44262254,0.6759042219098317,20210311, 012450.csv,41250.0,41250.0,575.0,6216992.0,29935742.0,131.0,6.7758104584023995,6.25769111969112,0.2400706819138679,1.9993889893450474,0.999999997913508,15.582015444015443,8.775199447747447,0.5370060321939705,2.5188834077298736,6.366280001237828,buy
36,0.371351,0.0,20210312, 012450.csv,41250.0,41300.0,630.0,3947920.0,29935420.0,55.0,0.0,15.5807722007722,8.774029421154415,0,0,15.5807722007722,0.0,0,6.269121261580758,20.438991498132744,buy
37,-0.33975616,-0.0018728889377181534,20210315, 012450.csv,41300.0,40700.0,416.0,12760926.0,29941726.0,214.0,0.10522651761692337,15.524810810810811,-0.04841756020125991,-0.03570995252131101,-0.006355719967050977,15.60511969111969,0.06951656509561235,4.832436056734224e-05,6.292776633405296,20.06582865449277,sell
38,-0.08619086,0.003207100035236099,20210316, 012450.csv,40700.0,41250.0,381.0,14204053.0,29710753.0,35.0,-0.8336192776595444,15.59595752895753,0.061585660818117734,0.07007572346183,0.024254061230956858,14.713332046332045,-0.7635435541977144,-0.005813026191501369,6.378243697301132,20.082479535648037,sell
39,-0.16892754,-0.017897794396338717,20210317, 012450.csv,41250.0,41850.0,317.0,16804577.0,29880827.0,64.0,0.7053001988875879,14.696822393822394,-0.7778257599621475,-0.1183911554490138,-0.06768293946550308,15.369988416988416,0.5869090434385741,0.0034386963475888654,6.030188919978957,19.335381317615568,sell
40,-0.06927329,-0.0001830542058077313,20210318, 012450.csv,41850.0,41650.0,296.0,17669405.0,30057005.0,21.0,0.6365285672983549,15.36449806949807,0.5821222085675121,-0.042139221191897946,-0.008839271702008489,16.050212355212356,0.594389346106457,0.003526753292564022,6.410348018632655,20.304812402241414,sell
41,0.108126625,-0.06844902193034116,20210319, 012450.csv,41650.0,40800.0,341.0,15785888.0,29988538.0,45.0,-0.19695907825812986,16.049181467181466,0.5934957540151821,-0.22690419698904118,-0.22696238696226634,15.785861003861005,-0.22690419698904118,-0.0005147226309446529,6.815011704770055,21.331039145568383,buy
42,-0.25505173,0.07338205941691113,20210322, 012450.csv,40800.0,39250.0,255.0,19361908.0,29765908.0,86.0,-0.9665359478344692,15.7631583011583,-0.24646719813707,0.24361805309678441,0.2567692959089577,14.926285714285715,-0.7229178947376848,-0.0052124705082516876,6.771756517223408,21.144354627970195,sell
43,-0.4961548,0.2619438846650938,20210323, 012450.csv,39250.0,39250.0,129.0,24494268.0,29557518.0,126.0,-1.327861390957736,14.893698841698841,-0.7510675004197427,0.6559292225353419,0.8836573688689668,14.121691119691121,-0.671932168422394,-0.004504751422280351,6.41314506955836,20.35415789884834,sell
44,-0.19941805,0.0,20210324, 012450.csv,39250.0,39100.0,104.0,25473908.0,29555908.0,25.0,0.0,14.115474903474903,-0.6773425749798336,0,0,14.115474903474903,0.0,0,6.087763338455589,19.60183008867652,sell
45,-0.22411703,0.00019240894870360402,20210325, 012450.csv,39100.0,40000.0,81.0,26375176.0,29542276.0,23.0,-0.052781325479833004,14.109752895752894,-0.005014225920584135,0.011670731756916512,0.0006807980504828226,14.0628416988417,-0.04111059372291649,-1.6900666344632498e-05,6.170773889267836,19.47052753930461,sell
46,-0.54798245,-0.02568401445859856,20210326, 012450.csv,40000.0,40850.0,37.0,28092752.0,29572752.0,44.0,0.24676500889775724,14.051938223938224,-0.05066584612402893,-0.1340344138955209,-0.08590988705251412,14.18050965250965,0.11273059500223634,0.000127073795936683,6.218414647727235,19.36146985937927,sell
47,1.0265658,-1.0,20210329, 012450.csv,40850.0,39700.0,37.0,28092752.0,29604202.0,0,0.10634789755109705,14.18050965250965,0.11273059500223634,0.10634789755109705,0.05498017849206094,14.301938223938224,0.10634789755109705,0.00011309235771250759,6.33071572507019,19.506575771541318,wrong
