timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.010462508,-1.0,20170719, 068270.csv,114700.0,114600.0,0.0,52400000,52400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.75627726,-1.0,20170720, 068270.csv,114600.0,114500.0,0.0,52400000,52400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,0.22575812,-0.0005817486603251432,20170721, 068270.csv,114500.0,114900.0,103.0,40594524.0,52388024.0,103.0,0.0,-0.0031984732824427483,-0.0031984732824427483,-0.01965711727726253,-0.0019301461657776908,-0.02285496183206107,-0.01965711727726253,-3.864015131194165e-06,-1617.4956954463266,0.0,buy
4,-0.13306786,-0.00011459700605774838,20170724, 068270.csv,114900.0,111000.0,90.0,42080581.0,52421581.0,13.0,0.07864392823825536,-0.027517175572519086,-0.02431948014215111,-0.009922728028602251,-0.0004921814965781479,0.04118511450381679,0.06872120020965311,4.72249184509943e-05,-236.74589272023977,-212.7282274462117,sell
5,-0.12864535,0.007459922429551647,20170725, 068270.csv,111000.0,113500.0,79.0,43342407.0,52111407.0,11.0,-0.6695715644287799,0.03722709923664122,0.06476209550868586,0.0818132705554705,0.03291322977531774,-0.5507500000000001,-0.5877582938733094,-0.0034486378614909663,-79.13751392675071,-206.6921255470392,sell
6,-0.5710442,-0.06216130967607346,20170726, 068270.csv,113500.0,111400.0,34.0,48329206.0,52188206.0,45.0,0.3789957158516177,-0.5664007633587786,-0.603403233075046,-0.21585796190995044,-0.20782527458354028,-0.40418702290076336,0.16313775394166724,0.00026610385569802997,-12.90900929412712,-9.97286533850749,sell
7,-0.34509265,0.002864017667464025,20170727, 068270.csv,111400.0,108600.0,23.0,49575657.0,52137857.0,11.0,-0.13681252043804687,-0.4080973282442748,0.15920517443782634,0.044259240456154356,0.00974659288915658,-0.5002729007633587,-0.09255327998189251,-8.565742754707006e-05,-12.278120187777317,-9.540266496678438,sell
8,0.1833585,-0.23912661286864753,20170728, 068270.csv,108600.0,108500.0,104.0,40550976.0,51845376.0,81.0,-0.12351869391179619,-0.5027175572519085,-0.09500795392923836,-0.5585330344670122,-0.7898210047441631,-1.0584427480916032,-0.5585330344670122,-0.003114730636283758,-13.309289936272448,-11.04954145163736,buy
9,0.4973272,-0.0046471072134361075,20170731, 068270.csv,108500.0,106800.0,289.0,20457124.0,51813624.0,185.0,-0.02005964813525511,-1.063885496183206,-0.5640032824556795,-0.05574574262626565,-0.015417848122281752,-1.1190381679389314,-0.05574574262626565,-3.10753953594034e-05,-13.357318897076723,-12.288285563692991,buy
10,0.18166585,-0.3067255901880311,20170801, 068270.csv,106800.0,106300.0,323.0,16767601.0,51264001.0,34.0,-0.948206209239485,-1.1200362595419848,-0.05675456696514236,-1.0597705781014728,-0.9963592602539616,-2.1679370229007633,-1.0597705781014728,-0.011168303016918069,-14.209022906435438,-13.077649046825544,buy
11,-0.42200118,0.02500109970954435,20170802, 068270.csv,106300.0,102700.0,187.0,31268552.0,51146652.0,136.0,-0.3150358864888443,-2.2134503816793893,-1.105799477240322,0.13256179858996375,0.08411379486486081,-2.3918854961832063,-0.18247408789888053,-0.0003329124998769917,-12.508188969114252,-11.498267675427934,sell
12,0.18279652,-0.31969330072403307,20170803, 068270.csv,102700.0,102600.0,240.0,25633852.0,50281852.0,53.0,-1.3162151845246879,-2.393412213740458,-0.18403536351726668,-1.6892865525047855,-0.9999993642403682,-4.042267175572519,-1.6892865525047855,-0.02813355921703231,-13.51086845787688,-12.613262400397005,buy
13,-0.19860741,0.00012054381091437525,20170804, 068270.csv,102600.0,108200.0,193.0,30452827.0,50254627.0,47.0,-0.04773093878880993,-4.057391221374046,-1.704781455199925,0.009341258189560143,0.00043620035976876803,-4.094223282442748,-0.038389680599249784,-1.4737567166078769e-05,-12.308027084168693,-11.381804093364332,sell
14,-0.19916429,-0.15691075136488658,20170807, 068270.csv,108200.0,109400.0,155.0,34345226.0,51116226.0,38.0,2.1506477403563258,-4.10643893129771,-0.05112192648089734,-0.42322357218768225,-0.591633800882839,-2.4499503816793893,1.7274241681686435,0.029399126999950176,-12.745953285854691,-11.742351622925641,sell
15,-0.8865998,-0.12111912617405327,20170808, 068270.csv,109400.0,108400.0,18.0,49144287.0,51113487.0,137.0,0.3638766289201398,-2.496398854961832,1.678986637259592,-0.321599858050432,-0.4037721244657717,-2.4551774809160305,0.04227677086970775,1.7873093826059616e-05,-7.068157382626214,-8.831365461965252,sell
