timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.15991521,-1.0,20211203, 064350.csv,20600.0,20600.0,0.0,65400000,65400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.6473955,0.0,20211206, 064350.csv,20600.0,20900.0,2054.0,23081592.0,65393992.0,2054.0,0.0,-0.009186544342507645,-0.009186544342507645,0,0,-0.009186544342507645,0.0,0,-517.987730042795,0.0,buy
3,0.5488561,0.1086695225582531,20211207, 064350.csv,20900.0,20750.0,2668.0,10431396.0,66192596.0,614.0,0.9422883986039574,-0.011932721712538227,-0.002746429672010236,0.2817108688315635,0.32753490223635595,1.211920489296636,1.223999267435521,0.014870074124780475,-592.8596943618301,-690.9605917127848,buy
4,0.088797584,-0.25724888599289075,20211208, 064350.csv,20750.0,21050.0,2712.0,9511666.0,65785666.0,44.0,-0.6045993421983329,1.2117217125382262,1.223800466954803,-0.6145714528901219,-0.8486999539063799,0.5897033639143732,-0.6145714528901219,-0.003769856887109735,-2.0954268922207673,-319.33539698365456,buy
5,-0.3436433,-0.17337469871978312,20211209, 064350.csv,21050.0,21100.0,1781.0,28798198.0,66288246.0,931.0,1.2367435787607592,0.5412079510703365,-0.6624862714738562,-0.4241718625368669,-0.5932712773319688,1.358177370030581,0.8125717162238923,0.006580977828296475,-2.9316337808035318,-5.311163160154454,sell
6,-0.14653875,-0.00048328476620322907,20211210, 064350.csv,21100.0,20900.0,1521.0,34262212.0,66355312.0,260.0,0.13433753747723126,1.3444373088685015,0.7989056170769969,-0.019595765005473803,-0.0019181280673160606,1.4607217125382261,0.11474177247175746,0.00013164807713084148,-1.4667974891819973,-2.725587516581347,sell
7,-0.9398647,0.18132901508450058,20211213, 064350.csv,20900.0,20850.0,92.0,64364604.0,66287404.0,1429.0,-0.45844106648161037,1.3850214067278286,0.04004570841479798,0.4306908562586863,0.6044480186097234,1.3568868501529052,-0.027750210222924076,-7.700712023495093e-06,-1.5101693092625317,-2.6364621041230327,sell
8,-0.6042174,2.575971159874957e-05,20211214, 064350.csv,20850.0,20600.0,37.0,65512217.0,66283667.0,55.0,-0.0069394782755408555,1.3540015290519878,-0.03059611493437286,0.004148521692973958,8.604745889040366e-05,1.3511727828746176,-0.0027909565825668978,-7.789438338789978e-08,-1.5873147181946887,-2.9012211138478228,sell
9,-0.013025641,-0.00029334130382927535,20211215, 064350.csv,20600.0,20650.0,37.0,65512217.0,66274417.0,0.0,-0.013955172395637074,1.3511727828746176,-0.0027909565825668978,-0.013955172395637074,-0.000973260257668418,1.3370290519877677,-0.013955172395637074,-1.9474664696428334e-06,-1.6715161934248197,-3.1374889187347246,wait
10,0.17199326,0.0025481224502156064,20211216, 064350.csv,20650.0,20800.0,583.0,54263020.0,66301970.0,546.0,0.0027914240271626986,1.3345871559633027,-0.01636451405140274,0.0411934252670125,0.008448599708151816,1.379159021406728,0.0439848492941752,1.9346482528659337e-05,-1.7744700901054034,-3.4287480379465944,buy
