timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,1.0885721,-1.0,20191002, 039030.csv,86600.0,87000.0,0.0,27600000,27600000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.749305,-1.0,20191004, 039030.csv,87000.0,83800.0,0.0,27600000,27600000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,0.3110407,-0.3085083860281703,20191007, 039030.csv,83800.0,85700.0,98.0,19072790.0,27285190.0,98.0,0.0,-0.004384057971014493,-0.004384057971014493,-1.1362816993063827,-0.9984284305368548,-1.1406159420289856,-1.1362816993063827,-0.01282836695301981,-725.5680120151727,0.0,buy
4,-0.696958,-0.20188403504699076,20191008, 039030.csv,85700.0,86800.0,30.0,24761834.0,27332834.0,68.0,0.6824214894600331,-1.1745144927536233,-1.1701817362282911,-0.473445294634973,-0.6739655521870342,-0.9679927536231885,0.20897619482506016,0.00043661515588500066,-5.475427436646366,-4.392725325343375,sell
5,1.3466166,-1.0,20191010, 039030.csv,86800.0,92100.0,30.0,24761834.0,27365834.0,0,0.12073391291953113,-0.9679927536231885,0.20897619482506016,0.12073391291953113,0.07029076164046388,-0.848427536231884,0.12073391291953113,0.0001457561538281693,-5.235610588985139,-4.112193390548516,wrong
6,0.18555334,0.3155529665188885,20191011, 039030.csv,92100.0,93900.0,82.0,20247594.0,27799794.0,52.0,0.5810164601597745,-0.8507463768115943,0.1183924067295766,1.0071323393700224,0.9937274841010802,0.723891304347826,1.588148799529797,0.02490674469794918,-5.3099169243113,-3.9625166868823753,buy
7,0.34396246,0.21494730630259515,20191014, 039030.csv,93900.0,96400.0,157.0,13339114.0,28081414.0,75.0,0.5309391860961272,0.720340579710145,1.5845676080352291,0.48565094613037707,0.6925012348102302,1.7442536231884058,1.0165901322265043,0.010281336942180141,-1.1037289822282697,-1.3169685179634445,buy
8,0.20231514,0.09886326879206554,20191015, 039030.csv,96400.0,96600.0,185.0,10709541.0,28543541.0,28.0,1.397721638945959,1.7429021739130433,1.01524834836479,0.2492970737862361,0.2670993718616058,3.4186268115942027,1.6470187127321951,0.02676208176226258,0.3554921946730664,0.4373008776172732,buy
9,0.10550816,0.00022112573917082434,20191016, 039030.csv,96600.0,98900.0,196.0,9648991.0,28582591.0,11.0,0.1296265239130632,3.4180833333333336,1.6464845445010388,0.007708244755452759,0.00029704106061567703,3.5601123188405794,0.13733476866851596,0.00018859060140874462,2.375922637348125,3.2923094103294592,buy
10,0.07456444,0.02315426935778062,20191017, 039030.csv,98900.0,97100.0,203.0,8972695.0,29049395.0,7.0,1.5771838179400879,3.559764492753623,0.13699843862279715,0.056333479972497935,0.015742082337108276,5.25143115942029,1.6335172979125858,0.02633092093806877,2.6280776955704295,3.482189972771039,buy
11,0.105628654,-0.3119220464965863,20191018, 039030.csv,97100.0,99300.0,212.0,8082469.0,28667669.0,9.0,-1.2578575216454593,5.250974637681159,1.6330764686567776,-1.3136303016781592,-0.9998209996590605,3.8683659420289853,-1.3136303016781592,-0.017108209426954457,4.460006070441841,6.301221397475764,buy
12,-0.0804662,-0.00891856334199942,20191021, 039030.csv,99300.0,99200.0,195.0,9730459.0,29093959.0,17.0,1.6269198587440088,3.858547101449275,-1.3229592799736198,-0.1303190786766102,-0.08140992472598796,5.4128949275362315,1.4966007800673986,0.02214916296542424,2.471961245577202,3.8573721218543904,sell
13,0.4278284,-0.009755677862712198,20191022, 039030.csv,99200.0,99900.0,236.0,5658581.0,29069781.0,41.0,-0.06702422313855602,5.4108007246376815,1.4945843808812005,-0.08111810724233118,-0.032365394489542454,5.325293478260869,-0.08111810724233118,-6.579930835637349e-05,3.999698781716797,6.369330462316951,buy
14,0.77267253,0.01955429322563148,20191023, 039030.csv,99900.0,98300.0,280.0,1293162.0,29265162.0,44.0,0.5682877349506005,5.323050724637681,-0.08324573895347537,0.10596630787320016,0.054597288020146406,6.033195652173913,0.6742540428238006,0.004535866885125084,4.016000392180558,6.068489563411442,buy
15,-0.30252078,0.1872532197465458,20191024, 039030.csv,98300.0,99800.0,196.0,9670984.0,28937784.0,84.0,-1.53083041194168,5.983275362318841,0.6268567356706052,0.4587443868838572,0.6508424627467668,4.847043478260869,-1.0720860250578228,-0.011427884396406074,4.881452588729547,7.162431581684646,sell
16,-0.05436205,0.002482335446769201,20191025, 039030.csv,99800.0,99800.0,186.0,10652371.0,29215171.0,10.0,1.0159727503667868,4.841199275362318,-1.077600294057881,-0.051781600127869476,-0.013317201425304348,5.85206884057971,0.9641911502389173,0.009253565534800723,3.459012635262028,5.637890743862012,sell
17,0.5024935,0.0,20191028, 039030.csv,99800.0,99000.0,239.0,5362220.0,29214420.0,53.0,0.0,5.849347826086956,0.9615957826624676,0,0,5.849347826086956,0.0,0,4.572648351147069,7.350555126353871,buy
18,-0.7450562,0.208275535336788,20191029, 039030.csv,99000.0,95700.0,61.0,23097452.0,29136452.0,178.0,-0.6544713193005371,5.743666666666666,-0.09984110586484347,0.48726358026850825,0.6949040565890119,5.566855072463768,-0.16720773903202893,-0.000279545199879383,4.455062947763867,6.990416604718756,sell
19,-0.648713,0.18644383798042152,20191030, 039030.csv,95700.0,96300.0,22.0,26952113.0,29057513.0,39.0,-0.6908871402736338,5.54388768115942,-0.1889276131657181,0.4416605066522675,0.622928334592915,5.2808442028985505,-0.24922663362136632,-0.0006209462820756517,4.295648605685228,6.864826280357107,sell
20,0.88995093,0.2230792423128063,20191031, 039030.csv,96300.0,98000.0,272.0,3023716.0,29217316.0,250.0,0.04542714994225418,5.268536231884058,-0.26088810572070215,0.5162832803458332,0.7362469757279457,5.859840579710145,0.5617104302880873,0.0031502137063179614,4.0721050145035065,6.722215083315656,buy
21,-0.097146764,-0.01815655501856845,20191101, 039030.csv,98000.0,98300.0,246.0,5523406.0,29631406.0,26.0,1.5826231266417492,5.844949275362319,0.5475644139370821,-0.15107877645984868,-0.10785266250914993,7.360166666666666,1.4315443501819005,0.020284633905966465,4.867696207709266,7.872204036780573,sell
22,-0.087239385,-0.00031240673774898255,20191104, 039030.csv,98300.0,96600.0,225.0,7578027.0,29695527.0,21.0,0.24906006822625967,7.347923913043478,1.419977663526557,-0.021235245466377617,-0.002252138372308532,7.5924891304347835,0.22782482275988206,0.0005189068199193958,6.528464550508758,10.738460918885783,sell
23,-0.26140025,0.12058384208118686,20191105, 039030.csv,96600.0,90700.0,167.0,13270066.0,29402266.0,58.0,-1.2880727794458742,7.558572463768116,0.1962297388212857,0.33173506982045464,0.4231890924545808,6.529949275362319,-0.9563377096254195,-0.00910412236455338,6.803623021879188,10.959597718727021,sell
24,0.3956502,-0.4249796190627808,20191106, 039030.csv,90700.0,90700.0,221.0,8052926.0,28097626.0,54.0,-3.351102258581022,6.52726811594203,-0.9588304532151439,-4.434803826168751,-1.0,1.8029927536231882,-4.434803826168751,-0.17854231294682976,5.4649215196478975,9.209050953055572,buy
25,-0.11010717,0.0,20191107, 039030.csv,90700.0,91000.0,197.0,10226152.0,28094052.0,24.0,0.0,1.7900434782608696,-4.446959657808238,0,0,1.7900434782608696,0.0,0,-0.024197764066205964,-0.02379173337754381,sell
26,-0.23227413,-0.0032537046778383315,20191108, 039030.csv,91000.0,89700.0,152.0,14300951.0,28132951.0,45.0,0.21036481316401065,1.7657644927536231,-0.02385202390883309,-0.04801415218498134,-0.011460615080853609,1.9309818840579709,0.1623506609790293,0.00026354263773964437,-0.04628468721423644,-0.045705020677758224,sell
27,-0.5241222,0.14504447791106573,20191111, 039030.csv,89700.0,92100.0,73.0,21478148.0,28026248.0,79.0,-0.7023792136132466,1.888217391304348,0.1203281861646547,0.3649107717132218,0.4861373959531039,1.544376811594203,-0.33746844190002484,-0.001138201249807791,0.07142331146237431,0.06925984706789994,sell
28,0.8625722,0.3388455373036028,20191112, 039030.csv,92100.0,91200.0,279.0,2997325.0,28693225.0,206.0,0.6251282726107327,1.5348731884057971,-0.34679594161660826,1.7642842320170589,0.9999998258753224,3.9609601449275362,2.3894125046277916,0.05549369934429438,-0.21544692913670854,-0.21323663933112685,buy
29,-0.62658924,0.23147183315765796,20191113, 039030.csv,91200.0,88900.0,105.0,18996412.0,28572412.0,174.0,-0.8751194750677207,3.865623188405797,2.2955167291883187,0.545471133453528,0.7741069873510376,3.523231884057971,-0.3296483416141927,-0.0010860900680761398,1.654789014787959,1.7047210655027834,sell
30,0.10302994,-0.30541365586567293,20191114, 039030.csv,88900.0,89000.0,126.0,17080941.0,28282341.0,21.0,-0.845220907496364,3.5222499999999997,-0.330593682361044,-1.0142747090601296,-0.9941643284342634,2.4722500000000003,-1.0142747090601296,-0.010234796193419937,1.4390844793917235,1.5111460748569636,buy
31,-0.0046203323,0.0029763259063204316,20191115, 039030.csv,89000.0,89100.0,126.0,17080941.0,28294941.0,0.0,0.044550767561992125,2.4722500000000003,-1.0142747090601296,0.044550767561992125,0.00987477549321003,2.5179021739130434,0.044550767561992125,1.9847511939175e-05,0.5712411694972069,0.6202670666469611,wait
32,0.98875356,0.0066374849700189245,20191118, 039030.csv,89100.0,91300.0,314.0,346566.0,28323966.0,188.0,0.0445309286914576,2.5092971014492753,0.03615330145407694,0.06645228859608006,0.021837564527327658,2.6230652173913045,0.11098321728753766,0.00012316515974375442,0.6071343193294759,0.6491906921260143,buy
33,-0.51292866,-0.2900452152608972,20191119, 039030.csv,91300.0,92000.0,153.0,14668112.0,28637012.0,161.0,2.4389239840211645,2.5377246376811593,0.027731666332421034,-1.2495420061192173,-0.9995930320511115,3.757289855072464,1.1893819779019472,0.014046706220623206,0.6483109052876687,0.6829703474339425,sell
34,-0.69005656,-0.0840556142319269,20191120, 039030.csv,92000.0,88500.0,48.0,24238872.0,28654872.0,105.0,0.37399153235679755,3.7002608695652173,1.133764413041054,-0.2565963306341068,-0.2805069300609173,3.8219999999999996,0.11739520172269072,0.00013780683764041957,1.689616892122511,1.7746189331799487,sell
35,0.031643916,-0.274349240574947,20191121, 039030.csv,88500.0,91200.0,56.0,23502768.0,28458768.0,8.0,-0.5862877349443404,3.821623188405797,0.1170318356221205,-0.6840048399624105,-0.9036061721107016,3.1114782608695655,-0.6840048399624105,-0.004667698488195038,1.8742541470727214,1.9410123485418667,buy
36,-1.2111435,-1.0,20191122, 039030.csv,91200.0,94400.0,56.0,23502768.0,28609968.0,0,0.531294959781815,3.1114782608695655,-0.6840048399624105,0.531294959781815,0.7561913716465495,3.6593043478260867,0.531294959781815,0.0028187631488085785,1.263631972562254,1.3442060170793368,wrong
37,0.7898922,0.3563564637315635,20191125, 039030.csv,94400.0,92600.0,259.0,4986540.0,29436140.0,203.0,0.6263551221028978,3.649782608695652,0.5220605473856071,2.2708034393012735,0.9999999999936511,6.65268115942029,2.8971585614041713,0.08050923390495457,1.7428333690912339,1.8328753302836043,buy
38,-0.18837789,0.09324638420869619,20191126, 039030.csv,92600.0,93200.0,211.0,9510301.0,29048901.0,48.0,-1.5837674368989956,6.625728260869565,2.871154745600255,0.2931905949242173,0.34936314885345,5.2496413043478265,-1.2905768419747783,-0.016517943496198284,4.101699227034725,4.576372283908038,sell
