timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.36294785,-1.0,20210929, 005930.csv,74100.0,74100.0,0.0,85800000,85800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.14808822,-1.0,20210930, 005930.csv,74100.0,73200.0,0.0,85800000,85800000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.26417467,-1.0,20211001, 005930.csv,73200.0,72200.0,0.0,85800000,85800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.1400514,-1.0,20211005, 005930.csv,72200.0,71300.0,0.0,85800000,85800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,0.22195533,-0.09548830944072131,20211006, 005930.csv,71300.0,71600.0,263.0,66808704.0,85560604.0,263.0,0.0,-0.0031421911421911424,-0.0031421911421911424,-0.2758827946388619,-0.31651910975761477,-0.279016317016317,-0.2758827946388619,-0.0007608235906241267,-1959.0881613396898,0.0,buy
6,-0.2580593,-0.0007931703051766936,20211007, 005930.csv,71600.0,71500.0,196.0,71577961.0,85611561.0,67.0,0.0922153377972881,-0.28815734265734266,-0.28502410751741103,-0.02348582011404232,-0.0027541191680447996,-0.21962587412587414,0.06872951768324578,4.723635033820894e-05,-26.990247401442566,-19.06583705128783,sell
7,-0.20191488,2.8758895504232825e-05,20211008, 005930.csv,71500.0,69000.0,157.0,74365777.0,85591277.0,39.0,-0.022894104220340054,-0.22496853146853146,0.06337142059038865,0.004554477533136744,0.00010371094964678473,-0.24326689976689975,-0.01833962668720331,-3.363413414003702e-06,-26.293141434160678,-18.532359684909167,sell
8,-0.22512142,0.014380558360353056,20211012, 005930.csv,69000.0,68800.0,122.0,76864169.0,85282169.0,35.0,-0.45857476808063047,-0.24805477855477856,-0.02313830098217345,0.10221294005942322,0.05089650135684487,-0.603532634032634,-0.35636182802120725,-0.0012691314952862909,-27.99190097912254,-20.41669511207522,sell
9,-0.009179041,-5.554058139500828e-06,20211013, 005930.csv,68800.0,69400.0,121.0,76933057.0,85257857.0,1.0,-0.028610904584286546,-0.6036631701631702,-0.3564926887580544,0.00023447834494290734,2.749004334168248e-07,-0.6318682983682984,-0.02837642623934364,-8.052183242179822e-06,-22.972153827412388,-19.551644174580574,sell
10,-0.07419199,-3.259610675454551e-06,20211014, 005930.csv,69400.0,70100.0,113.0,77482554.0,85324754.0,8.0,0.08515344222175324,-0.6329207459207459,-0.029435265615134026,-0.005629137377364826,-0.00015842338775584608,-0.5538997668997669,0.07952430484438841,6.323915093042753e-05,-23.902011962840422,-20.225165604436494,sell
11,-0.19257692,-0.00040490395839665183,20211015, 005930.csv,70100.0,70200.0,92.0,78937562.0,85386762.0,21.0,0.09270463293688487,-0.5566876456876457,0.07671866860268078,-0.017226178648429985,-0.0014826060063282132,-0.4816293706293706,0.07547845428845489,5.6968347859731594e-05,-22.88195002838464,-19.383652074325784,sell
12,0.056708574,8.395510599968903e-05,20211018, 005930.csv,70200.0,70600.0,155.0,74520635.0,85401635.0,63.0,0.010774503897922725,-0.48236013986013987,0.07474359418226138,0.007378326183916673,0.0002721614437344311,-0.4642948717948718,0.018152830081839398,3.2952469705138654e-06,-22.475700515964874,-18.92149092915114,buy
13,-0.089137524,-2.462040206192562e-05,20211019, 005930.csv,70600.0,70300.0,142.0,75431738.0,85456938.0,13.0,0.0725981417100504,-0.46603962703962704,0.01639961804103207,-0.0060877105442365825,-0.0001852839311639043,-0.3998391608391608,0.06651043116581382,4.423539612463667e-05,-23.40202834303147,-19.106011969393776,sell
14,-0.43212402,0.000681258309413435,20211020, 005930.csv,70300.0,70200.0,81.0,79731268.0,85425568.0,61.0,-0.049849668145142294,-0.40807925407925405,0.05823175601894227,0.021411941360122567,0.002289730722187633,-0.4364009324009324,-0.028437726785019726,-8.087010346935486e-06,-23.129450701955857,-18.579634798382028,sell
15,-0.15445092,2.5026369403047253e-06,20211021, 005930.csv,70200.0,70400.0,69.0,80573484.0,85417284.0,12.0,-0.009481938709497373,-0.438013986013986,-0.030057389907261176,0.001404600797788435,9.864468351605815e-06,-0.44605594405594406,-0.008077337911708938,-6.524336645385986e-07,-24.25555574288352,-19.807389285383973,sell
16,-0.45162302,-7.845567278529364e-05,20211022, 005930.csv,70400.0,70200.0,38.0,82746111.0,85421311.0,31.0,0.016155980796579764,-0.4502202797202797,-0.01225999419555474,-0.007258111928664636,-0.00026336625686207427,-0.4413624708624709,0.008897868867915128,7.917203904694858e-07,-25.062203967908417,-20.617156124799678,sell
17,-0.59996104,3.9695662833261204e-05,20211025, 005930.csv,70200.0,71100.0,16.0,84292369.0,85415569.0,22.0,-0.008897077217651225,-0.44432517482517486,0.005921765886041411,0.005150827959481747,0.00013264634503640238,-0.44805477855477854,-0.003746249258169478,-1.4034382522787325e-07,-25.885435144991444,-20.741408035546616,sell
