timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.27095187,-1.0,20220325, 012450.csv,55500.0,55500.0,0.0,82400000,82400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.6133477,-1.0,20220328, 012450.csv,55500.0,52000.0,0.0,82400000,82400000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.25459036,-1.0,20220329, 012450.csv,52000.0,53400.0,0.0,82400000,82400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,0.06003603,0.03682339885668854,20220330, 012450.csv,53400.0,52200.0,95.0,77459299.0,82532299.0,95.0,0.0,-0.0008507281553398058,-0.0008507281553398058,0.16140914014329175,0.12213684079122722,0.16055703883495145,0.16140914014329175,0.00026049517045767523,-8736.194721825963,0.0,buy
5,-0.20099077,0.0010569176109370359,20220331, 012450.csv,52200.0,52200.0,76.0,78472234.0,82439434.0,19.0,-0.1381277407527446,0.1585364077669903,0.15938849188510693,0.027623318843178243,0.0038079699432930214,0.047856796116504854,-0.11050442190956634,-0.00012210481721552924,-45.85003861519149,0.0,sell
6,1.5556257,-1.0,20220401, 012450.csv,52200.0,52700.0,76.0,78472234.0,82439434.0,0,0.0,0.047856796116504854,-0.11050442190956634,0,0,0.047856796116504854,0.0,0,-40.024222266602635,-53.27943097714209,wrong
7,0.5598905,0.2204908436213037,20220404, 012450.csv,52700.0,51300.0,917.0,34565801.0,82891701.0,841.0,0.046094445529550825,0.04029247572815534,-0.0075607020785707964,0.5101134833606545,0.7277620637734387,0.5967245145631068,0.5562079288902053,0.003088892127531606,-43.34942812954331,-59.116000148956495,buy
8,0.82851607,-0.34124424494490424,20220405, 012450.csv,51300.0,51900.0,1459.0,5998345.0,80845049.0,542.0,-1.5487678314141484,0.5917973300970875,0.5512827289091928,-2.4642950087094406,-0.9999999999999349,-1.8870813106796118,-2.4642950087094406,-0.05892034992131967,-13.486224988022693,-49.28219185956501,buy
9,0.23343357,0.009064286676441158,20220406, 012450.csv,51900.0,50400.0,1486.0,4613049.0,81736449.0,27.0,1.0828121871909404,-1.8873191747572817,-2.4645314733954127,0.020041007574752134,0.0020061948186520517,-0.8052803398058253,1.1028531947656925,0.012089183186922203,-6.378444755586236,-4.726690573559125,buy
10,-1.2179239,-1.0,20220407, 012450.csv,50400.0,50700.0,1486.0,4613049.0,79507449.0,0,-2.727057545648943,-0.8052803398058253,1.1028531947656925,-2.727057545648943,-0.9999999999999999,-3.510377427184466,-2.727057545648943,-0.07167039232445382,-4.7400974835213745,-3.743694564746355,wrong
11,0.35286957,0.0025114253607649846,20220408, 012450.csv,50700.0,51000.0,1518.0,3000020.0,79962620.0,32.0,0.5607021802447718,-3.510655339805825,-2.727337714414288,0.01207599008994742,0.000728881919688118,-2.957985436893204,0.5727781703347192,0.003275372549797928,-6.135053200178789,-5.286898366777906,buy
12,0.68385804,0.002725326752591006,20220411, 012450.csv,51000.0,50800.0,1558.0,971733.0,80429733.0,40.0,0.5695161064007157,-2.9583337378640775,0.5724171968281623,0.015009109990857028,0.001125732800479895,-2.39110072815534,0.5845252163915727,0.0034108670177814826,-5.754371990114624,-4.879691605192485,buy
13,-0.6501929,0.0813500769186367,20220412, 012450.csv,50800.0,52500.0,545.0,52549903.0,80235903.0,1013.0,-0.3874189163353309,-2.4940497572815534,0.4784377664418571,0.2517538076227097,0.2715963340511641,-2.626331310679612,-0.13566510871262114,-0.0001840332810179035,-5.565575392070634,-4.618252510685756,sell
14,0.80992967,0.35752436732462634,20220413, 012450.csv,52500.0,52000.0,1382.0,10024266.0,82579266.0,837.0,1.1547199761682747,-2.6336577669902916,-0.14317896432086052,1.7736159629694028,0.9999998523716574,0.21755582524271844,2.9283359391376775,0.08217773087589875,-5.907374547583135,-4.97069178632435,buy
15,-0.21959966,0.043387549411693246,20220414, 012450.csv,52000.0,53200.0,1079.0,25905647.0,82013647.0,303.0,-0.836771787242575,0.18585800970873786,2.8957807308315835,0.18325339381294592,0.15456926143299676,-0.46887500000000004,-0.653518393429629,-0.004261755740293971,-2.530653552378772,-2.592182301953461,sell
16,-0.07029475,-0.002548288151359046,20220415, 012450.csv,53200.0,54200.0,1004.0,29799244.0,83212044.0,75.0,1.5787616419496622,-0.4766456310679612,-0.6612746089497957,-0.10962313511238797,-0.05831660418414453,0.9854902912621359,1.4691385068372742,0.02135241871983473,-3.081631140808525,-3.3273548808421687,sell
17,0.1013855,0.017985835135156922,20220418, 012450.csv,54200.0,54000.0,1060.0,26819621.0,84271621.0,56.0,1.2065561086325438,0.9849769417475729,1.4686226987459792,0.06730442582333462,0.0223948559649898,2.2713847087378642,1.2738605344558784,0.016096254779514263,-1.9066953454743285,-2.0846549537378536,buy
18,0.021489814,-0.08313529708896886,20220419, 012450.csv,54000.0,52800.0,1070.0,26277545.0,84057545.0,10.0,-0.2515674879447258,2.2712924757281554,1.2737692010590684,-0.253940995148481,-0.2756134680008241,2.0115837378640777,-0.253940995148481,-0.0006446524124594788,-0.8935161312520499,-0.9754463587167175,buy
19,-0.2545807,0.14963195579824623,20220420, 012450.csv,52800.0,53000.0,798.0,40941428.0,83075828.0,272.0,-1.5275249830339444,1.9823155339805825,-0.28255919598958346,0.38797846828269567,0.5288771821800339,0.8201796116504855,-1.1395465147512487,-0.012901712651091302,-1.1536870026471457,-1.2933726825940277,sell
20,-0.10823574,-0.00043566472466117785,20220421, 012450.csv,53000.0,52400.0,712.0,45474773.0,83210773.0,86.0,0.19211364345354465,0.8111322815533981,-1.1484179843288078,-0.020688593392674925,-0.002137801124061811,0.9839478155339806,0.17142505006086972,0.00029382230365337936,-2.107146800951302,-2.4944260623817964,sell
21,0.23113427,-0.2681613487783707,20220422, 012450.csv,52400.0,51700.0,910.0,34979283.0,82663283.0,198.0,-0.5133950624398117,0.9821395631067962,0.16963134693874407,-0.6561767873904165,-0.8838461741632411,0.3195182038834951,-0.6561767873904165,-0.004296423613426303,-1.994166955733023,-2.3069779972556628,buy
22,-0.8058257,0.2561104040631808,20220425, 012450.csv,51700.0,52500.0,177.0,73325415.0,82476315.0,733.0,-0.770596057744283,0.24297936893203886,-0.7319712152789491,0.6205964481791021,0.8542262850867736,0.09261529126213593,-0.1499996095651809,-0.00022497351835892854,-2.679789817180546,-3.225693441889442,sell
23,0.21561268,0.10786327498527389,20220426, 012450.csv,52500.0,52400.0,482.0,57554676.0,82859676.0,305.0,0.1716856530265689,0.08989805825242718,-0.15271025626265017,0.2958552018718843,0.35444928344675697,0.5578592233009709,0.4675408548984532,0.0021835570732097187,-2.760303060354171,-3.337538245256248,buy
24,0.8705642,-0.04204922760690057,20220427, 012450.csv,52400.0,53000.0,1436.0,7462564.0,82708964.0,954.0,-0.05817063537636812,0.5492281553398058,0.4589175391307203,-0.17331992284511558,-0.13946326872593107,0.37495631067961166,-0.17331992284511558,-0.000300352841601792,-2.3937100807253358,-2.844863466170414,buy
25,0.35099494,0.009966550408463138,20220428, 012450.csv,53000.0,53300.0,1485.0,4894600.0,83599600.0,49.0,1.0417250541307712,0.3745145631067961,-0.17375925746848342,0.03555106951296105,0.006299467349586418,1.4558252427184466,1.0772761236437323,0.011538157433696017,-2.596327636227786,-3.109937393977676,buy
26,-0.22308475,-0.019186357789532094,20220429, 012450.csv,53300.0,54500.0,1154.0,22408794.0,83916994.0,331.0,0.532897286589888,1.420866504854369,1.0424478228382539,-0.11863773079339768,-0.06795534824800875,1.8410121359223302,0.4142595557964903,0.0017146381212436168,-1.6163903926589953,-1.9310741990664113,sell
27,0.36145598,0.08635713235891612,20220502, 012450.csv,54500.0,56000.0,1305.0,14359352.0,85481848.0,151.0,1.6502021032831562,1.839621359223301,0.4128882633327619,0.21595790978136065,0.20799620379072659,3.7401116504854373,1.8661600130645168,0.034226101745283066,-1.3202135968743898,-1.551799457209843,buy
28,0.45751643,0.10209900457056231,20220503, 012450.csv,56000.0,57000.0,1425.0,7818424.0,87618424.0,120.0,2.2899597449058544,3.738980582524272,1.865049376608814,0.21060295376421134,0.19889881830451883,6.333038834951456,2.5005626986700658,0.060613370113152376,0.3281649789744512,0.39722929094350107,buy
29,0.014468857,0.018331304919149912,20220504, 012450.csv,57000.0,57000.0,1427.0,7706409.0,89045409.0,2.0,1.6263702711657995,6.333020631067961,2.500545150894492,0.0022829037623142145,2.6057908426802e-05,8.064816747572817,1.6286531749281137,0.026176410780888393,2.5310139399116864,3.2388891947310547,buy
