timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.06842507,-1.0,20151127, 005930.csv,1327000.0,1284000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.006947294,0.0,20151130, 005930.csv,1284000.0,1321000.0,0.0,46300000,46300000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wait
3,-0.33328384,-1.0,20151201, 005930.csv,1321000.0,1300000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.6274705,-1.0,20151202, 005930.csv,1300000.0,1290000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.13650763,-1.0,20151203, 005930.csv,1290000.0,1269000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.6406418,-1.0,20151204, 005930.csv,1269000.0,1262000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,0.013587937,0.0,20151207, 005930.csv,1262000.0,1262000.0,0.0,46300000,46300000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wait
8,-0.06923909,-1.0,20151208, 005930.csv,1262000.0,1263000.0,0.0,46300000,46300000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
9,0.15288424,0.00017570416499318453,20151209, 005930.csv,1263000.0,1283000.0,5.0,39989104.0,46304104.0,5.0,0.0,-0.0019352051835853131,-0.0019352051835853131,0.010799345058599839,0.0005829592816446461,0.008863930885529158,0.010799345058599839,1.1662578568438775e-06,-3844.441964285714,0.0,buy
10,0.5810785,0.2922763088163093,20151210, 005930.csv,1283000.0,1284000.0,23.0,17251876.0,46760876.0,18.0,0.2159635785199515,0.0018920086393088553,0.003827287888767783,0.7775381427001825,0.9513365876047393,0.9954125269978402,0.993501721220134,0.009821903621267891,-1722.9204500990047,0.0,buy
11,0.06861961,0.0036240298870071188,20151211, 005930.csv,1284000.0,1261000.0,23.0,17251876.0,46783876.0,0.0,0.04918641815007913,0.9954125269978402,0.993501721220134,0.04918641815007913,0.01202364988582838,1.0450885529157667,0.04918641815007913,2.4192744655149312e-05,-4.445862710581969,0.0,wait
12,-0.106261075,0.00670774340253134,20151214, 005930.csv,1261000.0,1277000.0,21.0,19815660.0,46296660.0,2.0,-1.130731451152102,1.0359827213822894,0.040170333849177675,0.09823142870644941,0.047101672624432545,-0.007213822894168467,-1.0325000224456526,-0.010603940549712032,-4.571687146190223,0.0,sell
13,-0.62896895,-0.19003744398475841,20151215, 005930.csv,1277000.0,1299000.0,8.0,36181744.0,46397744.0,13.0,0.7257542984742311,-0.06534773218142549,-1.0900378497834315,-0.4491156380139528,-0.6352431389748985,0.21111015118790497,0.2766386604602783,0.0007649967253016143,-5.798453415252725,-4.202448626567281,sell
14,0.059934378,0.0046274073858902694,20151216, 005930.csv,1299000.0,1290000.0,9.0,34904563.0,46595563.0,1.0,0.37932878805486747,0.210719222462203,0.2762474761044712,0.0474177632672354,0.011179263744417356,0.6383650107991361,0.4267465513221029,0.0018194689465215186,-5.162242378189196,-3.6748017982679193,buy
15,-0.35252285,0.004897713204144216,20151217, 005930.csv,1290000.0,1278000.0,6.0,38795165.0,46535165.0,3.0,-0.17383629424114908,0.6245464362850972,0.41295703397180583,0.05792951634547312,0.016639158518904296,0.5079157667386609,-0.11590677789567595,-0.00013433478789581788,-4.115543235676971,-2.9288662639008676,sell
16,-0.19971639,0.0008789713332197356,20151218, 005930.csv,1278000.0,1280000.0,5.0,40083047.0,46473047.0,1.0,-0.15472170346876388,0.503341252699784,-0.12045289929536192,0.025781081978836523,0.0033178048212652023,0.3737516198704104,-0.12894062148992735,-0.0001662430187997499,-4.393751474164015,-3.403011362063757,sell
17,-0.17518985,0.0006969645190268325,20151221, 005930.csv,1280000.0,1292000.0,5.0,40083047.0,46483047.0,0.0,0.021517848829666796,0.3737516198704104,-0.12894062148992735,0.021517848829666796,0.00231241133934168,0.3953498920086393,0.021517848829666796,4.630167463326451e-06,-4.731118427938934,-3.976790068342779,wait
18,-0.7313705,-0.008843371903394081,20151222, 005930.csv,1292000.0,1295000.0,2.0,43916742.0,46500742.0,3.0,0.1290793178855078,0.38173218142548593,0.00795084514256188,-0.07744058640988072,-0.02954012521548821,0.4335680345572354,0.051638731475627093,2.6665230360545245e-05,-4.788193242846672,-3.9175558214664736,sell
19,0.07648364,0.00025429754547975355,20151223, 005930.csv,1295000.0,1285000.0,4.0,41332376.0,46512376.0,2.0,0.012903019913101601,0.4327775377969762,0.05085124082062378,0.012903223029966217,0.0008321194192618675,0.45869546436285097,0.02580624294306782,6.659599573133335e-06,-4.805820631029291,-3.833094452905296,buy
