timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.97911257,0.8848041104039729,20210201, 056080.csv,3845.0,4105.0,24916.0,2031960.0,97833976.0,0.0,-0.013899073120494335,-0.013899073120494335,7.442472127742904,1.0,7.427538619979403,0.4240205520198642,-0.17403411920801481,-0.01,7.442472127742904,0.4252981611029506,64.78160000000001,1.0,-261.44176052163607,0.0,0,buy
2,2.1033394,-1,20210202, 056080.csv,4105.0,4120.0,24916.0,2031960.0,104312136.0,7.827427795731526,0.7558970133882595,0.7699030959030103,-0.8238240579053135,-0.9664067589648981,7.812440782698249,0.45683509343981554,-0.18231675334369069,-0.01,7.003603737826213,0.38768269166719427,3.7374000000000005,0.13036490608374773,-2.7360740381664677,0.0,0,wrong
3,0.17065579,-0.7393439404567373,20210203, 056080.csv,4120.0,4050.0,25000.0,1687092.0,104687092.0,5.220869281649148,7.427489186405767,6.62154014879248,-6.539029020982149,-1.0,6.011423274974254,0.3032802977163134,-0.14847187574658438,-0.01,-1.318159739333001,-0.01,-17.5,-0.01,2.0385226849258116,0.0,0,buy
4,0.8229387,-0.25392884133740795,20210204, 056080.csv,4050.0,4165.0,25336.0,302576.0,102913376.0,1.4379924429087283,7.813487126673532,0.3593102130479753,-0.34891630868081114,-0.4559493622272749,8.987658084449022,0.55415324222206,-0.18665384215648295,-0.01,1.0890761342279172,0.011790805439032992,29.136400000000002,0.9997943424291258,2.357983443190554,0.0,0,buy
5,1.6165035,-1,20210205, 056080.csv,4165.0,3960.0,25336.0,302576.0,105827016.0,-3.872270699477039,5.986998970133882,-1.6941184310212045,1.6565820410853447,0.9999989012312182,3.6386570545829042,0.12400793964513168,-0.16212931501080474,-0.01,-2.215688658391694,-0.01,-51.93880000000001,-0.01,1.5983336783611024,4.994584725385407,0,wrong
6,1.7748781,-1,20210208, 056080.csv,3960.0,3910.0,25336.0,302576.0,100633136.0,-3.4466268019426356,8.987658084449022,2.831157730167165,-2.6583171378921606,-0.9999999999999996,2.334022657054583,0.05301934875517622,-0.15614772302405422,-0.01,-6.104943939834796,-0.01,-12.668000000000001,-0.01,2.851541459791427,8.529431649212633,0,wrong
7,1.5231866,-1,20210209, 056080.csv,3910.0,3935.0,25336.0,302576.0,99366336.0,-5.5064200241647185,3.6386570545829042,-4.90789610849464,4.877005076785954,1.0,2.9863398558187435,0.08532114855680117,-0.15913851901742904,-0.01,-0.629414947378764,-0.01,6.3340000000000005,0.3304808829238841,0.5862827569119171,0.8991613535309276,0,wrong
8,0.68439984,0.9151174450790734,20210210, 056080.csv,3935.0,4175.0,25388.0,99228.0,100001004.0,5.41296854745737,2.3339938208032955,-1.2588577185947976,1.3577569986703972,0.9999007154250845,9.262747682801235,0.5759843636950288,-0.17368744170728334,-0.01,6.770725546127768,0.36772271831568226,60.931200000000004,0.9999999999999999,0.1683831084277123,0.27858901160454347,0,buy
9,1.1407768,-1,20210215, 056080.csv,4175.0,4205.0,25388.0,99228.0,106094124.0,7.537222777764874,2.9876457260556126,0.638743667521591,-0.6825275989044703,-0.9026282952642264,10.047134912461381,0.6355803531707662,-0.17566980575618096,-0.01,6.854695178860403,0.3749155134808776,7.6164000000000005,0.44015509535309283,0.39377874993239176,0.6184672977442524,0,wrong
10,-0.3344531,-0.6000094240138414,20210216, 056080.csv,4205.0,5460.0,16897.0,35490948.0,106542836.0,38.71631528819451,9.20280535530381,6.034859410011523,-18.23962853814553,-1.0,31.563921730175075,0.9999528799307932,-11.555344324870802,-0.01,20.476686750048977,0.9848982855609488,212.05735,1.0,2.3256668588611498,4.07243725814228,0.9999999999999961,sell
