timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.3157599,-1.0,134500.0,31900000.0,0.0,0.0,0.0,0.0
2,-0.2871497,-1.0,137000.0,31900000.0,0.0,0.0,0.0,0.0
3,-0.38284278,-1.0,137500.0,31900000.0,0.0,0.0,0.0,0.0
4,0.81258774,-0.01842621295780632,138500.0,31896342.0,186.0,-29303.757517769274,0.0,-0.02040986392734314
5,0.4829626,-0.004304832660523201,135000.0,31244940.0,21.0,-182.50859304832014,-136.65045369037384,0.00662507273177673
6,0.23798165,-0.025223639607622365,136000.0,31451844.0,5.0,-177.318594184063,-137.3904631961428,-0.02022138988098758
7,0.13622935,-0.001368522829975561,133000.0,30815807.0,2.0,-145.77466149991307,-145.59376093723182,0.017361219844088456
8,0.99186796,-0.0251197664299075,135500.0,31350500.0,16.0,-123.2771583636027,-145.61879279208227,-0.018341015294811885
9,0.0038638758,-0.024351521400633742,133000.0,30775500.0,0.0,-121.74679392547195,-168.4384455016649,-0.007473477279004403
10,-0.011015857,-0.021237194357366772,132000.0,30545067.0,2.0,-140.00076209423835,-193.79844714697967,0.0
11,0.40612,0.01249957857347963,132000.0,30545049.0,1.0,-142.19354042859712,-172.54633605974178,0.037485616736119824
12,-0.5586969,-0.00808767557728698,137000.0,31661481.0,127.0,-98.8476546532672,-165.05173351639948,-0.004832370286153071
13,0.49116406,-0.006155658307210031,135500.0,31507269.0,63.0,-102.25013006790084,-172.3809953824466,0.0
14,-1.1337986,-1.0,135500.0,31507269.0,0.0,-104.9842649027205,-178.98390172484304,-0.005236886764130525
15,0.5427483,0.011448963486986154,134500.0,31341582.0,36.0,-109.02041822969078,-188.58106636047995,0.02244621857314031
16,0.43654314,-0.009750629209179632,138000.0,32044828.0,13.0,-101.33938659823372,-184.75142118151803,-0.01335628950793557
17,0.11418752,-0.0013647123196171783,136000.0,31616790.0,2.0,-100.64609468142633,-189.69937707485582,0.0034159065483877395
18,0.23346294,-0.008959965776253525,136500.0,31724732.0,3.0,-103.58570579415489,-190.44291340839806,-0.006903131600922586
19,-0.024012381,-0.00619717868338558,135500.0,31504620.0,5.0,-106.57603914290958,-200.3500964913617,0.0
20,-0.7161895,-0.003241748127515726,135500.0,31470580.0,153.0,-110.64228177484327,-201.55396841808846,0.003876636528465634
21,-0.66960764,-0.006156872622511768,137500.0,31583549.0,40.0,-115.92370838010496,-206.8290261478163,-0.0013298062228535494
22,-0.42071277,-0.006388158683375899,135500.0,31539770.0,8.0,-118.5486998209537,-207.6898078752338,-0.0008243560431797696
