timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.34402275,-1.0,052400_2.csv,20230116,17550.0,17700.0,87000000.0,87000000,0,0.0,False,0.8547008547008548,0.0,0.0,0.0,0.0,0,-0.8547008547008548,0.0,0.0,0,0.0,0.0,wrong
2,-0.004615359,-1.0,052400_2.csv,20230117,17700.0,17400.0,87000000.0,87000000,0,0.0,False,-0.8547008547008548,0.0,0.0,0.0,0.0,0,0.8547008547008548,0.0,0.0,0,0.0,0.0,wrong
3,-0.122888915,-1.0,052400_2.csv,20230118,17400.0,17800.0,87000000.0,87000000,0,0.0,False,1.4245014245014245,0.0,0.0,0.0,0.0,0,-1.4245014245014245,0.0,0.0,0,0.0,0.0,wrong
4,0.39170825,-0.1,052400_2.csv,20230119,17800.0,17750.0,86995164.0,52943764.0,1913.0,1913.0,True,1.1396011396011396,0.0,-0.005558620689655173,-0.005558620689655173,-0.10994864036350342,-0.11386594408486739,-1.255102289026427,-0.11550114942528734,-0.10994864036350342,-0.058653062938465506,-1451.6004962779155,0.0,buy
5,-1.1363944,-1.0,052400_2.csv,20230120,17750.0,18250.0,86899516.0,52943764.0,0,1913.0,False,3.9886039886039883,1.100696604586304,-0.11549885057471265,-0.10994634138513722,1.100696604586304,0.9999945250649945,-3.0046798506729537,0.9839241379310346,1.1006942777448843,0.9976600821692698,-83.58565629338798,-65.03636305034541,wrong
6,-0.0724076,-0.0,052400_2.csv,20230125,18250.0,18230.0,87851880.0,55458130.0,138.0,1775.0,True,3.8746438746438745,-0.04354852702513911,0.9791724137931035,1.0959370590740691,0.0031396023669530773,9.856617226133846e-05,-2.9362760585519205,0.9383678160919541,-0.04040892465818603,-0.008131167716163179,-5.738747592225418,-43.10521527278199,sell
7,-0.89838576,-0.49,052400_2.csv,20230126,18230.0,18400.0,87768668.0,84469038.0,1594.0,181.0,True,4.843304843304843,0.3436147106041037,0.8835264367816092,-0.09471851939878805,-0.3085566418180991,-0.6140594790141093,-3.9244105904312794,0.9188942528735632,0.03505806878600459,0.006126496948085314,-6.262413629099601,-50.986312537090036,sell
8,-0.44880718,0.0,052400_2.csv,20230127,18400.0,18220.0,87796992.0,85956992.0,81.0,100.0,True,3.8176638176638176,-0.03710729902394136,0.9160827586206897,0.03227119727964882,0.016605457685231258,0.0027536140800451525,-2.922270714215542,0.8953931034482758,-0.0205018413387101,-0.002099420618610792,-6.6810751380727655,-51.40862249069994,sell
9,0.435614,-1.0,052400_2.csv,20230130,18220.0,17750.0,87773678.0,48527798.0,2054.0,2154.0,True,1.1396011396011396,-0.05354356313410388,0.8892850574712643,-0.026554440498371516,-1.1533981747922197,-0.9999983309792757,-1.4139712545436685,-0.2743701149425288,-1.1533981747922197,-0.9987080941503567,-6.942754441010891,-53.25662968270075,buy
10,-1.0040729,-1.0,052400_2.csv,20230131,17750.0,18050.0,86761298.0,48527798.0,0,2154.0,False,2.849002849002849,0.7448021351639991,-0.2743701149425288,-1.1533981747922197,0.7448021351639991,0.9961020410361807,-2.3806143432557225,0.4683885057471264,0.7448021351639991,0.9375663635223825,-7.420465760767983,-8.126808937036392,wrong
11,-0.2622376,-0.5,052400_2.csv,20230201,18050.0,18760.0,87390783.0,58691283.0,564.0,1590.0,True,6.894586894586895,1.7496668306419205,0.44917586206896554,0.725536632704596,-0.4578830048807987,-0.877122635993968,-5.147824825621377,1.7467620689655172,1.2917838257611218,0.9997620683861842,-5.522204980500448,-6.348366875232877,sell
12,-0.028452054,0.19,052400_2.csv,20230202,18760.0,19420.0,88518298.0,59534098.0,45.0,1545.0,True,10.655270655270655,1.1854990488386634,1.7451701149425287,1.2901989904358677,-0.03353383595126691,-0.01118219081729388,-7.738031574810885,2.91723908045977,1.1519652128873965,0.9986865779009477,-2.4822437658004266,-3.326457855657762,sell
13,-0.40028197,-0.41,052400_2.csv,20230203,19420.0,19920.0,89518292.0,71515952.0,618.0,927.0,True,13.504273504273504,0.8627621984579106,2.8945885057471266,1.129703149059644,-0.34499092552075483,-0.6958357376770976,-10.076926377836722,3.427347126436782,0.5177712729371557,0.7382683287064976,-0.40699240482616955,-0.5766489414315829,sell
14,-0.48251992,-0.08,052400_2.csv,20230206,19920.0,20150.0,89967172.0,80405572.0,447.0,480.0,True,14.814814814814813,0.23694793720045051,3.410542528735632,0.5014394153096666,-0.11423651085929577,-0.12234333514735296,-11.277375734355044,3.53743908045977,0.12271142634115474,0.07252595690485408,0.21045573233943668,0.29022860387508076,sell
15,-0.37081438,0.07,052400_2.csv,20230207,20150.0,19550.0,90071717.0,83966267.0,177.0,303.0,True,11.396011396011396,-0.31972442596476736,3.530709195402299,0.11620349698221036,0.1178852626234046,0.1297452998952473,-8.074267717850477,3.3217436781609195,-0.20183916334136276,-0.18428907004932904,0.39788138727854644,0.5318154984599102,sell
16,-0.28673148,-0.01,052400_2.csv,20230208,19550.0,20350.0,89887158.0,85644808.0,86.0,217.0,True,15.954415954415953,0.26966317034200843,3.3185724137931034,-0.20490227803695582,-0.07653213375945234,-0.05688935945708751,-12.436303310737792,3.518112643678161,0.1931310365825561,0.17013976709129175,-0.0024677285323126325,-0.0035504071344354287,sell
17,-0.22757389,-0.01,052400_2.csv,20230209,20350.0,19540.0,90059122.0,86640322.0,49.0,168.0,True,11.339031339031338,-0.19516824408695294,3.516232183908046,0.1913109768138403,0.044067503842116884,0.01923210610820547,-7.979212948226741,3.3598183908045973,-0.15110074024483605,-0.10788226795377642,0.2743352398539986,0.38357546707959517,sell
18,0.35945743,-1.0,052400_2.csv,20230210,19540.0,19040.0,89918622.0,55508682.0,1593.0,1761.0,True,8.49002849002849,-0.09341320993122097,3.354737931034483,-0.15600862731040172,-0.9792187429206822,-0.9999315011406645,-6.1473595245112485,2.3426689655172415,-0.9792187429206822,-0.9917235962317276,-0.018565350018145247,-0.027420893406990884,buy
19,-1.361334,-1.0,052400_2.csv,20230213,19040.0,19050.0,89038122.0,55508682.0,0,1761.0,False,8.547008547008547,0.0197780451838371,2.3426689655172415,-0.9792187429206822,0.0197780451838371,0.0039040699386677646,-6.1840982021809605,2.3629103448275863,0.0197780451838371,0.0019539439177507223,-1.8286016816237538,-2.557987884727001,wrong
20,-0.57353055,0.55,052400_2.csv,20230214,19050.0,18710.0,89024170.0,74698570.0,1009.0,752.0,True,6.6096866096866105,-0.672320564385457,2.326632183908046,-0.015669692584037206,0.3851176620725233,0.7730796346308878,-4.576939483249829,2.0327471264367816,-0.28720290231293366,-0.3379588305550033,-1.844045656252663,-2.5902157018826597,sell
21,0.09867486,0.83,052400_2.csv,20230215,18710.0,19600.0,88767446.0,67344496.0,393.0,1145.0,True,11.68091168091168,0.7539612310629594,2.0315471264367817,-0.28837561754296615,0.39403845341596544,0.7883164964741596,-8.478042715394439,3.2028689655172418,1.1479996844789249,0.9986252953594609,-2.5090623164264754,-3.6680732319171923,buy
22,-0.61681163,0.57,052400_2.csv,20230216,19600.0,19110.0,89763776.0,81159376.0,706.0,439.0,True,8.88888888888889,-0.6248712501265223,3.176754022988506,1.1224047158008805,0.3852311529897887,0.7732779389468224,-5.959387739463602,2.9295011494252874,-0.23964009713673362,-0.24959099476205682,-0.49951804205947037,-0.7625509512636094,sell
23,-0.2853541,-0.0,052400_2.csv,20230217,19110.0,19240.0,89544744.0,83544204.0,125.0,314.0,True,9.62962962962963,0.063730709288288,2.924993103448276,-0.24400934292247242,-0.018144560759011955,-0.0032868373360536163,-6.657716985951469,2.971912643678161,0.04558614852927605,0.010336690081197197,-1.1853357045274917,-1.871573856424994,sell
24,0.3560769,-0.77,052400_2.csv,20230220,19240.0,19040.0,89581343.0,53814183.0,1545.0,1859.0,True,8.49002849002849,-0.07010058004434733,2.9670609195402298,0.04087230401820122,-0.4150417794026598,-0.821398245417395,-5.95032389232734,2.5397045977011494,-0.4150417794026598,-0.5773869919387182,-1.1626284249613663,-1.7993072108364616,buy
25,-1.1141276,-1.0,052400_2.csv,20230221,19040.0,18700.0,89209543.0,53814183.0,0,1859.0,False,6.552706552706552,-0.7085116443203839,2.5397045977011494,-0.4150417794026598,-0.7085116443203839,-0.9933947302487217,-4.7395077021318395,1.8131988505747128,-0.7085116443203839,-0.9187271893479849,-1.835675858266962,-2.9447404319063444,wrong
26,-0.22398655,0.0,052400_2.csv,20230222,18700.0,18720.0,88564711.0,61580611.0,416.0,1443.0,True,6.666666666666667,0.04197455012353422,1.7985183908045976,-0.7228284982919373,-0.009388207691953317,-0.0008809961315003889,-4.834975862068966,1.831690804597701,0.0325863424315809,0.005295278885538268,-3.132033622733004,-5.067582021838888,sell
