timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.54207665,-0.95,272210.csv,20230712,17450.0,17250.0,61595264.0,28230864.0,1912.0,1912.0,True,-1.146131805157593,0.0,-0.007688311688311689,-0.007688311688311689,-0.6208269518903272,-0.9788107445024957,0.5176642726900605,-0.6284675324675325,-0.6208269518903272,-0.8544347036635989,-979.0675675675674,0.0,buy
2,-0.8791863,-0.14,272210.csv,20230713,17250.0,17300.0,61165250.0,57180500.0,1681.0,231.0,True,-0.8595988538681949,0.156176322676227,-0.705762987012987,-0.6981283496081777,-0.13729305153779464,-0.17179437827106525,0.17258586685520794,-0.687012987012987,0.018883271138432363,0.0017813012408186557,-13.329400850143447,-12.63763034414102,sell
3,0.050565958,-1.0,272210.csv,20230714,17300.0,15600.0,61176390.0,54290990.0,167.0,398.0,True,-10.601719197707736,-0.6419100050999725,-0.6876785714285715,0.018212955885899263,-1.1059822261496635,-0.9999951278091017,8.81566400290254,-1.7860551948051948,-1.1059822261496635,-0.9977926960113561,-14.385556534048105,-12.666352851153961,buy
4,0.43797222,-1.0,272210.csv,20230717,15600.0,15000.0,60496417.0,30528817.0,1523.0,1921.0,True,-14.040114613180515,-0.3947121138767589,-1.791530844155844,-1.1114957911050325,-1.905236801048895,-0.9999999999999998,10.377479872920775,-3.6626347402597403,-1.905236801048895,-0.999999986886667,-11.752455109452258,-11.972567075646584,buy
5,0.09702259,-1.0,272210.csv,20230718,15000.0,14700.0,59343398.0,27573398.0,197.0,2118.0,True,-15.759312320916905,-0.9711205465600569,-3.6633149350649354,-1.9059294040504913,-1.070717251479263,-0.9999895022995143,11.064503879358464,-4.6948084415584415,-1.070717251479263,-0.9967599844929945,-10.228909734181325,-10.641326639504037,buy
6,-0.5549046,-0.51,272210.csv,20230719,14700.0,14880.0,58679638.0,44817538.0,1175.0,943.0,True,-14.727793696275072,0.6493834110984333,-4.740847402597403,-1.1185068977681392,-0.3601178229228553,-0.7266079583325272,10.262498241729617,-4.465295454545455,0.289265588175578,0.3418832307354821,-12.142768114308968,-13.4266934109798,sell
7,0.07388683,0.03,272210.csv,20230720,14880.0,14960.0,58848909.0,41513709.0,222.0,1165.0,True,-14.269340974212033,0.1281916692475492,-4.466056818181818,0.2884663330745156,0.03018000082028499,0.00906696936147322,9.954582857328916,-4.314758116883117,0.1583716700678342,0.11786302043112729,-11.249259993404468,-13.03307129708564,buy
8,-0.44467407,0.01,272210.csv,20230721,14960.0,14920.0,58929386.0,49250266.0,518.0,647.0,True,-14.498567335243553,-0.07906062540110331,-4.335412337662338,0.13675189798335938,0.0351436567091166,0.012274808391062098,10.121142010568228,-4.3774253246753245,-0.04391696869198671,-0.009597151252583203,-11.199765266879501,-12.87057161208417,sell
9,0.34173715,1.0,272210.csv,20230724,14920.0,15340.0,58901119.0,32433039.0,1127.0,1774.0,True,-12.091690544412607,0.46133077375733794,-4.381300324675324,-0.047967579366939274,0.8036367050438713,0.9984325724975192,8.919935674282737,-3.17175487012987,1.2649674788012093,0.9996647766769001,-11.658064955679915,-12.12960092465269,buy
10,0.47006667,-1.0,272210.csv,20230725,15340.0,14650.0,59644036.0,17198256.0,993.0,2767.0,True,-16.045845272206304,-2.0522011804976876,-3.1752662337662336,1.2612952225916116,-3.2010409221803835,-1.0,9.77117968779072,-6.274665584415584,-3.2010409221803835,-1.0,-8.374415167866363,-10.372403311665998,buy
