timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,1.2543544,-1.0,083650.csv,20190327,3045.0,2975.0,62800000.0,62800000,0,0.0,False,-2.2988505747126435,0.0,0.0,0.0,0.0,0,2.2988505747126435,0.0,0.0,0,0.0,0.0,wrong
2,1.1797466,-1.0,083650.csv,20190328,2975.0,3065.0,62800000.0,62800000,0,0.0,False,0.6568144499178982,0.0,0.0,0.0,0.0,0,-0.6568144499178982,0.0,0.0,0,0.0,0.0,wrong
3,0.22495735,0.96,083650.csv,20190329,3065.0,3150.0,62797995.0,48674475.0,4608.0,4608.0,True,3.4482758620689653,0.0,-0.0031926751592356688,-0.0031926751592356688,0.6237141806836348,0.9795586157197798,-2.827774269712277,0.6205015923566879,0.6237141806836348,0.8570266308705698,-1328.1981816665614,0.0,buy
4,1.2630506,-1.0,083650.csv,20190401,3150.0,3150.0,63189675.0,48674475.0,0,4608.0,False,3.4482758620689653,0.0,0.6205015923566879,0.6237141806836348,0,0,-2.827774269712277,0.6205015923566879,0.0,0,-4.985822740227311,0.0,wrong
5,1.0775335,-1.0,083650.csv,20190402,3150.0,3140.0,63189675.0,48674475.0,0,4608.0,False,3.1198686371100166,-0.07292330590401042,0.6205015923566879,0.0,-0.07292330590401042,-0.05178886515145609,-2.5727428409316726,0.547125796178344,-0.07292330590401042,-0.026238666382493947,-5.309736656704559,0.0,wrong
6,0.79985666,0.58,083650.csv,20190403,3140.0,3155.0,63138068.0,9745508.0,12396.0,17004.0,True,3.6124794745484397,0.10946478419545165,0.5383248407643313,-0.08166998801623841,0.294507031983656,0.5799342023394409,-2.668008136968822,0.9444713375796178,0.40397181617910766,0.5577881182697172,-6.004318858998022,-34.422054223410996,buy
7,1.4493427,-1.0,083650.csv,20190404,3155.0,3135.0,63393128.0,9745508.0,0,17004.0,False,2.955665024630542,-0.5364619332240554,0.9444713375796178,0.40397181617910766,-0.5364619332240554,-0.9437480210951021,-2.5527223494713063,0.4029426751592357,-0.5364619332240554,-0.7628250036262298,-3.941628209116484,-23.76556047783102,wrong
8,1.18334,-1.0,083650.csv,20190405,3135.0,3185.0,63053048.0,9745508.0,0,17004.0,False,4.597701149425287,1.3483884236651018,0.4029426751592357,-0.5364619332240554,1.3483884236651018,0.9999999872980894,-2.840936818215096,1.756764331210191,1.3483884236651018,0.9998872972465309,-4.911575702510439,-6.338466778413991,wrong
9,0.51581705,-1.0,083650.csv,20190408,3185.0,3145.0,63902534.0,4722050.0,1577.0,18581.0,True,3.284072249589491,-1.0643590447859552,1.7556273885350318,1.347256043831537,-1.163082202655688,-0.999998666364787,-2.711946453411147,0.572125796178344,-1.163082202655688,-0.9988451687512626,-0.23159690046198253,-0.4780152096835887,buy
10,0.82747805,-1.0,083650.csv,20190409,3145.0,3105.0,63158742.0,815406.0,1242.0,19823.0,True,1.9704433497536946,-1.1767705766823395,0.5712452229299363,-1.1639475830488977,-1.2554414082535084,-0.9999998571300835,-2.661811184148599,-0.6913678343949045,-1.2554414082535084,-0.9996220186294384,-2.1611280442135525,-2.817681441172505,buy
