timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.31054828,-0.91,090710_1.csv,20210319,1165.0,1145.0,37498347.0,25855337.0,9994.0,9994.0,True,-1.7167381974248928,0.0,-0.004408,-0.004408,-0.533036829596782,-0.9416492237540688,1.1793168640915594,-0.5374213333333333,-0.533036829596782,-0.758440946669492,-954.3593466424685,0.0,buy
2,-0.28708118,0.36,090710_1.csv,20210322,1145.0,1100.0,37293074.0,29134949.0,2869.0,7125.0,True,-5.579399141630901,-1.205760011530769,-0.5518026666666667,-0.5474187968872335,0.346015920711117,0.6979824569894904,4.172596474964235,-1.4068026666666666,-0.859744090819652,-0.9751724041485288,-10.150073977397813,-9.608658544623504,sell
3,-0.74268353,-0.04,090710_1.csv,20210323,1100.0,1105.0,36962893.0,34945493.0,5291.0,1834.0,True,-5.150214592274678,0.0963555321964201,-1.4322853333333334,-0.8853681517377732,-0.07154686800446954,-0.04990143127047009,3.7423825922746783,-1.407832,0.024808664191950557,0.003072618909606639,-9.19989214373377,-9.546544087471144,sell
4,-0.51037836,-0.02,090710_1.csv,20210324,1105.0,1125.0,36970366.0,35978076.0,936.0,898.0,True,-3.4334763948497855,0.09921004408112147,-1.4123573333333335,0.020217573337671376,-0.05063059534101432,-0.025308795854760646,2.0690123948497856,-1.364464,0.048579448740107146,0.011730469411753375,-9.21506295633288,-9.381400273083461,sell
5,0.05526559,0.02,090710_1.csv,20210325,1125.0,1135.0,36988044.0,33989919.0,1767.0,2665.0,True,-2.575107296137339,0.02427793028535544,-1.365216,0.047816675658553125,0.047772378728011156,0.022563549677018235,1.2809579628040058,-1.2941493333333334,0.07205030901336659,0.025622267823834588,-9.278704246534867,-9.182600130217354,buy
6,0.34361342,-1.0,090710_1.csv,20210326,1135.0,1100.0,37013036.0,22311381.0,10288.0,12953.0,True,-5.579399141630901,-0.25199451871735046,-1.2985706666666665,0.0675677794694956,-1.2248522385464409,-0.9999996949011647,3.071881808297568,-2.5075173333333334,-1.2248522385464409,-0.9994476424751274,-9.487002867857003,-9.103662077703117,buy
7,-0.75655353,0.0,090710_1.csv,20210329,1100.0,1100.0,36541983.0,33072583.0,9799.0,3154.0,True,-5.579399141630901,0.0,-2.554712,-1.2726678243849006,0,0,3.0246871416309014,-2.554712,0.0,0,-9.34903930799943,-9.737960947512406,sell
8,0.30608132,-0.88,090710_1.csv,20210330,1100.0,1085.0,36540546.0,22950046.0,9201.0,12355.0,True,-6.866952789699571,-0.12946752232904274,-2.558544,-0.00393246310688722,-0.5071763295490986,-0.9236386264563715,3.814208789699571,-3.052744,-0.5071763295490986,-0.7236643824194418,-9.873234685350194,-9.31669946679277,buy
9,-1.0007244,-1.0,090710_1.csv,20210331,1085.0,1055.0,36355221.0,22950046.0,0,12355.0,False,-9.44206008583691,-1.019523440663447,-3.052744,-0.5071763295490986,-1.019523440663447,-0.9999693929584854,5.4009160858369105,-4.041144,-1.019523440663447,-0.9944676368959917,-11.380868116809662,-11.279208307379523,wrong
10,-0.43697244,0.0,090710_1.csv,20210401,1055.0,1055.0,35975221.0,28635586.0,5398.0,6957.0,True,-9.44206008583691,0.0,-4.066077333333333,-1.0452418924918652,0,0,5.375982752503577,-4.066077333333333,0.0,0,-12.749132266194895,-13.36524468421654,sell
11,-0.21389997,-0.13,090710_1.csv,20210402,1055.0,1110.0,35972645.0,30202850.0,1488.0,5469.0,True,-4.721030042918455,1.063607086666681,-4.072946666666667,-0.007160484156580997,-0.22743004158145008,-0.4038388354411322,1.4502033762517885,-3.2708266666666668,0.8361770450852308,0.9696803800718364,-13.06795889227713,-13.013801271983743,sell
12,0.044546038,-0.98,090710_1.csv,20210405,1110.0,1070.0,36273250.0,28858450.0,1211.0,6680.0,True,-8.15450643776824,-0.6030858942521029,-3.271333333333333,0.8356488659646796,-0.7366309884005431,-0.9956004461050951,4.170639771101574,-3.9838666666666667,-0.7366309884005431,-0.9336708669218055,-9.770853137223714,-11.405421438597436,buy
13,-0.5960784,0.02,090710_1.csv,20210406,1070.0,1065.0,35999057.0,33111127.0,3981.0,2699.0,True,-8.583690987124463,-0.09276218857664198,-4.002514666666666,-0.7559096579435259,0.055275095511954205,0.03009132542382198,4.54518965379113,-4.038501333333333,-0.037487093064687775,-0.007001783223070546,-11.1465180133418,-13.52360088208212,sell
