psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
0.000121038895,7.2593707e-06,-1.1881371e-10,0.010355715,0.01066683,0.010133489,0.3262284,0.00020741059,0.010515717,0.0100238575,0.008052593,8.6179e-06,0.010802593,0.0100238575,0.009245122,0.00030237946,0.0003032491,0.0003010772,8.000123e-08,0.082361706,0.79516655,9.6370364e-05,9.640888e-05,9.590962e-05,8.592724e-08,0.077712595,0.49755207,0.0007329653,0.0007331164,0.000729066,0.00030907732,0.00030948178,0.00030579878
0.00013098506,7.798624e-06,-6.5621477e-09,0.011045398,0.011220469,0.010902158,0.17361456,-7.9577796e-05,0.011083595,0.010797116,0.00873101,8.90639e-06,0.011630422,0.010797116,0.009963809,0.00032283916,0.00032452465,0.00032223278,-9.867647e-08,0.08638982,0.85725105,0.00010348774,0.00010367396,0.00010275563,-6.3662235e-09,0.08168725,0.4688353,0.0007800041,0.0007863671,0.0007797526,0.00032911624,0.00033168824,0.000328981
2.8858783e-05,8.471449e-05,1.04210445e-08,0.009442274,0.009721553,0.009189595,0.32816094,0.00021278366,0.009282687,0.009065914,0.007366637,7.5748226e-06,0.00975192,0.009065914,0.008379908,0.00026984556,0.000271359,0.00026973253,3.9896935e-09,0.08722321,0.7988473,8.651917e-05,8.708836e-05,8.634096e-05,6.6494894e-09,0.08376388,0.4886606,0.0006490207,0.0006515675,0.0006442544,0.0002739177,0.00027497366,0.0002724136
3.537536e-05,0.00011292233,1.6016482e-07,0.012512073,0.012512073,0.012146121,0.19571514,0.00013941029,0.012219312,0.011899539,0.009750297,9.751796e-06,0.012835333,0.011899539,0.0109637445,0.00035644075,0.00035653135,0.00035397493,1.4115291e-07,0.08689374,0.7889829,0.00011467193,0.00011467367,0.000113722206,2.0040228e-07,0.09213173,0.5673504,0.00085161213,0.0008541198,0.0008491759,0.00036019436,0.00036110225,0.0003585145
3.3405555e-05,0.000110899666,1.5583579e-07,0.012175223,0.012361752,0.011988695,0.18967828,0.0,0.01200226,0.01161479,0.009583608,9.61663e-06,0.0125595,0.01161479,0.010670079,0.0003470159,0.00034854544,0.00034647837,8.478568e-09,0.07808642,0.80868864,0.000112281676,0.00011235629,0.00011174582,1.0513424e-07,0.08877857,0.5429924,0.000828685,0.0008311252,0.00082631444,0.0003504972,0.00035138064,0.00034886255
2.0418478e-05,8.377763e-05,6.0781e-07,0.009343,0.009825619,0.009070754,0.64655197,0.00045786888,0.008897507,0.008539873,0.0070709805,8.358085e-06,0.009298882,0.008539873,0.0077808653,0.0002533166,0.00025480898,0.00025291563,3.7124503e-09,0.053983115,0.60155976,8.251911e-05,8.265647e-05,8.22481e-05,8.786132e-08,0.06806654,0.46028185,0.0006085102,0.0006100336,0.0006005396,0.0002574733,0.00025826157,0.00025449097
4.000294e-05,6.5710155e-05,4.999699e-07,0.0093674585,0.00953048,0.009041416,0.3123467,-0.000100320845,0.009149261,0.008715373,0.007241284,7.7650475e-06,0.009506056,0.008715373,0.00792469,0.00025823337,0.00025835,0.00025658184,7.5240635e-08,0.069307156,0.8173725,8.377167e-05,8.39397e-05,8.3086976e-05,2.2572191e-08,0.07031024,0.47317192,0.00061574805,0.0006205948,0.00061569037,0.00026037398,0.0002620644,0.00026034514
4.4993656e-05,7.168714e-05,4.0573374e-07,0.010113252,0.010388443,0.010113252,0.16005935,-0.00016511432,0.010107749,0.009615846,0.008025703,8.459921e-06,0.010481986,0.009615846,0.008749705,0.0002832908,0.00028405993,0.00028264406,-2.7519054e-09,0.07290651,0.8318446,9.31465e-05,9.328822e-05,9.230304e-05,1.8437767e-07,0.081885286,0.51917505,0.00068120944,0.00068202126,0.0006761638,0.00028645957,0.00028711866,0.0002852763
1.148699e-05,8.890452e-05,5.683979e-07,0.009046005,0.009680183,0.009034039,0.37920445,0.0002512779,0.00888088,0.008415417,0.007050938,7.829849e-06,0.009203118,0.008415417,0.007627716,0.0002498133,0.00024997248,0.0002471366,1.675186e-07,0.07877957,0.7675515,8.160789e-05,8.204343e-05,8.160789e-05,8.974211e-08,0.07208146,0.50497025,0.0005952367,0.00059540063,0.00058967865,0.00025022254,0.00025047743,0.00024820157
5.3625863e-06,6.734002e-05,1.6355374e-06,0.0076394877,0.0076394877,0.0067779575,0.66830575,0.0009933972,0.006790265,0.0062649953,0.005248668,6.620212e-06,0.007116624,0.0062649953,0.005413367,0.00018451868,0.000184611,0.0001836308,4.6592962e-08,0.049389068,0.61716443,6.060514e-05,6.0618324e-05,6.0018767e-05,9.4944156e-08,0.062353782,0.40712607,0.00043920285,0.0004392125,0.0004369207,0.00018479473,0.00018484308,0.00018386726
