psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
1.8595829e-05,0.0,0.0,0.011108744,0.011178391,0.011004273,0.01683598,-6.96473e-05,0.011129638,0.011538816,0.011472651,2.1764781e-06,0.0122014815,0.011538816,0.01087615,0.0001893494,0.00018975127,0.00018824551,-6.9647293e-10,0.120927416,0.8555413,6.4697466e-05,6.5006694e-05,6.458324e-05,-1.9501243e-08,0.08767961,0.49426013,0.00094857253,0.0009502656,0.00092500105,0.00031078086,0.00031139515,0.0003057955
1.0778321e-05,7.908768e-06,-4.1960674e-10,0.011163261,0.011373228,0.011163261,0.015882136,0.0,0.011121267,0.011565698,0.011522538,2.3725117e-06,0.012252697,0.011565698,0.010878699,0.00019094495,0.00019159795,0.00019072309,2.4496183e-08,0.07019717,0.80365616,6.506746e-05,6.538801e-05,6.505766e-05,5.5991274e-09,0.09800104,0.5815312,0.0009415682,0.0009573493,0.0009396827,0.00031211288,0.00031413135,0.00031136468
9.535939e-06,9.1183065e-06,-9.69357e-09,0.011067257,0.011136862,0.010928047,0.017264573,-3.4802695e-05,0.011067257,0.011479669,0.011454147,2.1601675e-06,0.012188577,0.011479669,0.010770761,0.00018826239,0.00018853178,0.00018727191,-5.986064e-08,0.08630442,0.84365827,6.4230466e-05,6.4326516e-05,6.380378e-05,-5.1507993e-08,0.09616159,0.519708,0.0009170267,0.00095433864,0.0009146726,0.00030582244,0.00031412495,0.00030518277
7.420528e-06,1.10286755e-05,-8.2690356e-08,0.010586167,0.010756362,0.010586167,0.019556155,-0.00023827385,0.010810825,0.011185255,0.011190361,1.6470542e-06,0.0119249,0.011185255,0.010445611,0.00018089273,0.00018247352,0.0001808866,-1.198177e-07,0.06930399,0.7963871,6.1259525e-05,6.205536e-05,6.125885e-05,-1.6951482e-07,0.09703199,0.5916761,0.0008740763,0.0008994913,0.00087330904,0.00029081525,0.0002985796,0.00029053207
4.5736933e-06,1.4221328e-05,2.5195948e-07,0.012005945,0.012148873,0.0112555735,0.068558015,0.00089329947,0.011455672,0.011732595,0.011758203,3.5290843e-06,0.01249236,0.011732595,0.0109728305,0.00019068799,0.00019138405,0.00019036783,3.001486e-08,0.063598774,0.77237195,6.51151e-05,6.526731e-05,6.478851e-05,9.004459e-08,0.116624534,0.6163213,0.00092937803,0.0009298497,0.00090920663,0.00030701773,0.00030722498,0.0003002072
1.8899904e-06,1.4552926e-05,3.1008395e-07,0.010772945,0.011087943,0.010268947,0.055701103,0.00018899904,0.010243747,0.010333522,0.010381296,3.4915486e-06,0.010972736,0.010333522,0.009694308,0.00016625994,0.00016643382,0.00016477566,-6.9299645e-08,0.06755877,0.7911947,5.6459052e-05,5.6574972e-05,5.600482e-05,-1.0331947e-07,0.11687593,0.59304035,0.0007869126,0.0008138324,0.0007869126,0.00026303626,0.00026952146,0.0002630262
1.4878793e-06,1.5396316e-05,4.933616e-07,0.011385512,0.011385512,0.010997369,0.029991249,0.00032345203,0.0107321385,0.010625399,0.010690629,4.1166622e-06,0.011334785,0.010625399,0.009916013,0.000172561,0.000172561,0.00017067723,6.986564e-08,0.058167607,0.80626214,5.7718073e-05,5.835204e-05,5.7529178e-05,-2.8463779e-08,0.10033915,0.5783821,0.0008079139,0.0008218133,0.00080415996,0.00027066207,0.00027433326,0.0002692997
2.8979466e-06,1.4691915e-05,5.1306927e-07,0.0118613625,0.011996151,0.01165918,0.023852458,0.0,0.011409822,0.01109307,0.011165518,4.49294e-06,0.011898591,0.01109307,0.010287548,0.00018163049,0.00018170125,0.00017954194,6.9415925e-08,0.0657263,0.85352963,6.0974817e-05,6.097549e-05,6.0292114e-05,9.435175e-08,0.09824753,0.50574136,0.0008674653,0.0008726539,0.00084160815,0.00028895223,0.00029036414,0.00028228897
6.288772e-06,1.6508027e-05,5.294852e-07,0.015110522,0.015372554,0.0150231775,0.02181479,-0.00026203218,0.015093053,0.014389933,0.014494019,5.558258e-06,0.015463412,0.014389933,0.013316454,0.00023473278,0.00023494764,0.00023302085,-2.4456336e-08,0.07631451,0.7927039,7.8768615e-05,7.8894394e-05,7.795806e-05,-2.7950097e-08,0.107217975,0.5931795,0.0010773574,0.0011234044,0.0010757067,0.00036089955,0.0003729312,0.00036023132
4.769101e-06,1.6055974e-05,4.4660234e-07,0.013671423,0.013989364,0.013671423,0.018144522,-7.948502e-05,0.013798599,0.013097144,0.013207762,4.6924893e-06,0.0140785435,0.013097144,0.012115745,0.00021305641,0.00021477648,0.00021305641,-2.0666103e-08,0.070217304,0.7312096,7.213822e-05,7.254359e-05,7.193792e-05,5.0870412e-08,0.13039167,0.6644133,0.0009964257,0.000996944,0.00096990884,0.00033029047,0.00033143745,0.0003229087
