timestep,action,reward,current_amt,order_qty
1,0.6483296155929565,9.196764094265485e-05,24497747.0,1154.0
2,-0.07543112337589264,0.01199748671063133,24207320.0,87.0
3,0.1748713105916977,-0.017315909415480585,24633878.0,123.0
4,0.051282890141010284,2.31389194554917e-06,24633821.0,29.0
5,0.14234641194343567,0.010002227154324903,24389868.0,79.0
6,0.3747529983520508,0.05326605579783781,23156417.0,194.0
7,-0.2773396968841553,-0.0185949513052842,23595168.0,413.0
8,0.2854936122894287,0.01628254374549417,23217134.0,213.0
9,0.39074987173080444,0.01127153779900113,22958358.0,212.0
10,-0.1161838173866272,0.013433053567254766,22654045.0,174.0
11,0.05401763319969177,-0.01730594791593059,23052999.0,26.0
12,0.2742622494697571,-0.0029224628045470165,23120568.0,129.0
13,0.05134217441082001,0.029764495705938553,22452287.0,18.0
14,0.2825022339820862,0.003365647205024236,22376974.0,95.0
15,0.17006736993789673,-0.017537008915015733,22776404.0,40.0
16,0.33941423892974854,0.018313627254553818,22366787.0,68.0
17,0.094239242374897,-0.007568763467356235,22537367.0,12.0
18,0.25026124715805054,0.011568915729965903,22279616.0,30.0
19,0.4386749267578125,-0.030425114128285587,22978747.0,39.0
20,0.39887550473213196,-0.044578974801454514,24050912.0,19.0
21,0.392353892326355,-0.011137337248834296,24321792.0,11.0
22,0.19702884554862976,0.015168174718940804,23958387.0,3.0
23,-0.07553495466709137,0.007778080402633608,23773475.0,137.0
24,0.5034990310668945,-0.0374716192802409,24698986.0,73.0
25,0.0029084980487823486,0.03685825599326577,23820986.0,0.0
26,0.3200365900993347,0.046278744352327116,22767342.0,25.0
27,0.3260710835456848,-0.003894758054672043,22856362.0,17.0
28,0.38240450620651245,0.011941750693485237,22586638.0,14.0
29,0.13225078582763672,-0.003994975930264508,22677233.0,3.0
30,0.22864855825901031,-0.015754749975108753,23040226.0,4.0
31,0.12563574314117432,-0.01935507650934521,23494973.0,2.0
32,-0.0032992810010910034,-0.007685703735367571,23676947.0,6.0
33,0.2129715234041214,0.0038478872594513995,23586190.0,4.0
34,0.20767655968666077,0.03183071043111374,22858585.0,3.0
35,-0.12793080508708954,-0.02693770044844943,23491389.0,233.0
36,0.44778910279273987,-0.013339541072510846,23808990.0,108.0
37,0.010742664337158203,-0.020934992054679954,24318089.0,1.0
38,0.2788737118244171,-0.006931363396411351,24487823.0,35.0
39,0.299995481967926,0.018013328970466716,24054521.0,28.0
40,0.47266754508018494,0.011105739176518576,23790312.0,32.0
41,0.12058892846107483,-0.011178359429666463,24059255.0,4.0
42,0.5256659388542175,0.011331764249332358,23789676.0,16.0
43,0.5522993803024292,5.884909167688048e-07,23789662.0,8.0
44,0.20322227478027344,-0.003812658676703554,23880711.0,1.0
45,-0.02269884943962097,0.01553293883803272,23515447.0,41.0
46,-0.05486002564430237,-0.011146935473717635,23780527.0,97.0
47,0.2576063275337219,-0.0241828235444448,24369859.0,36.0
48,0.20875206589698792,-0.007006815590971476,24541819.0,21.0
49,0.2774050831794739,-0.02083691332419702,25064077.0,22.0
50,0.24650639295578003,-0.08377968961048693,27355950.0,13.0
51,0.024859145283699036,0.03702932331248909,26379148.0,1.0
52,-0.024006903171539307,0.0458310827547906,25223144.0,42.0
53,0.44405341148376465,-0.020215766500139648,25743570.0,37.0
54,-0.35950374603271484,-0.0359223056641709,26702796.0,637.0
55,-0.031236082315444946,0.02396918382555785,26077734.0,35.0
56,0.05406898260116577,-0.008362760862137707,26297655.0,39.0
57,0.016658589243888855,0.022136117605730754,25728134.0,11.0
58,0.019141823053359985,-0.004448961616808566,25843109.0,13.0
59,0.5929543972015381,0.04224576134475472,24795600.0,437.0
60,0.2401973307132721,-0.006406131113229374,24955468.0,71.0
61,0.1562391221523285,-0.00994150056173013,25206054.0,34.0
62,0.36619076132774353,0.020718483683542635,24694423.0,71.0
63,0.2909952700138092,-0.017659665758598873,25138358.0,35.0
64,0.286100298166275,1.7900962566581139e-06,25138313.0,24.0
65,0.3763805627822876,-0.003634915577957086,25230022.0,22.0
66,0.1883947253227234,-0.0036661342228379505,25322859.0,7.0
67,0.23512351512908936,0.007416044416143794,25136446.0,7.0
68,0.17822995781898499,-0.011041508333232024,25417089.0,4.0
69,0.19075970351696014,0.022631923562424022,24854582.0,4.0
70,0.009697109460830688,0.043383748513714626,23821132.0,0.0
71,0.5384833812713623,-0.01169291779277289,24102966.0,9.0
72,0.3962711989879608,2.0744339253587971e-07,24102961.0,3.0
73,0.4664275348186493,-0.003907303181798721,24197508.0,2.0
74,0.15593600273132324,-0.011598573908465746,24481458.0,0.0
75,0.5386508703231812,0.007792762725250189,24292155.0,2.0
76,0.4252167046070099,-0.00774048976672533,24481655.0,0.0
77,0.09000390768051147,0.06163161488273949,23060405.0,0.0
78,0.21099989116191864,0.029613136132691852,22397155.0,0.0
79,0.12675228714942932,-0.004212626720591253,22491905.0,0.0
80,0.33290550112724304,0.008496841484135903,22302405.0,0.0
81,0.1420801281929016,0.004266546828109496,22207655.0,0.0
82,-0.04240730404853821,-0.024892842146500272,22774579.0,80.0
83,-0.08642441034317017,-0.0077724548185028695,22952980.0,156.0
84,0.3108139634132385,0.010966126901399115,22704005.0,74.0
85,0.06878010928630829,-0.0038012101197522474,22790637.0,11.0
86,0.10325819253921509,-0.0038104605457899557,22877812.0,15.0
87,0.0937155932188034,-0.01885833421035545,23317542.0,12.0
88,0.10061092674732208,0.011524877458976,23051872.0,12.0
89,0.12852172553539276,0.023756551010223545,22516947.0,15.0
90,0.16201449930667877,0.0637046098053322,21168421.0,17.0
91,0.15680091083049774,0.004306504757408914,21077650.0,14.0
92,0.3389745354652405,-0.021231157295659223,21534860.0,25.0
93,0.4010246992111206,1.485964968004388e-06,21534828.0,20.0
94,0.3116894066333771,0.036064721967032816,20785215.0,9.0
95,-0.10275602340698242,-0.008813292112600696,20970030.0,193.0
96,0.2832943797111511,0.008129153418865382,20800936.0,61.0
97,0.29011696577072144,0.025911433204309404,20275567.0,46.0
98,0.3171041011810303,0.008944798155476559,20095814.0,36.0
99,0.2631250023841858,-0.013495831814405902,20370734.0,20.0
100,0.08126221597194672,0.004569269336078104,20278078.0,4.0
101,0.6429986357688904,-0.009072004241651997,20463725.0,35.0
102,0.36512917280197144,-0.01367826460180894,20747515.0,7.0
103,-0.15185323357582092,-0.013299415936452485,21027164.0,288.0
104,0.1799645721912384,3.899732735146037e-06,21027082.0,53.0
105,0.12088757753372192,0.012015245769497257,20777436.0,30.0
106,-0.08461904525756836,0.0652601583270378,19504565.0,143.0
107,-0.014409542083740234,0.009653130732161081,19318085.0,22.0
108,0.03246684372425079,0.002381046644552253,19272197.0,13.0
109,0.13843338191509247,-0.0031863367167170075,19333801.0,54.0
110,0.19806791841983795,0.01764629684575352,18998547.0,68.0
111,0.010016370564699173,-0.07080412500616251,20446224.0,2.0
112,-0.07525916397571564,-0.031460055365240866,21110357.0,125.0
113,0.7440469264984131,0.02624034190969257,20570578.0,283.0
114,0.5936288833618164,-0.05051084958197342,21664890.0,55.0
115,0.04418943077325821,0.04061372937920844,20819339.0,1.0
116,-0.27081024646759033,0.004973133734118917,20716314.0,509.0
117,-0.0634051263332367,0.006735931277852962,20577704.0,86.0
118,0.04443550482392311,-0.009278053354066671,20770413.0,27.0
119,0.39808571338653564,-0.03942270498737354,21622844.0,226.0
120,0.4178284704685211,-0.01401573318123874,21930212.0,140.0
121,0.20693573355674744,-0.0075904343141409755,22097945.0,40.0
122,-0.0037422478199005127,0.007840634723174478,21926031.0,6.0
123,0.3498806655406952,-0.015371959264676185,22268339.0,55.0
124,0.5036661028862,0.016130066318954212,21914851.0,53.0
125,-0.046471789479255676,0.025626612278212293,21367280.0,84.0
126,0.4158235788345337,0.02073697418964688,20933189.0,58.0
127,-0.3461959958076477,-0.012155246095847021,21190768.0,621.0
128,-0.12051010131835938,-0.018883334316420742,21598622.0,141.0
129,0.12711630761623383,0.014550903407182634,21288850.0,107.0
130,-0.2661789059638977,0.00026527960733731634,21283204.0,303.0
131,0.0661938488483429,-0.005852396443561306,21408495.0,67.0
132,0.621181309223175,4.535788445221409e-05,21407524.0,595.0
133,0.3092179596424103,-0.05300507043718935,22605743.0,104.0
134,0.22033187747001648,-0.06925345999469527,24287754.0,47.0
135,0.1285943239927292,-0.04536830121356347,25442015.0,20.0
136,-0.053809672594070435,-0.028595071419143418,26190947.0,89.0
137,-0.0834391862154007,-0.20777278377761235,33059893.0,131.0
138,0.3730868399143219,0.006627196968684323,32842241.0,114.0
139,0.11410917341709137,-0.01867920066058343,33467385.0,21.0
140,0.29505082964897156,0.08193653905973242,30932854.0,53.0
141,0.17375415563583374,-0.030773835789633847,31915001.0,21.0
142,-0.004893317818641663,-0.0398949145989336,33241154.0,8.0
143,0.169429212808609,0.05223140968853702,31591106.0,19.0
144,0.04593656212091446,-0.020694884876933647,32258696.0,4.0
145,0.23829784989356995,0.04328730674229522,30920242.0,22.0
146,0.16014091670513153,0.05189803853849369,29394714.0,12.0
147,-0.20936131477355957,0.9552100552585852,15034044.0,357.0
148,0.07864264398813248,0.022028823929299796,14710000.0,39.0
149,0.19495584070682526,-0.0028180051343687485,14751570.0,89.0
150,0.15981228649616241,-0.0009964592310428271,14766284.0,59.0
151,0.01362977921962738,-0.020392896757792392,15073680.0,4.0
152,0.32193443179130554,-0.007098075485466167,15181439.0,95.0
153,0.32092341780662537,0.017549660329479234,14919605.0,65.0
154,0.5281863212585449,0.022147690549610757,14596330.0,76.0
155,-0.07439687848091125,0.005011517504851605,14523545.0,132.0
156,0.3341381549835205,0.007997045596082986,14408321.0,67.0
157,0.31526967883110046,0.008390422044121697,14288435.0,42.0
158,-0.13499614596366882,-0.0155011813212746,14513410.0,236.0
159,-0.0763457715511322,0.010672871988905963,14360146.0,115.0
160,0.6503152251243591,0.02711748559618271,13981016.0,301.0
161,0.2388855665922165,0.04589327457206773,13367536.0,40.0
162,-0.01662210375070572,0.021344378212489027,13088177.0,28.0
163,0.05366046726703644,0.03952558307915418,12590529.0,9.0
164,0.4241560101509094,-0.004088444620784837,12642216.0,67.0
165,0.12978710234165192,0.0862236510203987,11638686.0,12.0
166,-0.10447219014167786,0.03215975167192841,11276051.0,188.0
167,-0.04856741428375244,0.02957738942867296,10952116.0,78.0
168,0.24435314536094666,0.020061240281486235,10736724.0,91.0
169,0.5940486192703247,-0.003012859858280629,10769170.0,168.0
170,0.17973284423351288,-0.018022902528571628,10966824.0,20.0
171,0.22890225052833557,0.011735284398398542,10839618.0,21.0
172,0.46969079971313477,-0.021565404294125276,11078531.0,33.0
173,0.19335179030895233,-0.0067096336657471835,11153366.0,7.0
174,0.08537791669368744,8.965904011928239e-08,11153365.0,2.0
175,-0.002798736095428467,-0.018199812554747456,11360117.0,5.0
176,0.33571162819862366,-0.04717859991886004,11922609.0,10.0
177,-0.05037126690149307,-0.004640266631246739,11978191.0,94.0
178,-0.04876202344894409,0.004581010937245384,11923569.0,87.0
179,0.35459986329078674,0.024905220346255825,11633826.0,74.0
180,0.09357072412967682,0.010814679813536048,11509356.0,12.0
181,-0.24766042828559875,0.00037992226847753386,11504985.0,443.0
182,0.06917880475521088,0.0011750442632203575,11491482.0,39.0
183,0.20300820469856262,-0.0023986223938095227,11519112.0,106.0
184,0.4422885477542877,-0.010242205185390254,11638314.0,183.0
185,0.47406014800071716,-0.014179991917476606,11805719.0,108.0
186,0.2973538935184479,0.010687638377868514,11680878.0,36.0
187,0.29582473635673523,0.009433431529651131,11571717.0,25.0
188,0.4997923970222473,-0.004755736039491487,11627012.0,30.0
189,0.2925603985786438,-0.006405163577228269,11701965.0,9.0
190,0.11978617310523987,-0.0016064611322406997,11720794.0,2.0
191,0.14541186392307281,0.008106536912992969,11626543.0,2.0
192,0.2898067831993103,0.018177998381465086,11418969.0,5.0
193,0.4809586703777313,0.01513821527922733,11248684.0,6.0
194,0.5747832655906677,0.033120956982147697,10888061.0,4.0
