timestep,action,reward,current_amt,order_qty
1,0.10646353662014008,1.5113271885795979e-05,57499131.0,1308.0
2,0.7857601046562195,0.001238611826983353,57428000.0,8718.0
3,-0.4210379719734192,0.00406447846536259,57195530.0,4221.0
4,-0.32016974687576294,-0.007807912975594226,57645622.0,1858.0
5,0.03002753108739853,-0.0003393728403782996,57665192.0,250.0
6,0.046214114874601364,0.0014620967960561576,57581003.0,375.0
7,-0.38599929213523865,-0.00997985847875928,58161446.0,1764.0
8,0.47250932455062866,0.0022290598568664314,58032089.0,4434.0
9,0.3880695104598999,0.0006467328275596503,57994582.0,1922.0
10,0.3918610215187073,-0.001563869211929603,58085420.0,1185.0
11,0.11944271624088287,-0.01318397739722611,58861448.0,216.0
12,0.2653650641441345,0.006326812167754485,58491384.0,426.0
13,0.07953386753797531,-0.006532729250226812,58876005.0,93.0
14,-0.09154728055000305,0.02128601261880324,57648890.0,1014.0
15,0.019403208047151566,-0.0026129103717036544,57799916.0,40.0
16,-0.04508548229932785,0.0071075235728407515,57392001.0,455.0
17,0.47658461332321167,0.012792880436054338,56667066.0,1231.0
18,0.49702292680740356,-0.0009518511079906551,56721056.0,671.0
19,-0.2659541666507721,-0.003647562204425265,56928707.0,3073.0
20,0.48494431376457214,-0.006640825829139598,57309288.0,1798.0
21,0.4080095589160919,0.0009069926316541756,57257356.0,780.0
22,0.13681350648403168,0.009755934283050938,56704154.0,156.0
23,0.6363654136657715,-0.02318262271687172,58049903.0,613.0
24,0.6982664465904236,0.008222174120034634,57576499.0,247.0
25,-0.2669481635093689,0.01968582628441649,56464940.0,3224.0
26,0.018624290823936462,-0.0023459251375417744,56597714.0,61.0
27,-0.5330350399017334,-0.023951574729768527,57986584.0,4752.0
28,-0.20564107596874237,0.006982993609805087,57584472.0,856.0
29,0.30068516731262207,-0.001974975920053277,57698425.0,2658.0
30,0.4115261733531952,0.0015829608902423453,57607235.0,2551.0
31,-0.0950905829668045,0.002331677014267478,57473226.0,809.0
32,0.22886064648628235,0.0027011395520262333,57318401.0,1027.0
33,-0.22709181904792786,-0.01474438684717195,58176173.0,1983.0
34,0.4490818977355957,0.0006088154034958185,58140776.0,2413.0
35,-0.3849261701107025,-0.004229962330799708,58387754.0,3527.0
36,0.418390691280365,0.004395426854200934,58132238.0,2729.0
37,-0.4059397280216217,-0.0073963456380257775,58565408.0,3396.0
38,0.051183074712753296,-0.001267059515371393,58639708.0,364.0
39,0.7616677284240723,0.006930287159437061,58236115.0,5226.0
40,-0.2714178264141083,-0.01742993781944621,59269173.0,2866.0
41,0.28848540782928467,0.013167567210896413,58498885.0,1314.0
42,0.9138537645339966,0.012507685252888912,57776238.0,3013.0
43,0.5491129755973816,0.006282920007960917,57415501.0,157.0
44,0.336963027715683,0.03173129613628402,55649665.0,44.0
45,0.17631682753562927,-0.003283399471355527,55832987.0,15.0
46,0.38882720470428467,-0.02458475704078307,57240224.0,27.0
47,0.623770534992218,0.00646954827875215,56872286.0,28.0
48,0.6987040638923645,-0.006442143496307134,57241041.0,11.0
49,0.5498964786529541,0.01972561328860019,56133768.0,3.0
50,-0.3725012242794037,0.07357189905238251,52286920.0,4584.0
51,-0.36779335141181946,0.008569604535447252,51842649.0,2840.0
52,0.1665487438440323,-0.0060696630575776435,52159238.0,1226.0
53,0.21568110585212708,-0.015548000682029854,52983018.0,1282.0
54,-0.14711588621139526,-0.00263389046742859,53122938.0,1087.0
55,0.18935571610927582,-0.007056072677980355,53500441.0,1070.0
56,0.25442060828208923,1.3813161052747545e-05,53499702.0,1165.0
57,-0.07998745143413544,-0.007037047004529607,53878850.0,682.0
58,0.6342474818229675,0.005897620736241667,53562956.0,2600.0
59,0.478015661239624,0.003928054718781552,53353381.0,719.0
60,-0.2736973762512207,0.01638578667980055,52493238.0,3058.0
61,0.40105411410331726,-0.002295851418496115,52614032.0,1540.0
62,-0.02788897603750229,0.010235080258379936,52080979.0,269.0
63,0.7757892608642578,-0.008022845368220408,52502196.0,1994.0
64,0.3614385426044464,-0.020177142696645254,53583355.0,204.0
65,0.6924601197242737,0.007628518938243423,53177688.0,252.0
66,0.01305004209280014,-0.06552784973723375,56906659.0,1.0
67,-0.11895884573459625,0.006475318303020836,56540541.0,1408.0
68,0.8247808218002319,0.008386398699076283,56070313.0,1256.0
69,0.40731918811798096,0.008408809202996397,55602760.0,109.0
70,0.27252256870269775,0.002126493373713422,55484772.0,43.0
71,0.15545880794525146,-0.001065516490498381,55543955.0,18.0
72,-0.3327755630016327,0.014620343187242852,54743585.0,3945.0
73,-0.372397780418396,0.007685315441175279,54326072.0,2946.0
74,0.44689247012138367,0.000952180156118927,54274393.0,3147.0
75,0.10272568464279175,0.005264123762353681,53990182.0,403.0
