timestep,action,reward
1,1.1153995990753174,-0.00015819277108433734
2,0.6335207223892212,-0.012626746987951807
3,1.0559580326080322,-0.0271855421686747
4,0.3766018748283386,-0.02862855421686747
5,0.567452073097229,-0.05392590361445783
6,1.275673270225525,-0.01779843373493976
7,0.8085774779319763,0.003314096385542169
8,1.3595902919769287,-0.016092168674698794
9,0.29449838399887085,-0.16138120481927712
10,0.29709750413894653,-0.28436843373493975
11,2.231323719024658,-0.5865178313253012
12,1.0876191854476929,-1.0
13,0.9567728042602539,-1.0
14,1.1054832935333252,1.0
15,0.12752848863601685,0.9526855421686747
16,0.5976063013076782,0.43716518072289157
17,0.5040507316589355,-1.0
18,1.0717655420303345,-1.0
19,0.2990942895412445,-1.0
20,-0.15777450799942017,-1.0
21,0.12688106298446655,-1.0
22,0.788223922252655,-1.0
23,1.1692298650741577,-1.0
24,-0.010376948863267899,-1.0
25,-0.4086494743824005,1.0
26,0.1861279308795929,-1.0
27,-0.5749788284301758,1.0
28,1.273779273033142,1.0
29,-0.5136716365814209,1.0
