timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.49887148,4.0,011170.csv,20211230,217000.0,217000.0,87493808.0,43876808.0,201.0,201.0,True,0.0,0.0,-0.007076571428571428,-0.007076571428571428,-1,-0.9999546000702375,-0.007076571428571428,-0.007076571428571428,0.0,0,-637.3359173126615,0.0,buy
2,0.57496274,7.17,011170.csv,20220103,217000.0,220000.0,87490234.0,18701234.0,116.0,317.0,True,1.3824884792626728,0.6891916282807122,-0.011161142857142857,-0.004084860496642231,1.0869784620761216,0.9999926088097237,-0.30679247926267283,1.075696,1.0869784620761216,0.9972813256399004,-805.4436175899061,-1561.755928973175,buy
3,0.27745408,4.62,011170.csv,20220104,220000.0,219500.0,88440516.0,13640516.0,23.0,340.0,True,1.1520737327188941,-0.17921504803969604,1.0748754285714286,1.0861577990521776,-0.19221959311046985,-0.30890896480173524,-0.2714840184331798,0.8805897142857143,-0.19221959311046985,-0.1686811470932078,-2.6383233417225957,-832.3829405708365,buy
4,0.7469379,2.81,011170.csv,20220105,219500.0,217000.0,88269083.0,3542083.0,46.0,386.0,True,0.0,-0.9629489420906976,0.8789520000000001,-0.19383989121004225,-1.0932480175419972,-0.9999935531071931,-0.22390514285714286,-0.22390514285714286,-1.0932480175419972,-0.9974609267818977,-3.2460069391944106,-16.85599945135461,buy
5,-0.37367675,6.69,011170.csv,20220106,217000.0,232000.0,87252775.0,34738775.0,144.0,242.0,True,6.912442396313365,6.631992228817064,-0.28254285714285715,-1.15137482509023,-2.471666095923297,-1.0,-3.046413824884793,3.8660285714285716,4.1603261328937675,1.0,-4.255068810651785,-5.815196941436867,sell
6,1.1856403,3.28,011170.csv,20220107,232000.0,230000.0,90877867.0,165867.0,149.0,391.0,True,5.990783410138248,-0.5325541611157889,3.860419428571429,4.154701096899211,-0.8604955483825342,-0.9993915074494091,-3.0240782672811055,2.9667051428571427,-0.8604955483825342,-0.9753323582280166,0.8832163259297118,2.9510471135127516,buy
7,-0.566769,5.56,011170.csv,20220110,230000.0,220000.0,90012406.0,50912406.0,221.0,170.0,True,1.3824884792626728,-4.339821714574321,2.8713211428571426,-0.9523341915584352,2.451193162638936,1.0,-0.45402447926267275,0.9284640000000001,-1.8886285519353854,-0.9999999820304833,0.24721818743325294,0.7892306475082191,sell
8,0.8948021,7.13,011170.csv,20220111,220000.0,222500.0,88305971.0,5585971.0,206.0,376.0,True,2.5345622119815667,0.48124608902626886,0.9211097142857142,-1.8957775664834469,1.0644806793416042,0.999988007045036,-0.5391667834101381,1.9953954285714286,1.0644806793416042,0.9965369153975163,-0.9539906146178576,-2.2425616011434304,buy
9,0.29261667,4.57,011170.csv,20220112,222500.0,222000.0,89245754.0,4028250.0,7.0,383.0,True,2.3041474654377883,-0.2106537672160013,1.9951474285714286,1.0642349428443518,-0.2145805166260347,-0.36899909433390654,-0.527861751152074,1.7762857142857142,-0.2145805166260347,-0.20564434560702383,-0.2737773115374209,-0.620694792025359,buy
10,-0.08581594,3.03,011170.csv,20220113,222000.0,216500.0,89042586.0,11120586.0,32.0,351.0,True,-0.2304147465437788,-2.3654120943132977,1.7629554285714284,-0.22765004596185046,0.19734837702638064,0.3225800032301014,-0.21291553917050687,-0.4433302857142857,-2.168063717286917,-0.999999999937914,-0.41914644738924645,-0.9512706336442873,sell
11,0.6646607,1.91,011170.csv,20220114,216500.0,213000.0,87111072.0,3975072.0,33.0,384.0,True,-1.8433179723502304,-1.4102520745514002,-0.44448914285714286,-2.16920249822933,-1.542857835568824,-0.9999999999540792,-0.13717117050691252,-1.980489142857143,-1.542857835568824,-0.9999932235114549,-1.8268166116661617,-3.6028176341423483,buy
12,-1.3879919,7.24,011170.csv,20220117,213000.0,208000.0,85632768.0,85632768.0,384.0,0.0,True,-4.147465437788019,-2.23862136741709,-2.1339794285714286,-1.6970334149945945,2.23862136741709,1.0,2.01348600921659,-2.1339794285714286,0.0,0,-2.961532387033326,-5.832108311910402,sell
13,0.7496461,8.6,011170.csv,20220118,208000.0,213000.0,85623671.0,21559671.0,308.0,308.0,True,-1.8433179723502304,0.0,-2.144376,-0.010623269821197419,1.798568061862239,0.999999999999991,1.4589419723502304,-0.384376,1.798568061862239,0.9999999054592961,-3.0694329796961934,-5.783133299372837,buy
14,0.57925814,7.1,011170.csv,20220119,213000.0,215500.0,87161917.0,9203917.0,58.0,366.0,True,-0.6912442396313364,0.8833955605197032,-0.38638057142857146,1.7965195629138582,1.049770394563488,0.999983631942127,1.3505779539170506,0.6593337142857143,1.049770394563488,0.9959542543489468,-1.8792199917392332,-3.5990943729793323,buy
15,0.34459707,1.55,011170.csv,20220120,215500.0,211500.0,88076489.0,6186489.0,14.0,380.0,True,-2.5345622119815667,-1.6621835207969418,0.6588445714285714,1.049279354422643,-1.7257726974107699,-0.9999999999998838,1.456263926267281,-1.0782982857142858,-1.7257726974107699,-0.9999996590251158,-1.2428525413745053,-2.3381285636185223,buy
16,-0.31577367,4.26,011170.csv,20220121,211500.0,207000.0,86515165.0,31313665.0,119.0,261.0,True,-4.6082949308755765,-1.97558845068219,-1.1255257142857142,-1.7726910072448505,0.6180229880260186,0.9780617619997768,2.1404835023041477,-2.4678114285714288,-1.3575654626561713,-0.9999004569084835,-2.3749706479648154,-4.467885413240952,sell
17,-0.022725701,2.94,011170.csv,20220124,207000.0,200000.0,85338967.0,32346967.0,5.0,256.0,True,-7.834101382488479,-2.1408316890898376,-2.469752,-1.3595281243467547,0.040970320953051864,0.016645577552878765,3.316349382488479,-4.517752,-2.0998613681367857,-0.999999999733884,-3.2756309880422405,-6.301776507995994,sell
18,0.76094085,5.45,011170.csv,20220125,200000.0,200500.0,83543503.0,7943503.0,122.0,378.0,True,-7.603686635944701,0.15320723731359392,-4.521710857142857,-2.1039204751564426,0.22622944120502106,0.40058290281809017,3.2979757788018436,-4.3057108571428575,0.22622944120502106,0.22577968433919937,-4.571298238880407,-8.624027305223072,buy
19,-0.22934277,2.78,011170.csv,20220126,200500.0,191500.0,83704191.0,25158191.0,86.0,292.0,True,-11.751152073732719,-4.062938378899291,-4.338067428571429,0.192340510308743,0.9233106391126418,0.9998015603160064,4.409656073732719,-7.341496,-3.1396277397866497,-1.0,-4.558247395316108,-8.397247424112447,sell
