timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.090210035,5.45,051900.csv,20240305,333000.0,342000.0,40299528.0,36969528.0,10.0,10.0,True,2.7027027027027026,0.0,-0.0011712158808933001,-0.0011712158808933001,0.2233276776839669,0.39271223097081664,-2.4805488565488565,0.22215384615384615,0.2233276776839669,0.22071329471805867,-5823.300847457627,0.0,buy
2,-0.40643382,4.97,051900.csv,20240306,342000.0,335000.0,40387282.0,38335282.0,4.0,6.0,True,0.6006006006006006,-0.17331225064080966,0.2165806451612903,0.21775441141643148,0.06931911735692092,0.0469152030369171,-0.4882383177221887,0.11236228287841192,-0.10399313328388873,-0.05263691979826601,-30.74413357905823,0.0,sell
3,0.20982167,4.93,051900.csv,20240307,335000.0,334500.0,40344188.0,30629188.0,23.0,29.0,True,0.45045045045045046,-0.007435813684484842,0.10964764267990075,-0.10670190680323573,-0.035940740708426205,-0.01283429729467278,-0.3767829566539244,0.07366749379652605,-0.035940740708426205,-0.006437871743630086,-27.853577401147675,-62.33925559609303,buy
4,0.8673695,13.49,051900.csv,20240308,334500.0,350500.0,40325984.0,4534484.0,78.0,107.0,True,5.255255255255255,1.1505172070758396,0.06447642679900743,-0.04512174095559935,4.245401674513386,1.0,-0.9426398706398702,4.312615384615385,4.245401674513386,1.0,-29.846315316003462,-75.53889077494091,buy
5,0.00948978,3.73,051900.csv,20240311,350500.0,348000.0,42037984.0,4534484.0,0.0,107.0,True,4.504504504504505,-0.6363292778264533,4.312615384615385,4.245401674513386,-0.6363292778264533,-0.9825628012963116,-0.8556608320479295,3.648843672456575,-0.6363292778264533,-0.8679500143745241,0.6141162181647294,22.425043857737478,wait
6,0.57320356,1.72,051900.csv,20240312,348000.0,342000.0,41770139.0,2098139.0,7.0,114.0,True,2.7027027027027026,-1.536970459810808,3.6479875930521093,-0.6371499641847715,-1.6375334542219264,-0.9999999999977389,-0.7519855811146132,1.9507171215880894,-1.6375334542219264,-0.9999984962958619,0.20347325242529266,1.2199197771746235,buy
7,-0.6470053,4.61,051900.csv,20240313,342000.0,347000.0,41045147.0,27023147.0,73.0,41.0,True,4.2042042042042045,1.3873291914823147,1.849,-1.7356705468468754,-0.8878791590582622,-0.9996230107972701,-1.846519340680631,2.3576848635235734,0.4994500324240525,0.7127067116647632,-0.9139787981499197,-2.2568890379197257,sell
8,0.5031644,4.43,051900.csv,20240314,347000.0,345500.0,41248275.0,13835275.0,38.0,79.0,True,3.7537537537537538,-0.14909037778701734,2.3530397022332505,0.49488920090845334,-0.2872847409982599,-0.5619075089442773,-1.69475871653291,2.0589950372208436,-0.2872847409982599,-0.3381144426294508,-0.6538764852153155,-1.5243295029842385,buy
9,0.25485078,9.33,051900.csv,20240315,345500.0,355500.0,41129285.0,10379785.0,10.0,89.0,True,6.756756756756757,1.9207496272469278,2.0577791563275434,-0.28847266946314726,2.1639082711989768,1.0,-2.4905408758634566,4.2662158808933,2.1639082711989768,0.9999999999320667,-0.9249785283423738,-2.235602508071418,buy
10,-0.1739209,4.09,051900.csv,20240318,355500.0,349000.0,42010530.0,15703530.0,15.0,74.0,True,4.804804804804805,-1.3767487952258113,4.244491315136476,2.1426217353401595,0.2317977555698012,0.4156773669642304,-1.7538618767651024,3.0509429280397025,-1.14495103965601,-0.9985763971694799,0.5396448486282106,1.338317496620022,sell
11,0.17969136,11.24,051900.csv,20240319,349000.0,365000.0,41529184.0,13260184.0,7.0,81.0,True,9.60960960960961,2.8509833845940467,3.0500843672456575,-1.145774642690773,3.120697001896305,1.0,-3.3436443490637044,6.265965260545905,3.120697001896305,1.0,-0.28173346499975493,-0.6939397189056405,buy
12,1.1318603,11.28,051900.csv,20240320,365000.0,376500.0,42823319.0,118319.0,36.0,117.0,True,13.063063063063062,2.1751220029784344,6.261337468982631,3.116206184065644,3.141979723710813,1.0,-3.4630159166610763,9.600047146401986,3.141979723710813,1.0,1.7267794364657305,4.62226246637154,buy
13,-0.12477437,6.01,051900.csv,20240321,376500.0,381500.0,44160165.0,5380665.0,14.0,103.0,True,14.564564564564563,1.324463758018977,9.578573200992556,3.1217711079330397,-0.1582543473430884,-0.22154522706197233,-3.708075730817665,10.856488833746898,1.1662094106758887,0.998886472024607,3.6080618970507214,10.144028050078658,sell
14,-0.030144978,6.41,051900.csv,20240322,381500.0,388000.0,44673287.0,6523287.0,3.0,100.0,True,16.516516516516518,1.4985954724509691,10.851828784119107,1.1619567091744336,-0.04358724796101843,-0.018819148176802303,-4.051784506590959,12.464732009925559,1.4550082244899507,0.9999747136204945,4.522899404130531,12.318789060203395,sell
15,-0.8484621,6.2,051900.csv,20240325,388000.0,380000.0,45269771.0,39061771.0,84.0,16.0,True,14.114114114114114,-1.7650970460284576,12.331937965260547,1.3352140396564058,1.4823476590258151,0.9999999997135754,-2.0997940148585315,12.014320099255583,-0.28274938700264246,-0.3295030192489671,5.564041033711018,14.740019638200245,sell
16,-0.014735963,5.85,051900.csv,20240326,380000.0,392000.0,45141771.0,39061771.0,0.0,16.0,True,17.71771771771772,0.42532668911018134,12.014320099255583,-0.28274938700264246,0.42532668911018134,0.8361867017062881,-5.22697081945469,12.490746898263028,0.42532668911018134,0.595261444517931,5.450207614695023,14.950747277970923,wait
17,0.7409737,2.84,051900.csv,20240327,392000.0,386500.0,45329708.0,10441708.0,73.0,89.0,True,16.066066066066064,-0.1941157729852211,12.480665012406948,0.4163261561005216,-1.0798657692654892,-0.9999913772008301,-4.800041252170281,11.266024813895783,-1.0798657692654892,-0.9970635396869846,5.922696318465232,15.801478455544093,buy
18,1.3186648,1.64,051900.csv,20240328,386500.0,380000.0,44838727.0,4727.0,27.0,116.0,True,14.114114114114114,-1.29013674512839,11.26234987593052,-1.0831329423079452,-1.6815820841657705,-0.999999999999476,-4.722731980119077,9.391382133995037,-1.6815820841657705,-0.9999992760847641,5.097417153995528,13.821587894438721,buy
19,0.38124055,-10.0,051900.csv,20240329,380000.0,405000.0,44084727.0,4727.0,0,116.0,False,21.62162162162162,6.57824193852896,9.391382133995037,-1.6815820841657705,6.57824193852896,1.0,-5.034209710951647,16.587411910669974,6.57824193852896,1.0,3.7695920600164783,9.454720741173997,wrong
20,0.06837397,-10.0,051900.csv,20240401,405000.0,401000.0,46984727.0,4727.0,0,116.0,False,20.42042042042042,-0.9875549558902406,16.587411910669974,6.57824193852896,-0.9875549558902406,-0.9999418594910519,-4.984373274018436,15.436047146401984,-0.9875549558902406,-0.9923750076099613,6.528665217950611,20.88574029055239,wrong
21,0.15570667,-10.0,051900.csv,20240402,401000.0,386000.0,46520727.0,4727.0,0,116.0,False,15.915915915915916,-3.7402682894444017,15.436047146401984,-0.9875549558902406,-3.7402682894444017,-1.0,-4.797486635518894,11.118429280397022,-3.7402682894444017,-1.0,5.977654290143726,19.73869956666401,wrong
22,-0.19832139,4.53,051900.csv,20240403,386000.0,383000.0,44766150.0,8868150.0,23.0,93.0,True,15.015015015015015,-0.7771200320173454,11.082258064516129,-3.771602709476144,0.15388126790651602,0.21084651509640273,-4.625064642806578,10.389950372208437,-0.6232387641108293,-0.8566022133096287,3.5256243071342457,7.454912125071612,sell
23,-0.21219966,3.45,051900.csv,20240404,383000.0,370500.0,44475202.0,16133202.0,19.0,74.0,True,11.26126126126126,-2.6131141239661337,10.360302729528536,-0.6499285732635038,0.5333034465463888,0.9418148819751264,-3.1962438915342144,8.065017369727046,-2.079810677419745,-0.9999999995953758,3.2399523178068192,6.992061333824664,sell
24,-0.041334085,3.52,051900.csv,20240405,370500.0,361000.0,43548378.0,17242878.0,3.0,71.0,True,8.408408408408409,-1.6142290224049936,8.060491315136478,-2.0839118392312193,0.06537684701513169,0.04184078656616941,-2.0216143637433976,6.386794044665011,-1.5488521753898619,-0.9999938232314157,2.1571943908649978,4.651609987780855,sell
25,-0.83514494,5.38,051900.csv,20240408,361000.0,357500.0,42838906.0,38506906.0,59.0,12.0,True,7.3573573573573565,-0.5796070045261592,6.3000148883374685,-1.629158266238986,0.4815652851601231,0.9016331319777561,-1.1615608313027659,6.195796526054591,-0.09804171936603609,-0.04692425098041397,1.3158274938873555,2.8917860181943498,sell
26,-0.23313835,4.92,051900.csv,20240409,357500.0,353000.0,42795733.0,39220733.0,2.0,10.0,True,6.006006006006006,-0.12617734562400376,6.192885856079404,-0.1007798845283304,0.02102667557939908,0.004411451694221635,0.07521731905602902,6.081223325062035,-0.10515067004460468,-0.05378296944751826,1.2819886931234807,2.771255649194077,sell
27,0.2415854,7.53,051900.csv,20240411,353000.0,368000.0,42749430.0,30041430.0,26.0,36.0,True,10.51051051051051,0.3508711768754936,6.077990074441687,-0.10819536611278513,1.2631747370666697,0.9999998824149768,-3.0925700638603857,7.417940446650125,1.2631747370666697,0.999657093273375,1.209341850465854,2.582081235924943,buy
28,0.9121838,7.77,051900.csv,20240412,368000.0,373500.0,43285616.0,3173616.0,73.0,109.0,True,12.162162162162163,0.4573864797942593,7.408476426799007,1.2542529806830172,1.3849866431379885,0.999999995328941,-3.2660926832539747,8.896069478908188,1.3849866431379885,0.9999316548536044,1.902737320900464,4.0087943623143785,buy
29,-0.21117385,4.93,051900.csv,20240415,373500.0,373000.0,43871012.0,11750012.0,23.0,86.0,True,12.012012012012011,-0.12418789094689872,8.861071960297767,1.3524030708030121,0.026173283943987546,0.006826997367552989,-3.2576398035752874,8.754372208436724,-0.09801460700291117,-0.04689892003331342,2.637588677964643,5.489478878411356,sell
30,0.08483753,10.22,051900.csv,20240416,373000.0,386000.0,43827907.0,11003907.0,2.0,88.0,True,15.915915915915916,2.5508800170995665,8.754111662531017,-0.0982539449967555,2.6102090615461058,1.0,-4.323094575965543,11.592821339950373,2.6102090615461058,0.9999999999999984,2.5965725658240846,5.356343085177993,buy
31,1.1667781,2.68,051900.csv,20240417,386000.0,381500.0,44970373.0,194373.0,28.0,116.0,True,14.564564564564563,-0.8805497174046901,11.58901488833747,2.6067090084863054,-1.1607642213685887,-0.99999859255672,-4.270835036028583,10.29372952853598,-1.1607642213685887,-0.9988136428530696,4.00219582994364,8.298203870202046,buy
32,-0.3504076,4.15,051900.csv,20240418,381500.0,371000.0,44423317.0,15429317.0,40.0,76.0,True,11.411411411411411,-2.7402577817640257,10.231555831265508,-1.2164809039942808,0.943903853488026,0.9998649066917827,-3.1600044635205915,8.25140694789082,-1.7963539282759997,-0.9999999016208729,3.3745410579812787,7.127394651285855,sell
33,-0.7139687,4.16,051900.csv,20240419,371000.0,382500.0,43592421.0,35430421.0,54.0,22.0,True,14.864864864864865,2.003423837584951,8.169779156327543,-1.8704051298105453,-1.4230477212871202,-0.9999999983958121,-6.0672941452618865,8.797570719602978,0.5803761162978307,0.8144038461888008,2.3143955440695296,4.906401111222119,sell
34,0.37445265,7.43,051900.csv,20240422,382500.0,392000.0,43843575.0,22423575.0,34.0,56.0,True,17.71771771771772,0.4766746338232218,8.792990074441686,0.5761414352279264,1.2134047006887556,0.9999995966695664,-7.6046283876929035,10.113089330024815,1.2134047006887556,0.999364916986864,2.6319198151692,5.501370647295032,buy
35,-1.1870582,5.19,051900.csv,20240423,392000.0,390500.0,44339531.0,44339531.0,56.0,0.0,True,17.26726726726727,-0.18929332183301287,10.023650124069478,1.1311942513811888,0.18929332183301287,0.3011503248635228,-7.24361714319779,10.023650124069478,0.0,0,3.311819174433726,6.84452924570109,sell
36,0.3774558,2.16,051900.csv,20240424,390500.0,375500.0,44337203.0,27936203.0,42.0,42.0,True,12.762762762762764,0.0,10.017873449131514,-0.0052503938302820565,-1.4209286048107275,-0.9999999982961595,-4.308164747874427,8.454598014888337,-1.4209286048107275,-0.9999587223967734,3.342963045290545,6.812526508156865,buy
37,0.44674557,10.66,051900.csv,20240425,375500.0,392000.0,43705444.0,15542944.0,33.0,75.0,True,17.71771771771772,1.585551013181969,8.450233250620347,-1.4248959276930482,2.8314550471103783,1.0,-6.196764864119704,11.520952853598015,2.8314550471103783,1.0,2.495503839707153,5.157075532359793,buy
38,-0.070302576,5.65,051900.csv,20240426,392000.0,396500.0,44939726.0,17499726.0,5.0,70.0,True,19.06906906906907,0.7509521405629325,11.512967741935483,2.82409211996565,-0.050013287486703195,-0.02470304902501419,-6.774463610011997,12.294605459057072,0.7009388530762293,0.9142720508486188,4.071496241455213,8.501164732932397,sell
39,0.32188424,13.72,051900.csv,20240429,396500.0,420000.0,45253938.0,11947938.0,14.0,84.0,True,26.126126126126124,3.634979471536299,12.292650124069478,0.6991853933421845,4.362051320263001,1.0,-8.93521297476136,17.190913151364764,4.362051320263001,1.0,4.526790652463561,9.338001120869357,buy
40,-0.21567528,5.56,051900.csv,20240430,420000.0,425500.0,47215525.0,19495525.0,18.0,66.0,True,27.77777777777778,0.9782345356682733,17.160111662531015,4.334621663201996,-0.20941961727014047,-0.3550392140270403,-9.716921698373312,18.060856079404466,0.7688149183981329,0.9479412241422479,6.840061369747531,14.682331684191388,sell
41,-0.47806028,5.06,051900.csv,20240502,425500.0,432000.0,47556867.0,32664367.0,31.0,35.0,True,29.72972972972973,0.9016672963274923,18.007114143920596,0.7229444128811445,-0.4232926380473327,-0.8333345174995678,-11.158099456776874,18.571630272952856,0.4783746582801596,0.6815250854904655,7.364167666918671,15.622804753193696,sell
42,-0.22862463,5.18,051900.csv,20240503,432000.0,436500.0,47778693.0,36114693.0,8.0,27.0,True,31.08108108108108,0.3296057055647509,18.557550868486352,0.46644367889078986,-0.07530825125807905,-0.055135102271421155,-12.22204137884783,18.85903970223325,0.25429745430667183,0.27626934285723825,7.74913774603526,16.24736049831956,sell
43,-0.7749018,4.99,051900.csv,20240507,436500.0,437000.0,47885859.0,44830359.0,20.0,7.0,True,31.23123123123123,0.02818360251700865,18.82347146401985,0.2242966336479736,-0.020874555393096766,-0.004347990628061682,-12.399074903687804,18.832156327543426,0.007309047123911883,0.00026707517837099015,8.018240772655643,16.621287816371744,sell
44,-0.427709,5.14,051900.csv,20240508,437000.0,459000.0,47887924.0,45702924.0,2.0,5.0,True,37.83783783783784,0.3215745694153058,18.82859553349876,0.004312337803108011,-0.09187156537612465,-0.08093997688183863,-18.736289450741065,19.101548387096773,0.22970300403918117,0.2318861774134976,8.110653383975437,16.633382449610043,sell
45,0.37379774,6.23,051900.csv,20240509,459000.0,466000.0,47995513.0,28717513.0,37.0,42.0,True,39.93993993993994,0.07291982044890108,19.09556575682382,0.22466833183246784,0.6125572613423259,0.976535437723674,-20.11484564713597,19.82509429280397,0.6125572613423259,0.8468185315505627,8.328643530357004,16.895377080081655,buy
46,0.23050219,2.56,051900.csv,20240510,466000.0,455500.0,48288587.0,22192587.0,14.0,56.0,True,36.786786786786784,-0.9132417632789133,19.82279652605459,0.6106279143219076,-1.217679034592584,-0.9999996364766527,-18.42304733269249,18.363739454094294,-1.217679034592584,-0.9993970710263189,8.821199115374034,17.70562847673372,buy
47,-0.7272826,5.28,051900.csv,20240513,455500.0,450000.0,47670669.0,40382669.0,40.0,16.0,True,35.13513513513514,-0.6456943601134301,18.28950124069479,-1.2796357035669732,0.4610944754338171,0.8806960872391347,-17.06399617731876,18.071138957816377,-0.18459988467961294,-0.15666042698044236,7.9975849339525915,16.336350837919916,sell
48,0.5650903,6.39,051900.csv,20240514,450000.0,455000.0,47579474.0,17879474.0,50.0,66.0,True,36.63663663663664,0.16812844189131132,18.063210918114144,-0.19130211912906028,0.693576393887835,0.9918560677774296,-17.75456715772845,18.88206947890819,0.693576393887835,0.9097562621420721,7.953305308200416,16.19310676731226,buy
49,0.20426768,2.87,051900.csv,20240516,455000.0,448000.0,47909022.0,14694022.0,7.0,73.0,True,34.53453453453454,-0.9643186648219098,18.88094789081886,0.6926264044028735,-1.0666049496898518,-0.9999885378606808,-16.921576718157368,17.61295781637717,-1.0666049496898518,-0.9966144218633695,8.532396778791929,17.203403826770764,buy
