timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.2986701,-10.0,005490.csv,20211101,296500.0,298000.0,9800000.0,9800000,0,0.0,False,0.5059021922428331,0.0,0.0,0.0,0,0,0,-0.5059021922428331,0.0,0.0,0,0.0,0.0,wrong
2,-0.7745197,-10.0,005490.csv,20211102,298000.0,300500.0,9800000.0,9800000,0,0.0,False,1.3490725126475547,0.0,0.0,0.0,0,0,0,-1.3490725126475547,0.0,0.0,0,0.0,0.0,wrong
3,-0.32994992,-10.0,005490.csv,20211103,300500.0,297500.0,9800000.0,9800000,0,0.0,False,0.33726812816188867,0.0,0.0,0.0,0,0,0,-0.33726812816188867,0.0,0.0,0,0.0,0.0,wrong
4,-0.231779,-10.0,005490.csv,20211104,297500.0,285000.0,9800000.0,9800000,0,0.0,False,-3.87858347386172,0.0,0.0,0.0,0,0,0,3.87858347386172,0.0,0.0,0,0.0,0.0,wrong
5,-0.7868259,-10.0,005490.csv,20211105,285000.0,284500.0,9800000.0,9800000,0,0.0,False,-4.0472175379426645,0.0,0.0,0.0,0,0,0,4.0472175379426645,0.0,0.0,0,0.0,0.0,wrong
6,-0.26263988,-10.0,005490.csv,20211108,284500.0,285000.0,9800000.0,9800000,0,0.0,False,-3.87858347386172,0.0,0.0,0.0,0,0,0,3.87858347386172,0.0,0.0,0,0.0,0.0,wrong
7,-0.34833866,-10.0,005490.csv,20211109,285000.0,274000.0,9800000.0,9800000,0,0.0,False,-7.588532883642496,0.0,0.0,0.0,0,0,0,7.588532883642496,0.0,0.0,0,0.0,0.0,wrong
8,0.45195764,0.15,005490.csv,20211110,274000.0,274500.0,9799417.0,5689417.0,15.0,15.0,True,-7.419898819561552,0.0,-0.005948979591836734,-0.005948979591836734,0.0,0.0765351653062626,0.05689373576967327,7.490480452214613,0.07058163265306124,0.0765351653062626,0.02886341628464706,-1238.2161399871143,0.0,buy
9,-0.50664365,0.11,005490.csv,20211111,274500.0,285000.0,9803763.0,7607763.0,7.0,8.0,True,-3.87858347386172,1.6060093095516155,0.03839795918367347,0.044349577122802304,0,-0.7491954514442744,-0.9963496719716604,4.774124290188251,0.8955408163265306,0.8568138581073411,0.9745400827797726,-169.07080233479627,0.0,sell
10,-0.42647713,-1.0,005490.csv,20211112,285000.0,285000.0,9886360.0,8461360.0,3.0,5.0,True,-3.87858347386172,0.0,0.8812244897959183,0.842503026643953,0,-1,-0.9999546000702375,4.7598079636576385,0.8812244897959183,0.0,0,-6.058343730770377,0.0,sell
11,-0.12706909,-0.08,005490.csv,20211115,285000.0,283500.0,9886360.0,8461360.0,0.0,5.0,True,-4.3844856661045535,-0.07586209686881724,0.8812244897959183,0.0,0,0,0,5.189179543655574,0.8046938775510205,-0.07586209686881724,-0.028365222755547204,-6.100844571513189,0.0,wait
12,-0.53210294,-0.08,005490.csv,20211116,283500.0,276000.0,9877930.0,9027430.0,2.0,3.0,True,-6.913996627318718,-0.379598455692256,0.7952040816326531,-0.08526899688055058,0,0.15181793892406667,0.20585313457576881,7.479608872216677,0.5656122448979591,-0.2277805167681893,-0.2285009349933953,-6.771841560051728,-38.77447259674651,sell
13,-0.9798465,0.02,005490.csv,20211117,276000.0,274000.0,9854524.0,9578524.0,2.0,1.0,True,-7.588532883642496,-0.060880144245355095,0.5563673469387755,-0.23695247891005505,0,0.040584897108101176,0.016336427968827394,8.124492067315966,0.5359591836734694,-0.020295247137253915,-0.002057365997126248,-7.773062507854028,-18.809407361071205,sell
14,-0.27563822,0.04,005490.csv,20211118,274000.0,278000.0,9852524.0,9578524.0,0.0,1.0,True,-6.239460370994941,0.04059873388788497,0.5359591836734694,-0.020295247137253915,0,0,0,6.816235881199022,0.5767755102040816,0.04059873388788497,0.008207419667116467,-8.025236014428598,-19.689003464163147,wait
15,-0.6736916,0.03,005490.csv,20211119,278000.0,281000.0,9856524.0,9578524.0,0.0,1.0,True,-5.227655986509275,0.030436693503713884,0.5767755102040816,0.04059873388788497,0,0,0,5.835043741611315,0.6073877551020408,0.030436693503713884,0.004621250567274138,-8.256963296879766,-19.61452863792271,wait
16,-0.5738346,0.06,005490.csv,20211122,281000.0,286500.0,9859524.0,9578524.0,0.0,1.0,True,-3.372681281618887,0.05578362606551797,0.6073877551020408,0.030436693503713884,0,0,0,4.036191485700519,0.6635102040816326,0.05578362606551797,0.015438647771908287,-8.43215155611745,-19.433024121276862,wait
17,-0.8049842,-0.06,005490.csv,20211123,286500.0,280500.0,9865024.0,9578524.0,0.0,1.0,True,-5.396290050590219,-0.06082093667486262,0.6635102040816326,0.05578362606551797,0,0,0,5.998575764875933,0.6022857142857143,-0.06082093667486262,-0.018325931661940964,-8.469025188584824,-18.972796452533565,wait
18,-0.97721,-0.04,005490.csv,20211124,280500.0,277000.0,9859024.0,9578524.0,0.0,1.0,True,-6.57672849915683,-0.035500471446260805,0.6022857142857143,-0.06082093667486262,0,0,0,7.1432999277282585,0.5665714285714286,-0.035500471446260805,-0.006281605071153051,-8.92456364124045,-21.70837635479774,wait
