timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.6371745,-10.0,030000.csv,20190520,25750.0,26450.0,78700000.0,78700000,0,0.0,False,2.7184466019417477,0.0,0.0,0.0,0,0,0,-2.7184466019417477,0.0,0.0,0,0.0,0.0,wrong
2,-1.1888833,-10.0,030000.csv,20190521,26450.0,26000.0,78700000.0,78700000,0,0.0,False,0.9708737864077669,0.0,0.0,0.0,0,0,0,-0.9708737864077669,0.0,0.0,0,0.0,0.0,wrong
3,-0.17457178,-10.0,030000.csv,20190522,26000.0,26750.0,78700000.0,78700000,0,0.0,False,3.8834951456310676,0.0,0.0,0.0,0,0,0,-3.8834951456310676,0.0,0.0,0,0.0,0.0,wrong
4,-1.2397101,-10.0,030000.csv,20190523,26750.0,26600.0,78700000.0,78700000,0,0.0,False,3.300970873786408,0.0,0.0,0.0,0,0,0,-3.300970873786408,0.0,0.0,0,0.0,0.0,wrong
5,-0.56359947,-10.0,030000.csv,20190524,26600.0,26550.0,78700000.0,78700000,0,0.0,False,3.1067961165048543,0.0,0.0,0.0,0,0,0,-3.1067961165048543,0.0,0.0,0,0.0,0.0,wrong
6,-1.4016128,-10.0,030000.csv,20190527,26550.0,26750.0,78700000.0,78700000,0,0.0,False,3.8834951456310676,0.0,0.0,0.0,0,0,0,-3.8834951456310676,0.0,0.0,0,0.0,0.0,wrong
7,-1.3859677,-10.0,030000.csv,20190528,26750.0,26600.0,78700000.0,78700000,0,0.0,False,3.300970873786408,0.0,0.0,0.0,0,0,0,-3.300970873786408,0.0,0.0,0,0.0,0.0,wrong
8,-0.6591452,-10.0,030000.csv,20190529,26600.0,26300.0,78700000.0,78700000,0,0.0,False,2.1359223300970873,0.0,0.0,0.0,0,0,0,-2.1359223300970873,0.0,0.0,0,0.0,0.0,wrong
9,0.6883579,0.52,030000.csv,20190530,26300.0,26400.0,78692316.0,24566916.0,2058.0,2058.0,True,2.524271844660194,0.0,-0.009763659466327826,-0.009763659466327826,0.0,0.26152489907655024,0.4953815744947492,-2.272536139450537,0.25173570520965693,0.26152489907655024,0.28963500543364973,-597.714298108624,0.0,buy
10,-1.3779423,-0.39,030000.csv,20190531,26400.0,26550.0,78808904.0,78808904.0,2058.0,0.0,True,3.1067961165048543,0.3912640955837272,0.13837865311308767,0.14815677810270572,0,-0.3912640955837272,-0.7836539186294758,-2.968417463391767,0.13837865311308767,0.0,0,-35.92855890964456,0.0,sell
11,-0.99958444,-10.0,030000.csv,20190603,26550.0,26950.0,78808904.0,78808904.0,0,0.0,False,4.660194174757281,0.0,0.13837865311308767,0.0,0,0,0,-4.521815521644194,0.13837865311308767,0.0,0,-37.61080671331809,0.0,wrong
12,-0.8609645,-10.0,030000.csv,20190604,26950.0,27000.0,78808904.0,78808904.0,0,0.0,False,4.854368932038835,0.0,0.13837865311308767,0.0,0,0,0,-4.715990278925747,0.13837865311308767,0.0,0,-38.85361853932398,0.0,wrong
13,-0.6274401,-10.0,030000.csv,20190605,27000.0,27450.0,78808904.0,78808904.0,0,0.0,False,6.601941747572816,0.0,0.13837865311308767,0.0,0,0,0,-6.463563094459729,0.13837865311308767,0.0,0,-39.43696439162646,0.0,wrong
14,-0.61466557,-10.0,030000.csv,20190607,27450.0,28000.0,78808904.0,78808904.0,0,0.0,False,8.737864077669903,0.0,0.13837865311308767,0.0,0,0,0,-8.599485424556814,0.13837865311308767,0.0,0,-40.7851570182275,0.0,wrong
15,-0.39127403,-10.0,030000.csv,20190610,28000.0,27750.0,78808904.0,78808904.0,0,0.0,False,7.766990291262135,0.0,0.13837865311308767,0.0,0,0,0,-7.628611638149048,0.13837865311308767,0.0,0,-42.18054800167455,0.0,wrong
16,-1.1720629,-10.0,030000.csv,20190611,27750.0,28400.0,78808904.0,78808904.0,0,0.0,False,10.29126213592233,0.0,0.13837865311308767,0.0,0,0,0,-10.152883482809242,0.13837865311308767,0.0,0,-43.94711132228149,0.0,wrong
17,-0.65170014,-10.0,030000.csv,20190612,28400.0,28300.0,78808904.0,78808904.0,0,0.0,False,9.902912621359224,0.0,0.13837865311308767,0.0,0,0,0,-9.764533968246136,0.13837865311308767,0.0,0,-42.81052459024547,0.0,wrong
18,-0.15914643,-10.0,030000.csv,20190613,28300.0,28550.0,78808904.0,78808904.0,0,0.0,False,10.87378640776699,0.0,0.13837865311308767,0.0,0,0,0,-10.735407754653902,0.13837865311308767,0.0,0,-44.31573180629498,0.0,wrong
19,-1.9078426,-10.0,030000.csv,20190614,28550.0,28100.0,78808904.0,78808904.0,0,0.0,False,9.12621359223301,0.0,0.13837865311308767,0.0,0,0,0,-8.98783493911992,0.13837865311308767,0.0,0,-44.73510013443745,0.0,wrong
20,-0.27825245,-10.0,030000.csv,20190617,28100.0,28650.0,78808904.0,78808904.0,0,0.0,False,11.262135922330096,0.0,0.13837865311308767,0.0,0,0,0,-11.123757269217007,0.13837865311308767,0.0,0,-46.736031442972795,0.0,wrong
21,-0.048107028,-10.0,030000.csv,20190618,28650.0,28950.0,78808904.0,78808904.0,0,0.0,False,12.427184466019417,0.0,0.13837865311308767,0.0,0,0,0,-12.288805812906329,0.13837865311308767,0.0,0,-47.563375260456574,0.0,wrong
22,-0.383322,-10.0,030000.csv,20190619,28950.0,28900.0,78808904.0,78808904.0,0,0.0,False,12.233009708737864,0.0,0.13837865311308767,0.0,0,0,0,-12.094631055624776,0.13837865311308767,0.0,0,-48.16087993338808,0.0,wrong
23,-1.0409467,-10.0,030000.csv,20190620,28900.0,29000.0,78808904.0,78808904.0,0,0.0,False,12.62135922330097,0.0,0.13837865311308767,0.0,0,0,0,-12.482980570187882,0.13837865311308767,0.0,0,-47.27445472988873,0.0,wrong
24,-0.22756907,-10.0,030000.csv,20190621,29000.0,28550.0,78808904.0,78808904.0,0,0.0,False,10.87378640776699,0.0,0.13837865311308767,0.0,0,0,0,-10.735407754653902,0.13837865311308767,0.0,0,-49.0357053788194,0.0,wrong
25,-0.4549179,-10.0,030000.csv,20190624,28550.0,28800.0,78808904.0,78808904.0,0,0.0,False,11.844660194174757,0.0,0.13837865311308767,0.0,0,0,0,-11.706281541061669,0.13837865311308767,0.0,0,-49.76263521323074,0.0,wrong
26,0.12565345,0.26,030000.csv,20190625,28800.0,29100.0,78807502.0,68929102.0,343.0,343.0,True,13.009708737864079,0.0,0.13659720457433291,-0.0017789868007807848,0.0,0.13057132555730544,0.15674739059049414,-12.742361850951754,0.2673468869123253,0.13057132555730544,0.08171213151348566,-51.462891175450565,-362.5453055003861,buy
27,-1.0162306,0.13,030000.csv,20190626,29100.0,28800.0,78894014.0,78894014.0,343.0,0.0,True,11.844660194174757,-0.13040105916581188,0.24652350698856415,0.10977635098749863,0,0.13040105916581188,0.15637260949835752,-11.598136687186193,0.24652350698856415,0.0,0,-40.2272802322722,-340.27105428456906,sell
28,-1.0456724,-10.0,030000.csv,20190627,28800.0,29400.0,78894014.0,78894014.0,0,0.0,False,14.174757281553399,0.0,0.24652350698856415,0.0,0,0,0,-13.928233774564834,0.24652350698856415,0.0,0,-41.22259045373145,-343.026333169692,wrong
29,-0.4240019,-10.0,030000.csv,20190628,29400.0,28850.0,78894014.0,78894014.0,0,0.0,False,12.03883495145631,0.0,0.24652350698856415,0.0,0,0,0,-11.792311444467746,0.24652350698856415,0.0,0,-41.27002628721063,-338.0167351967412,wrong
