timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.28728485,-10.0,004370.csv,20210215,289500.0,291500.0,1700000.0,1700000,0,0.0,False,0.690846286701209,0.0,0.0,0.0,0,0,0,-0.690846286701209,0.0,0.0,0,0.0,0.0,wrong
2,-0.20357004,-10.0,004370.csv,20210216,291500.0,288500.0,1700000.0,1700000,0,0.0,False,-0.3454231433506045,0.0,0.0,0.0,0,0,0,0.3454231433506045,0.0,0.0,0,0.0,0.0,wrong
3,-0.22330634,-10.0,004370.csv,20210217,288500.0,287000.0,1700000.0,1700000,0,0.0,False,-0.8635578583765112,0.0,0.0,0.0,0,0,0,0.8635578583765112,0.0,0.0,0,0.0,0.0,wrong
4,-0.10442382,-10.0,004370.csv,20210218,287000.0,285000.0,1700000.0,1700000,0,0.0,False,-1.5544041450777202,0.0,0.0,0.0,0,0,0,1.5544041450777202,0.0,0.0,0,0.0,0.0,wrong
5,-0.40416783,-10.0,004370.csv,20210219,285000.0,285000.0,1700000.0,1700000,0,0.0,False,-1.5544041450777202,0.0,0.0,0.0,0,1,0.9999546000702375,1.5544041450777202,0.0,0.0,0,0.0,0.0,wrong
6,-0.12285572,-10.0,004370.csv,20210222,285000.0,284000.0,1700000.0,1700000,0,0.0,False,-1.8998272884283247,0.0,0.0,0.0,0,0,0,1.8998272884283247,0.0,0.0,0,0.0,0.0,wrong
7,-0.47895458,-10.0,004370.csv,20210223,284000.0,280000.0,1700000.0,1700000,0,0.0,False,-3.281519861830743,0.0,0.0,0.0,0,0,0,3.281519861830743,0.0,0.0,0,0.0,0.0,wrong
8,-0.22638474,-10.0,004370.csv,20210224,280000.0,281000.0,1700000.0,1700000,0,0.0,False,-2.936096718480138,0.0,0.0,0.0,0,0,0,2.936096718480138,0.0,0.0,0,0.0,0.0,wrong
9,-0.70117843,-10.0,004370.csv,20210225,281000.0,275000.0,1700000.0,1700000,0,0.0,False,-5.008635578583765,0.0,0.0,0.0,0,0,0,5.008635578583765,0.0,0.0,0,0.0,0.0,wrong
10,-1.0763801,-10.0,004370.csv,20210226,275000.0,273500.0,1700000.0,1700000,0,0.0,False,-5.526770293609672,0.0,0.0,0.0,0,0,0,5.526770293609672,0.0,0.0,0,0.0,0.0,wrong
11,-0.56509143,-10.0,004370.csv,20210302,273500.0,277500.0,1700000.0,1700000,0,0.0,False,-4.145077720207254,0.0,0.0,0.0,0,0,0,4.145077720207254,0.0,0.0,0,0.0,0.0,wrong
12,-0.40280062,-10.0,004370.csv,20210303,277500.0,276000.0,1700000.0,1700000,0,0.0,False,-4.66321243523316,0.0,0.0,0.0,0,0,0,4.66321243523316,0.0,0.0,0,0.0,0.0,wrong
13,-0.7976736,-10.0,004370.csv,20210304,276000.0,273500.0,1700000.0,1700000,0,0.0,False,-5.526770293609672,0.0,0.0,0.0,0,0,0,5.526770293609672,0.0,0.0,0,0.0,0.0,wrong
14,-0.937597,-10.0,004370.csv,20210305,273500.0,276000.0,1700000.0,1700000,0,0.0,False,-4.66321243523316,0.0,0.0,0.0,0,0,0,4.66321243523316,0.0,0.0,0,0.0,0.0,wrong
15,-0.3565929,-10.0,004370.csv,20210308,276000.0,277500.0,1700000.0,1700000,0,0.0,False,-4.145077720207254,0.0,0.0,0.0,0,0,0,4.145077720207254,0.0,0.0,0,0.0,0.0,wrong
16,-1.1546581,-10.0,004370.csv,20210309,277500.0,276000.0,1700000.0,1700000,0,0.0,False,-4.66321243523316,0.0,0.0,0.0,0,0,0,4.66321243523316,0.0,0.0,0,0.0,0.0,wrong
17,-0.5248676,-10.0,004370.csv,20210310,276000.0,273500.0,1700000.0,1700000,0,0.0,False,-5.526770293609672,0.0,0.0,0.0,0,0,0,5.526770293609672,0.0,0.0,0,0.0,0.0,wrong
18,-0.30774236,-10.0,004370.csv,20210311,273500.0,275500.0,1700000.0,1700000,0,0.0,False,-4.8359240069084635,0.0,0.0,0.0,0,0,0,4.8359240069084635,0.0,0.0,0,0.0,0.0,wrong
19,-0.55075836,-10.0,004370.csv,20210312,275500.0,277000.0,1700000.0,1700000,0,0.0,False,-4.317789291882556,0.0,0.0,0.0,0,0,0,4.317789291882556,0.0,0.0,0,0.0,0.0,wrong
20,-0.43782014,-10.0,004370.csv,20210315,277000.0,286000.0,1700000.0,1700000,0,0.0,False,-1.2089810017271159,0.0,0.0,0.0,0,0,0,1.2089810017271159,0.0,0.0,0,0.0,0.0,wrong
