episode,timestep,reward,loss,dist_entropy
5,2000,-95.3185,0.5390879,0.90811294
11,4000,-492.8816,0.40329072,0.90811294
16,6000,-401.0519,0.7316278,0.90811294
22,8000,-502.0587,0.37544963,0.90811294
27,10000,-205.7587,0.593637,0.90811294
33,12000,-242.041,0.23410419,0.90811294
38,14000,-149.2082,0.41314858,0.90811294
44,16000,-679.6295,0.17187962,0.90811294
50,18000,95.875,0.29413676,0.90811294
55,20000,-1503.4834,0.16978727,0.90811294
61,22000,-451.4695,0.33143067,0.90811294
66,24000,-111.4375,0.07267571,0.90811294
72,26000,-271.1137,1.0075397,0.90811294
77,28000,-1179.7912,0.117908284,0.90811294
83,30000,54.4437,0.030868746,0.90811294
89,32000,-291.6538,0.33540505,0.90811294
94,34000,-601.0573,0.06243915,0.90811294
100,36000,-433.4055,0.42052507,0.90811294
105,38000,-845.7608,0.5719429,0.90811294
111,40000,44.2651,0.35041025,0.90811294
116,42000,-281.3452,0.051259097,0.90811294
122,44000,209.655,-0.12785475,0.90811294
128,46000,-557.4138,0.735077,0.90811294
133,48000,-656.8304,0.36554006,0.90811294
139,50000,-95.6079,0.40123942,0.90811294
144,52000,-184.7216,0.11441473,0.90811294
150,54000,-98.8047,0.12256144,0.90811294
155,56000,-50.7916,0.3848277,0.90811294
161,58000,-64.1087,0.10175515,0.90811294
167,60000,-992.3878,0.6159103,0.90811294
172,62000,204.6013,0.11071955,0.90811294
178,64000,-478.6101,-0.08178988,0.90811294
183,66000,-523.6945,0.37994617,0.90811294
189,68000,-601.0677,0.12620534,0.90811294
194,70000,-743.6421,0.01225144,0.90811294
200,72000,-102.1447,0.2372733,0.90811294
206,74000,-293.8771,-0.05407211,0.90811294
211,76000,-1187.9829,0.05761703,0.90811294
217,78000,-535.6806,0.90901005,0.90811294
222,80000,-128.9848,0.520136,0.90811294
228,82000,-666.6139,0.49379414,0.90811294
233,84000,-133.7918,0.3690942,0.90811294
239,86000,-433.8632,0.3360461,0.90811294
245,88000,-104.5377,0.5689088,0.90811294
250,90000,-619.2213,0.47582242,0.90811294
256,92000,-545.4249,0.58188295,0.90811294
261,94000,-412.7515,0.59936035,0.90811294
267,96000,-963.247,0.40729982,0.90811294
272,98000,-488.8558,-0.19602787,0.90811294
278,100000,-240.4596,0.5595207,0.90811294
284,102000,-1753.7824,0.16456929,0.90811294
289,104000,-105.2121,0.31479326,0.90811294
295,106000,-296.612,0.1003809,0.90811294
300,108000,-340.8502,0.31702188,0.90811294
306,110000,-673.5596,-0.11099765,0.90811294
311,112000,-683.8387,0.21763194,0.90811294
317,114000,-4.0109,0.06499898,0.90811294
323,116000,-220.4362,0.35325798,0.90811294
328,118000,-516.8728,0.36560705,0.90811294
334,120000,-685.2474,0.7244041,0.90811294
339,122000,-590.1662,0.48430896,0.90811294
345,124000,33.0337,0.54668283,0.90811294
350,126000,-309.6326,0.3902047,0.90811294
356,128000,-276.2986,0.6057744,0.90811294
362,130000,128.5305,0.046027068,0.90811294
367,132000,-776.6145,0.4961687,0.90811294
373,134000,323.795,0.16045877,0.90811294
378,136000,-417.0952,0.34647223,0.90811294
384,138000,-591.6233,0.1789325,0.90811294
389,140000,-102.4415,1.1804357,0.90811294
395,142000,-502.1516,0.42122114,0.90811294
401,144000,-579.99,0.057623338,0.90811294
406,146000,-331.1159,0.6261921,0.90811294
412,148000,-706.488,0.33046106,0.90811294
417,150000,-30.7697,1.2675803,0.90811294
423,152000,116.9179,0.64197016,0.90811294
428,154000,-143.2784,0.3785013,0.90811294
434,156000,-491.1041,-0.17376247,0.90811294
440,158000,-782.7569,0.080855936,0.90811294
445,160000,-259.5447,0.18578014,0.90811294
451,162000,-373.9529,0.1631558,0.90811294
456,164000,-266.8404,0.30514246,0.90811294
462,166000,164.7503,0.29998598,0.90811294
467,168000,-761.8662,0.38429713,0.90811294
473,170000,-268.1233,0.22255541,0.90811294
479,172000,-197.5284,0.3805418,0.90811294
484,174000,-780.9452,0.07429985,0.90811294
490,176000,-339.4641,0.28210595,0.90811294
495,178000,-847.6473,0.17501938,0.90811294
501,180000,-275.01,0.37457764,0.90811294
506,182000,-742.2717,0.54862297,0.90811294
512,184000,-343.8219,0.7569202,0.90811294
518,186000,-96.8499,0.5767173,0.90811294
523,188000,-271.9509,0.3976111,0.90811294
529,190000,-664.6293,0.3628817,0.90811294
534,192000,-780.2794,-0.17229879,0.90811294
540,194000,-319.3478,0.67020464,0.90811294
545,196000,-549.5819,1.1299677,0.90811294
551,198000,121.2807,0.10549779,0.90811294
557,200000,-430.1939,0.6966007,0.90811294
562,202000,-371.1443,0.11032118,0.90811294
568,204000,-438.7351,0.9201901,0.90811294
573,206000,-274.3977,0.16147663,0.90811294
579,208000,-421.6413,0.63390577,0.90811294
584,210000,116.1526,0.1794321,0.90811294
590,212000,-462.4811,0.29120857,0.90811294
596,214000,-613.0056,0.38852382,0.90811294
601,216000,-666.424,0.73765826,0.90811294
607,218000,-255.5834,0.06231609,0.90811294
612,220000,-204.0585,0.5699126,0.90811294
618,222000,-359.2162,0.22470099,0.90811294
623,224000,-510.3096,0.3669252,0.90811294
629,226000,-458.5222,0.4414503,0.90811294
635,228000,-637.7841,0.47365814,0.90811294
640,230000,-264.655,0.1807,0.90811294
646,232000,273.8369,0.6159793,0.90811294
651,234000,-517.5172,0.15389724,0.90811294
657,236000,-99.97,0.0047880188,0.90811294
662,238000,-829.0223,0.2914097,0.90811294
