episode,timestep,reward
14000,406000,-2.7919
14069,408000,-2.754
14138,410000,-3.2101
14207,412000,-3.1266
14276,414000,-2.7361
14345,416000,-3.1329
14414,418000,-3.3069
14483,420000,-2.9988
14552,422000,-2.8875
14621,424000,-3.0656
14690,426000,-2.7307
14759,428000,-3.1573
14828,430000,-3.1644
14897,432000,-2.7101
14966,434000,-3.3101
15035,436000,-3.1886
15104,438000,-2.9118
15173,440000,-2.7097
15242,442000,-3.1544
15311,444000,-3.0133
15379,446000,-3.142
15448,448000,-3.1931
15517,450000,-3.1203
15586,452000,-2.9824
15655,454000,-2.4472
15724,456000,-3.4091
15793,458000,-3.332
15862,460000,-2.6892
15931,462000,-3.3646
16000,464000,-3.3753
16069,466000,-3.2373
16138,468000,-3.2967
16207,470000,-3.5185
16276,472000,-2.8572
16345,474000,-3.5518
16414,476000,-3.7837
16483,478000,-3.3064
16552,480000,-2.7843
16621,482000,-3.2975
16690,484000,-3.1374
16759,486000,-2.806
16828,488000,-3.327
16897,490000,-2.7664
16966,492000,-3.2433
17035,494000,-2.4494
17104,496000,-2.8535
17173,498000,-2.5438
17242,500000,-2.9929
17311,502000,-2.3679
17379,504000,-2.4232
17448,506000,-2.0662
17517,508000,-2.4363
17586,510000,-2.7983
17655,512000,-2.3003
17724,514000,-2.8415
17793,516000,-2.4243
17862,518000,-2.6789
17931,520000,-2.1087
18000,522000,-2.4036
18069,524000,-2.3575
18138,526000,-2.6383
18207,528000,-2.3143
18276,530000,-2.3368
18345,532000,-2.4549
18414,534000,-2.7226
18483,536000,-2.6319
18552,538000,-2.8032
18621,540000,-2.14
18690,542000,-2.9278
18759,544000,-2.3424
18828,546000,-2.164
18897,548000,-2.3138
18966,550000,-2.4072
19035,552000,-2.2629
19104,554000,-2.2023
19173,556000,-2.1784
19242,558000,-2.6451
19311,560000,-2.4043
19379,562000,-1.7966
19448,564000,-2.5778
19517,566000,-2.1695
19586,568000,-2.977
19655,570000,-2.3737
19724,572000,-2.2437
19793,574000,-2.7654
19862,576000,-2.91
19931,578000,-2.7365
20000,580000,-2.1381
20069,582000,-2.1621
20138,584000,-2.4793
20207,586000,-2.5206
20276,588000,-2.2806
20345,590000,-2.1815
20414,592000,-2.5736
20483,594000,-2.2875
20552,596000,-2.5081
20621,598000,-2.4731
20690,600000,-2.7672
20759,602000,-2.1624
20828,604000,-2.2873
20897,606000,-2.2918
20966,608000,-2.6814
21035,610000,-2.4882
21104,612000,-2.1843
21173,614000,-2.2553
21242,616000,-2.716
21311,618000,-2.4238
21379,620000,-2.5176
21448,622000,-2.5727
21517,624000,-2.4755
21586,626000,-2.7098
21655,628000,-2.7556
21724,630000,-1.8457
21793,632000,-2.8466
21862,634000,-2.6841
21931,636000,-2.2191
22000,638000,-2.6034
22069,640000,-2.1279
22138,642000,-2.3149
22207,644000,-2.3203
22276,646000,-2.3421
22345,648000,-2.1909
22414,650000,-2.1563
22483,652000,-1.6906
22552,654000,-2.4745
22621,656000,-2.5226
22690,658000,-2.642
22759,660000,-2.3716
22828,662000,-2.3699
22897,664000,-2.3429
22966,666000,-2.3853
23035,668000,-2.1949
23104,670000,-2.3208
23173,672000,-2.5392
23242,674000,-2.5979
23311,676000,-2.3627
23379,678000,-2.7294
23448,680000,-2.5352
23517,682000,-2.3008
23586,684000,-2.6376
23655,686000,-2.3475
23724,688000,-2.6305
23793,690000,-2.4084
23862,692000,-2.9096
23931,694000,-2.5535
24000,696000,-2.1702
24069,698000,-1.893
24138,700000,-2.8455
24207,702000,-2.3841
24276,704000,-2.2762
24345,706000,-1.7771
24414,708000,-2.834
24483,710000,-2.8507
24552,712000,-2.4418
24621,714000,-2.3133
24690,716000,-2.4906
24759,718000,-2.6837
24828,720000,-1.8244
24897,722000,-2.2462
24966,724000,-2.0298
25035,726000,-2.3538
25104,728000,-1.8797
25173,730000,-2.9286
25242,732000,-2.2056
25311,734000,-2.7385
25379,736000,-2.0798
25448,738000,-1.6673
25517,740000,-3.136
25586,742000,-2.3817
25655,744000,-2.4113
25724,746000,-2.1503
25793,748000,-2.2798
25862,750000,-2.0133
25931,752000,-1.2731
26000,754000,-1.225
26069,756000,-2.2739
26138,758000,-1.7507
26207,760000,-1.8771
26276,762000,-1.7454
26345,764000,-1.9013
26414,766000,-1.8041
26483,768000,-1.4297
26552,770000,-1.6146
26621,772000,-1.3814
26690,774000,-0.9897
26759,776000,-1.3331
26828,778000,-1.4504
26897,780000,-1.9514
26966,782000,-1.6633
27035,784000,-1.4635
27104,786000,-1.9258
27173,788000,-1.4885
27242,790000,-2.1638
27311,792000,-1.0689
27379,794000,-1.5937
27448,796000,-1.6145
27517,798000,-2.0811
27586,800000,-1.1701
27655,802000,-1.8211
27724,804000,-1.5371
27793,806000,-1.8333
27862,808000,-1.4491
27931,810000,-1.393
28000,812000,-1.8629
28069,814000,-1.6672
28138,816000,-1.5159
28207,818000,-1.9816
28276,820000,-1.0483
28345,822000,-1.6357
28414,824000,-1.8851
28483,826000,-1.5109
28552,828000,-1.9547
28621,830000,-2.1511
28690,832000,-1.4561
28759,834000,-2.131
28828,836000,-1.3698
28897,838000,-1.6154
28966,840000,-2.1723
29035,842000,-1.527
29104,844000,-1.4743
29173,846000,-2.1533
29242,848000,-1.6127
29311,850000,-1.4313
29380,852000,-1.6864
29449,854000,-1.7496
29518,856000,-2.2289
29586,858000,-1.6604
29655,860000,-2.1945
29724,862000,-1.7536
29793,864000,-1.5983
29862,866000,-1.465
29931,868000,-1.4495
30000,870000,-2.0891
30069,872000,-2.0672
30138,874000,-1.4021
30207,876000,-1.7455
30276,878000,-1.6093
30345,880000,-1.5767
30414,882000,-1.6047
30483,884000,-1.5347
30552,886000,-1.6183
30621,888000,-1.8777
30690,890000,-1.8458
30759,892000,-1.623
30828,894000,-1.5868
30897,896000,-1.989
30966,898000,-1.8835
31035,900000,-1.9785
31104,902000,-2.7234
31173,904000,-1.4173
31242,906000,-1.8003
31311,908000,-1.9917
31380,910000,-1.3062
31449,912000,-2.1351
31518,914000,-1.2251
31586,916000,-1.6826
31655,918000,-1.7485
31724,920000,-1.7044
31793,922000,-1.6799
31862,924000,-2.166
31931,926000,-2.2441
32000,928000,-2.0345
32069,930000,-1.7031
32138,932000,-1.3113
32207,934000,-1.6932
32276,936000,-2.1102
32345,938000,-2.0772
32414,940000,-1.7266
32483,942000,-2.4991
32552,944000,-1.8167
32621,946000,-2.3326
32690,948000,-1.3568
32759,950000,-1.7285
32828,952000,-1.9576
32897,954000,-1.4593
32966,956000,-1.8379
33035,958000,-1.8144
33104,960000,-1.2769
33173,962000,-2.0302
33242,964000,-2.1476
33311,966000,-1.4979
33380,968000,-1.494
33449,970000,-0.9038
33518,972000,-1.6238
33586,974000,-1.6651
33655,976000,-2.1796
33724,978000,-1.6124
33793,980000,-1.5266
33862,982000,-2.0626
33931,984000,-1.6068
34000,986000,-1.4395
34069,988000,-1.5385
34138,990000,-1.1324
34207,992000,-1.9605
34276,994000,-1.5521
34345,996000,-2.4151
34414,998000,-1.9323
34483,1000000,-2.1811
34552,1002000,-1.2165
34621,1004000,-1.4515
34690,1006000,-1.0363
34759,1008000,-1.231
34828,1010000,-1.6296
34897,1012000,-1.0866
34966,1014000,-1.0047
35035,1016000,-1.3581
35104,1018000,-1.1001
35173,1020000,-0.5952
35242,1022000,-1.0159
35311,1024000,-0.7863
35380,1026000,-1.4388
35449,1028000,-1.1927
35518,1030000,-1.3548
35586,1032000,-1.7587
35655,1034000,-1.8233
35724,1036000,-1.2443
35793,1038000,-0.9475
35862,1040000,-0.8059
35931,1042000,-1.285
36000,1044000,-1.1097
36069,1046000,-1.071
36138,1048000,-0.926
36207,1050000,-1.2278
36276,1052000,-1.6463
36345,1054000,-0.9291
36414,1056000,-1.1829
36483,1058000,-1.3871
36552,1060000,-1.2129
36621,1062000,-1.1546
36690,1064000,-1.4257
36759,1066000,-1.4857
36828,1068000,-1.2591
36897,1070000,-1.2354
36966,1072000,-1.6621
37035,1074000,-1.5128
37104,1076000,-0.9133
37173,1078000,-0.6504
37242,1080000,-1.1757
37311,1082000,-1.1316
37380,1084000,-0.9766
37449,1086000,-1.4723
37518,1088000,-0.9182
37586,1090000,-1.3995
37655,1092000,-0.7942
37724,1094000,-1.4805
37793,1096000,-1.3411
37862,1098000,-1.7556
37931,1100000,-0.8417
38000,1102000,-1.3427
38069,1104000,-1.1527
38138,1106000,-1.7063
38207,1108000,-1.4976
38276,1110000,-1.2607
38345,1112000,-1.3945
38414,1114000,-1.3912
38483,1116000,-1.3519
38552,1118000,-1.385
38621,1120000,-1.1609
38690,1122000,-1.2872
38759,1124000,-1.3824
38828,1126000,-1.0668
38897,1128000,-1.4822
38966,1130000,-1.0932
39035,1132000,-1.323
39104,1134000,-1.6935
39173,1136000,-1.5799
39242,1138000,-1.2709
39311,1140000,-1.3852
39380,1142000,-1.2559
39449,1144000,-1.2818
39518,1146000,-0.7177
39587,1148000,-0.9569
39656,1150000,-1.3832
39725,1152000,-1.4166
39794,1154000,-0.8835
39863,1156000,-1.4766
39932,1158000,-1.3812
40001,1160000,-1.2697
40070,1162000,-1.2773
40139,1164000,-1.4358
40208,1166000,-0.9495
40277,1168000,-0.9327
40346,1170000,-1.5802
40415,1172000,-1.5078
40484,1174000,-1.0921
40552,1176000,-1.2347
40621,1178000,-0.8115
40690,1180000,-1.8437
40759,1182000,-1.2963
40828,1184000,-1.2726
40897,1186000,-1.246
40966,1188000,-0.8107
41035,1190000,-1.571
41104,1192000,-0.7589
41173,1194000,-1.2582
41242,1196000,-1.4519
41311,1198000,-0.9718
41380,1200000,-1.6354
41449,1202000,-1.547
41518,1204000,-1.2629
41587,1206000,-1.338
41656,1208000,-1.8191
41725,1210000,-1.2322
41794,1212000,-0.9664
41863,1214000,-1.3859
41932,1216000,-1.7108
42001,1218000,-1.3659
42070,1220000,-1.6126
42139,1222000,-1.0217
42208,1224000,-1.0526
42277,1226000,-1.2637
42346,1228000,-0.8811
42415,1230000,-1.1924
42484,1232000,-1.089
42552,1234000,-1.2069
42621,1236000,-1.4841
42690,1238000,-1.1282
42759,1240000,-1.1875
42828,1242000,-1.2921
42897,1244000,-1.4657
42966,1246000,-1.0574
43035,1248000,-1.5456
43104,1250000,-1.5372
43173,1252000,-0.5189
43242,1254000,-0.5652
43311,1256000,-0.7685
43380,1258000,-0.7365
43449,1260000,-0.6723
43518,1262000,-0.9239
43587,1264000,-0.7926
43656,1266000,-0.8186
43725,1268000,-0.7175
43794,1270000,-0.8611
43863,1272000,-0.9001
43932,1274000,-1.397
44001,1276000,-0.7929
44070,1278000,-1.0276
44139,1280000,-1.3319
44208,1282000,-1.1273
44277,1284000,-1.1637
44346,1286000,-0.7265
44415,1288000,-1.2548
44484,1290000,-1.0617
44552,1292000,-0.7663
44621,1294000,-0.8832
44690,1296000,-0.982
44759,1298000,-0.8003
44828,1300000,-0.6174
44897,1302000,-0.5254
44966,1304000,-0.5971
45035,1306000,-0.601
45104,1308000,-1.1589
45173,1310000,-0.9039
45242,1312000,-1.0648
45311,1314000,-1.1849
45380,1316000,-1.0182
45449,1318000,-0.7451
45518,1320000,-1.3597
45587,1322000,-1.0153
45656,1324000,-0.5338
45725,1326000,-0.9491
45794,1328000,-0.6152
45863,1330000,-1.4119
45932,1332000,-0.8258
46001,1334000,-0.7954
46070,1336000,-1.0899
46139,1338000,-0.9627
46208,1340000,-0.7271
46277,1342000,-1.3598
46346,1344000,-1.0283
46415,1346000,-0.6515
46484,1348000,-1.5105
46552,1350000,-0.9808
46621,1352000,-0.9139
46690,1354000,-0.8231
46759,1356000,-1.1998
46828,1358000,-1.0049
46897,1360000,-1.1828
46966,1362000,-1.2816
47035,1364000,-1.0492
47104,1366000,-0.6784
47173,1368000,-0.7182
47242,1370000,-1.0828
47311,1372000,-0.9288
47380,1374000,-0.5937
47449,1376000,-0.6747
47518,1378000,-1.0888
47587,1380000,-0.782
47656,1382000,-0.6096
47725,1384000,-1.0234
47794,1386000,-0.598
47863,1388000,-0.9418
47932,1390000,-1.008
48001,1392000,-1.1064
48070,1394000,-0.544
48139,1396000,-0.6471
48208,1398000,-1.155
48277,1400000,-0.6257
48346,1402000,-1.3841
48415,1404000,-1.0495
48484,1406000,-1.1266
48552,1408000,-0.5258
48621,1410000,-1.094
48690,1412000,-0.9143
48759,1414000,-0.6276
48828,1416000,-0.8716
48897,1418000,-0.9226
48966,1420000,-0.7658
49035,1422000,-0.5455
49104,1424000,-0.7497
49173,1426000,-0.4269
49242,1428000,-1.4018
49311,1430000,-0.7732
49380,1432000,-0.4014
49449,1434000,-0.7888
49518,1436000,-0.335
49587,1438000,-0.3424
49656,1440000,-0.9418
49725,1442000,-0.7516
49794,1444000,-0.7683
49863,1446000,-1.0636
49932,1448000,-1.1727
50001,1450000,-1.2053
50070,1452000,-0.7039
50139,1454000,-0.8384
50208,1456000,-0.6612
50277,1458000,-1.384
50346,1460000,-0.9364
50415,1462000,-0.5256
50484,1464000,-0.638
50552,1466000,-1.2443
50621,1468000,-0.9948
50690,1470000,-0.9178
50759,1472000,-0.6962
50828,1474000,-0.7922
50897,1476000,-1.0855
50966,1478000,-0.7692
51035,1480000,-0.8675
51104,1482000,-1.0613
51173,1484000,-0.7823
51242,1486000,-0.8139
51311,1488000,-1.0168
51380,1490000,-1.0789
51449,1492000,-1.0614
51518,1494000,-0.9602
51587,1496000,-0.641
51656,1498000,-1.0002
51725,1500000,-0.9319
51794,1502000,-1.0158
51863,1504000,-0.8273
51932,1506000,-0.6053
52001,1508000,-0.4094
52070,1510000,-0.7724
52139,1512000,-0.9914
52208,1514000,-0.7379
52277,1516000,-0.7398
52346,1518000,-0.4608
52415,1520000,0.0295
52484,1522000,-1.0612
52552,1524000,-0.5691
52621,1526000,-0.7117
52690,1528000,-1.1671
52759,1530000,-0.9149
52828,1532000,-1.0447
52897,1534000,-0.6338
52966,1536000,-0.8704
53035,1538000,-0.3056
53104,1540000,-0.4132
53173,1542000,-0.39
53242,1544000,-0.8643
53311,1546000,-0.5305
53380,1548000,-0.6037
53449,1550000,-0.8011
53518,1552000,-0.4343
53587,1554000,-0.693
53656,1556000,-0.9415
53725,1558000,-0.9603
53794,1560000,-0.5498
53863,1562000,-0.5307
53932,1564000,-0.3414
54001,1566000,-0.4687
54070,1568000,-0.5891
54139,1570000,-0.4573
54208,1572000,-0.6276
54277,1574000,-0.8403
54346,1576000,-1.2113
54415,1578000,-1.466
54484,1580000,-0.7848
54552,1582000,-0.6814
54621,1584000,-0.72
54690,1586000,-0.8065
54759,1588000,-1.0406
54828,1590000,-0.8415
54897,1592000,-0.5276
54966,1594000,-0.7238
55035,1596000,-0.5929
55104,1598000,-1.1863
55173,1600000,-0.8044
55242,1602000,-0.8124
55311,1604000,-1.0206
55380,1606000,-1.028
55449,1608000,-0.8474
55518,1610000,-0.602
55587,1612000,-0.7912
55656,1614000,-0.2028
55725,1616000,-0.5752
55794,1618000,-0.8633
55863,1620000,-0.345
55932,1622000,-0.7949
56001,1624000,-0.7352
56070,1626000,-0.0879
56139,1628000,-0.8747
56208,1630000,-1.0542
56277,1632000,-0.8194
56346,1634000,-0.6952
56415,1636000,-0.6266
56484,1638000,-0.315
56552,1640000,-0.6266
56621,1642000,-0.4185
56690,1644000,-0.6929
56759,1646000,-0.4371
56828,1648000,-1.2668
56897,1650000,-0.6442
56966,1652000,-0.8142
57035,1654000,-0.1535
57104,1656000,-0.465
57173,1658000,-0.6763
57242,1660000,-0.3677
57311,1662000,-0.4752
57380,1664000,-0.0595
57449,1666000,-0.2528
57518,1668000,-0.6687
57587,1670000,-0.6854
57656,1672000,-0.3824
57725,1674000,-0.5744
57794,1676000,-0.9084
57863,1678000,-0.8719
57932,1680000,-0.8278
58001,1682000,-0.9676
58070,1684000,-0.6085
58139,1686000,-0.7839
58208,1688000,-0.4524
58277,1690000,-0.9161
58346,1692000,-1.0203
58415,1694000,-0.9889
58484,1696000,-0.4215
58552,1698000,-0.5462
58621,1700000,-0.7881
58690,1702000,-0.4131
58759,1704000,-0.5271
58828,1706000,-0.4956
58897,1708000,-0.6428
58966,1710000,-0.6655
59035,1712000,-0.9771
59104,1714000,-0.9184
59173,1716000,-1.038
59242,1718000,-0.2324
59311,1720000,-0.8651
59380,1722000,-0.6189
59449,1724000,-0.2667
59518,1726000,-0.1974
59587,1728000,-0.6755
59656,1730000,-0.6938
59725,1732000,-0.7333
59794,1734000,-0.4699
59863,1736000,-0.272
59932,1738000,-0.691
60001,1740000,-1.2145
60070,1742000,-0.4488
60139,1744000,-0.6155
60208,1746000,-0.604
60277,1748000,-0.9704
60346,1750000,-1.026
60415,1752000,-0.1771
60484,1754000,-0.9072
60552,1756000,-0.6056
60621,1758000,-0.6662
60690,1760000,-0.3609
60759,1762000,-0.1684
60828,1764000,-0.6026
60897,1766000,-0.7052
60966,1768000,-0.1124
61035,1770000,0.0666
61104,1772000,-0.6818
61173,1774000,-0.4421
61242,1776000,-0.5508
61311,1778000,-0.2648
61380,1780000,-0.5708
61449,1782000,-0.3179
61518,1784000,-0.8855
61587,1786000,-0.5806
61656,1788000,-0.1865
61725,1790000,-0.2179
61794,1792000,-0.5774
61863,1794000,-0.6472
61932,1796000,-0.6363
62001,1798000,-0.9539
62070,1800000,-0.0865
62139,1802000,-0.2424
62208,1804000,-0.9309
62277,1806000,-0.7624
62346,1808000,-0.7958
62415,1810000,-0.5804
62484,1812000,-0.351
62552,1814000,-0.3294
62621,1816000,-0.7206
62690,1818000,-0.4833
62759,1820000,0.1184
62828,1822000,-0.2294
62897,1824000,-0.2901
62966,1826000,-0.2513
63035,1828000,-0.5873
63104,1830000,-0.7641
63173,1832000,-0.0352
63242,1834000,-1.1223
63311,1836000,-0.1453
63380,1838000,-0.6308
63449,1840000,-0.5946
63518,1842000,-0.3165
63587,1844000,-0.325
63656,1846000,-0.6983
63725,1848000,-0.5946
63794,1850000,-0.2963
63863,1852000,-0.4491
63932,1854000,-1.1052
64001,1856000,-1.0078
64070,1858000,-0.5829
64139,1860000,-0.1903
64208,1862000,-0.7394
64277,1864000,-1.1357
64346,1866000,-0.08
64415,1868000,-0.0322
64484,1870000,-1.0322
64553,1872000,-0.7216
64622,1874000,-0.6403
64691,1876000,-0.3933
64760,1878000,-0.6379
64829,1880000,-0.1334
64898,1882000,-0.9536
64967,1884000,-0.6839
65036,1886000,-0.199
65105,1888000,-0.48
65174,1890000,-0.5481
65243,1892000,-0.6235
65312,1894000,-0.2116
65380,1896000,-0.4727
65449,1898000,-0.2914
65518,1900000,-0.5147
65587,1902000,-0.4208
65656,1904000,-0.353
65725,1906000,0.1359
65794,1908000,-1.018
65863,1910000,-0.5023
65932,1912000,-0.473
66001,1914000,-0.6877
66070,1916000,-0.5581
66139,1918000,-1.2506
66208,1920000,-0.2161
66277,1922000,-0.4197
66346,1924000,-0.467
66415,1926000,-0.6307
66484,1928000,-1.1819
66553,1930000,-0.1965
66622,1932000,-0.5623
66691,1934000,-0.687
66760,1936000,-0.9796
66829,1938000,-0.4437
66898,1940000,-0.3889
66967,1942000,-0.9173
67036,1944000,-0.4191
67105,1946000,0.1194
67174,1948000,-0.5225
67243,1950000,-0.3332
67312,1952000,-0.1547
67380,1954000,-0.5356
67449,1956000,-0.8135
67518,1958000,0.0244
67587,1960000,-0.0995
67656,1962000,-0.4393
67725,1964000,-0.6131
67794,1966000,-0.5635
67863,1968000,0.0881
67932,1970000,-0.1603
68001,1972000,-0.7311
68070,1974000,-0.1911
68139,1976000,-0.0624
68208,1978000,-0.842
68277,1980000,-0.1786
68346,1982000,-0.1453
68415,1984000,-0.8624
68484,1986000,-0.4376
68553,1988000,-0.2435
68622,1990000,-0.0076
68691,1992000,-0.3217
68760,1994000,-0.4652
68829,1996000,-0.7436
68898,1998000,-0.4331
68967,2000000,0.0583
69036,2002000,-0.2986
69105,2004000,-0.646
69174,2006000,-0.3323
69243,2008000,-0.5452
69312,2010000,-0.5624
69380,2012000,-0.166
69449,2014000,-0.1059
69518,2016000,-0.612
69587,2018000,-0.3649
69656,2020000,-0.3639
69725,2022000,-0.5631
69794,2024000,0.0515
69863,2026000,-0.4173
69932,2028000,-0.423
70001,2030000,-0.6177
70070,2032000,-0.5915
70139,2034000,-0.878
70208,2036000,-0.5111
70277,2038000,-0.4584
70346,2040000,-0.052
70415,2042000,-0.2892
70484,2044000,-0.0911
70553,2046000,0.0997
70622,2048000,-0.596
70691,2050000,-0.7297
70760,2052000,-0.7512
70829,2054000,-0.5617
70898,2056000,-0.7473
70967,2058000,-0.7289
71036,2060000,-0.748
71105,2062000,-0.656
71174,2064000,-0.2646
71243,2066000,-0.0555
71312,2068000,-0.1762
71380,2070000,-0.1147
71449,2072000,-0.3364
71518,2074000,-0.6079
71587,2076000,-0.6702
71656,2078000,-0.5997
71725,2080000,-0.1376
71794,2082000,-0.3212
71863,2084000,-0.6342
71932,2086000,-0.1933
72001,2088000,-0.3929
72070,2090000,-1.1003
72139,2092000,-0.5006
72208,2094000,-0.1388
72277,2096000,-0.2243
72346,2098000,-0.7356
72415,2100000,-0.3898
72484,2102000,-0.1192
72553,2104000,-0.2065
72622,2106000,0.1518
72691,2108000,-0.0888
72760,2110000,-0.5999
72829,2112000,-1.2984
72898,2114000,-0.8844
72967,2116000,-0.2709
73036,2118000,-0.1413
73105,2120000,-0.1201
73174,2122000,-0.3799
73243,2124000,-0.8527
73312,2126000,-0.6544
73380,2128000,-0.2773
73449,2130000,-0.3075
73518,2132000,-0.2343
73587,2134000,-0.348
73656,2136000,-0.4252
73725,2138000,-0.3239
73794,2140000,-0.3181
73863,2142000,-0.2423
73932,2144000,-0.456
74001,2146000,-0.4449
74070,2148000,-0.0935
74139,2150000,-0.2793
74208,2152000,-0.0487
74277,2154000,-0.4027
74346,2156000,-0.0187
74415,2158000,-0.7703
74484,2160000,-0.6815
74553,2162000,-0.7622
74622,2164000,-0.0215
74691,2166000,-0.3526
74760,2168000,-0.4473
74829,2170000,-0.5227
74898,2172000,-0.372
74967,2174000,-1.0257
75036,2176000,-0.2777
75105,2178000,-0.2877
75174,2180000,-0.5111
75243,2182000,-0.3423
75312,2184000,-0.4211
75380,2186000,-0.1296
75449,2188000,-0.6673
75518,2190000,-0.2529
75587,2192000,-0.7127
75656,2194000,-0.3377
75725,2196000,-0.5277
75794,2198000,-0.5641
75863,2200000,-0.3492
75932,2202000,-0.4498
76001,2204000,-0.5085
76070,2206000,-0.403
76139,2208000,-0.324
76208,2210000,-0.788
76277,2212000,-0.4126
76346,2214000,-0.369
76415,2216000,-0.0875
76484,2218000,-0.0044
76553,2220000,-0.4489
76622,2222000,-0.142
76691,2224000,-0.7607
76760,2226000,-0.6816
76829,2228000,-0.3441
76898,2230000,-0.4436
76967,2232000,-0.7162
77036,2234000,-0.2258
77105,2236000,-0.3253
77174,2238000,-0.0835
77243,2240000,-0.1953
77312,2242000,-0.3716
77380,2244000,-0.3824
77449,2246000,-0.5277
77518,2248000,-0.514
