episode,timestep,reward
19379,562000,-2.4293
19448,564000,-1.7169
19517,566000,-2.3891
19586,568000,-1.1072
19655,570000,-0.8309
19724,572000,-1.4954
19793,574000,-0.12
19862,576000,0.4849
19931,578000,-2.2557
20000,580000,-1.6246
20069,582000,-1.5583
20137,584000,-2.047
20206,586000,-1.5299
20275,588000,0.5227
20344,590000,-1.2469
20413,592000,-1.9488
20482,594000,-1.4801
20551,596000,-1.4937
20620,598000,-0.3309
20689,600000,0.9944
20758,602000,-1.1475
20827,604000,-1.9309
20896,606000,-1.862
20965,608000,-0.4161
21034,610000,-0.831
21103,612000,-1.9904
21172,614000,-1.8138
21241,616000,-0.8025
21310,618000,-0.8697
21379,620000,0.6628
21448,622000,-2.213
21517,624000,-0.6071
21586,626000,-0.7364
21655,628000,-1.9978
21724,630000,-2.6043
21793,632000,-0.1052
21862,634000,-1.3775
21931,636000,-3.1094
22000,638000,-1.4392
22069,640000,-0.5347
22138,642000,-2.2047
22207,644000,-1.0543
22276,646000,-3.9565
22345,648000,-1.1831
22414,650000,-1.0551
22483,652000,-1.7192
22552,654000,-0.1893
22621,656000,-1.6638
22690,658000,-1.3681
22759,660000,-0.7517
22828,662000,-1.97
22897,664000,-3.2084
22966,666000,-1.0375
23035,668000,-1.0378
23104,670000,-0.8018
23173,672000,-2.6119
23242,674000,0.4485
23311,676000,-2.9722
23380,678000,-0.5396
23448,680000,-3.0772
23517,682000,-3.2356
23586,684000,0.0635
23655,686000,-2.8287
23724,688000,-1.1544
23793,690000,-0.659
23862,692000,-1.4716
23931,694000,-0.9305
24000,696000,-0.6187
24069,698000,0.0337
24138,700000,-2.5469
24207,702000,-1.8468
24276,704000,-0.29
24345,706000,-4.3607
24414,708000,-0.291
24483,710000,-0.5133
24552,712000,-1.7647
24621,714000,-1.4653
24690,716000,-1.6102
24759,718000,-2.6983
24828,720000,-3.3813
24897,722000,-1.6897
24966,724000,-2.6144
25035,726000,-1.1297
25104,728000,-2.0903
25173,730000,-1.4556
25242,732000,-0.6355
25311,734000,0.3714
25380,736000,-1.5701
25448,738000,-1.9509
25517,740000,-1.3195
25586,742000,-2.1592
25655,744000,0.6031
25724,746000,-2.6371
25793,748000,-2.4295
25862,750000,-1.9454
25931,752000,-2.0215
26000,754000,-1.973
26069,756000,-1.8436
26138,758000,-3.2808
26207,760000,-3.3113
26276,762000,-2.5817
26345,764000,-0.7714
26414,766000,-2.2992
26483,768000,-0.9655
26552,770000,0.3107
26621,772000,-1.8788
26690,774000,-0.8551
26759,776000,-1.727
26828,778000,-0.2438
26897,780000,-2.2833
26966,782000,-1.1497
27035,784000,-2.5567
27104,786000,0.2387
27173,788000,-0.8415
27242,790000,-1.434
27311,792000,-2.2758
27380,794000,-0.8545
27448,796000,-1.9849
27517,798000,-1.5459
27586,800000,-2.8122
27655,802000,-0.8975
27724,804000,-0.899
27793,806000,-3.3296
27862,808000,-0.3515
27931,810000,-0.8822
28000,812000,-1.2636
28069,814000,-3.0981
28138,816000,-2.0154
28207,818000,-1.7529
28276,820000,0.3278
28345,822000,-1.6119
28414,824000,-1.5654
28483,826000,-2.4292
28552,828000,-1.4146
28621,830000,-1.7426
28690,832000,-1.176
28759,834000,0.2468
28828,836000,-0.0279
28897,838000,-2.3993
28966,840000,-2.1893
29035,842000,-2.1581
29104,844000,-0.763
29173,846000,-1.4196
29242,848000,-0.7522
29311,850000,-1.2784
29380,852000,-3.7557
29448,854000,-1.9533
29517,856000,-1.4289
29586,858000,-1.338
29655,860000,-0.0459
29724,862000,1.4054
29793,864000,-1.5118
29862,866000,-1.7639
29931,868000,-1.4339
30000,870000,-2.1239
30069,872000,-0.7817
30138,874000,-1.5476
30207,876000,-0.4456
30276,878000,-0.0243
30345,880000,-0.5667
30414,882000,-0.9665
30483,884000,-2.0501
30552,886000,-1.3366
30621,888000,-3.4302
30690,890000,-1.7381
30759,892000,0.1285
30828,894000,0.4019
30897,896000,-1.303
30966,898000,-2.0801
31035,900000,-0.8723
31104,902000,-2.4728
31173,904000,-2.4867
31242,906000,-2.0472
31311,908000,-1.7116
31380,910000,-0.8065
31448,912000,-0.4596
31517,914000,-1.1577
31586,916000,-1.9415
31655,918000,-0.4115
31724,920000,-0.9967
31793,922000,-2.4207
31862,924000,-1.2431
31931,926000,0.3032
32000,928000,-2.5015
32069,930000,-1.0482
32138,932000,-0.0941
32207,934000,0.5032
32276,936000,-1.4121
32345,938000,0.2289
32414,940000,-2.6578
32483,942000,-2.7421
32552,944000,-0.6244
32621,946000,-0.7238
32690,948000,-0.5906
32759,950000,-2.9545
32828,952000,-2.9096
32897,954000,-3.4745
32966,956000,-1.6619
33035,958000,-1.8373
33104,960000,-3.3652
33173,962000,-1.4571
33242,964000,-2.6017
33311,966000,-1.7931
33380,968000,-1.342
33449,970000,-2.3886
33518,972000,-0.8212
33587,974000,-2.918
33656,976000,-1.4542
33725,978000,0.2945
33794,980000,-1.5087
33863,982000,-4.3346
33932,984000,-0.562
34001,986000,-2.3911
34070,988000,-1.2617
34139,990000,-1.9375
34208,992000,-0.0013
34277,994000,-3.6203
34346,996000,-1.1799
34415,998000,-0.0862
34484,1000000,-0.2936
