episode,timestep,reward
14345,416000,-0.3132
14414,418000,0.0927
14483,420000,-0.375
14552,422000,-1.0798
14621,424000,1.1858
14690,426000,-1.3547
14759,428000,-2.1258
14828,430000,-0.4752
14897,432000,-2.8054
14966,434000,0.8928
15035,436000,-1.0628
15103,438000,-0.9602
15172,440000,-2.1154
15241,442000,-2.2904
15310,444000,-2.0203
15379,446000,-2.4133
15448,448000,0.2459
15517,450000,-1.0035
15586,452000,-1.238
15655,454000,-0.5449
15724,456000,-2.2144
15793,458000,0.075
15862,460000,-1.4586
15931,462000,-0.444
16000,464000,-0.2847
16069,466000,-1.7891
16138,468000,-1.101
16207,470000,-0.6779
16276,472000,0.2336
16345,474000,0.1045
16414,476000,-0.1575
16483,478000,-0.482
16552,480000,-2.2474
16621,482000,-2.2553
16690,484000,-0.806
16759,486000,-2.9571
16828,488000,-1.1024
16897,490000,-1.5882
16966,492000,0.1082
17035,494000,-1.6449
17104,496000,-1.4406
17173,498000,-1.3136
17242,500000,-1.5038
17311,502000,-1.17
17380,504000,-3.2496
17449,506000,-1.0072
17518,508000,-0.7156
17587,510000,-1.0919
17655,512000,-2.1407
17724,514000,-2.8711
17793,516000,-0.5189
17862,518000,-2.4805
17931,520000,-1.0909
18000,522000,-1.8577
18069,524000,-2.7762
18138,526000,-2.1797
18207,528000,-1.679
18276,530000,0.5465
18345,532000,0.0318
18414,534000,-2.996
18483,536000,-1.7536
18552,538000,-2.4865
18621,540000,-0.9009
18690,542000,-1.2021
18759,544000,-1.2508
18828,546000,0.184
18897,548000,-2.0693
18966,550000,-4.6631
19035,552000,-0.0906
19104,554000,-0.6366
19173,556000,-0.5524
19242,558000,-1.0497
19311,560000,-0.3246
19380,562000,-0.6428
19449,564000,-0.4376
19518,566000,-1.8344
19587,568000,0.7842
19655,570000,-1.0114
19724,572000,-2.0516
19793,574000,-1.3178
19862,576000,-0.1691
19931,578000,0.2182
20000,580000,-0.7365
20069,582000,-2.9416
20138,584000,-1.0817
20207,586000,-2.4916
20276,588000,-0.0596
20345,590000,-0.1238
20414,592000,-0.4929
20483,594000,-2.3171
20552,596000,-2.0692
20621,598000,-0.2805
20690,600000,-1.982
20759,602000,0.8355
20828,604000,-3.0656
20897,606000,-0.1158
20966,608000,-0.9178
21035,610000,-2.0246
21104,612000,1.8766
21173,614000,-1.0105
21242,616000,-2.4248
21311,618000,-1.9181
21380,620000,-1.7545
21449,622000,-1.3776
21518,624000,0.6921
21587,626000,-1.4498
21655,628000,-3.4803
21724,630000,0.9602
21793,632000,-0.5962
21862,634000,-2.6228
21931,636000,-0.6458
22000,638000,-1.7798
22069,640000,-2.2081
22138,642000,0.826
22207,644000,1.5352
22276,646000,-1.0081
22345,648000,-0.3295
22414,650000,-2.4713
22483,652000,0.9627
22552,654000,0.1813
22621,656000,1.2316
22690,658000,-1.1256
22759,660000,-0.511
22828,662000,-0.7915
22897,664000,0.2074
22966,666000,1.323
23035,668000,-0.7783
23104,670000,-1.6357
23173,672000,-0.5474
23242,674000,-1.2592
23311,676000,-1.359
23380,678000,-2.1963
23449,680000,1.0269
23518,682000,0.2824
23587,684000,-2.2312
23656,686000,-1.1898
23725,688000,0.435
23794,690000,0.4916
23863,692000,-0.7795
23932,694000,-1.741
24001,696000,-0.4724
24070,698000,0.0707
24139,700000,-1.4893
24208,702000,-3.0951
24277,704000,0.0839
24346,706000,0.7048
24415,708000,0.1633
24484,710000,-0.6581
24553,712000,0.4064
24622,714000,-1.8726
24691,716000,-3.1034
24760,718000,-2.0909
24829,720000,-0.4135
24897,722000,-3.6679
24966,724000,-0.7608
25035,726000,0.2302
25104,728000,-1.1155
25173,730000,-0.454
25242,732000,-1.1775
25311,734000,-0.2338
25381,736000,-1.7831
25450,738000,-2.1207
25519,740000,-1.2956
25588,742000,-1.588
25657,744000,-2.6575
25726,746000,-1.1431
25795,748000,-0.8507
25864,750000,-1.2995
25933,752000,-0.0513
26002,754000,-0.0218
26071,756000,-0.9896
26140,758000,-1.2557
26209,760000,-2.3813
26277,762000,-1.3272
26346,764000,-0.0804
26415,766000,-2.8028
26484,768000,-1.5033
26553,770000,-3.2664
26622,772000,0.4884
26691,774000,0.1154
26760,776000,-0.0674
26829,778000,-3.7521
26898,780000,-3.0652
26967,782000,-1.5946
27036,784000,-1.3755
27105,786000,0.2758
27174,788000,-0.9682
27243,790000,-1.6818
27312,792000,-0.9058
27381,794000,-1.8274
27450,796000,-3.9371
27519,798000,-2.1774
27588,800000,-0.1264
27657,802000,-1.2329
27726,804000,-1.7475
27795,806000,0.3468
27864,808000,-0.6695
27933,810000,-2.2489
28002,812000,-1.4671
28071,814000,-1.8713
28140,816000,-0.5753
28209,818000,-0.7583
28277,820000,-1.7813
28346,822000,-2.5458
28415,824000,-0.3417
28484,826000,-0.9763
28553,828000,-2.4312
28622,830000,-3.7592
28691,832000,-0.4154
28760,834000,0.1631
28829,836000,-0.2284
28898,838000,-0.7165
28967,840000,-3.7545
29036,842000,-1.5501
29105,844000,-0.3009
29174,846000,-3.0067
29243,848000,-1.3003
29312,850000,-1.3948
29381,852000,-1.1097
29450,854000,-1.431
29519,856000,-0.7276
29588,858000,-0.3642
29657,860000,-1.5962
29726,862000,-0.4082
29795,864000,-2.2534
29864,866000,-1.2301
29933,868000,-1.5659
30002,870000,-1.8637
30071,872000,-1.3625
30140,874000,-1.6238
30209,876000,0.5485
30278,878000,-2.5852
30347,880000,-1.4857
30416,882000,-2.0697
30485,884000,-0.6541
30554,886000,-1.8839
30623,888000,-2.0392
30692,890000,0.2854
30761,892000,-1.0161
30830,894000,-1.422
30899,896000,-2.1375
30968,898000,-2.827
31037,900000,-1.0872
31106,902000,-1.4095
31175,904000,-0.4658
31244,906000,-1.9662
31313,908000,-0.8328
31382,910000,-3.1856
31450,912000,-2.0608
31519,914000,-1.4077
31588,916000,-1.9639
31657,918000,-1.0532
31726,920000,-1.7713
31795,922000,-2.6477
31864,924000,-2.9648
31933,926000,-1.6372
32002,928000,-0.0309
32071,930000,-0.5458
32140,932000,-0.3252
32209,934000,-0.4642
32278,936000,0.7331
32347,938000,-1.9395
32416,940000,-3.2674
32485,942000,-2.1643
32554,944000,-0.1416
32623,946000,-0.9392
32692,948000,0.169
32761,950000,-1.6808
32830,952000,0.5571
32899,954000,-0.9259
32968,956000,0.6694
33037,958000,-1.8036
33106,960000,-1.1212
33175,962000,0.0639
33244,964000,-1.4794
33313,966000,-0.3612
33382,968000,1.0473
33450,970000,0.0781
33519,972000,-1.1526
33588,974000,-0.1764
33657,976000,-1.5441
33726,978000,-0.668
33795,980000,0.4978
33864,982000,-0.5029
33933,984000,1.0223
34002,986000,-2.2787
34071,988000,-0.793
34140,990000,-2.1437
34209,992000,-1.2334
34278,994000,-1.4154
34347,996000,0.003
34416,998000,-1.1858
34485,1000000,-0.5186
