episode,timestep,reward,loss,dist_entropy
5,2000,-37.0288,0.32073602080345154,0.9081129431724548
11,4000,-35.5234,0.1396792232990265,0.9081129431724548
16,6000,-34.3217,0.3872973322868347,0.9081129431724548
22,8000,-36.2392,0.3486682176589966,0.9081129431724548
27,10000,-33.196,0.5745519399642944,0.9081129431724548
33,12000,-31.9224,0.03951960802078247,0.9081129431724548
38,14000,-34.3345,0.5001001358032227,0.9081129431724548
44,16000,-40.8522,0.09374167770147324,0.9081129431724548
50,18000,-35.559,0.7964465022087097,0.9081129431724548
55,20000,-32.4664,0.47517210245132446,0.9081129431724548
61,22000,-34.0254,0.09550616890192032,0.9081129431724548
66,24000,-41.1079,0.5612653493881226,0.9081129431724548
72,26000,-32.0422,0.8334022760391235,0.9081129431724548
77,28000,-32.4503,0.17031076550483704,0.9081129431724548
83,30000,-33.086,0.570788562297821,0.9081129431724548
89,32000,-37.9117,0.28400009870529175,0.9081129431724548
94,34000,-39.3017,0.8720529079437256,0.9081129431724548
100,36000,-34.386,0.37417298555374146,0.9081129431724548
105,38000,-34.7124,0.9401547908782959,0.9081129431724548
111,40000,-37.5051,1.0067275762557983,0.9081129431724548
116,42000,-29.6031,0.3839420676231384,0.9081129431724548
122,44000,-35.6774,0.4948360323905945,0.9081129431724548
128,46000,-39.4528,0.062050044536590576,0.9081129431724548
133,48000,-34.4119,0.14161202311515808,0.9081129431724548
139,50000,-32.4358,0.29533645510673523,0.9081129431724548
144,52000,-33.6169,0.428083211183548,0.9081129431724548
150,54000,-32.0895,0.20585794746875763,0.9081129431724548
155,56000,-32.4239,0.7100050449371338,0.9081129431724548
161,58000,-36.2356,0.5142608880996704,0.9081129431724548
167,60000,-35.314,0.6666752099990845,0.9081129431724548
172,62000,-101.1953,0.5849276781082153,0.9081129431724548
178,64000,-34.6707,0.5028877258300781,0.9081129431724548
183,66000,-32.4531,0.059790320694446564,0.9081129431724548
189,68000,-38.3148,1.1157654523849487,0.9081129431724548
194,70000,-34.7528,0.046894364058971405,0.9081129431724548
200,72000,-36.4197,0.40544047951698303,0.9081129431724548
206,74000,-33.2926,0.774729311466217,0.9081129431724548
211,76000,-37.7467,0.45101165771484375,0.9081129431724548
217,78000,-35.4247,0.2980837821960449,0.9081129431724548
222,80000,-39.1184,0.4060911536216736,0.9081129431724548
228,82000,-35.2523,0.634935736656189,0.9081129431724548
233,84000,-38.5651,0.2867617607116699,0.9081129431724548
239,86000,-33.6927,0.4620799422264099,0.9081129431724548
245,88000,-32.8794,0.7633429765701294,0.9081129431724548
250,90000,-34.8632,0.49789953231811523,0.9081129431724548
256,92000,-36.6067,0.8890886902809143,0.9081129431724548
261,94000,-39.6652,0.49552130699157715,0.9081129431724548
267,96000,-35.8013,0.19934286177158356,0.9081129431724548
272,98000,-37.9443,0.3426475524902344,0.9081129431724548
278,100000,-39.312,0.32310745120048523,0.9081129431724548
284,102000,-41.2051,0.29843419790267944,0.9081129431724548
289,104000,-38.4254,0.48723313212394714,0.9081129431724548
295,106000,-35.8236,0.12595173716545105,0.9081129431724548
300,108000,-34.4173,0.1833934783935547,0.9081129431724548
306,110000,-40.0238,0.8843516111373901,0.9081129431724548
311,112000,-35.5179,0.19373588263988495,0.9081129431724548
317,114000,-36.3036,0.5357857346534729,0.9081129431724548
323,116000,-30.7851,0.2123335897922516,0.9081129431724548
328,118000,-36.5495,0.7561162710189819,0.9081129431724548
334,120000,-34.833,0.21637314558029175,0.9081129431724548
339,122000,-37.2632,0.3351747989654541,0.9081129431724548
345,124000,-35.5706,0.22763016819953918,0.9081129431724548
350,126000,-38.1842,0.1757059097290039,0.9081129431724548
356,128000,-34.6972,0.30468669533729553,0.9081129431724548
362,130000,-36.0563,0.6293474435806274,0.9081129431724548
367,132000,-36.7565,0.1494021862745285,0.9081129431724548
373,134000,-37.2406,0.05778682231903076,0.9081129431724548
378,136000,-37.4692,0.3903840184211731,0.9081129431724548
384,138000,-38.0665,0.5079163312911987,0.9081129431724548
389,140000,-34.4976,0.2757619321346283,0.9081129431724548
395,142000,-36.5523,0.2700488865375519,0.9081129431724548
401,144000,-36.0054,0.30699804425239563,0.9081129431724548
406,146000,-36.0224,0.4285969138145447,0.9081129431724548
412,148000,-37.6324,0.29082968831062317,0.9081129431724548
417,150000,-39.3727,0.6902601718902588,0.9081129431724548
423,152000,-33.5402,0.5165402293205261,0.9081129431724548
428,154000,-35.9679,0.2684134244918823,0.9081129431724548
434,156000,-36.0597,0.41807782649993896,0.9081129431724548
440,158000,-34.5306,0.1279861032962799,0.9081129431724548
445,160000,-34.1953,0.6499000787734985,0.9081129431724548
451,162000,-38.5808,0.3092590272426605,0.9081129431724548
456,164000,-36.544,1.1482534408569336,0.9081129431724548
462,166000,-34.9262,0.4375547766685486,0.9081129431724548
467,168000,-33.5995,0.657180666923523,0.9081129431724548
473,170000,-35.4434,0.28726744651794434,0.9081129431724548
479,172000,-34.2369,0.6066162586212158,0.9081129431724548
484,174000,-35.6439,0.07368633896112442,0.9081129431724548
490,176000,-35.1674,0.2641051113605499,0.9081129431724548
495,178000,-34.6382,0.41293925046920776,0.9081129431724548
501,180000,-34.5852,0.4188322424888611,0.9081129431724548
506,182000,-34.688,0.12302948534488678,0.9081129431724548
512,184000,-37.5733,0.44462478160858154,0.9081129431724548
518,186000,-37.2413,0.5604445338249207,0.9081129431724548
523,188000,-34.1879,0.6553353667259216,0.9081129431724548
529,190000,-33.4241,0.3765685558319092,0.9081129431724548
534,192000,-37.9584,0.5374780297279358,0.9081129431724548
540,194000,-32.849,0.7689103484153748,0.9081129431724548
545,196000,-35.0191,0.524338960647583,0.9081129431724548
551,198000,-32.5207,0.5281814932823181,0.9081129431724548
557,200000,-33.7275,0.18382899463176727,0.9081129431724548
562,202000,-37.1278,0.7353416681289673,0.9081129431724548
568,204000,-30.1584,0.05228971689939499,0.9081129431724548
573,206000,-36.651,0.20778527855873108,0.9081129431724548
579,208000,-35.809,0.426435649394989,0.9081129431724548
584,210000,-32.3591,0.1528795063495636,0.9081129431724548
590,212000,-35.4259,0.3222779929637909,0.9081129431724548
596,214000,-37.6742,0.5047229528427124,0.9081129431724548
601,216000,-34.5327,0.5605720281600952,0.9081129431724548
607,218000,-37.8305,1.0029584169387817,0.9081129431724548
612,220000,-38.9856,0.5395573973655701,0.9081129431724548
618,222000,-37.4749,0.3445908725261688,0.9081129431724548
623,224000,-33.8862,0.67699134349823,0.9081129431724548
629,226000,-36.3606,0.3872954845428467,0.9081129431724548
635,228000,-37.1158,0.7798565626144409,0.9081129431724548
