episode,timestep,reward
11379,330000,-2.9054
11448,332000,-2.113
11517,334000,-1.1776
11586,336000,-2.7209
11655,338000,-3.0997
11724,340000,-3.3015
11793,342000,-1.1522
11862,344000,-0.2637
11931,346000,-2.3848
12000,348000,-3.8356
12069,350000,-2.1444
12138,352000,-5.6144
12207,354000,-0.9209
12276,356000,-1.1021
12345,358000,-3.0029
12414,360000,-3.3413
12482,362000,-2.761
12551,364000,-0.7671
12620,366000,0.2714
12689,368000,-2.3848
12758,370000,-1.0546
12827,372000,-1.4348
12896,374000,-1.7761
12965,376000,-2.5525
13034,378000,-0.6791
13103,380000,-0.5407
13172,382000,-0.9148
13241,384000,-2.303
13310,386000,-0.4119
13379,388000,-4.0278
13448,390000,-1.9691
13517,392000,-2.6091
13586,394000,-2.0667
13655,396000,-1.8335
13724,398000,-2.1824
13793,400000,0.4941
13862,402000,-3.6854
13931,404000,-1.7236
14000,406000,-0.5798
14069,408000,-1.7021
14138,410000,-3.227
14207,412000,-1.5177
14276,414000,-2.1932
14345,416000,-2.3963
14414,418000,-2.8431
14482,420000,-0.8908
14551,422000,-0.5574
14620,424000,-2.5105
14689,426000,-3.7079
14758,428000,-1.2011
14827,430000,-1.0056
14896,432000,-0.9044
14965,434000,-1.7003
15034,436000,0.1003
15103,438000,-2.2986
15172,440000,-3.1158
15241,442000,-1.6424
15310,444000,-2.82
15379,446000,-0.8434
15448,448000,-2.7041
15517,450000,-2.3322
15586,452000,-2.1073
15655,454000,-2.2711
15724,456000,-3.1704
15793,458000,-3.4214
15862,460000,-2.8956
15931,462000,-1.3894
16000,464000,-2.9389
16069,466000,-2.2271
16138,468000,-4.0536
16207,470000,-1.9875
16276,472000,0.3147
16345,474000,-3.9805
16414,476000,-1.04
16482,478000,-1.6219
16551,480000,-4.6761
16620,482000,-1.2122
16689,484000,-2.1033
16758,486000,-2.4146
16827,488000,-3.9216
16896,490000,-2.4365
16965,492000,-2.0953
17034,494000,-0.7201
17103,496000,-2.2251
17172,498000,-0.9647
17241,500000,-2.5125
17310,502000,-1.3647
17379,504000,-2.542
17448,506000,-2.215
17517,508000,-3.2946
17586,510000,-3.2114
17655,512000,-0.0041
17724,514000,-3.5956
17793,516000,-3.6408
17862,518000,-3.0758
17931,520000,-2.7399
18000,522000,-2.4456
18069,524000,-3.0788
18138,526000,-2.0045
18207,528000,-1.9698
18276,530000,-0.5316
18345,532000,-3.5627
18414,534000,-0.558
18482,536000,-1.5893
18551,538000,1.5324
18620,540000,-0.3044
18689,542000,-1.5213
18758,544000,-2.8684
18827,546000,-2.1488
18896,548000,-1.9261
18965,550000,-2.7898
19034,552000,-0.1203
19103,554000,-2.0213
19172,556000,-1.3139
19241,558000,-1.5495
19310,560000,-1.2993
19379,562000,-1.8966
19448,564000,-1.2663
19517,566000,-1.2682
19586,568000,0.8652
19655,570000,-3.309
19724,572000,-2.7908
19793,574000,0.7198
19862,576000,-0.942
19931,578000,-2.541
20000,580000,-0.4692
20069,582000,-0.0182
20138,584000,-3.1651
20207,586000,-1.6034
20276,588000,-2.8707
20345,590000,-3.3801
20414,592000,-1.9897
20482,594000,-2.5147
20551,596000,-1.4643
20620,598000,-2.973
20689,600000,-0.894
20758,602000,-3.7757
20827,604000,-2.8789
20896,606000,-2.0226
20965,608000,-1.98
21034,610000,-2.8979
21103,612000,-1.5714
21172,614000,-2.9055
21241,616000,-2.5042
21310,618000,-2.3538
21379,620000,-3.2119
21448,622000,-3.837
21517,624000,-3.5953
21586,626000,-1.2252
21655,628000,-2.5257
21724,630000,-2.7522
21793,632000,-3.117
21862,634000,-0.6024
21931,636000,-0.5626
22000,638000,-1.1262
22069,640000,-3.8624
22138,642000,-0.0976
22207,644000,-2.9122
22276,646000,-3.3443
22345,648000,-2.9973
22414,650000,-1.9591
22482,652000,-0.5692
22551,654000,-2.4551
22620,656000,-1.2319
22689,658000,-1.3486
22758,660000,0.2642
22827,662000,-0.7488
22896,664000,-1.7921
22965,666000,-0.652
23034,668000,-0.8274
23103,670000,-0.4064
23172,672000,-1.3848
23241,674000,-0.8933
23310,676000,-2.721
23379,678000,-2.4329
23448,680000,-3.0975
23517,682000,-1.7471
23586,684000,-1.0117
23655,686000,-2.8332
23724,688000,-1.0259
23793,690000,-0.7172
23862,692000,-2.8441
23931,694000,-1.8015
24000,696000,-0.9746
24069,698000,-3.4305
24138,700000,-2.185
24207,702000,-1.5049
24276,704000,-0.1001
24345,706000,-0.965
24414,708000,-1.8818
24482,710000,-0.8289
24551,712000,-2.5045
24620,714000,-3.6036
24689,716000,0.6642
24758,718000,0.0907
24827,720000,-2.5751
24896,722000,-1.1647
24965,724000,-0.9175
25034,726000,-2.9632
25103,728000,-2.4231
25172,730000,-1.5827
25241,732000,-2.1359
25310,734000,-1.0611
25379,736000,-3.291
25448,738000,-2.7691
25517,740000,-2.5879
25586,742000,-1.9759
25655,744000,-0.0735
25724,746000,0.1672
25793,748000,-1.7422
25862,750000,-1.2656
25931,752000,-3.5289
26000,754000,-4.2111
26069,756000,-1.3475
26138,758000,-1.9659
26207,760000,-0.0968
26276,762000,-0.1952
26345,764000,-1.4651
26414,766000,-1.6537
26482,768000,-0.8161
26551,770000,0.4549
26620,772000,-0.2906
26689,774000,-2.2386
26758,776000,-2.7691
26827,778000,-0.6544
26896,780000,-1.5273
26965,782000,-0.6947
27034,784000,-1.3297
27103,786000,-1.1231
27172,788000,-0.7936
27241,790000,-0.7175
27310,792000,-0.9406
27379,794000,0.5937
27448,796000,-1.3022
27517,798000,-2.0146
27586,800000,-2.7225
27655,802000,-1.3795
27724,804000,-4.6675
27793,806000,0.2248
27862,808000,-2.1616
27931,810000,0.0986
28000,812000,-1.479
28069,814000,0.3458
28138,816000,0.7556
28207,818000,-1.3745
28276,820000,-0.1708
28345,822000,-1.247
28414,824000,0.9888
28482,826000,0.4853
28551,828000,-3.3713
28620,830000,-1.6868
28689,832000,-0.1775
28758,834000,0.3429
28828,836000,-1.9457
28897,838000,-1.2861
28966,840000,-3.0141
29035,842000,-2.5196
29104,844000,-0.2205
29173,846000,0.0342
29242,848000,0.0575
29311,850000,-2.5197
29380,852000,-1.809
29448,854000,-1.6
29517,856000,-3.8196
29586,858000,-0.6299
29655,860000,-3.1714
29724,862000,-1.9319
29793,864000,0.9295
29862,866000,-1.7112
29931,868000,-1.213
30000,870000,-0.3855
30069,872000,-3.0921
30138,874000,-2.5152
30207,876000,-0.3749
30276,878000,-1.727
30345,880000,-2.7003
30414,882000,-1.9128
30483,884000,-3.7676
30552,886000,-0.4338
30621,888000,-1.3685
30690,890000,-1.3003
30759,892000,-1.0587
30828,894000,0.0543
30897,896000,-0.5642
30966,898000,-2.3215
31035,900000,-1.1844
31104,902000,-0.0843
31173,904000,-0.5713
31242,906000,-1.2438
31311,908000,-0.5016
31380,910000,0.1449
31448,912000,-0.9529
31517,914000,-0.3097
31586,916000,-2.5714
31655,918000,-1.5656
31724,920000,-1.5582
31793,922000,-2.8884
31862,924000,-0.401
31931,926000,-1.8544
32000,928000,-1.7744
32069,930000,-0.7524
32138,932000,-2.5721
32207,934000,-0.8516
32276,936000,-4.1313
32345,938000,-1.7357
32414,940000,-1.0687
32483,942000,-2.791
32552,944000,-2.2048
32621,946000,0.5102
32690,948000,-0.1196
32759,950000,-1.1017
32828,952000,-1.3145
32897,954000,-2.3534
32966,956000,-1.6294
33035,958000,-1.6216
33104,960000,-1.0317
33173,962000,-1.367
33242,964000,-3.6029
33311,966000,-2.3384
33380,968000,-1.0905
33448,970000,-0.8726
33517,972000,-1.0314
33586,974000,1.2167
33655,976000,-1.5648
33724,978000,-1.0797
33793,980000,-0.5798
33862,982000,-0.3929
33931,984000,-1.1111
34000,986000,-3.5007
34069,988000,-1.2629
34138,990000,0.7594
34207,992000,0.4906
34276,994000,-0.7715
34345,996000,-2.0108
34414,998000,-0.7145
34483,1000000,-0.6937
