episode,timestep,reward
6138,178000,-0.0576
6207,180000,-0.1277
6276,182000,0.0194
6345,184000,-0.0161
6414,186000,0.0118
6483,188000,0.0209
6552,190000,-0.0292
6621,192000,0.0314
6690,194000,-0.0014
6759,196000,0.0083
6828,198000,-0.025
6897,200000,-0.0207
6966,202000,-0.0186
7035,204000,-0.0414
7104,206000,-0.019
7173,208000,-0.0174
7242,210000,-0.0272
7311,212000,0.0221
7380,214000,0.0095
7449,216000,-0.0034
7518,218000,0.0395
7587,220000,0.0686
7655,222000,-0.0197
7725,224000,-0.015
7794,226000,-0.0112
7863,228000,0.0044
7932,230000,0.0378
8001,232000,0.0103
8069,234000,0.0146
8138,236000,0.0292
8207,238000,-0.0321
8276,240000,-0.0088
8345,242000,-0.0224
8414,244000,-0.0488
8483,246000,0.0435
8552,248000,-0.0357
8621,250000,0.0063
8690,252000,-0.0067
8759,254000,-0.0006
8828,256000,-0.0092
8897,258000,0.0206
8966,260000,-0.0317
9035,262000,-0.0027
9104,264000,-0.0097
9173,266000,-0.0267
9242,268000,-0.041
9311,270000,-0.0104
9380,272000,-0.0136
9449,274000,0.0263
9518,276000,-0.0523
9587,278000,-0.0265
9656,280000,0.0063
9725,282000,-0.0331
9794,284000,-0.0185
9863,286000,0.0314
9932,288000,0.0132
10001,290000,0.0197
10069,292000,-0.0029
10138,294000,-0.0023
10207,296000,0.0019
10276,298000,0.0058
10345,300000,-0.0198
10414,302000,0.0168
10483,304000,-0.0207
10552,306000,0.0442
10621,308000,-0.041
10690,310000,-0.0281
10760,312000,-0.0133
10829,314000,-0.0006
10898,316000,0.054
10967,318000,-0.0183
11035,320000,0.0258
11104,322000,-0.0185
11173,324000,-0.0147
11242,326000,0.0225
11311,328000,-0.0019
11380,330000,-0.0037
11449,332000,-0.0122
11518,334000,0.063
11587,336000,-0.0475
11656,338000,0.0072
11725,340000,-0.022
11794,342000,0.0472
11863,344000,0.0192
11932,346000,0.0371
12001,348000,-0.0352
12070,350000,-0.0121
12139,352000,0.0396
12208,354000,-0.0124
12277,356000,-0.0004
12346,358000,0.0775
12415,360000,0.0024
12484,362000,-0.0424
12553,364000,-0.017
12622,366000,0.0052
12691,368000,-0.0231
12760,370000,0.0031
12829,372000,-0.0619
12898,374000,-0.027
12967,376000,0.0281
13035,378000,-0.0027
13104,380000,-0.0001
13173,382000,-0.0501
13242,384000,-0.0184
13311,386000,0.0274
13380,388000,-0.0318
13449,390000,-0.0203
13518,392000,0.0025
13587,394000,-0.0366
13656,396000,0.0046
13725,398000,-0.0586
13794,400000,-0.0054
13863,402000,-0.008
13932,404000,0.0902
14001,406000,0.005
14070,408000,-0.0048
14139,410000,0.0084
14208,412000,0.0094
14277,414000,0.0221
14346,416000,-0.0347
14415,418000,0.0376
14484,420000,0.0014
14553,422000,-0.0048
14622,424000,-0.0135
14691,426000,-0.0035
14760,428000,0.0108
14829,430000,0.0004
14898,432000,-0.0032
14967,434000,-0.0152
15035,436000,0.0285
15104,438000,-0.0362
15173,440000,-0.0362
15242,442000,0.0213
15311,444000,0.0046
15380,446000,0.0126
15449,448000,-0.0154
15518,450000,-0.0176
15587,452000,-0.0032
15656,454000,-0.0279
15725,456000,0.0046
15794,458000,0.0058
15863,460000,-0.0021
15932,462000,-0.029
16001,464000,-0.008
16070,466000,0.0015
16139,468000,0.0206
16208,470000,-0.0019
16277,472000,-0.0049
16346,474000,0.0144
16415,476000,0.0204
16484,478000,-0.0021
16553,480000,-0.0128
16622,482000,-0.0147
16691,484000,0.009
16760,486000,-0.0152
16829,488000,0.0052
16898,490000,0.0025
16967,492000,-0.009
17035,494000,0.0173
17104,496000,0.0199
17173,498000,-0.0086
17242,500000,0.0117
17311,502000,0.0045
17380,504000,-0.0178
17449,506000,-0.017
17518,508000,-0.0115
17587,510000,-0.017
17656,512000,-0.006
17725,514000,-0.0142
17794,516000,-0.0027
17863,518000,0.0156
17932,520000,-0.0022
18001,522000,0.0233
18070,524000,-0.005
18139,526000,-0.0002
18208,528000,0.0088
18277,530000,-0.0162
18346,532000,0.0185
18415,534000,-0.0091
18484,536000,-0.0062
18553,538000,-0.0373
18622,540000,-0.0244
18691,542000,0.0099
18760,544000,-0.0195
18829,546000,-0.0013
18898,548000,0.0096
18967,550000,-0.0088
19035,552000,0.0104
19104,554000,-0.007
19173,556000,-0.0101
19242,558000,0.0177
19311,560000,0.0212
19380,562000,-0.0105
19449,564000,-0.0363
19518,566000,0.0006
19587,568000,-0.0174
19656,570000,-0.0141
19725,572000,-0.0096
19794,574000,-0.0128
19863,576000,-0.0197
19932,578000,-0.0067
20001,580000,-0.0166
20070,582000,0.0099
20139,584000,-0.0127
20208,586000,0.0117
20277,588000,0.0068
20346,590000,-0.0044
20415,592000,0.0083
20484,594000,-0.0186
20553,596000,0.0076
20622,598000,0.0035
20691,600000,-0.0077
20760,602000,0.018
20829,604000,-0.0028
20898,606000,-0.0302
20967,608000,0.0166
21035,610000,0.0309
21104,612000,0.0003
21173,614000,-0.0354
21242,616000,0.0076
21311,618000,0.0103
21380,620000,-0.0117
21449,622000,-0.0069
21518,624000,-0.0273
21587,626000,-0.0165
21656,628000,-0.0091
21725,630000,0.0054
21794,632000,0.0063
21863,634000,-0.0188
21932,636000,0.0255
22001,638000,-0.0122
22070,640000,0.0059
22139,642000,-0.0181
22208,644000,0.0129
22277,646000,-0.0045
22346,648000,-0.0037
22415,650000,-0.0116
22484,652000,0.0087
22553,654000,-0.0336
22622,656000,-0.0106
22691,658000,-0.0089
22760,660000,-0.0096
22829,662000,-0.0075
22898,664000,0.0021
22967,666000,-0.0115
23036,668000,-0.007
23105,670000,-0.016
23174,672000,0.0058
23243,674000,0.0068
23312,676000,0.0084
23381,678000,-0.0103
23450,680000,0.0027
23519,682000,0.0166
23588,684000,0.0018
23657,686000,-0.0151
23725,688000,0.0133
23794,690000,-0.0229
23863,692000,0.0095
23932,694000,0.0258
24001,696000,-0.0093
24070,698000,-0.0007
24139,700000,-0.0089
24208,702000,0.0044
24277,704000,0.0002
24346,706000,0.0038
24415,708000,0.0182
24484,710000,-0.0211
24553,712000,-0.0141
24622,714000,0.0009
24691,716000,-0.0197
24760,718000,0.0062
24829,720000,0.0019
24898,722000,-0.0123
24967,724000,-0.0305
25036,726000,0.0052
25105,728000,0.0398
25174,730000,0.0033
25243,732000,0.0145
25312,734000,0.0073
25381,736000,0.0035
25450,738000,-0.0128
25519,740000,0.0035
25588,742000,-0.0344
25657,744000,-0.0138
25725,746000,-0.004
25794,748000,0.05
25863,750000,0.0038
25932,752000,-0.0104
26001,754000,-0.0051
26070,756000,0.0005
26139,758000,0.0009
26208,760000,-0.0116
26277,762000,0.0107
26346,764000,-0.002
26415,766000,-0.0006
26484,768000,-0.0977
26553,770000,0.0027
26622,772000,-0.0002
26691,774000,-0.0025
26760,776000,0.0036
26829,778000,0.0028
26898,780000,0.0043
26967,782000,0.0525
27036,784000,-0.0119
27105,786000,-0.0019
27174,788000,-0.0054
27243,790000,0.001
27312,792000,-0.0187
27381,794000,-0.0009
27450,796000,-0.0209
27519,798000,-0.0008
27588,800000,-0.0026
27657,802000,-0.0141
27725,804000,-0.0105
27794,806000,-0.013
27863,808000,-0.0136
27932,810000,0.0086
28001,812000,0.0093
28070,814000,-0.0169
28139,816000,0.007
28208,818000,0.0108
28277,820000,0.0157
28346,822000,0.006
28415,824000,0.0109
28484,826000,0.028
28553,828000,-0.0039
28622,830000,-0.0056
28691,832000,-0.0013
28760,834000,0.0085
28829,836000,0.0106
28898,838000,0.0012
28967,840000,-0.0033
29036,842000,0.0025
29105,844000,-0.0095
29174,846000,0.0152
29243,848000,0.0017
29312,850000,-0.0124
29381,852000,-0.0154
29450,854000,-0.0026
29519,856000,0.0031
29588,858000,-0.0148
29657,860000,0.0142
29725,862000,0.0226
29794,864000,0.0038
29863,866000,-0.0004
29932,868000,-0.0004
30001,870000,-0.0
30070,872000,-0.0223
30139,874000,0.0031
30208,876000,0.0093
30277,878000,0.0138
30346,880000,-0.0099
30415,882000,0.0007
30484,884000,0.0103
30553,886000,0.001
30622,888000,0.0019
30691,890000,-0.0019
30760,892000,-0.009
30829,894000,-0.0185
30898,896000,0.0123
30967,898000,0.0017
31036,900000,-0.0024
31105,902000,0.0252
31174,904000,-0.0219
31243,906000,-0.0043
31312,908000,-0.0006
31381,910000,-0.004
31450,912000,0.0115
31519,914000,-0.0053
31588,916000,-0.0025
31657,918000,0.0003
31725,920000,0.0106
31794,922000,0.031
31863,924000,-0.0003
31932,926000,0.0008
32001,928000,-0.0169
32070,930000,-0.0062
32139,932000,-0.0038
32208,934000,0.0108
32277,936000,-0.01
32346,938000,0.0007
32415,940000,-0.014
32484,942000,-0.008
32553,944000,0.0025
32622,946000,0.0238
32691,948000,-0.0246
32760,950000,-0.0104
32829,952000,-0.0135
32898,954000,0.0084
32967,956000,-0.006
33036,958000,-0.008
33105,960000,-0.0044
33174,962000,0.0046
33243,964000,-0.0134
33312,966000,-0.0031
33381,968000,-0.005
33450,970000,-0.0017
33519,972000,-0.0077
33588,974000,-0.0065
33657,976000,-0.0029
33725,978000,0.0214
33794,980000,0.0109
33863,982000,0.0198
33932,984000,0.0006
34001,986000,0.006
34070,988000,-0.0127
34139,990000,-0.0023
34208,992000,-0.0338
34277,994000,0.0114
34346,996000,-0.021
34415,998000,0.0086
34484,1000000,-0.0204
