episode,timestep,reward
28691,832000,-1.3101
28760,834000,-1.1777
28829,836000,-2.2201
28898,838000,-1.7523
28967,840000,-2.1247
29036,842000,-1.5386
29105,844000,-1.1266
29174,846000,-1.8315
29243,848000,-1.838
29312,850000,-1.4486
29381,852000,-1.5785
29450,854000,-1.9446
29519,856000,-2.5935
29588,858000,-2.4117
29656,860000,-1.6983
29725,862000,-2.1538
29794,864000,-2.0302
29863,866000,-1.8979
29932,868000,-1.8186
30001,870000,-1.6107
30070,872000,-1.7362
30139,874000,-1.6907
30208,876000,-1.838
30277,878000,-2.0181
30346,880000,-2.2268
30415,882000,-2.0458
30484,884000,-1.9971
30553,886000,-1.6436
30622,888000,-1.251
30691,890000,-1.9632
30760,892000,-2.2474
30829,894000,-1.7965
30898,896000,-1.4074
30967,898000,-1.9146
31036,900000,-1.7332
31105,902000,-1.8456
31174,904000,-2.0497
31243,906000,-1.6853
31312,908000,-1.8736
31381,910000,-2.3156
31450,912000,-2.001
31519,914000,-1.8591
31588,916000,-1.404
31656,918000,-1.4301
31725,920000,-1.4367
31794,922000,-1.856
31863,924000,-1.8318
31932,926000,-1.8078
32001,928000,-1.6869
32070,930000,-2.2449
32139,932000,-1.5266
32208,934000,-1.8663
32277,936000,-1.7367
32346,938000,-1.9844
32415,940000,-2.1296
32484,942000,-1.9749
32553,944000,-1.6088
32622,946000,-1.811
32691,948000,-1.4124
32760,950000,-1.9463
32829,952000,-1.4083
32898,954000,-1.4741
32967,956000,-2.2772
33036,958000,-1.6723
33105,960000,-2.0936
33174,962000,-1.822
33243,964000,-1.404
33312,966000,-1.6181
33381,968000,-1.8028
33450,970000,-1.5523
33519,972000,-1.4123
33588,974000,-1.9569
33656,976000,-2.0405
33725,978000,-1.9424
33794,980000,-2.1912
33863,982000,-1.4836
33932,984000,-2.1456
34001,986000,-2.1183
34070,988000,-2.4419
34139,990000,-1.2411
34208,992000,-1.8451
34277,994000,-2.9527
34346,996000,-1.5874
34415,998000,-2.2578
34484,1000000,-1.4068
