episode,timestep,reward
17380,504000,-14.1996
17449,506000,-13.4692
17518,508000,-9.0585
17587,510000,-14.6106
17656,512000,-17.5503
17725,514000,-21.6646
17794,516000,-22.1309
17863,518000,-20.6443
17932,520000,-18.397
18001,522000,-19.1481
18070,524000,-20.0646
18139,526000,-12.8632
18208,528000,-8.4874
18277,530000,-6.8772
18346,532000,-8.8829
18415,534000,-15.7633
18484,536000,-20.461
18552,538000,-24.6906
18621,540000,-24.8029
18690,542000,-23.0596
18759,544000,-22.7188
18828,546000,-25.2222
18897,548000,-26.3161
18966,550000,-24.1429
19035,552000,-26.07
19104,554000,-26.3103
19173,556000,-26.9059
19242,558000,-26.4246
19311,560000,-26.401
19380,562000,-26.7618
19449,564000,-21.6451
19518,566000,-21.3479
19587,568000,-18.4479
19656,570000,-17.1901
19725,572000,-20.1677
19794,574000,-21.4509
19863,576000,-15.8492
19932,578000,-17.537
20001,580000,-17.3354
20070,582000,-17.6209
20139,584000,-16.0797
20208,586000,-16.8167
20277,588000,-15.6834
20346,590000,-14.6302
20415,592000,-16.1597
20484,594000,-15.0666
20552,596000,-15.1576
20621,598000,-16.9509
20690,600000,-13.3907
20759,602000,-14.7754
20828,604000,-15.4513
20897,606000,-16.1936
20966,608000,-24.6322
21035,610000,-23.6711
21104,612000,-25.7465
21173,614000,-21.3838
21242,616000,-20.1136
21311,618000,-16.8026
21380,620000,-13.6214
21449,622000,-14.7483
21518,624000,-13.7853
21587,626000,-12.0519
21656,628000,-10.2684
21725,630000,-11.048
21794,632000,-10.0099
21863,634000,-6.8737
21932,636000,-8.8878
22001,638000,-4.4208
22070,640000,-3.6403
22139,642000,-5.5904
22208,644000,-5.9479
22277,646000,-6.7727
22346,648000,-10.2657
22415,650000,-9.8581
22484,652000,-8.9297
22553,654000,-10.3329
22622,656000,-11.2341
22691,658000,-9.8685
22760,660000,-10.9611
22829,662000,-4.6259
22898,664000,-5.1179
22967,666000,-9.6951
23036,668000,-8.4997
23104,670000,-7.2519
23173,672000,-7.6657
23242,674000,-5.1596
23311,676000,-3.1718
23380,678000,-4.659
23449,680000,-5.3158
23518,682000,-4.0231
23587,684000,-4.6639
23656,686000,-8.1231
23725,688000,-12.0966
23794,690000,-8.8349
23863,692000,-8.7734
23932,694000,-12.4416
24001,696000,-19.5443
24070,698000,-17.4598
24139,700000,-22.1174
24208,702000,-20.9541
24277,704000,-20.6146
24346,706000,-15.3943
24415,708000,-9.7122
24484,710000,-10.4504
24553,712000,-7.0864
24622,714000,-11.4677
24691,716000,-7.9094
24760,718000,-7.9161
24829,720000,-4.6064
24898,722000,-5.4359
24967,724000,-6.8571
25036,726000,-5.0603
25104,728000,-4.1619
25173,730000,-4.0024
25242,732000,-4.3032
25311,734000,-5.3215
25380,736000,-5.9356
25449,738000,-5.1579
25518,740000,-5.3798
25587,742000,-4.9978
25656,744000,-6.2652
25725,746000,-5.5197
25794,748000,-6.374
25863,750000,-8.4397
25932,752000,-13.6573
26001,754000,-14.4266
26070,756000,-13.8331
26139,758000,-13.0283
26208,760000,-12.2732
26277,762000,-14.6333
26346,764000,-13.585
26415,766000,-11.6127
26484,768000,-11.7267
26553,770000,-9.0952
26622,772000,-19.4801
26691,774000,-14.7097
26760,776000,-12.9431
26829,778000,-11.2612
26898,780000,-13.0546
26967,782000,-10.8497
27036,784000,-11.8174
27104,786000,-9.4871
27173,788000,-11.2529
27242,790000,-13.7895
27311,792000,-13.6024
27380,794000,-13.9269
27449,796000,-13.6148
27518,798000,-9.1536
27587,800000,-7.9138
27656,802000,-10.6115
27725,804000,-11.1486
27794,806000,-9.6615
27863,808000,-14.7583
27932,810000,-11.7439
28001,812000,-16.4448
28070,814000,-13.9202
28139,816000,-11.3082
28208,818000,-10.1072
28277,820000,-9.4221
28346,822000,-16.3731
28415,824000,-17.5526
28484,826000,-18.8199
28553,828000,-18.8472
28622,830000,-21.6474
28691,832000,-23.1413
28760,834000,-20.0955
28829,836000,-24.7156
28898,838000,-22.6119
28967,840000,-21.8716
29036,842000,-19.0526
29104,844000,-23.7358
29173,846000,-21.4684
29242,848000,-20.3545
29311,850000,-23.5433
29380,852000,-22.8599
29449,854000,-20.8662
29518,856000,-20.1416
29587,858000,-19.8068
29656,860000,-21.1784
29725,862000,-18.4029
29794,864000,-18.2695
29863,866000,-21.1583
29932,868000,-21.6533
30001,870000,-22.1337
30070,872000,-25.1449
30139,874000,-23.876
30208,876000,-23.8759
30277,878000,-22.6252
30346,880000,-22.7457
30415,882000,-25.6213
30484,884000,-21.0416
30553,886000,-20.9
30622,888000,-17.6346
30691,890000,-18.8134
30760,892000,-19.3125
30829,894000,-20.6845
30898,896000,-14.4213
30967,898000,-16.2407
31036,900000,-17.0652
31104,902000,-17.8402
31173,904000,-15.2349
31242,906000,-14.0892
31311,908000,-13.8747
31380,910000,-14.2531
31449,912000,-10.7812
31518,914000,-13.7834
31587,916000,-9.4613
31656,918000,-12.3616
31725,920000,-12.6001
31794,922000,-10.6479
31863,924000,-11.9253
31932,926000,-11.7139
32001,928000,-15.1295
32070,930000,-12.7982
32139,932000,-13.1253
32208,934000,-13.3822
32277,936000,-12.9158
32346,938000,-12.5385
32415,940000,-9.7906
32484,942000,-13.435
32553,944000,-11.5978
32622,946000,-15.0736
32691,948000,-19.2459
32760,950000,-19.1948
32829,952000,-19.8513
32898,954000,-15.326
32967,956000,-15.9967
33036,958000,-14.0883
33104,960000,-13.0466
33173,962000,-15.1926
33242,964000,-15.8115
33311,966000,-13.029
33380,968000,-14.281
33449,970000,-15.4243
33518,972000,-16.0733
33587,974000,-15.5176
33656,976000,-15.655
33725,978000,-12.9492
33794,980000,-13.1686
33863,982000,-14.1517
33932,984000,-15.2751
34001,986000,-14.5713
34070,988000,-17.4524
34139,990000,-18.9937
34208,992000,-19.4074
34277,994000,-16.6471
34346,996000,-17.8325
34415,998000,-20.7305
34484,1000000,-21.5836
34553,1002000,-19.3871
34622,1004000,-16.9121
34691,1006000,-14.6587
34760,1008000,-17.457
34829,1010000,-20.2407
34898,1012000,-19.6618
34967,1014000,-18.03
35036,1016000,-18.3943
35104,1018000,-16.7619
35173,1020000,-15.1529
35242,1022000,-13.1343
35311,1024000,-13.4029
35380,1026000,-13.8021
35449,1028000,-18.3812
35518,1030000,-17.5927
35587,1032000,-17.6093
35656,1034000,-17.9825
35725,1036000,-19.1801
35794,1038000,-22.1523
35863,1040000,-20.6095
35932,1042000,-19.8656
36001,1044000,-21.0287
36070,1046000,-18.4159
36139,1048000,-17.4388
36208,1050000,-15.2822
36277,1052000,-17.4248
36346,1054000,-17.6125
36415,1056000,-17.4994
36484,1058000,-18.2734
36553,1060000,-16.7902
36622,1062000,-15.4431
36691,1064000,-14.934
36760,1066000,-16.0321
36829,1068000,-17.2832
36898,1070000,-19.7973
36967,1072000,-15.438
37036,1074000,-17.8875
37104,1076000,-18.3573
37173,1078000,-18.5271
37242,1080000,-17.9932
37311,1082000,-16.485
37380,1084000,-15.8655
37449,1086000,-18.8499
37518,1088000,-15.3345
37587,1090000,-16.4449
37656,1092000,-17.133
37725,1094000,-17.0999
37794,1096000,-17.4368
37863,1098000,-15.8378
37932,1100000,-18.5597
38001,1102000,-16.762
38070,1104000,-19.1922
38139,1106000,-17.3875
38208,1108000,-16.238
38277,1110000,-16.5279
38346,1112000,-14.5571
38415,1114000,-16.5355
38484,1116000,-17.5656
38553,1118000,-15.108
38622,1120000,-16.3824
38691,1122000,-15.2902
38760,1124000,-17.1443
38829,1126000,-13.5821
38898,1128000,-13.1908
38967,1130000,-16.3766
39036,1132000,-15.6857
39104,1134000,-18.5868
39173,1136000,-15.2295
39242,1138000,-14.5542
39311,1140000,-11.6284
39380,1142000,-15.1672
39449,1144000,-15.5984
39518,1146000,-15.1228
39587,1148000,-13.5318
39656,1150000,-14.9843
39725,1152000,-14.4276
39794,1154000,-15.3241
39863,1156000,-18.3896
39932,1158000,-16.0154
40001,1160000,-15.0001
40070,1162000,-15.9629
40139,1164000,-15.3636
40208,1166000,-14.0073
40277,1168000,-13.7146
40346,1170000,-14.9259
40415,1172000,-14.3631
40484,1174000,-14.3521
40553,1176000,-15.7495
40622,1178000,-13.7188
40691,1180000,-10.8377
40760,1182000,-16.429
40829,1184000,-15.746
40898,1186000,-13.6499
40967,1188000,-14.2799
41036,1190000,-13.1621
41104,1192000,-12.6267
41173,1194000,-11.6971
41242,1196000,-13.0911
41311,1198000,-15.5406
41380,1200000,-11.5367
41449,1202000,-12.7638
41518,1204000,-12.7025
41587,1206000,-13.3527
41656,1208000,-11.797
41725,1210000,-12.1106
41794,1212000,-12.7558
41863,1214000,-11.9919
41932,1216000,-12.9223
42001,1218000,-15.3722
42070,1220000,-12.0549
42139,1222000,-14.5368
42208,1224000,-14.2878
42277,1226000,-13.8396
42346,1228000,-15.3138
42415,1230000,-13.9091
42484,1232000,-13.1263
42553,1234000,-13.7409
42622,1236000,-12.8877
42691,1238000,-11.3939
42760,1240000,-12.9721
42829,1242000,-12.4562
42898,1244000,-14.8967
42967,1246000,-11.747
43036,1248000,-14.3543
43104,1250000,-14.0422
43173,1252000,-13.3628
43242,1254000,-11.2307
43311,1256000,-13.9784
43380,1258000,-13.6864
43449,1260000,-10.4695
43518,1262000,-13.3796
43587,1264000,-12.3471
43656,1266000,-13.2303
43725,1268000,-10.7628
43794,1270000,-15.1725
43863,1272000,-11.3183
43932,1274000,-12.5043
44001,1276000,-13.9459
44070,1278000,-10.9867
44139,1280000,-7.2115
44208,1282000,-13.0322
44277,1284000,-12.2879
44346,1286000,-14.7495
44415,1288000,-10.5685
44484,1290000,-14.825
44553,1292000,-15.0683
44622,1294000,-14.0721
44691,1296000,-15.1434
44760,1298000,-13.6247
44829,1300000,-12.5313
44898,1302000,-16.436
44967,1304000,-12.4315
45036,1306000,-12.9384
45104,1308000,-12.8732
45173,1310000,-9.7939
45242,1312000,-12.7384
45311,1314000,-11.514
45380,1316000,-11.733
45449,1318000,-13.99
45518,1320000,-13.5389
45587,1322000,-10.7289
45656,1324000,-13.6226
45725,1326000,-10.5431
45794,1328000,-12.2242
45863,1330000,-14.6863
45932,1332000,-15.5152
46001,1334000,-12.0559
46070,1336000,-10.0725
46139,1338000,-10.3997
46208,1340000,-13.0581
46277,1342000,-10.6877
46346,1344000,-14.3864
46415,1346000,-10.4893
46484,1348000,-10.5592
46553,1350000,-13.523
46622,1352000,-12.4174
46691,1354000,-10.6592
46760,1356000,-10.053
46829,1358000,-12.3213
46898,1360000,-14.4525
46967,1362000,-14.9566
47036,1364000,-11.3206
47104,1366000,-11.2588
47173,1368000,-12.6172
47242,1370000,-12.712
47311,1372000,-11.7036
47380,1374000,-12.5353
47449,1376000,-12.1837
47518,1378000,-14.5637
47587,1380000,-13.3317
47656,1382000,-12.5241
47725,1384000,-13.2936
47794,1386000,-11.7785
47863,1388000,-15.8464
47932,1390000,-10.9228
48001,1392000,-12.0389
48070,1394000,-9.8577
48139,1396000,-14.6333
48208,1398000,-14.0552
48277,1400000,-11.885
48346,1402000,-13.9413
48415,1404000,-10.6064
48484,1406000,-10.792
48553,1408000,-12.7106
48622,1410000,-7.7321
48691,1412000,-10.4619
48760,1414000,-10.2302
48829,1416000,-12.8946
48898,1418000,-14.3775
48967,1420000,-10.6217
49036,1422000,-9.6213
49104,1424000,-9.3311
49173,1426000,-9.9547
49242,1428000,-7.2372
49311,1430000,-8.3674
49380,1432000,-9.639
49449,1434000,-8.9233
49518,1436000,-11.7987
49587,1438000,-12.3018
49656,1440000,-6.764
49725,1442000,-11.7795
49794,1444000,-12.6666
49863,1446000,-9.1456
49932,1448000,-10.7821
50001,1450000,-8.8038
50070,1452000,-10.0475
50139,1454000,-14.478
50208,1456000,-10.5891
50277,1458000,-10.3283
50346,1460000,-11.0148
50415,1462000,-8.9972
50484,1464000,-8.7079
50553,1466000,-8.7891
50622,1468000,-11.532
50691,1470000,-8.6554
50760,1472000,-7.9952
50829,1474000,-9.9169
50898,1476000,-10.3111
50967,1478000,-9.5382
51036,1480000,-11.1328
51104,1482000,-4.2218
51173,1484000,-8.8367
51242,1486000,-8.2943
51311,1488000,-9.7251
51380,1490000,-5.7023
51449,1492000,-8.3446
51518,1494000,-7.8986
51587,1496000,-9.5322
51656,1498000,-7.8133
51725,1500000,-11.2494
51794,1502000,-7.7175
51863,1504000,-9.295
51932,1506000,-11.129
52001,1508000,-10.5661
52070,1510000,-8.8729
52139,1512000,-7.9047
52208,1514000,-7.2679
52277,1516000,-7.5576
52346,1518000,-9.51
52415,1520000,-11.1597
52484,1522000,-9.4034
52553,1524000,-11.1454
52622,1526000,-11.3
52691,1528000,-10.4943
52760,1530000,-8.1708
52829,1532000,-10.6387
52898,1534000,-9.7048
52967,1536000,-7.7176
53036,1538000,-6.7872
53104,1540000,-6.8571
53173,1542000,-11.4424
53242,1544000,-10.289
53311,1546000,-11.0613
53380,1548000,-9.6286
53449,1550000,-10.9552
53518,1552000,-9.5311
53587,1554000,-8.7499
53656,1556000,-7.1794
53725,1558000,-7.2587
53794,1560000,-9.9393
53863,1562000,-8.3098
53932,1564000,-8.5491
54001,1566000,-9.8274
54070,1568000,-7.2256
54139,1570000,-10.4289
54208,1572000,-8.9639
54277,1574000,-6.9256
54346,1576000,-8.3755
54415,1578000,-8.7419
54484,1580000,-7.6046
54553,1582000,-7.0988
54622,1584000,-8.4139
54691,1586000,-8.3305
54760,1588000,-6.442
54829,1590000,-10.0345
54898,1592000,-9.1396
54967,1594000,-11.0742
55036,1596000,-6.1112
55104,1598000,-6.1035
55173,1600000,-8.0641
55242,1602000,-8.8824
55311,1604000,-10.3273
55380,1606000,-10.4451
55449,1608000,-7.1916
55518,1610000,-8.2564
55587,1612000,-8.9591
55656,1614000,-4.7185
55725,1616000,-6.7991
55795,1618000,-11.4672
55864,1620000,-10.4956
55933,1622000,-7.1036
56002,1624000,-7.6323
56071,1626000,-9.2886
56140,1628000,-6.6907
56209,1630000,-6.091
56277,1632000,-10.1472
56346,1634000,-8.9632
56415,1636000,-10.7534
56484,1638000,-8.5463
56553,1640000,-9.0933
56622,1642000,-9.7532
56691,1644000,-11.6923
56760,1646000,-9.1083
56829,1648000,-6.6923
56898,1650000,-7.8084
56967,1652000,-10.9741
57036,1654000,-9.4582
57105,1656000,-10.8139
57174,1658000,-7.5652
57243,1660000,-8.659
57312,1662000,-9.8223
57381,1664000,-7.0699
57450,1666000,-8.6957
57519,1668000,-6.2344
57588,1670000,-8.5632
57657,1672000,-9.1964
57726,1674000,-9.5893
57795,1676000,-8.1829
57864,1678000,-8.3011
57933,1680000,-8.2155
58002,1682000,-8.3728
58071,1684000,-9.2322
58140,1686000,-8.0965
58209,1688000,-9.0305
58277,1690000,-8.9875
58346,1692000,-5.719
58415,1694000,-8.2372
58484,1696000,-10.3096
58553,1698000,-7.0601
58622,1700000,-10.7301
58691,1702000,-9.9902
58760,1704000,-10.6283
58829,1706000,-7.1239
58898,1708000,-10.6663
58967,1710000,-6.5428
59036,1712000,-9.2003
59105,1714000,-7.612
59174,1716000,-8.8928
59243,1718000,-8.9151
59312,1720000,-10.4679
59381,1722000,-8.0469
59450,1724000,-6.8124
59519,1726000,-8.0888
59588,1728000,-6.3339
59657,1730000,-11.2711
59726,1732000,-8.8791
59795,1734000,-9.2522
59864,1736000,-6.7677
59933,1738000,-9.9462
60002,1740000,-12.0598
60071,1742000,-9.1043
60140,1744000,-9.4705
60209,1746000,-13.2687
60277,1748000,-10.2447
60346,1750000,-6.8197
60415,1752000,-11.4666
60484,1754000,-11.1747
60553,1756000,-6.08
60622,1758000,-5.3964
60691,1760000,-9.6834
60760,1762000,-10.1573
60829,1764000,-9.5263
60898,1766000,-8.2382
60967,1768000,-8.9762
61036,1770000,-5.8733
61105,1772000,-8.5853
61174,1774000,-10.3487
61243,1776000,-8.9993
61312,1778000,-8.9119
61381,1780000,-8.5016
61450,1782000,-6.2534
61519,1784000,-8.6349
61588,1786000,-8.1561
61657,1788000,-6.3698
61726,1790000,-8.3191
61795,1792000,-10.872
61864,1794000,-7.5186
61933,1796000,-8.906
62002,1798000,-10.7838
62071,1800000,-9.9937
62140,1802000,-9.4733
62209,1804000,-6.4084
62277,1806000,-8.6389
62346,1808000,-7.8022
62415,1810000,-8.683
62484,1812000,-7.5585
62553,1814000,-6.9743
62622,1816000,-9.3794
62691,1818000,-10.2315
62760,1820000,-3.8863
62829,1822000,-7.9809
62898,1824000,-8.2439
62967,1826000,-8.4801
63036,1828000,-6.3529
63105,1830000,-7.0315
63174,1832000,-8.5994
63243,1834000,-5.9523
63312,1836000,-11.178
63381,1838000,-8.1076
63450,1840000,-9.5802
63519,1842000,-9.8663
63588,1844000,-8.585
63657,1846000,-8.0028
63726,1848000,-7.0173
63795,1850000,-9.234
63864,1852000,-6.4975
63933,1854000,-7.8773
64002,1856000,-9.7188
64071,1858000,-8.467
64140,1860000,-6.5449
64209,1862000,-10.6399
64277,1864000,-10.9416
64346,1866000,-8.4593
64415,1868000,-9.8632
64484,1870000,-9.009
64553,1872000,-8.0358
64622,1874000,-9.732
64691,1876000,-11.5331
64760,1878000,-8.9873
64829,1880000,-9.8988
64898,1882000,-11.9404
64967,1884000,-10.1843
65036,1886000,-9.9983
65105,1888000,-7.8629
65174,1890000,-7.8802
65243,1892000,-10.7269
65312,1894000,-9.8035
65381,1896000,-6.6493
65450,1898000,-7.1163
65519,1900000,-8.5187
65588,1902000,-12.9671
65657,1904000,-6.8692
65726,1906000,-7.8316
65795,1908000,-8.3732
65864,1910000,-10.8138
65933,1912000,-7.7816
66002,1914000,-8.6607
66071,1916000,-9.675
66140,1918000,-7.8814
66209,1920000,-10.121
66277,1922000,-9.3431
66346,1924000,-9.5169
66415,1926000,-8.941
66484,1928000,-6.3066
66553,1930000,-9.3627
66622,1932000,-9.0669
66691,1934000,-8.0352
66760,1936000,-8.5556
66829,1938000,-7.5766
66898,1940000,-7.1938
66967,1942000,-8.8392
67036,1944000,-9.7452
67105,1946000,-10.7716
67174,1948000,-8.5841
67243,1950000,-8.9358
67312,1952000,-10.6163
67381,1954000,-9.5999
67450,1956000,-7.704
67519,1958000,-9.0522
67588,1960000,-8.9846
67657,1962000,-6.6978
67726,1964000,-11.6853
67795,1966000,-7.8491
67864,1968000,-7.4472
67933,1970000,-8.1001
68002,1972000,-7.5607
68071,1974000,-7.7025
68140,1976000,-7.7968
68209,1978000,-8.5692
68277,1980000,-6.1909
68346,1982000,-8.4729
68415,1984000,-10.1096
68484,1986000,-7.2905
68553,1988000,-5.816
68622,1990000,-8.1561
68691,1992000,-9.2965
68760,1994000,-7.5444
68829,1996000,-5.8389
68898,1998000,-6.2738
68967,2000000,-5.4361
69036,2002000,-7.9761
69105,2004000,-7.7992
69174,2006000,-5.7776
69243,2008000,-6.1949
69312,2010000,-6.2978
69381,2012000,-7.0282
69450,2014000,-10.6326
69519,2016000,-6.5468
69588,2018000,-7.2303
69657,2020000,-7.9757
69726,2022000,-8.7475
69795,2024000,-8.9285
69864,2026000,-6.9653
69933,2028000,-6.3244
70002,2030000,-10.0221
70071,2032000,-8.3722
70140,2034000,-7.7969
70209,2036000,-7.441
70277,2038000,-8.4544
70346,2040000,-9.7892
70415,2042000,-7.1501
70484,2044000,-8.5488
70553,2046000,-10.5496
70622,2048000,-8.7967
70691,2050000,-7.4626
70760,2052000,-7.6668
70829,2054000,-8.2445
70898,2056000,-8.1312
70967,2058000,-5.8033
71036,2060000,-7.6587
71105,2062000,-8.6124
71174,2064000,-5.9167
71243,2066000,-10.4484
71312,2068000,-9.0889
71381,2070000,-4.497
71450,2072000,-10.7702
71519,2074000,-8.2003
71588,2076000,-6.2952
71657,2078000,-8.4525
71726,2080000,-10.2151
71795,2082000,-6.6133
71864,2084000,-8.7364
71933,2086000,-8.7924
72002,2088000,-6.8231
72071,2090000,-7.8209
72140,2092000,-9.351
72209,2094000,-5.9297
72277,2096000,-5.7849
72346,2098000,-6.9596
72415,2100000,-6.0698
72484,2102000,-10.8461
72553,2104000,-8.104
72622,2106000,-7.0863
72691,2108000,-7.094
72760,2110000,-6.4514
72829,2112000,-7.1701
72898,2114000,-8.1358
72967,2116000,-7.2128
73036,2118000,-9.9246
73105,2120000,-9.0712
73174,2122000,-8.7967
73243,2124000,-9.2528
73312,2126000,-9.2271
73381,2128000,-7.3307
73450,2130000,-8.1603
73519,2132000,-6.3953
73588,2134000,-9.4478
73657,2136000,-11.5298
73726,2138000,-5.2803
73795,2140000,-10.7878
73864,2142000,-9.1173
73933,2144000,-8.689
74002,2146000,-10.5323
74071,2148000,-5.6379
74140,2150000,-10.3112
74209,2152000,-10.4568
74277,2154000,-8.6566
74346,2156000,-8.163
74415,2158000,-8.5013
74484,2160000,-9.9061
74553,2162000,-9.7577
74622,2164000,-10.8622
74691,2166000,-7.7917
74760,2168000,-7.5512
74829,2170000,-8.0004
74898,2172000,-9.3001
74967,2174000,-6.6877
75036,2176000,-6.4855
75105,2178000,-8.1559
75174,2180000,-7.2014
75243,2182000,-6.8828
75312,2184000,-6.5928
75381,2186000,-9.2657
75450,2188000,-8.9887
75519,2190000,-9.486
75588,2192000,-7.2069
75657,2194000,-5.6604
75726,2196000,-8.0052
75795,2198000,-7.7721
75864,2200000,-10.6355
75933,2202000,-5.9306
76002,2204000,-5.0353
76071,2206000,-8.0079
76140,2208000,-9.1317
76209,2210000,-6.4547
76277,2212000,-5.7229
76346,2214000,-7.2656
76415,2216000,-6.33
76484,2218000,-8.3374
76553,2220000,-8.5614
76622,2222000,-8.6345
76691,2224000,-8.9972
76760,2226000,-7.9274
76829,2228000,-8.2203
76898,2230000,-7.2754
76967,2232000,-7.2501
77036,2234000,-9.3204
77105,2236000,-8.0567
77174,2238000,-8.4955
77243,2240000,-6.5332
77312,2242000,-9.0121
77381,2244000,-8.9628
77450,2246000,-8.817
