timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.17689818,-1.0,035250.csv,20231016,15000.0,15000.0,57098567.0,47003567.0,673.0,673.0,True,0.0,0.0,-0.0025096322241681263,-0.0025096322241681263,0.0,-1,-0.9999546000702375,-0.0025096322241681263,-0.0025096322241681263,0.0,0,-3341.931612002791,0.0,buy
2,0.4474067,1.63,035250.csv,20231017,15000.0,15150.0,57095583.0,25985583.0,1401.0,2074.0,True,1.0,0.17679953334030257,-0.007735551663747811,-0.005226050594229449,0.0,0.5448757743659436,0.9486400244118355,-0.46290192644483363,0.5370980735551664,0.5448757743659436,0.7733726062715176,-1982.9293418077873,-3115.6729009811675,buy
3,-0.24705935,-0.48,035250.csv,20231018,15150.0,14890.0,57393947.0,33729647.0,512.0,1562.0,True,-0.7333333333333333,-0.9393331434948088,0.5147933450087566,0.5225693202922546,0,0.23173239249575306,0.41550030350040257,0.536883245767659,-0.19645008756567425,-0.7076007509990557,-0.9182013152269802,-16.588185360789158,-2777.3384958415563,sell
4,-0.23536323,-0.22,035250.csv,20231019,14890.0,14740.0,56978856.0,39185306.0,367.0,1195.0,True,-1.7333333333333332,-0.4111404353073508,-0.21216112084063046,-0.7232313191493869,0,0.09655005462297905,0.08900614809489837,1.2072492702860478,-0.5260840630472855,-0.31459038068437173,-0.39032883326726164,-11.52587636736688,-13.48860410013236,sell
5,0.21884786,-1.23,035250.csv,20231020,14740.0,14760.0,56798390.0,30620150.0,581.0,1776.0,True,-1.6,0.042077756666128986,-0.5282136602451839,-0.31672450566575083,-1.3591793504753968,0.0625369838828178,0.03835386933604301,1.1339929947460596,-0.46600700525394045,0.0625369838828178,0.01936442514869119,-12.89551832038042,-16.437182504838127,buy
6,0.47428888,-1.9,035250.csv,20231023,14760.0,14760.0,56831850.0,16109010.0,983.0,2759.0,True,-1.6,0.0,-0.46961471103327496,0.058910120515739975,-0.8972183536465799,-1,-0.9999546000702375,1.1303852889667252,-0.46961471103327496,0.0,0,-13.74773584030284,-16.397914604720448,buy
7,-0.030212402,1.47,035250.csv,20231024,14760.0,14970.0,56829840.0,17332080.0,83.0,2676.0,True,-0.2,1.0194811536136867,-0.4731348511383538,-0.0035367491996125414,0,-0.0306344491358983,-0.009340795923918788,0.7110332749562172,0.5110332749562172,0.9888467044777884,0.9924717225736635,-14.360299918257251,-16.715741700542,sell
8,0.18760751,-3.65,035250.csv,20231025,14970.0,14560.0,57391337.0,14083129.0,217.0,2893.0,True,-2.933333333333333,-1.9117016716673811,0.5102224168126095,0.9880319916438266,0.48377624060380425,-2.066737005970082,-1.0,1.3662737886748393,-1.5670595446584938,-2.066737005970082,-0.9999999994693982,-8.325245276703702,-13.29176543252955,buy
9,0.25312504,-3.03,035250.csv,20231026,14560.0,14480.0,56204705.0,10529985.0,244.0,3137.0,True,-3.4666666666666663,-0.411776780333652,-1.5679422066549913,-2.067615187288632,-2.136145211501681,-0.4465106613405408,-0.8638118245941742,1.4592148277875072,-2.007451838879159,-0.4465106613405408,-0.6309631787940044,-7.751849357618359,-8.064218305380411,buy
10,0.65371674,0.05,035250.csv,20231027,14480.0,14670.0,55952769.0,3651009.0,475.0,3612.0,True,-2.1999999999999997,1.0652191377002558,-2.0091611208406306,-0.4482471707662196,-2.402856378702998,1.2265344723153917,0.9999997072269547,1.3927302977232923,-0.8072697022767075,1.2265344723153917,0.9994589149371701,-8.523109372722955,-9.185349983202194,buy
11,0.17073728,-2.11,035250.csv,20231030,14670.0,14670.0,56638962.0,3034782.0,42.0,3654.0,True,-2.1999999999999997,0.0,-0.8074220665499124,1.2263789840320503,-1.1121334951559112,-1,-0.9999546000702375,1.3925779334500872,-0.8074220665499124,0.0,0,-6.347184354799367,-7.476940483710145,buy
12,-0.4706709,0.03,035250.csv,20231031,14670.0,14750.0,56597556.0,28211106.0,1719.0,1935.0,True,-1.6666666666666667,0.5161111533082121,-0.8799369527145359,-0.07310515330418661,0,-0.2426011098710008,-0.44487001480886446,1.0578330414477526,-0.6088336252189142,0.2735100434372113,0.3120497256432939,-6.716680607908556,-7.927840421945676,sell
13,0.7474515,-0.2,035250.csv,20231101,14750.0,14770.0,56749363.0,7130363.0,1429.0,3364.0,True,-1.5333333333333332,0.06819100162114856,-0.61407530647986,0.2682218292252761,-0.4380385733893541,0.118556396835679,0.13112516052038647,1.0370863981319323,-0.49624693520140106,0.118556396835679,0.06786543917757581,-6.521736917679253,-7.466540155854258,buy
14,0.21866325,3.41,035250.csv,20231102,14770.0,15000.0,56816421.0,5579293.0,105.0,3469.0,True,0.0,1.3617840814706355,-0.49663572679509627,0.11816520301734489,-0.29788087377365735,1.4042982397641697,0.9999999972742861,0.9006882661996497,0.9006882661996497,1.4042982397641697,0.9999477916299959,-6.414063852416446,-7.104886765103205,buy
15,-0.65856826,0.9,035250.csv,20231103,15000.0,15570.0,57558037.0,39783037.0,2284.0,1185.0,True,3.8,3.4320129555351833,0.8021663747810859,1.3052846112922178,0,-2.2585017741166786,-1.0,-1.8149089316987737,1.9850910683012262,1.1735111814185046,0.9989776408851939,-4.262544724192927,-5.030673408506119,sell
16,0.000118121505,6.35,035250.csv,20231106,15570.0,15390.0,58233487.0,39783037.0,0.0,1185.0,True,2.6,-0.3662840935491292,1.9850910683012262,1.1735111814185046,5.102369315866226,0,0,-0.9884640980735555,1.6115359019264446,-0.3662840935491292,-0.4887109463246454,-2.5996436174909054,-3.154281346352806,wait
17,0.06056051,6.23,035250.csv,20231107,15390.0,15510.0,58019847.0,37381857.0,156.0,1341.0,True,3.4000000000000004,0.24508711080162496,1.610940455341506,-0.36686795005080153,3.7875050543949698,0.27735336840857233,0.5366390364191607,-1.5072381786339757,1.8927618213660247,0.27735336840857233,0.31929377586153995,-3.1249040720133623,-3.9445084880400385,buy
18,0.6248997,6.16,035250.csv,20231108,15510.0,15550.0,58177453.0,14035993.0,1505.0,2846.0,True,3.6666666666666665,0.09219541571186231,1.8869579684763573,0.2716415298371952,3.6784935389115008,0.1956771809862491,0.31811590999501416,-1.5803391710449501,2.0863274956217164,0.1956771809862491,0.17423726773062354,-2.8007158788833015,-3.4457799663976734,buy
19,-0.09658617,-0.8,035250.csv,20231109,15550.0,15210.0,58284297.0,18289697.0,274.0,2572.0,True,1.4000000000000001,-1.6600077819512429,2.07407530647986,0.18365190377103652,0,0.1596379653606783,0.22496167546997836,-0.857413309982487,0.5425866900175131,-1.5003698165905646,-0.999987064666148,-2.517274716998174,-3.0195165867389226,sell
20,-0.39442647,-0.29,035250.csv,20231110,15210.0,14900.0,57384493.0,33687313.0,1014.0,1558.0,True,-0.6666666666666667,-1.3888217062249126,0.49823642732049034,-1.5438189123221302,0,0.5471657557227447,0.9499084847918406,0.3190537069468769,-0.34761295971978984,-0.8416559505021679,-0.9710424320633309,-4.306759166767127,-5.150234617771644,sell
21,0.7390179,-0.1,035250.csv,20231113,14900.0,14920.0,56897980.0,8800780.0,1670.0,3228.0,True,-0.5333333333333333,0.0547612855215291,-0.353800350262697,-0.8478126660455116,-0.3290546863799384,0.1134662425625655,0.1208026429766823,0.2925977816695855,-0.2407355516637478,0.1134662425625655,0.062344755774640936,-5.393441271216654,-6.726238350062286,buy
22,-0.07166445,4.8,035250.csv,20231114,14920.0,15420.0,56956882.0,12241642.0,231.0,2997.0,True,2.8000000000000003,2.833441064952511,-0.2506444833625219,0.10352212855359716,0,-0.2025035076613655,-0.33640065396800123,-0.42630122591943964,2.3736987740805606,2.6309375572911455,0.9999999999999991,-5.350107047721119,-6.528475929795094,sell
23,0.44617432,6.62,035250.csv,20231115,15420.0,15490.0,58454610.0,6797610.0,353.0,3350.0,True,3.266666666666666,0.35888910964605447,2.3723467600700525,2.629582146017052,3.0329154361150246,0.4011659644979241,0.7999806787230601,-0.4836368943374194,2.7830297723292468,0.4011659644979241,0.5527648031774111,-1.5405118809946179,-2.226215648457861,buy
24,0.42865646,3.84,035250.csv,20231116,15490.0,15360.0,58688697.0,3900569.0,187.0,3537.0,True,2.4,-0.7420456708237695,2.782306479859895,0.400459433396271,3.4330720141381645,-0.7834694302379895,-0.997841287891496,-0.4229614711033276,1.9770385288966723,-0.7834694302379895,-0.9535380574178823,-1.1058029778229352,-1.5689002468337536,buy
25,0.23653482,7.32,035250.csv,20231117,15360.0,15510.0,58228761.0,2994201.0,59.0,3596.0,True,3.4000000000000004,0.9111456686044619,1.976814360770578,-0.7836875301559345,2.5496125597523585,0.9263463462669246,0.9998123956872194,-0.47852714535901963,2.9214728546409807,0.9263463462669246,0.9863031276277905,-1.9818067878276373,-2.920287370342212,buy
26,0.05449961,7.58,035250.csv,20231120,15510.0,15570.0,58768139.0,2839079.0,10.0,3606.0,True,3.8,0.3671375730133873,2.921434325744308,0.9263085642505772,3.5474293726826494,0.3681586718272634,0.7421579462810579,-0.499651488616462,3.300348511383538,0.3681586718272634,0.49221849805359974,-0.911131356669834,-1.3380994541660944,buy
27,-0.7185506,3.08,035250.csv,20231121,15570.0,15690.0,58918261.0,43114711.0,2591.0,1015.0,True,4.6,0.7336164709985924,3.1843450087565675,0.2554479392311538,0,-0.5268893919356173,-0.9377205842662742,-1.2023450087565672,3.3976549912434324,0.20672707906297505,0.19239356626619775,-0.6026532423030013,-0.8695034722685244,sell
28,0.21727185,7.95,035250.csv,20231122,15690.0,15700.0,59038734.0,33762144.0,596.0,1611.0,True,4.666666666666667,0.017191716654899797,3.3953309982486863,0.2044748062065172,4.472415775232381,0.02728717048709073,0.007418244716758116,-1.2431220081727967,3.4235446584938702,0.02728717048709073,0.0037160267859158713,-0.4151131182139792,-0.588603401335068,buy
29,-0.11086403,3.65,035250.csv,20231123,15700.0,15750.0,59050257.0,36552157.0,178.0,1433.0,True,5.0,0.13639863310789543,3.415511383537653,0.019517694942442362,0,-0.01506131191723574,-0.002265860221075444,-1.4590070052539406,3.5409929947460594,0.1213373211906597,0.07096951659478756,-0.3413264486484939,-0.47594480927849714,sell
30,0.5026019,8.17,035250.csv,20231124,15750.0,15770.0,59119298.0,18185050.0,1166.0,2599.0,True,5.133333333333334,0.0484761088643504,3.5364238178633975,0.11691905083495234,4.371674068110052,0.08792729575374864,0.07439906540547447,-1.5058727378867491,3.6274605954465846,0.08792729575374864,0.037918436620612894,-0.28387704940380337,-0.3894006998315002,buy
31,0.33004525,5.39,035250.csv,20231127,15770.0,15600.0,59170432.0,12191600.0,380.0,2979.0,True,4.0,-0.74669670826793,3.6259754816112086,0.086492907950294,4.358183181010241,-0.855886940288014,-0.9993414199931683,-1.2609457092819611,2.739054290718039,-0.855886940288014,-0.9743371863032961,-0.1676729110351462,-0.22638267974335247,buy
32,0.060259253,5.02,035250.csv,20231128,15600.0,15540.0,58663896.0,11458296.0,47.0,3026.0,True,3.5999999999999996,-0.30468430383199235,2.7388721541155867,-0.8560627037504136,3.220431731357571,-0.30949188918513015,-0.6162838892439638,-1.1790963222416808,2.420903677758319,-0.30949188918513015,-0.3805517691073481,-1.168494099144818,-1.6385771344799873,buy
33,0.8673697,4.34,035250.csv,20231129,15540.0,15500.0,58480926.0,1526826.0,639.0,3665.0,True,3.3333333333333335,-0.20696847677220007,2.418434325744308,-0.3118954117878567,2.6800236575726477,-0.25068002514187276,-0.4665579039135982,-1.1716415645067135,2.16169176882662,-0.25068002514187276,-0.2696287956892044,-1.4641962561323865,-2.086801649554067,buy
34,-0.25975215,1.96,035250.csv,20231130,15500.0,15480.0,58310123.0,16243123.0,951.0,2714.0,True,3.2,-0.1256550045679794,2.1193047285464095,-0.29206616871969504,0,0.032566536893164175,0.0105497501291274,-1.1757565674255694,2.0242434325744307,-0.09308846767481523,-0.04240209650188642,-1.9142872911361541,-2.7662463118568494,sell
35,0.04076828,7.44,035250.csv,20231201,15480.0,15700.0,58255751.0,15592871.0,42.0,2756.0,True,4.666666666666667,1.0249272334793953,2.0240823117338,-0.09324624473867085,2.2760067776574253,1.0407899470732083,0.9999802515813719,-1.5807279626386457,3.0859387040280213,1.0407899470732083,0.9955560807131437,-2.0574412242414972,-2.9636757397162437,buy
36,0.031395003,8.38,035250.csv,20231204,15700.0,15810.0,58862002.0,15106102.0,31.0,2787.0,True,5.4,0.515034545760376,3.085817863397548,1.0406715038314414,3.72031097780917,0.5208283605440399,0.9336374117642006,-1.777281961471104,3.6227180385288964,0.5208283605440399,0.7423906285947666,-0.6598617575958794,-0.9558229066969721,buy
37,0.16485274,12.85,035250.csv,20231205,15810.0,16130.0,59168220.0,12623580.0,157.0,2944.0,True,7.533333333333333,1.5072866723908767,3.6221015761821365,0.520230351662181,4.391580088782366,1.5922060863078187,0.999999999990225,-2.2613543490951544,5.271978984238179,1.5922060863078187,0.9999968735147459,0.05316078430396035,0.07626589447912428,buy
38,0.71303356,10.6,035250.csv,20231206,16130.0,16080.0,60109023.0,3637895.0,557.0,3501.0,True,7.199999999999999,-0.2448831564640336,5.269742556917689,1.5900478331104095,6.223693242333185,-0.29121750989032047,-0.5717620931335855,-2.2368213660245173,4.963178633975482,-0.29121750989032047,-0.34560111028027063,2.0814596235340432,3.0730714817381886,buy
39,0.5837932,11.72,035250.csv,20231207,16080.0,16130.0,59933676.0,1531116.0,131.0,3632.0,True,7.533333333333333,0.2920714002366771,4.962654991243433,-0.2917149393694188,5.835354230597918,0.3030016046404362,0.6007229428129239,-2.2526398131932286,5.280693520140105,0.3030016046404362,0.3681162629192962,1.6775746687336062,2.514200210507464,buy
40,0.7006484,11.98,035250.csv,20231208,16130.0,16160.0,60115126.0,482518.0,65.0,3697.0,True,7.733333333333333,0.1812517670217467,5.280430823117338,0.30275132798462084,6.133851748292001,0.18449932218390427,0.2885143276236448,-2.2586608289550503,5.474672504378283,0.18449932218390427,0.15650389901532136,2.1378675028124516,3.166524312713846,buy
