timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.90375674,-100.0,000100_1.csv,20200122,230000.0,227000.0,48300000.0,48300000,0,0.0,False,-1.3043478260869565,0.0,0.0,0.0,0,0,0,1.3043478260869565,0.0,0.0,0,0.0,0.0,wrong
2,0.22846954,0.15,000100_1.csv,20200123,227000.0,227500.0,48298453.0,37402453.0,48.0,48.0,True,-1.0869565217391304,0.0,-0.003202898550724638,-0.003202898550724638,0.0,0.04969103254715011,0.024389633722392445,1.1334430641821946,0.04648654244306418,0.04969103254715011,0.012270094470351878,-1130.7021380556346,0.0,buy
3,0.9789522,-2.1,000100_1.csv,20200128,227500.0,225000.0,48317285.0,997285.0,160.0,208.0,True,-2.1739130434782608,-0.24833176411801777,0.03578674948240165,0.038990896871997124,0.050744248985118964,-1.076219410920957,-0.999990671927951,1.133095238095238,-1.0408178053830228,-1.076219410920957,-0.996945810737846,-90.0952707474042,0.0,buy
4,-0.18402652,-0.69,000100_1.csv,20200129,225000.0,222500.0,47783246.0,9533246.0,38.0,170.0,True,-3.260869565217391,-1.0879279021810548,-1.0698840579710145,-1.1052752653631097,0,0.1984948151111643,0.32564723599612466,1.3110683229813662,-1.949801242236025,-0.8894330870698905,-0.9808500673794992,-5.94645646376463,-4.812540696653665,sell
5,0.6150098,-5.63,000100_1.csv,20200130,222500.0,218000.0,47357457.0,3969957.0,25.0,195.0,True,-5.217391304347826,-1.6153469873018522,-1.9514347826086957,-0.8910842934362392,-1.922112810617025,-1.852928885096174,-0.9999999999999988,1.449186335403727,-3.768204968944099,-1.852928885096174,-0.9999999649583073,-7.316389490600434,-7.34500577272687,buy
6,-0.25496304,-0.1,000100_1.csv,20200131,218000.0,217500.0,46462418.0,14634418.0,49.0,146.0,True,-5.434782608695652,-0.20976783605888447,-3.8045175983436854,-1.8899642351995378,0,0.05265160504395966,0.02734118911157757,1.4791262939958592,-3.955656314699793,-0.1571162310149248,-0.1161143237719805,-7.615282672204357,-7.981706299164005,sell
7,0.76187134,-0.86,000100_1.csv,20200203,217500.0,220500.0,46387843.0,3540343.0,51.0,197.0,True,-4.130434782608695,0.9441808474510286,-3.9589171842650104,-0.16050606750600022,-3.410423605573022,1.2740407007068641,0.9999999107475593,1.3951200828157346,-2.7353146997929607,1.2740407007068641,0.9997012485303166,-8.203334226010536,-8.060674400669757,buy
8,-0.40330714,-0.04,000100_1.csv,20200204,220500.0,220000.0,46950243.0,20931243.0,79.0,118.0,True,-4.3478260869565215,-0.2096688502950147,-2.7945279503105587,1.2123866160364474,0,0.08400389899753152,0.0681342786375988,1.4311449275362316,-2.91668115942029,-0.12566495129748317,-0.07592163462333246,-5.322157645423109,-6.474590271207207,sell
9,0.6709672,1.2,000100_1.csv,20200205,220000.0,224000.0,46889275.0,7069275.0,63.0,181.0,True,-2.608695652173913,1.0065845343447175,-2.92075569358178,-0.1298566228933043,-1.890478210021717,1.544063114646153,0.9999999999557564,1.186904761904762,-1.4217908902691512,1.544063114646153,0.9999933484091746,-5.722344179300502,-6.717843234703046,buy
10,-0.6133309,-0.34,000100_1.csv,20200206,224000.0,228000.0,47572449.0,31892449.0,111.0,70.0,True,-0.8695652173913043,1.520584332835748,-1.5063167701863354,1.4569941633774461,0,-0.932008369466698,-0.999831132471857,-0.0570414078674949,-0.9266066252587992,0.58857596336905,0.8230889691384305,-3.462015279250974,-4.659536212092994,sell
11,-0.46488273,-0.03,000100_1.csv,20200207,228000.0,226000.0,47840469.0,39176469.0,32.0,38.0,True,-1.7391304347826086,-0.29256600848161396,-0.9514099378881988,0.5633933203649027,0,0.13370468962623233,0.16370130603682664,0.6303706004140788,-1.1087598343685299,-0.15886131885538163,-0.11854787825207469,-2.8727181302143885,-3.792042515204707,sell
12,0.8943792,0.94,000100_1.csv,20200210,226000.0,226500.0,47759527.0,4367527.0,154.0,192.0,True,-1.5217391304347827,0.03977852239914988,-1.118991718426501,-0.16919148514200394,0.5425564978022412,0.20100701583581426,0.3323813850214645,0.601505175983437,-0.9202339544513457,0.20100701583581426,0.1829206801181812,-3.18731865773314,-4.1881622484659715,buy
13,-0.042810317,0.37,000100_1.csv,20200211,226500.0,227500.0,47852552.0,6176552.0,8.0,184.0,True,-1.0869565217391304,0.40120757629521037,-0.9263933747412008,0.19477789216798566,0,-0.016693078510431836,-0.002782709767093383,0.5415155279503104,-0.5454409937888199,0.38451449778477853,0.5225314547405868,-3.0608524520342613,-3.890284312651742,sell
14,0.79220605,-0.97,000100_1.csv,20200212,227500.0,225000.0,48035874.0,1398374.0,21.0,205.0,True,-2.1739130434782608,-0.9576041177976304,-0.5468447204968944,0.38309764545054986,1.1606363268522228,-1.066910950761508,-0.9999886124484506,0.5659917184265009,-1.6079213250517599,-1.066910950761508,-0.9966254553567344,-2.680523979520074,-3.32322102954917,buy
15,0.9264033,-3.04,000100_1.csv,20200213,225000.0,221500.0,47523215.0,273215.0,5.0,210.0,True,-3.6956521739130435,-1.5097833752292082,-1.6082505175983437,-1.0672419533784272,0.04851604193473169,-1.5466125345265467,-0.9999999999591087,0.5656625258799175,-3.129989648033126,-1.5466125345265467,-0.9999936053679375,-3.9266825418937,-5.142808587748336,buy
16,-1.2456133,0.45,000100_1.csv,20200214,221500.0,220500.0,46711839.0,46711839.0,210.0,0.0,True,-4.130434782608695,-0.44883097164531716,-3.28811801242236,-1.707325567093893,0,0.44883097164531716,0.8666119074969234,0.8423167701863354,-3.28811801242236,0.0,0,-5.611951896495788,-7.343721242427788,sell
17,-0.5653977,-100.0,000100_1.csv,20200217,220500.0,220000.0,46711839.0,46711839.0,0,0.0,False,-4.3478260869565215,0.0,-3.28811801242236,0.0,0,0,0,1.0597080745341616,-3.28811801242236,0.0,0,-5.730809978411124,-7.297647589067775,wrong
18,0.20073636,0.18,000100_1.csv,20200218,220000.0,221000.0,46710527.0,37470527.0,42.0,42.0,True,-3.91304347826087,0.0,-3.2908343685300205,-0.0028087098005282985,0.0,0.08991549164067449,0.07766608421899746,0.7091656314699799,-3.20387784679089,0.08991549164067449,0.03961782826782834,-5.810083352659022,-7.125705662256444,buy
19,-0.14558275,-0.06,000100_1.csv,20200219,221000.0,220000.0,46750350.0,38794350.0,6.0,36.0,True,-4.3478260869565215,-0.0898347163138369,-3.208385093167702,0.08525487199063286,0,0.012829945226561612,0.0016447209068545243,1.0649068322981368,-3.2829192546583847,-0.07700477108727528,-0.02921346366130273,-5.844565925892524,-7.003121601704266,sell
20,-0.77252483,0.25,000100_1.csv,20200220,220000.0,213500.0,46704597.0,44724597.0,27.0,9.0,True,-7.173913043478261,-0.5009167418576946,-3.303111801242236,-0.09786664698766961,0,0.375661405643146,0.7561531505391478,3.7496832298136646,-3.424229813664596,-0.12525533621454862,-0.07544662531418567,-6.0517973058995524,-7.16231902091635,sell
21,-0.66364413,0.01,000100_1.csv,20200221,213500.0,207000.0,46644345.0,45790345.0,5.0,4.0,True,-10.0,-0.12541242196533614,-3.427857142857143,-0.12900657295041,0,0.06967147416126687,0.04738185518123128,6.518312629399586,-3.4816873706004143,-0.055740947804069275,-0.015415216533211984,-6.2618505129142585,-7.3759044754343766,sell
22,-0.716805,0.0,000100_1.csv,20200224,207000.0,212000.0,46617666.0,46203666.0,2.0,2.0,True,-7.82608695652174,0.04290156589642983,-3.4830931677018633,-0.057196644094798625,0,-0.02145047051125975,-0.004590657424266009,4.363697722567289,-3.4623892339544513,0.02145109538517008,0.0022981027753109506,-6.437469793479023,-7.519593107191453,sell
23,0.18512122,-1.99,000100_1.csv,20200225,212000.0,211500.0,46626462.0,37722462.0,40.0,42.0,True,-8.043478260869565,-0.0021446494877097213,-3.46488198757764,0.0188683835007956,-1.8961625282167036,-0.04503880221493108,-0.02008058182424033,4.535118012422359,-3.508360248447205,-0.04503880221493108,-0.010091207142920777,-6.562114126542955,-7.511594493407011,buy
24,1.374191,4.04,000100_1.csv,20200226,211500.0,216500.0,46600117.0,70117.0,178.0,220.0,True,-5.869565217391305,0.4505909629218996,-3.5194265010351966,-0.05650224973106473,-0.680911011974642,2.3605090948591396,1.0,4.627571428571429,-1.2419937888198758,2.3605090948591396,0.9999999999992046,-6.723693375124351,-7.659753936834453,buy
25,-0.7617866,0.6,000100_1.csv,20200227,216500.0,214000.0,47640753.0,36166253.0,167.0,53.0,True,-6.956521739130435,-1.153037004081143,-1.3649006211180124,2.233118856761669,0,0.874913776263984,0.9995262075299135,5.317293995859213,-1.6392277432712217,-0.278123227817159,-0.32074770316759826,-3.3044407455370823,-4.376467494695077,sell
26,0.245033,3.8,000100_1.csv,20200228,214000.0,222500.0,47507008.0,27391008.0,41.0,94.0,True,-3.260869565217391,0.9482562955956305,-1.6418053830227743,-0.28073653663702586,0.42562479537269426,1.6818571272684653,0.9999999999994807,3.273308488612836,0.012438923395445136,1.6818571272684653,0.9999992794254685,-3.5626559871810435,-4.774735382870377,buy
27,-0.7073356,-0.12,000100_1.csv,20200302,222500.0,226500.0,48281896.0,42051896.0,66.0,28.0,True,-1.5217391304347827,0.778371087919333,-0.0374824016563147,1.6311025101812346,0,-0.5464000816440202,-0.9494873001533829,1.7161407867494824,0.1944016563146998,0.2319710062753128,0.23589704325835625,-1.605678191135576,-2.26230110148688,sell
28,-1.432633,0.11,000100_1.csv,20200303,226500.0,227500.0,48383483.0,48383483.0,28.0,0.0,True,-1.0869565217391304,0.05785853653940158,0.17284265010351968,0.21040391620080534,0,-0.05785853653940158,-0.03292197830236998,1.25979917184265,0.17284265010351968,0.0,0,-1.387755951801785,-1.9231121220386502,sell
29,-0.0041665286,-100.0,000100_1.csv,20200304,227500.0,233000.0,48383483.0,48383483.0,0,0.0,False,1.3043478260869565,0.0,0.17284265010351968,0.0,0,0,0,-1.131505175983437,0.17284265010351968,0.0,0,-1.3266581739148655,-1.8075479410913429,wrong
30,0.53420275,0.51,000100_1.csv,20200305,233000.0,233500.0,48379844.0,22749844.0,110.0,110.0,True,1.5217391304347827,0.0,0.16530848861283645,-0.0075211617154556645,0.0,0.11368370679326704,0.12123683275117003,-1.2425590062111802,0.27918012422360244,0.11368370679326704,0.0625763139066573,-1.4031066934533374,-1.9030226469004283,buy
31,-0.7713513,0.34,000100_1.csv,20200306,233500.0,231500.0,48402640.0,42331640.0,84.0,26.0,True,0.6521739130434783,-0.45421845479671613,0.21250517598343682,0.04711879600107847,0,0.3467862982036047,0.6995900887769823,-0.5473291925465839,0.1048447204968944,-0.10743215659311145,-0.05607478875504013,-1.4082388849656524,-1.8799648562493443,sell
32,0.3261811,0.47,000100_1.csv,20200309,231500.0,233000.0,48348701.0,28671201.0,59.0,85.0,True,1.3043478260869565,0.08066077305284894,0.10083022774327122,-0.11143813643222766,-0.4199702202934757,0.2637092566354575,0.5011379729454973,-0.9395424430641822,0.3648053830227743,0.2637092566354575,0.29369834556720553,-1.4637813720139317,-1.963048598004882,buy
33,-0.909524,1.06,000100_1.csv,20200310,233000.0,227000.0,48446741.0,46582741.0,77.0,8.0,True,-1.3043478260869565,-1.0520626399746136,0.30381159420289855,0.20277690604345294,0,0.9529847680492347,0.9998862832307571,1.5087805383022774,0.20443271221532092,-0.09907787192537884,-0.04789706356275358,-1.3166884921014774,-1.741129393057106,sell
34,-0.056828998,-0.21,000100_1.csv,20200311,227000.0,214000.0,48398741.0,46582741.0,0.0,8.0,True,-6.956521739130435,-0.21488162264386174,0.20443271221532092,-0.09907787192537884,0,0,0,6.945633540372671,-0.010888198757763975,-0.21488162264386174,-0.20615778468647938,-1.4795898181220213,-1.965138517299514,wait
35,0.07173936,-7.92,000100_1.csv,20200312,214000.0,208000.0,48294286.0,43372286.0,15.0,23.0,True,-9.565217391304348,-0.09938970373606518,-0.011830227743271221,-0.21582172974292865,-7.347318140640252,-0.28574809036414783,-0.5580328458164284,9.26767287784679,-0.2975445134575569,-0.28574809036414783,-0.3351938973027011,-1.8003946873059369,-2.4158375685226177,buy
36,0.04578212,-10.53,000100_1.csv,20200313,208000.0,208000.0,48156021.0,41500021.0,9.0,32.0,True,-9.565217391304348,0.0,-0.29809316770186334,-0.28629680952318043,-9.525473005713259,-1,-0.9999546000702375,9.267124223602485,-0.29809316770186334,0.0,0,-2.4329908659078687,-3.3049587406769145,buy
37,-0.617182,-0.05,000100_1.csv,20200316,208000.0,212000.0,48149532.0,45445532.0,19.0,13.0,True,-7.82608695652174,0.265802691630191,-0.311527950310559,-0.013474950515533666,0,-0.1578057956271312,-0.22044083436792672,7.622219461697724,-0.20386749482401656,0.1079968960030598,0.056648809875458395,-2.422664128917284,-3.286637101093223,sell
38,-0.017918548,-0.12,000100_1.csv,20200317,212000.0,207500.0,48201532.0,45445532.0,0.0,13.0,True,-9.782608695652174,-0.12136543709855528,-0.20386749482401656,0.1079968960030598,0,0,0,9.457623188405798,-0.3249855072463768,-0.12136543709855528,-0.07100121368412093,-2.1987662454399914,-2.945246643591673,wait
39,-0.10411555,-0.3,000100_1.csv,20200318,207500.0,194500.0,48142692.0,45652692.0,1.0,12.0,True,-15.434782608695652,-0.35103730068351324,-0.3256894409937888,-0.12207080886972638,0,0.02700058084242085,0.007263803782551537,14.786111801242235,-0.6486708074534162,-0.3240367198410924,-0.4084440316707464,-2.473485971865451,-3.330398255225182,sell
40,-0.9007529,-0.09,000100_1.csv,20200319,194500.0,200000.0,47983499.0,47594499.0,10.0,2.0,True,-13.043478260869565,0.137538132447221,-0.6552815734989648,-0.3306690868055322,0,-0.11461358498977109,-0.12310036868836016,12.410971014492754,-0.6325072463768117,0.022924547457449904,0.002624225066205521,-3.1607199199666756,-4.306978848950516,sell
41,-0.21694313,-0.02,000100_1.csv,20200320,200000.0,195000.0,47994499.0,47594499.0,0.0,2.0,True,-15.217391304347828,-0.020835721193797646,-0.6325072463768117,0.022924547457449904,0,0,0,14.564180124223604,-0.6532111801242236,-0.020835721193797646,-0.002168282260789578,-3.1037931393133364,-4.178876123200861,wait
42,-0.2639034,0.02,000100_1.csv,20200323,195000.0,200500.0,47984499.0,47594499.0,0.0,2.0,True,-12.82608695652174,0.022924069708428134,-0.6532111801242236,-0.020835721193797646,0,0,0,12.19565010351967,-0.6304368530020704,0.022924069708428134,0.0026241158329464165,-3.319284186616324,-4.468305588452391,wait
