timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.036470503,-100.0,007390.csv,20190402,12900.0,13150.0,51800000.0,51800000,0,0.0,False,1.937984496124031,0.0,0.0,0.0,0,0,0,-1.937984496124031,0.0,0.0,0,0.0,0.0,wrong
2,0.23352902,-0.35,007390.csv,20190403,13150.0,13050.0,51798284.0,39713434.0,919.0,919.0,True,1.1627906976744187,0.0,-0.003312741312741313,-0.003312741312741313,0.0,-0.1774190048457976,-0.2700469287059811,-1.3435165664002873,-0.1807258687258687,-0.1774190048457976,-0.1456270888575535,-1211.7461448271245,0.0,buy
3,-0.047508776,-0.32,007390.csv,20190404,13050.0,12850.0,51705464.0,40273664.0,43.0,876.0,True,-0.3875968992248062,-0.35546867868385457,-0.1825019305019305,-0.17919512546014071,0,0.016626346662619862,0.0027605367251190005,-0.13312896950106257,-0.5207258687258688,-0.3388423320212347,-0.43677192699603495,-26.702573213613707,-23.419081342176387,sell
4,-0.041335136,0.08,007390.csv,20190405,12850.0,12900.0,51529506.0,40735506.0,36.0,840.0,True,0.0,0.0849985942241631,-0.5221891891891892,-0.3403083279554362,0,-0.0034918939658683673,-0.00012192580113390417,-0.4411081081081081,-0.4411081081081081,0.08150670025829473,0.03267109387892331,-17.683918680003938,-17.54945305983004,sell
5,0.22025138,-1.39,007390.csv,20190408,12900.0,12850.0,51570233.0,31768733.0,695.0,1535.0,True,-0.3875968992248062,-0.08144032094001676,-0.44356563706563706,0.07903627098618024,-1.0914307838111938,-0.1488261648924487,-0.1986778865135156,-0.20413476100685402,-0.5917316602316602,-0.1488261648924487,-0.10483403020083237,-16.25373443354391,-16.796494793858486,buy
6,0.44417062,0.14,007390.csv,20190409,12850.0,12950.0,51491482.0,17670282.0,1097.0,2632.0,True,0.3875968992248062,0.2980959745915808,-0.5955945945945945,-0.15270631024684336,-0.8832952075295661,0.5111525047968128,0.9266687793917617,-0.4750833857112927,-0.08748648648648649,0.5111525047968128,0.729202620750794,-18.343687020315006,-20.64080482198665,buy
7,0.7356122,4.04,007390.csv,20190410,12950.0,13150.0,51752836.0,4679588.0,1003.0,3635.0,True,1.937984496124031,1.0171060465601933,-0.09105019305019305,0.5075674458156011,-0.08174814300835592,1.4047577991667937,0.9999999973092469,-0.6255559246954594,1.3124285714285715,1.4047577991667937,0.9999481275310329,-8.422542730736186,-16.412053736219097,buy
8,0.36358637,-0.52,007390.csv,20190411,13150.0,13000.0,52479598.0,2982998.0,129.0,3764.0,True,0.7751937984496124,-1.0389704327974487,1.311965250965251,1.4042940564648476,1.411643120886179,-1.0758466556851294,-0.9999905967977846,-0.5531899374457514,0.222003861003861,-1.0758466556851294,-0.9969335358773683,-1.118826059514276,-4.642725328278157,buy
9,0.17121843,-0.48,007390.csv,20190412,13000.0,12950.0,51914927.0,2475927.0,39.0,3803.0,True,0.3875968992248062,-0.36251566454842205,0.22186679536679538,-1.0759819463556104,0.252289477343605,-0.36627230545850525,-0.7385609281491468,-0.5328150459429529,-0.14521814671814673,-0.36627230545850525,-0.4886888698152041,-2.7810376580738265,-4.386128400137797,buy
10,0.65246814,6.55,007390.csv,20190415,12950.0,13250.0,51724547.0,869899.0,124.0,3927.0,True,2.7131782945736433,2.205712747683765,-0.14566216216216216,-0.36671533796050604,-0.12917558639170684,2.2776458535248265,1.0,-0.5845122714076201,2.1286660231660233,2.2776458535248265,0.999999999994566,-3.5730347973929804,-5.998484007524526,buy
11,0.22631538,-2.29,007390.csv,20190416,13250.0,12950.0,52902621.0,684373.0,14.0,3941.0,True,0.3875968992248062,-2.2269206216875834,2.128611969111969,2.277591720619612,2.176661174019714,-2.2348571349612336,-1.0,-0.5414135015414085,-0.15381660231660232,-2.2348571349612336,-0.999999999985731,0.2335892138967723,0.5692886484807731,buy
12,0.4729775,-7.04,007390.csv,20190417,12950.0,12500.0,51720281.0,373529.0,24.0,3965.0,True,-3.10077519379845,-3.4289229013515636,-0.1538976833976834,-2.2349365261127607,-0.13596206029240662,-3.449811109881634,-1.0,-0.49762442010116414,-3.598399613899614,-3.449811109881634,-1.0,-2.0331206269763604,-2.869886432674817,buy
13,0.25641644,-4.4,007390.csv,20190418,12500.0,12450.0,49936017.0,286017.0,7.0,3972.0,True,-3.488372093023256,-0.3970079398984649,-3.5984227799227804,-3.4498343116117254,-3.600134022227893,-0.39770893221219467,-0.7943796861714286,-0.49344837029720745,-3.9818204633204632,-0.39770893221219467,-0.5465462384888936,-4.118411627695316,-4.737477818859162,buy
14,0.66055924,-9.58,007390.csv,20190419,12450.0,12100.0,49737393.0,111693.0,14.0,3986.0,True,-6.2015503875969,-2.7950788035494485,-3.981866795366795,-0.39775699371457685,-3.9725517950625093,-2.804931895003021,-1.0,-0.47355965101313835,-6.675110038610038,-2.804931895003021,-1.0,-4.563478479882753,-5.308475804909682,buy
15,-0.14032002,-100.0,007390.csv,20190422,12100.0,12300.0,48331188.0,6864488.0,559.0,3427.0,True,-4.651162790697675,1.6490736175878127,-6.696548262548263,-2.827259160929484,0,-0.23094170657416258,-0.41335811286834745,-0.7222194486845641,-5.373382239382239,1.41813191101365,0.9999570507162129,-6.188894343057581,-7.20054940267369,sell
