episode,timestep,reward,loss,dist_entropy
5,2000,75.5222,0.46346182,0.7257914
11,4000,84.2312,0.89473766,0.7257914
16,6000,98.2683,0.9823087,0.7257914
22,8000,103.7477,0.5862379,0.7257914
27,10000,96.6834,1.195881,0.7257914
33,12000,95.9703,0.8889673,0.7257914
38,14000,111.8874,0.6614203,0.7257914
44,16000,98.6873,0.827682,0.7257914
50,18000,118.8538,0.68209374,0.7257914
55,20000,119.9155,1.0523374,0.7257914
61,22000,107.0373,0.73114806,0.7257914
66,24000,96.6522,0.754673,0.7257914
72,26000,83.9269,0.34807888,0.7257914
77,28000,103.5117,0.91646755,0.7257914
83,30000,116.3917,0.57842046,0.7257914
89,32000,112.4323,0.5546528,0.7257914
94,34000,107.1866,0.65552425,0.7257914
100,36000,110.5249,0.52266085,0.7257914
105,38000,120.0129,0.7594946,0.7257914
111,40000,112.7622,0.8109821,0.7257914
116,42000,128.9157,0.68649817,0.7257914
122,44000,122.4193,0.4305211,0.7257914
128,46000,110.3859,0.57280976,0.7257914
133,48000,96.953,0.57345796,0.7257914
139,50000,103.5408,0.6172009,0.7257914
144,52000,116.5917,0.3065266,0.7257914
150,54000,102.3277,1.014151,0.7257914
155,56000,113.7941,0.60851717,0.7257914
161,58000,130.0815,0.77489495,0.7257914
167,60000,109.9435,0.87251467,0.7257914
172,62000,109.0968,0.47751316,0.7257914
178,64000,116.7734,0.76538944,0.7257914
183,66000,107.4722,0.6101803,0.7257914
189,68000,102.8855,0.6149752,0.7257914
194,70000,96.5476,0.7773074,0.7257914
200,72000,112.5062,0.502841,0.7257914
206,74000,110.3011,1.0551775,0.7257914
211,76000,124.4741,0.8825573,0.7257914
217,78000,104.5365,0.94712687,0.7257914
222,80000,109.0756,0.84168994,0.7257914
228,82000,129.1035,0.6931623,0.7257914
233,84000,97.0911,0.74269545,0.7257914
239,86000,113.8389,0.6511582,0.7257914
245,88000,98.9578,0.52956384,0.7257914
250,90000,113.3369,0.5407567,0.7257914
256,92000,108.4544,0.50771713,0.7257914
261,94000,93.6737,0.79164565,0.7257914
267,96000,106.8679,0.8023839,0.7257914
272,98000,108.5276,0.74239415,0.7257914
278,100000,116.307,0.6865177,0.7257914
284,102000,113.4031,0.4232298,0.7257914
289,104000,109.3945,0.8850813,0.7257914
295,106000,129.0474,0.4340077,0.7257914
300,108000,117.5044,0.66585946,0.7257914
306,110000,118.8475,0.79731727,0.7257914
311,112000,112.4152,0.9739255,0.7257914
317,114000,124.9068,0.6845029,0.7257914
323,116000,113.9656,0.6057094,0.7257914
328,118000,97.3645,0.80603814,0.7257914
334,120000,117.4333,0.46176904,0.7257914
339,122000,106.1769,0.94280773,0.7257914
345,124000,109.181,0.8470733,0.7257914
350,126000,105.4212,0.93342197,0.7257914
356,128000,130.6072,1.3421267,0.7257914
362,130000,107.2539,0.73599994,0.7257914
